"","x"
"1",2.96506544350698
"2",3.14424226664542
"3",2.77851586871312
"4",1.68475963930548
"5",2.322319974979
"6",2.40489502416612
"7",2.55118701612225
"8",3.57842911069869
"9",2.46985157988728
"10",2.09024947971407
"11",3.80062554545672
"12",4.02580804888846
"13",3.88201777934704
"14",2.37697993417302
"15",2.47243375660752
"16",3.34057888620472
"17",3.02738945270388
"18",2.16707813044828
"19",3.41751813613556
"20",2.6372355815239
"21",2.56943455541986
"22",3.2889234827757
"23",2.27561130251827
"24",2.34573115667878
"25",3.02146637093829
"26",3.90175694466023
"27",2.41288824865803
"28",2.27439704502484
"29",2.42014082419866
"30",3.75021246068198
"31",2.99505584298735
"32",2.34947788587458
"33",2.61885252810723
"34",2.82038572214274
"35",1.97477778127145
"36",2.87686438116741
"37",2.17963264930894
"38",3.86826293962102
"39",2.14122282738323
"40",2.54859680431876
"41",3.33365293406713
"42",4.08153116383669
"43",2.40372089434529
"44",2.14759367446783
"45",2.52656184429573
"46",3.42178963399356
"47",3.24024968019903
"48",3.88924734045474
"49",2.29702825116156
"50",3.50039705920628
"51",2.72591973114004
"52",2.14418870755558
"53",2.21524988929402
"54",2.57582756306256
"55",3.5525452149229
"56",3.00385180596679
"57",2.07569444706885
"58",1.50178233967456
"59",1.85581651818551
"60",2.33939103868607
"61",3.0945413983802
"62",2.8089858117896
"63",2.57694442526708
"64",3.55081834468191
"65",3.07425840185585
"66",2.92233041360273
"67",3.49782425703293
"68",2.88699763145479
"69",1.68251072766488
"70",2.38756352925384
"71",2.49871272352098
"72",3.42437265528476
"73",3.26641852021317
"74",3.76217709522795
"75",2.80792284182711
"76",3.40773203829836
"77",4.18384184649797
"78",2.29926378938455
"79",3.53373842382383
"80",3.11137573185505
"81",3.54015366581144
"82",2.07347252708163
"83",2.25847366178524
"84",2.56324494406127
"85",2.41357605008244
"86",3.21722979473669
"87",2.02492580951386
"88",2.26615186795512
"89",3.79710396602785
"90",3.48894893021045
"91",3.09345089771009
"92",2.44233090506787
"93",3.7439235391503
"94",3.18420076041852
"95",2.87287583350291
"96",1.85044077620856
"97",2.45778965436935
"98",2.96019254150567
"99",2.25325815252038
"100",2.29747562438918
"101",3.0654467622706
"102",2.19743616610976
"103",1.89507468652293
"104",2.74268541113139
"105",3.30863133802022
"106",2.7733615044069
"107",2.29406198836669
"108",3.11655071491045
"109",2.05638008324302
"110",2.9943464056407
"111",3.01191937962163
"112",3.16797755345455
"113",2.78850451760028
"114",2.72408514902264
"115",1.78674588302362
"116",2.94076359485236
"117",3.27586452596222
"118",3.8679939090468
"119",2.54952796097714
"120",1.9036748382548
"121",3.10763233877339
"122",2.69294575366574
"123",2.22429468344069
"124",3.72954433789018
"125",3.15572898693411
"126",2.25348039817105
"127",3.75656901071436
"128",4.07085942712763
"129",2.19020812800989
"130",2.33482392076802
"131",3.7464021034964
"132",3.80589534717964
"133",2.50473561830588
"134",1.92880701414189
"135",2.02868121829393
"136",2.95608916217436
"137",3.21946908027351
"138",2.40313617813993
"139",4.52843404127278
"140",3.5467438164595
"141",2.49977610087604
"142",2.2746343024691
"143",2.59278546279672
"144",2.17044370089592
"145",3.27123179495826
"146",3.59826614207479
"147",3.09381884509319
"148",3.6915284258103
"149",4.15168263713466
"150",2.22734705097853
"151",2.35082394991937
"152",2.62714349849401
"153",2.09770281507715
"154",3.82324469976659
"155",2.46049134762064
"156",2.54266075012799
"157",3.08850951725996
"158",2.82862679055104
"159",2.58426276867825
"160",2.3410667998978
"161",2.02815237347491
"162",3.51104404041966
"163",2.33221245166225
"164",3.46093136927432
"165",2.05930328000178
"166",1.82217405090717
"167",2.78660952314572
"168",3.72249067142875
"169",2.37653596933554
"170",3.19560645484573
"171",3.50259424914437
"172",2.2978159475506
"173",3.67225972355748
"174",3.61047926642553
"175",2.70695910023525
"176",4.03461313210431
"177",2.76036864134822
