"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"20",-0.17431516533742,-0.103020923080901,-0.0592137116209928,0.117560794585725,0.0969541972773584,0.084804849160254,0.0478338139689168,0.0110868575073507,0.800953936150396,-0.116242870878074,-0.0581024911883442,0.208403722311903,0.506170741130008,0.645413148816259,0.812488057974956,0.950058937949655,0.166166703729928,1.06741256495126,1.01867694777493,0.714402678148443,0.444723682549944,0.305442363524305,0.167024730219609,0.0473719791308052,-0.032729721326291,-0.0665937376277244,-0.0639073912437758,-0.0584849404436891,-0.0363780807281396,-0.022362137105964,-0.00819651684802968,-0.0022235800529736,0.226361220438454,0.18609870490507,0.158766548918916,0.123231924585241,0.0974924189021042,0.070831924947788,0.0397700553030905,0.0162551725360548,58065.0815028867
"21",-0.138302495317662,-0.0865833285992009,-0.0440526941743614,0.105689631017806,0.098180330383048,0.0702783237074052,0.0570458492873732,0.0124622043201339,1.45541264559042,-0.0781594071923673,-0.00893557847220359,0.195973042129132,0.513435397684547,0.65464992830277,0.804150010237662,0.950521679378545,-0.496757547346643,1.02501544911051,0.962926173925956,0.730981680995,0.437762089751643,0.300076312658472,0.172260267942357,0.0464505763546143,-0.0506869745805119,-0.0716024872554833,-0.0692078604203946,-0.0562969505763105,-0.0393108291132753,-0.0224920061526822,-0.00708930026080706,-0.00215476482717658,0.226444394424371,0.185144299088579,0.159647593324437,0.1250401234897,0.0958114047562399,0.0690801347262249,0.0402442924745383,0.0166585369876733,58078.0088487103
"22",-0.161706865193993,-0.117759156819179,-0.060137264275291,0.105035591697924,0.105674148433806,0.0627872129271948,0.0582330306509627,0.0117817844685324,0.811517847851277,-0.0371948018855229,-0.0338329465940131,0.228671738091905,0.502072950390204,0.658610508749108,0.801637232461066,0.948626801322831,0.160607230957464,0.995507140576294,0.992576504455964,0.697185882512843,0.446288845887797,0.297883814848295,0.174629755890115,0.0490199165158909,-0.067607602330407,-0.0781586042185217,-0.0708879348317663,-0.0510315562064514,-0.0356226158139039,-0.0223264792569434,-0.00699259192518731,-0.00256762640129423,0.224622724595322,0.18695805865671,0.158002795266975,0.126986955425061,0.0981867559846982,0.0709506865916442,0.0406246446000413,0.0163757437307536,58059.5066187405
"23",-0.172947240878034,-0.0794130400577114,-0.0687609347525974,0.112012708543897,0.125152442095369,0.0737370811972244,0.0548956155281248,0.0128331378403481,-0.203055657408632,-0.0425497595088765,0.0163744040075197,0.205898171240427,0.486313428833096,0.659095977025436,0.810528608171177,0.949046713319266,1.17289536042166,0.986076419420503,0.946266744180343,0.718219270401603,0.455278142505122,0.294896008551455,0.166707521271049,0.0477297215402021,-0.045536780472601,-0.0745446245154587,-0.069775223577283,-0.055696375740637,-0.0336032334697502,-0.0233622115027393,-0.00914022922147369,-0.00179045842842377,0.229823774331265,0.187968393390702,0.154327657146406,0.126907001185813,0.096877675770437,0.0686615346925673,0.0395587912704697,0.0161997572054676,58070.8521511784
"24",-0.15121185196344,-0.109745393688903,-0.0438546464294457,0.100251314635123,0.101445384880913,0.0718958423586272,0.054808175835964,0.0153704046128472,0.550430742823824,-0.122440489372425,-0.0178467849939438,0.207602388961217,0.506512058000251,0.660907619452675,0.807063857080263,0.947233489416808,0.414009278791975,1.07480280260276,0.974132803202687,0.721686233904923,0.443429726103054,0.291914903305588,0.170523992569114,0.0490342825811226,-0.0562087167829239,-0.069338454565604,-0.0768745706283961,-0.0610195233269877,-0.0338210518171205,-0.0196037245666678,-0.00760746590214756,-0.00298568873520015,0.222005734299572,0.182773938522691,0.162393414798091,0.127917923885731,0.097551710102164,0.0690401227295376,0.0396712018629547,0.0163413228497644,58067.4395987208
"25",-0.158749629552943,-0.10569233374993,-0.0365316395370855,0.0879272448525134,0.105156876182945,0.0746177766125361,0.0503720031234117,0.0134208675835182,0.181544064349159,-0.0872728617044674,-0.0183983524109017,0.252217215193831,0.488827866732402,0.652210266330206,0.806422122677378,0.948440365274337,0.77951188419491,1.03968399012083,0.968403299583743,0.682087833999325,0.460168606318358,0.302154997359328,0.171776490374716,0.0481226278072001,-0.0366327448023682,-0.065849573223894,-0.0656577182578303,-0.0678339750121431,-0.0348240893917222,-0.0249499447076809,-0.00626630930449077,-0.00138451949879588,0.229223065705055,0.186248681763311,0.155323856556875,0.126692067547628,0.0962371654587046,0.0700967200046843,0.0404957944424843,0.0163920234833801,58067.1267408882
"26",-0.151369588649443,-0.0898880098877404,-0.0622528076465924,0.102560276436964,0.101318765040754,0.0682161665338013,0.0529512841700179,0.0131981588135247,0.175814062874394,-0.159199660241996,-0.0225496959333623,0.212950194181559,0.494696760189775,0.653697088902454,0.802007671446943,0.949629303336582,0.786124651080562,1.10642983357854,0.983678824851963,0.713510754557268,0.45606414782763,0.302016252619691,0.176454014475441,0.0472403890188754,-0.0476786171212972,-0.0688872951763405,-0.0668867094803386,-0.0528267551331993,-0.0377130853690611,-0.0241199395244404,-0.00733320168883879,-0.00268342231033008,0.22619933656563,0.186768662163305,0.15791998975113,0.126132319743463,0.0962000890034025,0.0686699179382419,0.0399521082304541,0.0164532403018538,58081.050713214
"27",-0.124491242483131,-0.0828404935664128,-0.0680734070672772,0.117613301170751,0.0998874837394436,0.0746481753781844,0.0535054436845712,0.015170236034869,0.228022590805577,-0.0957893839080702,0.00711715778587274,0.188311493297955,0.509024144913585,0.650371064812992,0.80640068500625,0.948904001151665,0.724446256790336,1.03981798744217,0.955566395881595,0.734132179770207,0.439072546641965,0.301308845983918,0.171644256398673,0.0471584801156505,-0.0460010369101325,-0.0629912585993709,-0.0714408978083789,-0.0581764935424191,-0.0315555010343918,-0.0208208540579312,-0.00851047479157541,-0.00196884969838691,0.225321704743803,0.183146680079744,0.158350307140871,0.1265850956944,0.0963581284430411,0.070011731139249,0.0407877872107223,0.0165380004608355,58070.0855875949
"28",-0.138638309126994,-0.109708504383139,-0.0677040370364917,0.12691119951017,0.102691308081929,0.0730791194787873,0.0555036858038347,0.0117514852285665,0.995001061708893,-0.016643236716414,-0.080191273137576,0.206144990435899,0.490381841413212,0.639752025054399,0.808660579209673,0.949648695352548,-0.0390432384365223,0.972102773201318,1.04361637373739,0.714740325213641,0.461735197642965,0.31354927203136,0.168103473086067,0.0475117374323171,-0.046609894136478,-0.079179497665287,-0.0693125148355433,-0.063099234342318,-0.0408354223675796,-0.0206569105771378,-0.00732214097772876,-0.0013476780472553,0.223541604180503,0.182361394788997,0.157670349006125,0.126897409910823,0.0966376179738894,0.0697316430246551,0.0407731453996894,0.0161733506928211,58060.8720059255
"29",-0.177176531380047,-0.0790427960771861,-0.0609898384801098,0.0992973719501043,0.107897996034738,0.0716856275737869,0.0595674636222014,0.0145868751687673,0.435407553980084,-0.178909450474031,-0.00793849130505097,0.200951805704216,0.488326125522356,0.650262632239837,0.806458808432249,0.945496477188533,0.532263371109827,1.1251573510572,0.96706184113126,0.728199751275238,0.460282447173461,0.305363091464251,0.169124503675822,0.0507821504257343,-0.0383840384993466,-0.079381254524534,-0.0612194761071392,-0.0549162347588954,-0.0344881419086299,-0.0268312037654789,-0.00789913419496757,-0.00160674346950953,0.225698379114148,0.188728164985485,0.16119910504025,0.128273292019286,0.0982865563863296,0.0686646254957688,0.0405871126869035,0.0165598784685543,58066.1279635166
"30",-0.15461418041616,-0.106059652471289,-0.0468658992774947,0.120715933189751,0.095453151047396,0.0775752841454836,0.0574647899277244,0.0147907198285494,0.335311243495253,-0.13365301645243,0.00409582971189026,0.197465981866108,0.487000255677931,0.651429760554864,0.803411200019784,0.948889338825246,0.626138143891341,1.08618137223316,0.948087946071539,0.724061051845551,0.466366276059892,0.300697768151046,0.173047347209555,0.0471086687951634,-0.0461836699446097,-0.0672848399211724,-0.0612662841241209,-0.0544284985267769,-0.0325969924121063,-0.0224646992936575,-0.00645064765196318,-0.00154980522029073,0.224222814136289,0.183398262387063,0.155285966258217,0.125518882165218,0.0967957084984676,0.0696603591310203,0.0403367889364204,0.0165702816045429,58073.2341496917
"31",-0.150285272467119,-0.100793366931519,-0.023400792540035,0.111820317108136,0.116932868699566,0.0753660937258804,0.0498346342330182,0.012344730693743,-0.271093656613437,-0.105022353148865,-0.00660361454082916,0.190879799485611,0.482574384593899,0.645516678200821,0.807813027124566,0.950448624879517,1.23120124861557,1.05401530867787,0.953047022853363,0.734478245443236,0.463655269928531,0.307913544163182,0.171674407194301,0.0469018635736701,-0.0466900754256814,-0.0626735940787392,-0.054460695866972,-0.0553972659284017,-0.0388709239207225,-0.0190182656712336,-0.00787603672216641,-0.0033846878936432,0.224998927486428,0.189522531066614,0.157508543312089,0.127051975375274,0.0948508246187005,0.0706602968502075,0.0402064634607411,0.0163742739395934,58061.1751434099
"32",-0.170258748344363,-0.107834559787343,-0.0632709399952415,0.103676696934548,0.112068965472179,0.0750014593723228,0.0518250413114304,0.0171239218104196,0.0140690979214394,-0.0412922914429523,-0.0449464204557159,0.198013338041853,0.499218451322775,0.652963691814733,0.807418996300113,0.947321873780933,0.957388556866581,0.994074619474891,1.00680113626409,0.72955791931258,0.44539997063014,0.300116807055074,0.171164093760531,0.0480743757902809,-0.0507144793151477,-0.0641558381550701,-0.0745836636318383,-0.0558121335178197,-0.0333133836183473,-0.0229490732852441,-0.00909670507817991,-0.00258586401134553,0.220328646115975,0.183967209883004,0.158469226479188,0.126163553823758,0.0949012134749206,0.0688749824335982,0.0405422766560968,0.0164696562148408,58067.3948124865
"33",-0.159180809028963,-0.0598726618476735,-0.0522777753094289,0.113365831781083,0.105343501709,0.0711107634698371,0.0507623643404534,0.0161385826197343,0.360889373497044,-0.0904379585240711,0.00305680315054163,0.22911372639262,0.510442855457316,0.656518187016537,0.808417112284266,0.947322187701502,0.601682889003027,1.02629203025554,0.955112744478434,0.693822414448222,0.438576710034362,0.298087345768701,0.170284350602479,0.0482632256790852,-0.0461119488995609,-0.0668478246858033,-0.0634035882705981,-0.0568530159541128,-0.0363267414609827,-0.0242861696092868,-0.00775833973056943,-0.00118929165161118,0.227434990595555,0.187611487008577,0.160218076126818,0.124972436234899,0.0978520668890989,0.0681487522360356,0.0404996031266275,0.016203178710705,58069.3109584018
"34",-0.163041823530679,-0.0862698656156498,-0.0512969217877284,0.11911922005328,0.101574872813459,0.0730442219223381,0.0528021810626424,0.0143944132607912,0.694972725657333,-0.0992408833871389,-0.0368376872992862,0.173154396526596,0.498804580765296,0.646291274831918,0.806590494768566,0.947362313632557,0.269288203371948,1.04637287751361,0.993030794909347,0.747916354487498,0.454247041605974,0.307349913988055,0.172209126107719,0.0490844359755011,-0.0476066932242326,-0.0708014941647243,-0.0646532481792974,-0.0496718630322443,-0.0437717916379743,-0.02067640353064,-0.00939844405041598,-0.00169945397751056,0.231362044547296,0.185371635346957,0.154645025302316,0.125497599608485,0.0973018313171846,0.0699252571618111,0.0401572054177892,0.0163493677439608,58070.084213665
"35",-0.136017711044199,-0.0561905688956332,-0.0638290867645024,0.0953432937709067,0.109087606838641,0.0600094668307361,0.0490382205315674,0.0130679870025864,1.20927567863643,-0.121169057299479,-0.0218974376457165,0.22291523766214,0.4988211550013,0.667603960684626,0.811065008719408,0.94923704236123,-0.252460775924035,1.05798542271795,0.982571943205762,0.706330808351605,0.449068383745153,0.291277977174182,0.167738370223174,0.0476973268169142,-0.0420519295560731,-0.0722563924427704,-0.0696666705189869,-0.0536892093353287,-0.0396248322864604,-0.0243545900990681,-0.00536194589452011,-0.00227445892176993,0.226997056891663,0.186327300484051,0.159194368763681,0.12830376081274,0.0957308269601646,0.0704952898639221,0.04047046883335,0.0164966113344857,58068.4320025328
