draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,sigma
76,2414.8706456288305,0.9952841244518335,0.09667337954784097,4.0,31.0,0.0,-2412.7218561411346,-0.007419162277797656,0.9893504459147305,0.05333749348305799
77,2416.008408373635,0.812266857303482,0.10437152039515994,2.0,3.0,0.0,-2414.865825299153,-0.01729957680195807,0.9929694727292457,0.05393819693977456
78,2416.565592389918,0.8407521429791627,0.10987281287584717,2.0,7.0,0.0,-2413.9250999506535,-0.029322877563898047,0.9953473130514486,0.05552424011792954
79,2416.906242888952,0.9753055054561266,0.1015149813228889,4.0,15.0,0.0,-2416.363879905342,-0.020176868991344965,0.9927415310889385,0.05362115648403041
80,2414.1197868714025,0.9993808344118489,0.09667337954784097,4.0,15.0,0.0,-2414.0881040924783,-0.0050997855653213365,0.9886687266373274,0.053073191013175834
81,2415.6028306244516,0.9659571795620135,0.10437152039515994,5.0,31.0,0.0,-2414.414019759254,-0.018873049565019298,0.9919103197250367,0.054670937827633215
82,2416.727588812232,0.7637582479221614,0.10987281287584717,2.0,7.0,0.0,-2414.695605722318,-0.03019715946375847,0.9963397958407637,0.055701175839549456
83,2416.674494896465,0.9928511874363058,0.1015149813228889,5.0,31.0,0.0,-2415.4815766380057,-0.034907822622198964,0.9971959598365748,0.05228840541289111
84,2410.7786159931793,0.995184232421374,0.09667337954784097,4.0,15.0,0.0,-2410.6309519145134,0.0008570274610923105,0.9867672811032185,0.051870480030173256
85,2416.721432690983,0.9068682721859757,0.10437152039515994,2.0,3.0,0.0,-2415.1871389837524,-0.017639100416819875,0.9925327596959019,0.054701271015100715
86,2416.4747053699703,0.7864661208139432,0.10987281287584717,2.0,3.0,0.0,-2415.243712002247,-0.03152600966011372,0.996041785842211,0.05569956978914557
87,2415.6039866591586,0.9632715549567036,0.1015149813228889,5.0,31.0,0.0,-2414.6787410970965,-0.01299901573968807,0.9908510175046471,0.055306466656438937
88,2410.440892890939,0.9855025176718336,0.09667337954784097,4.0,15.0,0.0,-2409.500643643689,-0.0014027426813619293,0.9875527050781525,0.05130027723710426
89,2417.548908958847,0.957220111257165,0.10437152039515994,4.0,19.0,0.0,-2415.521128923417,-0.02680690457943583,0.9947671690090529,0.054085472958905895
90,2416.32506763799,0.9965098406312397,0.10987281287584717,2.0,7.0,0.0,-2416.159777453464,-0.030854245775303657,0.9966887201879395,0.05589856799604925
91,2417.377213104559,0.9783722204181056,0.1015149813228889,4.0,31.0,0.0,-2411.8180018689286,-0.02612503219492696,0.9949261119872947,0.052924907344274026
92,2414.1401794049034,0.9997332855000707,0.09667337954784097,4.0,15.0,0.0,-2409.8068868585815,-0.013924068127928022,0.9912695698779992,0.05154367650649996
93,2417.669930107773,0.9543577274364815,0.10437152039515994,4.0,23.0,0.0,-2416.3807137711065,-0.02882175214729411,0.9954123231906753,0.05415260889245592
94,2415.889058391414,0.9626538455756549,0.10987281287584717,2.0,3.0,0.0,-2415.8792322701015,-0.031925007812087215,0.9959822288580676,0.05590669537251076
95,2415.7603698208427,0.9806167739411494,0.1015149813228889,5.0,31.0,0.0,-2415.313950030319,-0.05129889725296274,1.0024544870932437,0.05475123533398219
96,2416.0106746208276,0.9899038672237397,0.09667337954784097,4.0,15.0,0.0,-2413.8362986809634,-0.015363004821504399,0.9915142178535246,0.052782566254465375
97,2417.714897724816,0.9841775364327916,0.10437152039515994,4.0,27.0,0.0,-2416.661053390232,-0.03564533048516213,0.9978912241568115,0.05374016261075853
98,2415.889058391414,0.6604577235467477,0.10987281287584717,1.0,3.0,0.0,-2414.0455228488804,-0.031925007812087215,0.9959822288580676,0.05590669537251076
99,2415.12182880321,0.9307772584812286,0.1015149813228889,2.0,7.0,0.0,-2414.440825950511,-0.05284027041835519,1.003187994602859,0.05489403952767964
100,2416.6031892794463,0.8637901559993927,0.09667337954784097,4.0,15.0,0.0,-2414.7043794319793,-0.024844473192991812,0.994000303098473,0.05272468130396079
101,2416.805382874291,0.8454497277124092,0.10437152039515994,4.0,19.0,0.0,-2415.938516367035,-0.037709156652398546,0.9989963501052754,0.054099781222198426
102,2414.9827180472603,0.6925096404840284,0.10987281287584717,2.0,7.0,0.0,-2412.6993568318294,-0.030683469300147884,0.9971397431728659,0.0560515781097423
103,2416.3394248534596,0.9999159267064333,0.1015149813228889,5.0,31.0,0.0,-2414.155229731662,-0.04671087637589402,1.00104184044527,0.05291739889159385
104,2417.12519006526,0.9906236615945861,0.09667337954784097,4.0,23.0,0.0,-2414.718786313394,-0.031541176384503974,0.9970705293453137,0.05454880978362079
105,2416.9044635707664,0.9996257037035599,0.10437152039515994,3.0,15.0,0.0,-2416.3652642444126,-0.036899709341866954,0.9974267180920645,0.05412704237175217
106,2416.6523234903775,0.9908023372937885,0.10987281287584717,5.0,31.0,0.0,-2414.541532909884,-0.03695648194051056,0.9988447151515982,0.05382344086636632
107,2417.320326003711,0.9937978961613031,0.1015149813228889,4.0,31.0,0.0,-2415.3222469778566,-0.02292198340200212,0.9937796155504234,0.05458444861304487
108,2415.686246711036,0.9876530324374052,0.09667337954784097,4.0,31.0,0.0,-2413.442573664024,-0.04848419590766205,1.000908581304523,0.053477617429511765
109,2416.053493662886,0.9686097991087034,0.10437152039515994,4.0,31.0,0.0,-2414.383676914525,-0.03616903491630566,0.9971060264313133,0.055347489890297245
110,2416.422422118756,0.999796910637458,0.10987281287584717,5.0,31.0,0.0,-2415.8746555534904,-0.028412961439185196,0.9962997648753616,0.05506666857685434
111,2416.3759120739255,0.9250438109251183,0.1015149813228889,5.0,31.0,0.0,-2416.076399357648,-0.01725536942859433,0.9927810236996966,0.05372777397100977
112,2416.08192215769,1.0,0.09667337954784097,1.0,1.0,0.0,-2415.7284047212224,-0.048351409598184424,1.0010650356746402,0.053463335820544085
113,2417.7367277539247,0.9979070834366163,0.10437152039515994,4.0,19.0,0.0,-2415.6133118713187,-0.03565778262666225,0.9978790715793349,0.053931740936629384
114,2416.81766607105,0.9764249511785422,0.10987281287584717,5.0,31.0,0.0,-2416.0152310318435,-0.02470323028327433,0.9950196447237,0.053087302831222614
115,2417.1163954402905,0.980498233306093,0.1015149813228889,6.0,63.0,0.0,-2415.6745756442588,-0.0412610066785666,0.9997131860153616,0.05351782494366477
116,2415.4476760865323,0.9998099837885579,0.09667337954784097,6.0,63.0,0.0,-2413.9594180087606,-0.012635689391133312,0.9912520473320106,0.05522332741488777
117,2417.7637949210894,0.9875796979777806,0.10437152039515994,5.0,63.0,0.0,-2417.4926766931007,-0.031467631017112245,0.9964929863212033,0.053358553694965845
118,2416.803614590505,0.9682223392512574,0.10987281287584717,5.0,31.0,0.0,-2415.74098089795,-0.028234739952593492,0.9950912392598354,0.052576123833528846
119,2417.5118862041168,0.9466358012744368,0.1015149813228889,4.0,31.0,0.0,-2416.369044859784,-0.03974019610927073,0.9988106149357046,0.05379207605322055
120,2417.3834524169274,0.99987001158302,0.09667337954784097,4.0,15.0,0.0,-2415.235501418657,-0.024734549393490235,0.9944383472755995,0.05481768033349289
121,2417.3205837164414,0.9983596673273661,0.10437152039515994,5.0,31.0,0.0,-2417.2162826863446,-0.025990393215347227,0.9948968091260526,0.05286072188009584
122,2416.3198654960706,0.9942611900440671,0.10987281287584717,5.0,63.0,0.0,-2415.063144638261,-0.01962915484571502,0.9924972243105677,0.052880174470689316
123,2417.042197872184,0.8954180677360475,0.1015149813228889,5.0,31.0,0.0,-2416.558887632748,-0.03164759535052462,0.9959369516215126,0.05327593367245215
124,2417.6692513335565,0.9414055017266464,0.09667337954784097,3.0,15.0,0.0,-2416.3587700200264,-0.02634648690814869,0.9949129872571244,0.05438201581109051
125,2417.348306989153,0.9300038586960976,0.10437152039515994,5.0,63.0,0.0,-2416.306789347287,-0.03434872800877736,0.997084566234566,0.05290035515522224
126,2415.031296335908,0.8141998596507342,0.10987281287584717,2.0,7.0,0.0,-2413.9506795911807,-0.021306848854072864,0.9924715653015095,0.05295626231017904
127,2416.050564535233,0.7301090496095057,0.1015149813228889,3.0,15.0,0.0,-2414.2890145500955,-0.03526904363366311,0.9966431387030896,0.05416792205780674
128,2415.4926838628567,0.9805780298825975,0.09667337954784097,5.0,31.0,0.0,-2414.8018385560467,-0.045132789317524166,1.0002995898353044,0.0560466485805189
129,2416.3716148046574,0.8478551280915615,0.10437152039515994,4.0,19.0,0.0,-2415.4640860209597,-0.02995990701513687,0.9968901399540177,0.05447294808460299
130,2413.0735749812457,0.9663976988578432,0.10987281287584717,3.0,11.0,0.0,-2412.3270290522432,-0.015389415033513274,0.9906033038753518,0.05233534478983687
131,2416.5501103209526,1.0,0.1015149813228889,2.0,3.0,0.0,-2415.868441365219,-0.03448343967118457,0.9981818699958817,0.05416118201074411
132,2414.9740634886975,0.9996120247670555,0.09667337954784097,5.0,31.0,0.0,-2413.261320206571,-0.05412067846714956,1.0030036841457344,0.053047433029434786
133,2417.605861447531,0.9977957994280785,0.10437152039515994,4.0,23.0,0.0,-2415.61216428031,-0.03526132963858634,0.997918747672902,0.053924141190678315
134,2415.9176554193773,0.9890998867845464,0.10987281287584717,3.0,11.0,0.0,-2411.0151430047013,-0.015719980122253535,0.9917817406567734,0.05254393521941426
135,2417.315103358145,0.870492181809801,0.1015149813228889,2.0,3.0,0.0,-2415.5794081780778,-0.0364440606231244,0.9974738500047134,0.054135706607941064
136,2414.9751171902617,0.9969548566520391,0.09667337954784097,5.0,63.0,0.0,-2411.0056279040346,-0.01137227120756449,0.9901974429721464,0.0526268933203268
137,2416.185898680839,0.5748230991840299,0.10437152039515994,2.0,3.0,0.0,-2414.9478289405183,-0.03705623997836689,0.9972306547490609,0.05394395421877475
138,2414.4463879953387,0.7568547796148292,0.10987281287584717,2.0,7.0,0.0,-2412.565923894837,-0.0153385117588993,0.9910525885278499,0.05211486152255877
139,2417.001710004165,0.8650770701610855,0.1015149813228889,3.0,15.0,0.0,-2414.395514323735,-0.04196590094436649,0.999647463265565,0.05493957729084611
140,2415.125483154845,0.981708727623655,0.09667337954784097,4.0,15.0,0.0,-2414.12481789016,-0.01416771631536802,0.9912498856722881,0.052132717158361284
141,2417.6810146262264,0.9317559582088418,0.10437152039515994,2.0,3.0,0.0,-2415.6217606007485,-0.036709500584971536,0.997848057358373,0.05390383603054209
142,2416.31506142409,1.0,0.10987281287584717,5.0,31.0,0.0,-2414.3925635565206,-0.03595246569565075,0.997708922584206,0.05604155881428123
143,2417.190390543125,0.990283135667583,0.1015149813228889,4.0,15.0,0.0,-2416.927655731209,-0.041557054491232454,0.9994236638969237,0.054691844948932505
144,2414.444071085742,0.9492386931624368,0.09667337954784097,5.0,63.0,0.0,-2413.700918167377,-0.053694085843992906,1.0034488214366868,0.055548387236709
145,2414.7355897239268,0.6587739555948506,0.10437152039515994,3.0,15.0,0.0,-2412.76447731742,-0.03603656167559855,0.9966766284378279,0.052852913415180065
146,2416.1813346681333,0.9626615105370112,0.10987281287584717,4.0,15.0,0.0,-2415.7877021551917,-0.03362253311200447,0.9968798792721538,0.056132262460541024
147,2416.4086927006206,0.9995513099467765,0.1015149813228889,5.0,31.0,0.0,-2415.9895134448016,-0.03580578314615476,0.9977021356560389,0.05598160273869895
148,2414.4974088311537,0.9093693609690844,0.09667337954784097,5.0,31.0,0.0,-2410.22847217084,-0.052455610065938504,1.0025748478193297,0.052200134849676366
149,2413.0562344921004,0.9997505254514537,0.10437152039515994,5.0,31.0,0.0,-2411.318609032959,-0.05650482433702529,1.002921929653598,0.05376902732469954
150,2414.8691909802055,0.7879702367227018,0.10987281287584717,2.0,3.0,0.0,-2414.7136085029756,-0.034379796261989365,0.9964276663360424,0.056080863134602525
151,2417.700362695308,0.9523305574246727,0.1015149813228889,4.0,19.0,0.0,-2415.17819550689,-0.03056529351598577,0.9964552103860136,0.0543199133564507
152,2415.415899236016,0.8579891290433782,0.09667337954784097,5.0,31.0,0.0,-2412.1336290357403,-0.040356769412489245,0.999855684386754,0.05234013944786202
153,2414.6476261048424,1.0,0.10437152039515994,2.0,3.0,0.0,-2413.4076922731174,-0.055117009427574144,1.003968050190728,0.05379785119386319
154,2414.726510664445,0.9199090421078107,0.10987281287584717,5.0,63.0,0.0,-2412.526511601463,-0.014720547237226685,0.9924504979405255,0.05475891532928979
155,2417.6961769254526,0.999167643007615,0.1015149813228889,4.0,27.0,0.0,-2416.854195569327,-0.029548674810859002,0.9958019215504182,0.054557970715493904
156,2416.2250403252897,0.9102412940030318,0.09667337954784097,2.0,3.0,0.0,-2414.7230222807902,-0.04121335890189386,0.9990217388565116,0.05231107709164428
157,2415.6958829860423,0.9931659979764853,0.10437152039515994,5.0,31.0,0.0,-2414.255163942975,-0.04946152496653453,1.0013512097143493,0.053204749150823204
158,2415.75815595563,0.9986702543186653,0.10987281287584717,4.0,23.0,0.0,-2413.488191323992,-0.02662343940464443,0.9940568681187151,0.05339665119506709
159,2416.6139133935226,0.8325374989650436,0.1015149813228889,4.0,23.0,0.0,-2415.468391697663,-0.030240630420802772,0.996921578522367,0.053894448028234364
160,2417.0513113051866,0.9638383608053906,0.09667337954784097,5.0,31.0,0.0,-2415.7433248160432,-0.03760882179442039,0.9977950822687582,0.05466579681038968
161,2417.697757501502,0.9907628883743276,0.10437152039515994,4.0,23.0,0.0,-2415.058844768941,-0.03018199603420183,0.9962218254586602,0.054557659554145974
162,2415.707223493963,0.9850016975632644,0.10987281287584717,4.0,27.0,0.0,-2414.4185457003596,-0.031503810319435666,0.9954218318713192,0.05410540021051317
163,2414.48483479909,0.5297293150901689,0.1015149813228889,1.0,1.0,0.0,-2414.286212897297,-0.029642427248431823,0.9972616666958594,0.05384721460366446
164,2417.3921141728924,0.9990607134811264,0.09667337954784097,5.0,31.0,0.0,-2416.8458906721366,-0.025909694089271296,0.9944250318625402,0.05376639263734121
165,2416.394174052503,0.9992748682050995,0.10437152039515994,4.0,23.0,0.0,-2415.844017805056,-0.015084430866605521,0.9915650622189484,0.05331117640338353
166,2417.3647675934844,0.9969426552906723,0.10987281287584717,4.0,23.0,0.0,-2413.6900714461444,-0.03225790784846634,0.9961954507156779,0.05389305888147477
167,2416.6610496306184,0.9518927555611012,0.1015149813228889,4.0,27.0,0.0,-2413.0375505126967,-0.03941859960174122,0.9995128268776508,0.054068032331293286
168,2417.423166008808,1.0,0.09667337954784097,3.0,11.0,0.0,-2417.1807175016056,-0.02400868808975275,0.994568681411866,0.05377764970105916
169,2417.5585703055413,0.9948592803769065,0.10437152039515994,4.0,23.0,0.0,-2415.601797681528,-0.02380443260019114,0.9943124630755417,0.05378313978158143
170,2415.076228255441,0.8124453648117844,0.10987281287584717,4.0,31.0,0.0,-2412.953103206446,-0.04334288012673186,0.9990085535290802,0.05313661111795417
171,2416.0806260631302,0.9989402052186042,0.1015149813228889,5.0,31.0,0.0,-2415.4284445382004,-0.01999295045270314,0.9936246967209668,0.05532507097494267
172,2416.7812750515086,0.6460964919888916,0.09667337954784097,3.0,11.0,0.0,-2413.1361382638893,-0.024322064118638447,0.9940226372989467,0.052627880755788725
173,2417.822469178457,0.9968445800436685,0.10437152039515994,4.0,27.0,0.0,-2416.9533320604296,-0.03308385217373325,0.9968136877450906,0.053985406640473105
174,2414.594091026978,0.9998524303792872,0.10987281287584717,4.0,31.0,0.0,-2413.160032592574,-0.05197115526061922,1.001858051010726,0.053051977800998455
175,2416.5603469817397,0.8547010801550052,0.1015149813228889,5.0,31.0,0.0,-2414.4743498830003,-0.03415427743335648,0.9979977925455583,0.0548649761067201
176,2416.9953516251953,0.9681176119250526,0.09667337954784097,2.0,3.0,0.0,-2416.5930026028063,-0.024599849429070043,0.9943553972632456,0.05260309273167073
177,2417.7384641403596,0.9996063706106146,0.10437152039515994,4.0,23.0,0.0,-2417.4073041135402,-0.03302103482259145,0.9970800018850783,0.05441660993427896
178,2414.8451247069793,0.9837322359693246,0.10987281287584717,5.0,31.0,0.0,-2409.377452849208,-0.055291247111889034,1.003822756111417,0.05355063144914624
