draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,sigma
18,1425.1962081176307,1.0,0.13406260232242445,2.0,3.0,0.0,-1422.9616680688416,-0.23508399086651863,1.025376793782814,0.1441973883734619
19,1425.5101816981114,0.8302819832883043,0.11295602182469806,4.0,31.0,0.0,-1422.1975841244123,-0.24240850576126308,1.0242887089611739,0.15025294536953787
20,1423.6799950937295,0.7427411115589568,0.09999569550055215,5.0,31.0,0.0,-1421.5722285915717,-0.1974439426337548,1.0135991881190782,0.1537739315043043
21,1425.7778612769293,0.9993738945712575,0.10268267199251127,5.0,63.0,0.0,-1423.66625240644,-0.19008469742055453,1.0100603984322098,0.15091588958191565
22,1426.405686934818,0.9269951307807281,0.13406260232242445,3.0,15.0,0.0,-1423.4571534639308,-0.23113860565094588,1.0226833195038858,0.14852060450618412
23,1425.36191176,0.9399715685316236,0.11295602182469806,2.0,3.0,0.0,-1424.853130919634,-0.24391403950690493,1.024628939002977,0.15038168173386984
24,1426.56413160983,0.9999682737539182,0.09999569550055215,4.0,19.0,0.0,-1423.0424646909655,-0.2052363941810711,1.0130553072774546,0.14295514308153714
25,1425.1980515815267,0.9981772998832302,0.10268267199251127,4.0,15.0,0.0,-1424.938271675185,-0.1853002178122986,1.0084506728386158,0.15181767053224143
26,1426.7370525844483,0.9608047888534131,0.13406260232242445,4.0,15.0,0.0,-1425.97643251234,-0.23396338250541765,1.022251541091152,0.14753481198073942
27,1423.5948788859944,0.9994367733558758,0.11295602182469806,4.0,15.0,0.0,-1423.2211568971263,-0.2640461553322375,1.032317716971477,0.15183325027193278
28,1427.0394989224314,0.999919647721552,0.09999569550055215,5.0,51.0,0.0,-1426.3216699694283,-0.18930836282376326,1.0099345353896316,0.14676202294844712
29,1426.388703298737,0.9689657620209665,0.10268267199251127,6.0,63.0,0.0,-1422.5827427370966,-0.20506507632242404,1.0150861205695987,0.14134408953976502
30,1427.0097029954404,0.8409147635481146,0.13406260232242445,4.0,19.0,0.0,-1425.216964080779,-0.2188943562204599,1.0192943020065566,0.1450978717642445
31,1424.668224566667,0.976569838078474,0.11295602182469806,5.0,31.0,0.0,-1421.430335146409,-0.25546288518388804,1.029412841762323,0.15099428903039386
32,1426.6626449424982,0.9320686234112936,0.09999569550055215,5.0,31.0,0.0,-1426.3446058248921,-0.18510245789230598,1.0074674330029216,0.14499016256592523
33,1426.759463663419,0.9820573411508309,0.10268267199251127,5.0,31.0,0.0,-1425.8932145039087,-0.2236573237359923,1.0208826994920417,0.14440500961200778
34,1427.066554010549,0.9998765720955025,0.13406260232242445,4.0,27.0,0.0,-1426.774720758026,-0.20563105605776028,1.0143137847024046,0.14775132643241604
35,1424.8824139795279,0.9167931741910936,0.11295602182469806,5.0,31.0,0.0,-1423.5561556068842,-0.2422292763816063,1.0238431786339586,0.15121515307830877
36,1425.3442680519352,0.9995070517802409,0.09999569550055215,5.0,63.0,0.0,-1424.8768420478639,-0.2590978142496482,1.0308912715359622,0.14332299726635822
37,1426.0135979348124,0.9974009949148736,0.10268267199251127,4.0,19.0,0.0,-1425.6652761941061,-0.24933876567863691,1.0259103413681179,0.14651565859721355
38,1427.2458358637257,0.9710352239427188,0.13406260232242445,3.0,11.0,0.0,-1426.7323441529977,-0.2068612656594636,1.0147576125492985,0.14680299496938073
39,1425.734519701753,0.997802585950906,0.11295602182469806,5.0,31.0,0.0,-1424.2965111767262,-0.24686183898189157,1.0265152066538417,0.1495997873165174
40,1427.1471222220873,0.9991521232346803,0.09999569550055215,5.0,47.0,0.0,-1424.26993993207,-0.19801839332377652,1.0117260470416791,0.14631704374828478
41,1425.4888988306993,0.8714187066552332,0.10268267199251127,5.0,31.0,0.0,-1424.3481375684923,-0.2352446520098583,1.0250958892685202,0.14345094888061877
42,1426.41076449008,0.962179695458418,0.13406260232242445,5.0,31.0,0.0,-1426.258987404498,-0.19076862132671354,1.009271127742801,0.14870119134318868
43,1425.4864112506054,0.9958447550184307,0.11295602182469806,5.0,31.0,0.0,-1424.6226975753782,-0.2633652398999677,1.0316023810551802,0.14428558492379454
44,1427.118310982128,0.9423617557020975,0.09999569550055215,3.0,15.0,0.0,-1426.535523169528,-0.1998424264794721,1.012039807377256,0.14587329986533987
45,1427.175672175489,0.998516900536568,0.10268267199251127,4.0,19.0,0.0,-1424.6968638665346,-0.21901730277399714,1.018090167967629,0.14679690139280022
46,1426.1982361656474,0.8245754013920026,0.13406260232242445,2.0,3.0,0.0,-1425.1454511091613,-0.18853816270561607,1.0110338276014534,0.1481425122993886
47,1425.7387675650884,0.8913546201279215,0.11295602182469806,4.0,15.0,0.0,-1424.1229278468927,-0.23996032740213072,1.022763529176352,0.1427832186877034
48,1426.7820667441324,0.6350929744511334,0.09999569550055215,2.0,3.0,0.0,-1423.9989669150518,-0.19549190059508353,1.012875886952402,0.1453891041959609
49,1425.981516172547,0.8658279466631122,0.10268267199251127,4.0,19.0,0.0,-1425.479715318753,-0.21393985299620585,1.0189320663024195,0.14740607243702497
50,1426.4932128519774,0.9995939146296876,0.13406260232242445,5.0,31.0,0.0,-1426.1213729777483,-0.21923901486013322,1.0198081961435925,0.14321062663458917
51,1425.484435118911,0.9487618896188394,0.11295602182469806,3.0,11.0,0.0,-1424.2336180131158,-0.2487967894302348,1.0259473709878792,0.14169386306114212
52,1427.1814055427324,0.9976209683092923,0.09999569550055215,3.0,15.0,0.0,-1426.5809365762948,-0.20222343087811556,1.0141277721324113,0.1444262791661821
53,1424.4248223679751,1.0,0.10268267199251127,5.0,31.0,0.0,-1423.3828577127215,-0.179158350347418,1.0082781570986703,0.15204278707417193
54,1426.4932128519774,0.9696005558442692,0.13406260232242445,1.0,1.0,0.0,-1426.2683974604522,-0.21923901486013322,1.0198081961435925,0.14321062663458917
55,1426.9821641857636,0.970460378459318,0.11295602182469806,5.0,31.0,0.0,-1424.6156172733013,-0.19639504837238728,1.0127730825934698,0.14446870216919155
56,1426.864560619685,0.9518121185202177,0.09999569550055215,3.0,15.0,0.0,-1426.66548656284,-0.206988613389168,1.0161689914517118,0.14474984074677294
57,1424.761087470523,0.9853711799106976,0.10268267199251127,4.0,15.0,0.0,-1423.6110464924136,-0.1967510172542796,1.0106041622905724,0.15217441033287293
58,1425.3510009926938,0.8336802787760483,0.13406260232242445,2.0,7.0,0.0,-1424.7546202723438,-0.22352170886428058,1.0171307239025194,0.1439198260386906
59,1425.7312709312755,0.9943940087901513,0.11295602182469806,4.0,15.0,0.0,-1425.459854048698,-0.20169152862701578,1.0141111385635617,0.14001279636050484
60,1426.5244365584203,0.9436566775934637,0.09999569550055215,4.0,27.0,0.0,-1424.8749732571202,-0.2005856675344326,1.011475438050191,0.14399239735048833
61,1425.2760990192164,1.0,0.10268267199251127,2.0,7.0,0.0,-1424.5479468327337,-0.19534052877022878,1.0109514440040506,0.1518863288395877
62,1427.1463849924694,0.6728753306984299,0.13406260232242445,2.0,3.0,0.0,-1423.587638168431,-0.2219816260121019,1.0187025941348151,0.14442304599805963
63,1425.8899916107853,0.9839765434567816,0.11295602182469806,2.0,3.0,0.0,-1425.6122883794965,-0.2029916838314729,1.013187471450273,0.14013856176989564
64,1425.5823649877718,0.9723133152651372,0.09999569550055215,6.0,63.0,0.0,-1423.1663912106944,-0.24318307792565846,1.0264411686359363,0.14942837413658125
65,1426.7322466685928,0.9864375724424161,0.10268267199251127,5.0,31.0,0.0,-1424.2753908167265,-0.22956132385364186,1.0205497072320115,0.14741233613140475
66,1426.0890104283314,0.8536002548958143,0.13406260232242445,4.0,27.0,0.0,-1425.324940870958,-0.20946666216260237,1.0137861344452663,0.14278303033962
67,1425.929074505041,1.0,0.11295602182469806,2.0,3.0,0.0,-1425.8736730905412,-0.20321767247037162,1.0133371655682166,0.14016031157335263
68,1426.4701714908795,0.7541877787126554,0.09999569550055215,5.0,31.0,0.0,-1423.0912381855217,-0.21113456021448582,1.0146211587388452,0.14791958724024115
69,1426.3281876652277,0.9998060625117685,0.10268267199251127,5.0,31.0,0.0,-1426.0701638788723,-0.2476077257907685,1.027292238104743,0.14557920434088045
70,1425.0780455870558,0.9586002066470259,0.13406260232242445,5.0,31.0,0.0,-1424.6968446227502,-0.22267586128487882,1.0172601128016683,0.14125771183444277
71,1426.962794620003,0.9915329072889422,0.11295602182469806,4.0,15.0,0.0,-1424.8177318858827,-0.19862303140124152,1.0117784669473728,0.14336052805051913
72,1426.1191353320216,0.9579720849905177,0.09999569550055215,4.0,21.0,0.0,-1425.1419950190411,-0.19023672279802453,1.0119750986918372,0.14477823200593973
73,1426.6439820990818,0.9889009057903057,0.10268267199251127,5.0,47.0,0.0,-1425.1855938545482,-0.1847419904179803,1.0074955415940863,0.14399443837036566
74,1426.2513273751988,1.0,0.13406260232242445,2.0,3.0,0.0,-1425.3539977418122,-0.220220803846757,1.0177323109714769,0.1414142190807128
75,1423.75779423148,0.7329260068938921,0.11295602182469806,4.0,27.0,0.0,-1422.0291472905767,-0.21526558786502062,1.0145861451184588,0.15159437471140585
76,1425.6994551102132,0.9834362299285415,0.09999569550055215,3.0,13.0,0.0,-1424.886452665787,-0.19053089542016163,1.0079940703798802,0.14378407396687531
77,1425.1006143064237,0.883106791506348,0.10268267199251127,5.0,63.0,0.0,-1423.9709155891821,-0.18927892514766426,1.0109314362593147,0.15157209299558222
78,1425.9290741572554,0.9751963105146707,0.13406260232242445,5.0,31.0,0.0,-1424.8087735453714,-0.2275138456364937,1.0212640624670952,0.14056139881217508
79,1425.9695023124675,0.9068640579394238,0.11295602182469806,4.0,23.0,0.0,-1421.9030139226873,-0.23601627087904234,1.0216788035946462,0.14298646190023523
80,1426.9463594229717,0.9532688787342166,0.09999569550055215,5.0,43.0,0.0,-1424.8816915486273,-0.23116096682035986,1.0215572111873557,0.1439264976678275
81,1424.505759448039,0.8797088283704774,0.10268267199251127,2.0,3.0,0.0,-1423.598060965661,-0.19064112404647324,1.0083944281698858,0.1517977343535677
82,1426.3112063952406,0.9299583499752468,0.13406260232242445,5.0,47.0,0.0,-1423.8433933731267,-0.17895964732398126,1.0064201271270536,0.14225945984725225
83,1426.454740327683,0.9830201689132224,0.11295602182469806,5.0,31.0,0.0,-1425.517541892284,-0.22346140345054485,1.0208006619348968,0.1482556146843607
84,1426.6878996400005,0.9850898650470856,0.09999569550055215,5.0,63.0,0.0,-1426.0179285659378,-0.18365018556268384,1.0088380179825178,0.14343783244280683
85,1425.8224963139303,0.9974993261375208,0.10268267199251127,5.0,31.0,0.0,-1424.0251200413884,-0.21540102768863031,1.0155939299576966,0.14936227876944516
86,1426.496618984955,0.9510396089466913,0.13406260232242445,5.0,47.0,0.0,-1424.3011094865724,-0.24602250831695766,1.0261724366262406,0.14432089862378028
87,1424.952269409803,0.9997225531290052,0.11295602182469806,4.0,15.0,0.0,-1424.3764306949197,-0.20933555422658856,1.0153970591933243,0.1527368635261909
88,1425.1675546791369,0.8315468438100706,0.09999569550055215,3.0,11.0,0.0,-1424.8611043693713,-0.19089779385573002,1.0079622171403895,0.14231717715880907
89,1426.5735235445215,0.9869227800881722,0.10268267199251127,5.0,31.0,0.0,-1424.9769819580931,-0.17671868439785915,1.0068144764282985,0.14408642090276813
90,1427.3138889953173,0.9962981965943091,0.13406260232242445,5.0,31.0,0.0,-1426.3317842642227,-0.20632610347400837,1.0149655853523127,0.14479996526093405
91,1424.7070406646842,0.9847501074732065,0.11295602182469806,3.0,7.0,0.0,-1424.5192292907725,-0.2050021999742182,1.0147956128379583,0.153030294320244
92,1426.7077120467816,0.8220165459662022,0.09999569550055215,2.0,3.0,0.0,-1423.9165157947803,-0.19263071382859734,1.010228005663257,0.14244113877678188
93,1425.2546604686154,0.984743165133131,0.10268267199251127,5.0,31.0,0.0,-1423.6783411435101,-0.20291619186531634,1.0130021025744287,0.1391759111001213
94,1427.1630012072624,0.9987166686185837,0.13406260232242445,5.0,63.0,0.0,-1426.9355378052448,-0.2258395461168345,1.0203352709244582,0.14602122960628025
95,1427.2856578261444,0.999987736443224,0.11295602182469806,4.0,31.0,0.0,-1424.5098030116042,-0.2143341988060084,1.0172935792585847,0.14601427985410992
96,1426.3331171236637,0.9208004647621645,0.09999569550055215,5.0,31.0,0.0,-1425.6522823606824,-0.20122673591759496,1.0139783102812971,0.14963876176092022
97,1424.4139680362614,0.8706006668972981,0.10268267199251127,3.0,7.0,0.0,-1423.169917603915,-0.20042049680382248,1.0137759552633385,0.13807754633295205
98,1427.1976086262762,0.898592898288455,0.13406260232242445,5.0,47.0,0.0,-1426.103498027664,-0.19343657184057114,1.0108999230648112,0.14595958879449486
99,1426.4020772453434,0.9427757732228804,0.11295602182469806,4.0,15.0,0.0,-1426.0396624249934,-0.20091413528402097,1.0124089659955857,0.14946827352768588
100,1426.5505015398612,0.9374655919265955,0.09999569550055215,5.0,31.0,0.0,-1425.3863894309104,-0.23021230737497292,1.0203917525533441,0.1473131142148704
101,1424.308306491572,0.9934286076803888,0.10268267199251127,2.0,3.0,0.0,-1424.244176486989,-0.20409944790092727,1.0130891207396266,0.13803101140689647
102,1427.3289417764727,0.9983412391377114,0.13406260232242445,4.0,31.0,0.0,-1426.903053903187,-0.21251455199568953,1.0166677083524742,0.1450663670141194
103,1425.9233274338055,0.9608143108697724,0.11295602182469806,3.0,11.0,0.0,-1425.23506365946,-0.19456940407978893,1.0119349373880266,0.15055785227467217
104,1426.119870486695,0.6220614883756537,0.09999569550055215,3.0,15.0,0.0,-1422.367515148211,-0.2328644423192166,1.0240761580195121,0.146141697131047
105,1424.4984001929956,0.9996879951874055,0.10268267199251127,3.0,7.0,0.0,-1424.1158994774494,-0.2003395616535797,1.0124667428180094,0.1380470067283481
106,1426.5724611015305,0.7670060459867025,0.13406260232242445,3.0,15.0,0.0,-1425.6065226858634,-0.2069743262926123,1.016541297707739,0.14542335284673738
107,1425.839803688639,0.9996386323129554,0.11295602182469806,5.0,31.0,0.0,-1424.6274899425443,-0.1804076454882827,1.006477109113878,0.14119489952596795
108,1426.4216608083568,0.9823507158924797,0.09999569550055215,3.0,11.0,0.0,-1425.717913021799,-0.2329079381829005,1.0208825493871578,0.14611618680541155
109,1424.3561211854144,0.7965321441704302,0.10268267199251127,5.0,63.0,0.0,-1420.8202685423264,-0.2677341635365159,1.0305663667458487,0.14763537037867938
110,1426.5546240185497,0.9994455329449754,0.13406260232242445,3.0,15.0,0.0,-1426.0080064468057,-0.2092231287024708,1.0139130783166714,0.1442117339606359
111,1425.0355287255077,0.6346589250204082,0.11295602182469806,5.0,31.0,0.0,-1421.2709000310135,-0.1962848060110708,1.0130256244047016,0.13941624586767007
112,1424.1923314843852,0.8179995092379357,0.09999569550055215,4.0,19.0,0.0,-1422.9096316579562,-0.24564247289001895,1.0231742415662628,0.1437306725531155
113,1426.3365262303107,0.9999485594231524,0.10268267199251127,5.0,31.0,0.0,-1424.1896915777104,-0.22905784406997115,1.0223762559340184,0.14836945458224066
114,1423.3346146165031,0.969322256961452,0.13406260232242445,5.0,63.0,0.0,-1422.4450173376106,-0.28449178599773484,1.0365969863881592,0.14969016995145687
115,1424.5298253279705,0.7957453618074753,0.11295602182469806,2.0,3.0,0.0,-1423.4319778721504,-0.20397178994596282,1.0120483106621652,0.13964285448804742
116,1425.2340515578953,0.9703633587134275,0.09999569550055215,5.0,31.0,0.0,-1422.3299221665484,-0.22125258573185191,1.0205655431247604,0.14031570305849078
117,1426.6248045935188,0.9905139614492819,0.10268267199251127,5.0,31.0,0.0,-1425.8249050722868,-0.20922977011424831,1.0146536743531658,0.14211769159494292
118,1423.7833032590427,0.8801052033892012,0.13406260232242445,5.0,31.0,0.0,-1422.201569440098,-0.2673389651032815,1.03392559095716,0.14988270672842788
119,1425.6073682733534,0.9384426891167559,0.11295602182469806,2.0,3.0,0.0,-1424.3278374598974,-0.19901672662266567,1.0130391125469265,0.13965299759613803
120,1426.0906385914702,0.9590849250707529,0.09999569550055215,4.0,15.0,0.0,-1424.6096212151201,-0.21232060756975338,1.0160369964922915,0.14040637170680256
121,1425.5376385999737,0.9617979623724033,0.10268267199251127,5.0,31.0,0.0,-1424.4696239570649,-0.1658615772400991,1.001431311912762,0.14538357842157176
122,1426.570184145555,0.9927416863323668,0.13406260232242445,5.0,31.0,0.0,-1422.2882284003263,-0.20175472501260253,1.013621258205146,0.14146992342133283
123,1426.8469496988448,0.9943044298705724,0.11295602182469806,5.0,31.0,0.0,-1424.0651320235963,-0.19549879260835085,1.011126111784138,0.14809241256955688
124,1425.696542224297,0.9000437143867805,0.09999569550055215,4.0,15.0,0.0,-1425.125154298925,-0.21662585421343591,1.018121990537875,0.1397855752304015
125,1424.7163233336205,0.8239455474062402,0.10268267199251127,1.0,1.0,0.0,-1424.655951484765,-0.16718588559042818,1.0010392096303884,0.14530073976624647
126,1426.549136174723,0.8714100034719912,0.13406260232242445,5.0,47.0,0.0,-1425.2526834284488,-0.17745188434485534,1.0073362232366556,0.14563163185476624
127,1426.6807887203424,0.8834497443452208,0.11295602182469806,5.0,31.0,0.0,-1425.7375505035368,-0.2117684107233364,1.0151006461905456,0.14790741478391764
128,1426.2888713353773,0.946159337887198,0.09999569550055215,5.0,31.0,0.0,-1424.7613578638156,-0.1808780140761974,1.0062170017429368,0.14769721119098858
129,1425.2617626654003,0.7158288081228396,0.10268267199251127,2.0,7.0,0.0,-1421.9352991592555,-0.16125346293230142,1.0034440686883168,0.14515657437913798
130,1426.818428764091,0.7821271554809465,0.13406260232242445,4.0,19.0,0.0,-1424.2714770481496,-0.18748421521581585,1.0091030423261076,0.14302298578056732
131,1426.8068439379138,0.9930747726165595,0.11295602182469806,5.0,31.0,0.0,-1425.8305840551616,-0.22786005243565338,1.0211409990032572,0.14281192384746189
132,1426.4495266839829,0.9406407682551668,0.09999569550055215,2.0,3.0,0.0,-1425.7758402300824,-0.1806976486480704,1.0064687259958995,0.1477081213235235
133,1426.8926035792745,0.9957384254178542,0.10268267199251127,5.0,35.0,0.0,-1424.617938941334,-0.2085465475116376,1.0165181412591744,0.1465276843222746
134,1425.9640969832474,0.5146272758481637,0.13406260232242445,2.0,3.0,0.0,-1422.831685058972,-0.17886335069005835,1.0084284986336527,0.14376394157871009
135,1426.0677609733884,0.8060258335054625,0.11295602182469806,2.0,3.0,0.0,-1425.7726073866475,-0.22917750016570768,1.019728856583048,0.1425892635935416
136,1426.5707419637345,0.7082848642404386,0.09999569550055215,4.0,27.0,0.0,-1423.0713332167174,-0.19593224586660782,1.0103297530836037,0.14363007508465994
137,1427.004360123818,0.9939931615041051,0.10268267199251127,4.0,23.0,0.0,-1426.1950188013298,-0.1970406496858352,1.0129967315782178,0.1450453150551384
138,1425.0726387674358,0.9984128776549162,0.13406260232242445,4.0,15.0,0.0,-1424.2069430027914,-0.19044769633242123,1.0089605976582128,0.13960848231299905
139,1420.4124556980826,0.751147259777328,0.11295602182469806,5.0,31.0,0.0,-1418.5245454770557,-0.17324726273383195,1.0079741123358048,0.13691277188519657
140,1426.9132137884594,0.7733107966038877,0.09999569550055215,3.0,15.0,0.0,-1423.8035014501763,-0.19179224401558417,1.011424648734367,0.1463657465135371
141,1426.8963285196055,0.907709709756891,0.10268267199251127,4.0,19.0,0.0,-1424.7084820126213,-0.19803497670405268,1.0111777418974053,0.1446086724629983
142,1424.1831936488438,0.7543234295833765,0.13406260232242445,1.0,1.0,0.0,-1424.1134575086598,-0.19121031453545714,1.0082781077186638,0.13958425111871345
143,1424.3996259920473,0.9918799182608224,0.11295602182469806,5.0,31.0,0.0,-1417.937985164119,-0.26533153604076476,1.0332524777236232,0.14858766547321095
144,1426.0399669095189,1.0,0.09999569550055215,3.0,15.0,0.0,-1425.0649682178948,-0.16884444494705944,1.004102577625766,0.14840098842820126
145,1424.0889817185857,0.964837232020769,0.10268267199251127,5.0,31.0,0.0,-1423.4555375807201,-0.1369026256204123,0.9958523700394951,0.145748973695357
146,1420.145375135292,0.3128077115381394,0.13406260232242445,2.0,3.0,0.0,-1418.6078324229672,-0.1768215930207516,1.0103991787728868,0.1401825590723663
147,1426.1332668925868,0.9741992999648343,0.11295602182469806,5.0,31.0,0.0,-1423.2015778959324,-0.1735984002615131,1.0047295122591673,0.14250180221901942
148,1426.3242430952928,0.9990435794026447,0.09999569550055215,3.0,15.0,0.0,-1424.159628125879,-0.17266775585484406,1.004918015727898,0.1479054562626677
149,1424.9816376867097,0.9554258323234135,0.10268267199251127,5.0,31.0,0.0,-1423.151755834072,-0.16290571709715906,1.0005625006462018,0.14853483166640213
150,1425.4465771040634,0.9971386136163074,0.13406260232242445,4.0,31.0,0.0,-1420.9541144754685,-0.17416872990315493,1.0037726024663591,0.14260547891290107
151,1423.7811477921512,0.5247847726729721,0.11295602182469806,2.0,3.0,0.0,-1422.562796057153,-0.1663989693675918,1.0059732247362527,0.14272568728444263
152,1423.5930763518593,0.8847720963640293,0.09999569550055215,3.0,15.0,0.0,-1419.8697614302966,-0.14545382845825824,0.9986720797848305,0.15021146765898324
153,1423.7773787746257,0.9857838509463419,0.10268267199251127,4.0,15.0,0.0,-1423.4953885037999,-0.14500341167206374,0.9951019487180985,0.14760883803069813
154,1423.6989238102742,0.5955424684463365,0.13406260232242445,2.0,3.0,0.0,-1421.5113450542765,-0.17370589402127715,1.0082804155211662,0.14250965756046338
155,1425.8149542170218,0.9994002846076341,0.11295602182469806,5.0,31.0,0.0,-1422.8385510173594,-0.21196830244164083,1.0140585536269628,0.1440121799913965
156,1424.203522548482,1.0,0.09999569550055215,1.0,3.0,0.0,-1423.5293088678752,-0.1467651918926083,0.9976203023413628,0.15027477236039924
157,1425.7281339277902,0.9999667300035664,0.10268267199251127,5.0,31.0,0.0,-1423.149985621615,-0.1735978383378747,1.0062762725229448,0.14926291525219426
158,1425.7156418839268,0.880280079025904,0.13406260232242445,5.0,31.0,0.0,-1421.907935878924,-0.2365647554682014,1.021303312960766,0.1453031988970899
159,1427.3325104537946,1.0,0.11295602182469806,3.0,15.0,0.0,-1425.8194436603155,-0.21155764848489583,1.0164154483323444,0.14521620876576832
160,1424.3266291309908,0.7893712712739013,0.09999569550055215,2.0,3.0,0.0,-1422.7074606249798,-0.1482296813477739,0.9977194442149718,0.15014549998054091
161,1425.554310158269,0.9705790874409637,0.10268267199251127,2.0,3.0,0.0,-1425.3305961434226,-0.178670208703312,1.0053595077372455,0.14951218094502822
162,1427.0016032702342,0.9875430109343185,0.13406260232242445,4.0,19.0,0.0,-1425.0780143155184,-0.22533147815885543,1.0209707255086484,0.1454966388828765
163,1426.1815114343613,0.9971363088079347,0.11295602182469806,5.0,47.0,0.0,-1426.039285216259,-0.1646633959937286,1.00292436060094,0.1444418626108132
164,1424.0237024474943,0.9763914469285132,0.09999569550055215,4.0,15.0,0.0,-1423.8629750503558,-0.14888406103319904,0.9973357595768763,0.15055553917644265
165,1425.9418513147707,0.8969172718114891,0.10268267199251127,2.0,7.0,0.0,-1423.8836157342055,-0.17666191050352334,1.0070457494481675,0.14911673884518947
166,1426.8948650620757,0.9250264212120671,0.13406260232242445,5.0,35.0,0.0,-1424.4823079377588,-0.18525453604687814,1.0079472288306794,0.14506623716465653
167,1425.8574781723353,0.9914654715448852,0.11295602182469806,4.0,15.0,0.0,-1425.7741566185146,-0.16318320398203187,1.0016916103162747,0.14346809225699445
168,1424.7268585970392,0.9267067356950238,0.09999569550055215,4.0,15.0,0.0,-1423.2776948380354,-0.14863169805740223,0.999122500576859,0.14820447842922232
169,1423.82038234321,0.9372801038499775,0.10268267199251127,4.0,15.0,0.0,-1423.3482996347987,-0.151329077629638,0.996836540819622,0.1489137232251793
170,1427.1442348923165,0.8489985320538939,0.13406260232242445,4.0,23.0,0.0,-1425.1346153451386,-0.2132116414345052,1.0172354858838708,0.14386109413394788
171,1426.3132346733632,0.9989590951136977,0.11295602182469806,3.0,15.0,0.0,-1425.0000388586109,-0.16800476386126695,1.0036536502757984,0.14408391119094896
172,1424.847346960379,0.9995767638066066,0.09999569550055215,2.0,3.0,0.0,-1424.7031785906681,-0.1546943105999126,0.9985071492552818,0.14825836624128746
173,1426.7292115213365,1.0,0.10268267199251127,4.0,19.0,0.0,-1423.1558892443456,-0.18018568682399025,1.0072465724462278,0.14722778099764675
174,1425.9426820917301,0.7818058577262289,0.13406260232242445,3.0,15.0,0.0,-1425.3761591805837,-0.21437437012862676,1.014917332427389,0.14359644805812424
175,1427.1930478230129,0.83987840071145,0.11295602182469806,4.0,31.0,0.0,-1422.2298878387462,-0.20541299239688623,1.0138936035308443,0.14657818156472963
176,1425.7773806767898,0.9750364813267848,0.09999569550055215,5.0,31.0,0.0,-1423.9505942669668,-0.1912361759389548,1.008919191561498,0.14969063351604608
177,1425.1974507711766,0.791306154821749,0.10268267199251127,3.0,15.0,0.0,-1424.2344928793636,-0.1759987624635379,1.003690649585297,0.1467779382500304
