draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,sigma
3577,11756.199593030131,0.9909648963453953,0.08058346589575957,4.0,31.0,0.0,-11752.286853103938,-0.2825350176590135,1.0101380642609308,0.23063616260687567,0.1388328945076996
3578,11756.140705615257,0.9825622872127769,0.08507774914750185,5.0,31.0,0.0,-11753.799866567411,-0.26090966446523045,1.0039614636890097,0.23018261768804718,0.13922487150299154
3579,11754.381630057509,0.9992903600613173,0.08659249051606914,5.0,31.0,0.0,-11751.400060834123,-0.2518323455648534,1.0013181012646397,0.2301692834823987,0.1402236375387357
3580,11751.360401893695,0.8856929951191955,0.08534834942478473,2.0,7.0,0.0,-11750.596321647361,-0.3051185874625869,1.0163201037366525,0.23280655361637706,0.1387515663223209
3581,11756.148738128551,0.9924115125095186,0.08058346589575957,6.0,63.0,0.0,-11755.453605947476,-0.2782892840239773,1.0084748947598465,0.23296386040847333,0.13998790909864758
3582,11755.299040029406,0.999360919842933,0.08507774914750185,5.0,63.0,0.0,-11753.186218069171,-0.28934306763685397,1.0115391307142303,0.23528872748235358,0.13950803291632022
3583,11753.308994853427,0.6611980267850234,0.08659249051606914,2.0,7.0,0.0,-11750.987230161367,-0.2512929630309859,1.0023281150804058,0.230090550639107,0.14022078727491294
3584,11752.925621661518,0.9989844762458029,0.08534834942478473,5.0,47.0,0.0,-11749.780168864474,-0.23940805689299974,0.9992845767200661,0.22080274651432313,0.14019244711936646
3585,11755.343637184958,0.997813121181494,0.08058346589575957,5.0,31.0,0.0,-11753.622599797178,-0.26497593877986875,1.008092595956031,0.21669151285373275,0.1392989890026123
3586,11754.537639621638,0.9648203610518647,0.08507774914750185,5.0,31.0,0.0,-11753.65855632932,-0.2860292184267944,1.009879108329359,0.23886621796278987,0.13953095659350248
3587,11752.234606567114,0.9116774885939328,0.08659249051606914,5.0,63.0,0.0,-11749.205653915888,-0.2674368313855994,1.0044881479508792,0.23474584108852883,0.1412807907722247
3588,11756.276226369691,0.9908991881759931,0.08534834942478473,5.0,31.0,0.0,-11751.859251261312,-0.25929481876958554,1.0041593134572453,0.2278758327342047,0.13849811788536012
3589,11753.463831113295,0.6330189923243766,0.08058346589575957,5.0,35.0,0.0,-11749.326492346308,-0.27468124366339625,1.0076494172316326,0.22660123814496608,0.14042129782014004
3590,11752.095654719129,0.8872526307739217,0.08507774914750185,5.0,31.0,0.0,-11749.933876561525,-0.2875009459009288,1.0118941231713652,0.23449204807174678,0.13683029230093957
3591,11750.621035462269,0.9914713137463655,0.08659249051606914,5.0,31.0,0.0,-11749.113621615226,-0.2695989524462481,1.004318561952835,0.24141473445625597,0.14132894577801614
3592,11756.656859591092,0.9566630038837631,0.08534834942478473,5.0,63.0,0.0,-11754.755768975114,-0.2654283012481402,1.0054534619137903,0.23092905382069456,0.13885616812443569
3593,11756.933151011463,0.9980394842263368,0.08058346589575957,4.0,31.0,0.0,-11753.011135134673,-0.26429771625632487,1.006279545571224,0.22460993256779557,0.14038828365217113
3594,11752.459705960424,1.0,0.08507774914750185,1.0,1.0,0.0,-11752.141355328371,-0.28753463291340414,1.0117529081848398,0.2344268518864827,0.13683277242823438
3595,11752.539229142476,0.8874211889278522,0.08659249051606914,3.0,7.0,0.0,-11749.526799677798,-0.27059758418430674,1.0055702768473374,0.24168521207322896,0.14096525808545357
3596,11756.070553664389,0.9374093470380099,0.08534834942478473,5.0,31.0,0.0,-11755.375333498852,-0.2723901603611511,1.0080002540018984,0.22497077737080476,0.14088514102054356
3597,11756.235832799814,0.9124259028726526,0.08058346589575957,5.0,63.0,0.0,-11755.23715398428,-0.2808120975249639,1.0103175459337321,0.23181989520602791,0.13975412080351995
3598,11752.98891030916,0.9998144930720224,0.08507774914750185,5.0,31.0,0.0,-11750.480804700721,-0.28732150193370504,1.012331664004491,0.2260094929951024,0.13699811553351787
