draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,sigma
29,3368.0941139548627,0.8252980862911156,0.05088544096825489,4.0,31.0,0.0,-3366.6581336589297,-0.0007627973489689042,0.9972684147283383,0.020922943671558808
30,3366.4288014097265,0.9009899738361533,0.06410443608984022,2.0,7.0,0.0,-3365.9137713094033,0.001029398889808551,0.9963077946527066,0.02181480995821693
31,3368.1178206023014,0.9834419631884597,0.05256873004527723,6.0,63.0,0.0,-3367.308285148163,-0.0038155867026808785,0.9980434894828705,0.020442072888633714
32,3368.844472596436,1.0,0.05034239855031298,4.0,23.0,0.0,-3366.868947496906,-0.0004229230142134454,0.996945395171377,0.021036134216386664
33,3368.93423390953,0.9914834216403288,0.05088544096825489,4.0,19.0,0.0,-3367.8508363777937,-0.000918179313008245,0.9970994937144058,0.020904996361040297
34,3368.1265020601863,0.991861108308236,0.06410443608984022,6.0,63.0,0.0,-3365.677971271728,-0.0046339338128514535,0.9983250688124192,0.0208198139448548
35,3367.8939270692304,0.9664778939757621,0.05256873004527723,3.0,15.0,0.0,-3367.1353840520333,-0.004473677570923144,0.997999905539615,0.020384419176016112
36,3367.89884724042,0.8973326922067913,0.05034239855031298,5.0,35.0,0.0,-3366.9833755592285,-0.005466242064077126,0.9985386932634625,0.020608370340243463
37,3368.5509887811236,0.9847242622129523,0.05088544096825489,4.0,31.0,0.0,-3367.2840637116005,0.0008874984687285592,0.9964624039478452,0.020447608722751323
38,3368.021342689425,0.9948893029709482,0.06410443608984022,6.0,63.0,0.0,-3367.0536055097296,0.002093615389270089,0.9962548468067824,0.020329703929996324
39,3367.7412549671244,0.9038735481067682,0.05256873004527723,2.0,3.0,0.0,-3366.8890016172104,-0.004681544184226677,0.9983036166958247,0.020365022432546797
40,3368.13811217546,0.9661132019455106,0.05034239855031298,4.0,19.0,0.0,-3367.2945469931237,-0.004215201729726289,0.9978546861122708,0.020721819111351465
41,3367.6808427615597,0.8678309007629542,0.05088544096825489,2.0,3.0,0.0,-3367.2803477573425,0.0007730693120636043,0.9962773249906746,0.02046852314310144
42,3368.240593818483,0.9972506699113989,0.06410443608984022,6.0,63.0,0.0,-3367.548050536129,-0.004752196670006323,0.998081910418007,0.02070063356938881
43,3366.1443803459692,0.8594119845136459,0.05256873004527723,3.0,15.0,0.0,-3364.7901711839045,-0.0048868218899785106,0.9985948110069429,0.020341001488786026
44,3368.557055494046,0.9761195590067792,0.05034239855031298,2.0,3.0,0.0,-3367.97425925325,-0.004150989650413915,0.998042380534131,0.020718547635905547
45,3366.3347658929897,0.8199651433799238,0.05088544096825489,4.0,19.0,0.0,-3364.9885399717673,0.0015275633170944742,0.9967591254690268,0.020670548031668415
46,3368.3884769830906,0.9335209130750498,0.06410443608984022,2.0,3.0,0.0,-3367.914015570897,-0.004704429504052118,0.9981386722684198,0.020690290678341283
47,3366.608381754831,0.7215386984871281,0.05256873004527723,2.0,7.0,0.0,-3362.602888836465,-0.005060839306006565,0.9979828309113786,0.020355750081034255
48,3368.798270645676,0.9900871392763033,0.05034239855031298,5.0,47.0,0.0,-3367.9055569211473,0.0008039158300281392,0.9964532904328317,0.02090081230996205
49,3367.8844613644023,1.0,0.05088544096825489,2.0,3.0,0.0,-3366.399745886794,0.0009256048293082449,0.996226016493216,0.020684642507486452
50,3367.2438834611594,0.9683069047997274,0.06410443608984022,5.0,31.0,0.0,-3366.286492245671,-0.007539111950036393,0.9989077000546072,0.020809951661301354
51,3366.608381754831,0.5986540593967211,0.05256873004527723,1.0,1.0,0.0,-3364.993077238921,-0.005060839306006565,0.9979828309113786,0.020355750081034255
52,3368.792433693624,0.9929419489237411,0.05034239855031298,4.0,23.0,0.0,-3368.564673177923,0.001270060694490571,0.9964592770022818,0.020893875441502972
53,3367.363400711751,0.9932562611752143,0.05088544096825489,5.0,47.0,0.0,-3366.692881998983,-0.0030619972480922823,0.9979457142881529,0.021360490615295404
54,3368.0731522514607,0.9301029716032586,0.06410443608984022,5.0,31.0,0.0,-3366.359606668733,0.00045782560898882327,0.9968783840479984,0.021090786095750484
55,3367.824778909131,0.973337997972065,0.05256873004527723,5.0,43.0,0.0,-3365.832233293065,0.003916861776273677,0.9957852002620565,0.02098738029722166
56,3368.5106414510224,0.9415365624782407,0.05034239855031298,5.0,43.0,0.0,-3367.6974408383476,-0.0027702599448047377,0.9977632648665475,0.02089674096966528
57,3367.7557389025214,0.9914560277425181,0.05088544096825489,4.0,19.0,0.0,-3366.8807119798607,-0.0030685050956806275,0.9975710493452821,0.021441142814218203
58,3368.5692760266106,0.8976368121943091,0.06410443608984022,5.0,39.0,0.0,-3366.245446168929,-0.0006896828048541586,0.9968055793551359,0.02089871184246793
59,3366.7712769872664,0.9232719483928559,0.05256873004527723,2.0,3.0,0.0,-3366.6788431008767,0.003916839192552204,0.9959503892487264,0.0209848934677447
60,3367.9810719806096,0.9999375795917088,0.05034239855031298,5.0,59.0,0.0,-3367.5296728845174,-0.005483086963605235,0.998324900611587,0.020580599180664932
61,3367.093399347785,0.9828451578251807,0.05088544096825489,5.0,63.0,0.0,-3365.6515467818517,0.006344561357485518,0.9948907010830351,0.020537697271916594
62,3368.8735283999276,1.0,0.06410443608984022,2.0,7.0,0.0,-3368.633473951126,-0.0006386123529871793,0.9968810493697204,0.020890647123566846
63,3368.09069598871,1.0,0.05256873004527723,4.0,27.0,0.0,-3365.7167479572936,0.0018708073676190554,0.9964484164335743,0.020748757717560542
64,3366.3334101127166,0.8616408266978178,0.05034239855031298,6.0,63.0,0.0,-3362.32906862576,-0.0010235255905948377,0.9971345685745309,0.021921802528783424
65,3367.6649170692476,0.9245873364537815,0.05088544096825489,4.0,27.0,0.0,-3363.9977150589466,0.004167043787243828,0.9953532716983979,0.020625084704083124
66,3368.297535945373,0.920575658420095,0.06410443608984022,4.0,19.0,0.0,-3368.1609941366646,-0.0007650198719660494,0.9967850979825509,0.02099842521353308
67,3368.100314879713,0.9954461968873535,0.05256873004527723,4.0,23.0,0.0,-3367.0786069938954,0.003183735155152684,0.9959852187787424,0.020657596840450914
68,3366.773810252558,0.9348792571327466,0.05034239855031298,6.0,63.0,0.0,-3365.3510735656646,0.0003720295741048004,0.9966359348062458,0.019879033416357977
69,3367.860389618399,0.9361074845273857,0.05088544096825489,6.0,63.0,0.0,-3366.4200627843643,-0.002452866595613243,0.9973066706527446,0.021298704629316056
70,3368.1791401541723,0.9999048960561578,0.06410443608984022,4.0,31.0,0.0,-3366.960891134854,-0.0030537793297227838,0.9974704234135525,0.020921937568938464
71,3368.0156596198353,0.9990599819399093,0.05256873004527723,6.0,63.0,0.0,-3367.2114535609394,-0.002437597071173704,0.9975762205466244,0.020235181649788356
72,3366.300042550888,0.9046319813496513,0.05034239855031298,6.0,63.0,0.0,-3363.8570347595332,-0.005686986467668175,0.9983582933183435,0.021716096652760863
73,3366.7319889276346,0.9975278562308932,0.05088544096825489,5.0,31.0,0.0,-3365.74888270281,0.0006205318590340942,0.9966439853391501,0.02181768836476333
74,3368.4726018253214,0.9942045443077862,0.06410443608984022,4.0,31.0,0.0,-3367.657925475161,-0.003322358069223644,0.9976246279035313,0.020916793929800767
75,3368.2102922679037,0.9811390206814778,0.05256873004527723,6.0,63.0,0.0,-3366.2646377836136,-0.0018978065644825503,0.9974228323725679,0.021353888361714375
76,3366.1799846725767,0.9896459061981211,0.05034239855031298,2.0,7.0,0.0,-3366.066959675323,-0.00562340113492771,0.9982919705613991,0.02171240708743549
77,3366.47917455418,0.9989816362382464,0.05088544096825489,5.0,31.0,0.0,-3366.1144699226825,0.0010955092448378554,0.9963849950023175,0.021861996757246364
78,3367.589526290773,0.8853665169957029,0.06410443608984022,3.0,15.0,0.0,-3366.725474502894,-0.005220616251270499,0.998563889185991,0.02099275877704808
79,3368.0014515805556,0.9867461882035826,0.05256873004527723,6.0,63.0,0.0,-3367.605531103885,-0.0004772166436503211,0.9968610055748963,0.02018873269345099
80,3365.6243747497465,0.9428573253719065,0.05034239855031298,2.0,3.0,0.0,-3365.238226807407,-0.005747778375982515,0.9987388647836293,0.021745401363612755
81,3365.7754835039464,0.9083281748691228,0.05088544096825489,2.0,7.0,0.0,-3365.249805688573,0.0006937134738161717,0.9962938432115607,0.021841443209470242
82,3368.3041266633622,0.9500205902566637,0.06410443608984022,6.0,63.0,0.0,-3366.9371277321698,0.001194537749717584,0.9963330733794687,0.021267927181009456
83,3367.6100828826243,0.978514825052949,0.05256873004527723,6.0,63.0,0.0,-3366.6128812837746,-0.003494637269320705,0.9978769203304565,0.02015080492256686
84,3366.660462440491,0.9987133140933376,0.05034239855031298,5.0,31.0,0.0,-3365.1136258865045,-0.007186727218172303,0.9987796714131566,0.021394521754679673
85,3366.1957792778608,0.8675115435150513,0.05088544096825489,4.0,23.0,0.0,-3363.3752776028978,0.0013135545986390825,0.9959502618533054,0.02120222785333422
86,3368.3730862270227,0.9981691769079614,0.06410443608984022,4.0,15.0,0.0,-3368.2368680531736,0.0016691055185494251,0.9963004890818944,0.021245265582787817
87,3367.8408483871945,0.9297275109191867,0.05256873004527723,4.0,31.0,0.0,-3366.7884498843673,-0.0012244665160207648,0.9973562510798133,0.020336142586699427
88,3366.7807940407865,1.0,0.05034239855031298,2.0,7.0,0.0,-3366.5487083661815,-0.007213296497276673,0.9988459393986596,0.021405006608218893
89,3368.4780518507937,0.9542809644505037,0.05088544096825489,1.0,3.0,0.0,-3365.849143805187,0.0014583679298253744,0.9963192512678448,0.021203144056531932
90,3368.7103990393616,0.9966791883767625,0.06410443608984022,5.0,63.0,0.0,-3367.4039942507443,-0.003159477983613974,0.9977536153938935,0.020653500218798818
91,3368.460259697457,0.9999022698633184,0.05256873004527723,4.0,31.0,0.0,-3367.1056179054103,-0.002565628028471327,0.9973645687301859,0.020876276220260528
92,3363.5069081550687,0.80989062116756,0.05034239855031298,5.0,31.0,0.0,-3362.286961721191,-0.011288156442107353,1.0004907013503483,0.02124735082512739
93,3368.025953570004,0.918391063005518,0.05088544096825489,5.0,63.0,0.0,-3364.4581733632444,0.0013035557652096878,0.9965766362205551,0.020421263399330973
94,3368.8201765641534,0.5656160620450814,0.06410443608984022,4.0,19.0,0.0,-3365.761052822282,-0.0014079677725967186,0.9971402113617006,0.020597454915508677
95,3368.646658422157,0.977340269847495,0.05256873004527723,4.0,23.0,0.0,-3367.9461043962137,-0.0031515526313455854,0.9978100885533181,0.020933889395699443
96,3361.6915231509265,0.9933035132619366,0.05034239855031298,4.0,15.0,0.0,-3361.1958989186205,-0.013787910278597921,1.0012435739026846,0.02107921270152545
97,3368.396911216307,0.9983516535093515,0.05088544096825489,4.0,31.0,0.0,-3367.1979752165944,-0.0012845815784763217,0.9969683307217273,0.02060445277896706
98,3368.846404924936,0.9861314592329569,0.06410443608984022,5.0,63.0,0.0,-3368.598332817125,-0.0015523687406491596,0.997319471365371,0.020939346369602742
99,3368.1054065902654,0.995919997515772,0.05256873004527723,5.0,63.0,0.0,-3367.5899117115478,0.0019731361943643726,0.9961275713139985,0.020320157129141612
100,3368.5460191747597,0.9866512416864976,0.05034239855031298,5.0,51.0,0.0,-3361.2803400055072,-0.0008842170605847746,0.9968851397922989,0.0205818874926843
101,3368.647795243435,0.9998551023491794,0.05088544096825489,5.0,35.0,0.0,-3368.258196183905,-0.0010065100725859327,0.9971939882796306,0.02108355042692454
102,3368.944216906134,0.9591345019655112,0.06410443608984022,5.0,35.0,0.0,-3367.794251463999,-0.0003906191277629691,0.9969252507221668,0.02091463815499457
103,3368.1223291488404,0.998251182412692,0.05256873004527723,6.0,63.0,0.0,-3367.4176675401136,-0.0025652926979691463,0.99762115465672,0.021364382904134203
104,3367.198558514806,0.9449320382708865,0.05034239855031298,5.0,35.0,0.0,-3366.7432619772103,0.002371585099566821,0.9962904349140737,0.020231959235038503
105,3368.016256216797,0.9363854104923395,0.05088544096825489,5.0,63.0,0.0,-3366.5229001276048,0.004404482241861861,0.9955317725191638,0.02070943851110533
106,3368.6737882601265,0.9855908280449335,0.06410443608984022,5.0,31.0,0.0,-3368.589476771341,-0.003455037529243509,0.9978654321910985,0.020904341865428253
107,3365.1185531674682,0.9990166017861752,0.05256873004527723,5.0,63.0,0.0,-3364.0965372531377,-0.0068599268468897655,0.998890289315254,0.01982772145243221
108,3367.121239718821,0.8951157197359637,0.05034239855031298,4.0,19.0,0.0,-3364.8205736053774,0.0034503473812350503,0.9958498656288441,0.020135706635311237
109,3368.6184633978182,0.9025751921728552,0.05088544096825489,3.0,15.0,0.0,-3366.5061876633126,0.002336202709666167,0.996032116938612,0.020716179745940037
110,3368.5379044389247,0.887254378998667,0.06410443608984022,2.0,3.0,0.0,-3368.072309205071,-0.0035799771552169723,0.9979600512879382,0.020872830979480454
111,3365.7660750893747,0.9693504071126442,0.05256873004527723,4.0,15.0,0.0,-3364.456364288873,-0.0064912180402945,0.998864851956256,0.019981200566678514
112,3366.941811712995,0.8679379476800867,0.05034239855031298,5.0,31.0,0.0,-3365.394097599976,0.004101649703575068,0.9954684078476514,0.020134261738022095
113,3367.95277163693,0.890006240899078,0.05088544096825489,5.0,47.0,0.0,-3366.779411891791,-0.001115314501599954,0.9968405397115421,0.021045823834442513
114,3368.8693391596225,0.9999265921013013,0.06410443608984022,4.0,31.0,0.0,-3367.9563468776737,-0.0012172084240237781,0.9970492434092543,0.02079614247198694
115,3366.202570355993,0.9646732040049889,0.05256873004527723,5.0,31.0,0.0,-3364.8095963913333,-0.007055915036348815,0.9991195181971126,0.020301808820233108
116,3367.1252223619426,0.9355404192883382,0.05034239855031298,3.0,15.0,0.0,-3366.209509997538,0.0032607726358921123,0.9959650408673885,0.020181777307564923
117,3367.8792785858873,0.99273030571895,0.05088544096825489,5.0,35.0,0.0,-3367.2464838655,-0.003336162180326393,0.9975096335350561,0.020807828646932747
118,3366.3068463898244,0.607803508044433,0.06410443608984022,5.0,35.0,0.0,-3364.0864480928553,0.003164434048364386,0.9962474452481365,0.020979597300468493
119,3365.007250546307,0.6582120679042393,0.05256873004527723,3.0,11.0,0.0,-3361.9047211881325,-0.007160569922765902,0.998540700418443,0.02028348263615759
120,3368.215170858969,0.9054082929038539,0.05034239855031298,6.0,63.0,0.0,-3365.1174388763875,-0.004690857162417491,0.9983081136475219,0.020725525265759343
121,3367.67085802645,0.9917677618219043,0.05088544096825489,5.0,59.0,0.0,-3367.150554958843,-0.0029545230298971587,0.9973890606590446,0.020522017840451295
122,3368.7232361157317,0.99753611894544,0.06410443608984022,4.0,19.0,0.0,-3366.5439813612124,-0.0009155808009579174,0.9970517571100239,0.021149619830854942
123,3366.260185567178,0.9903345501460612,0.05256873004527723,4.0,27.0,0.0,-3362.9154613136247,-0.004845201314123896,0.9978371357735134,0.020515502614060557
124,3367.844258330167,0.992078280055169,0.05034239855031298,6.0,63.0,0.0,-3367.0153772006097,-0.0048485459932655715,0.9981913208386823,0.021321377736459785
125,3368.5364350574164,0.9996852151929018,0.05088544096825489,4.0,31.0,0.0,-3366.5403248924335,0.0011800354699365208,0.9962658450703819,0.020778787085329823
126,3368.5543006274024,0.8929566428007935,0.06410443608984022,2.0,7.0,0.0,-3368.203894809451,-0.0006712962128352666,0.9971061003053848,0.021129602100769185
127,3367.6278521849686,0.999713119017707,0.05256873004527723,5.0,35.0,0.0,-3366.156086610473,-0.0018029658751947289,0.9976277505922914,0.021037356487334725
128,3367.811027931847,0.9247436820730296,0.05034239855031298,5.0,31.0,0.0,-3367.014069332724,-0.004727972478159575,0.998033766559001,0.021213101957425252
129,3367.863348544927,0.9390543277739654,0.05088544096825489,5.0,43.0,0.0,-3367.139034933597,-0.002984056969721109,0.9974180066153091,0.021096727799293592
130,3368.5958586314637,0.9965773639423879,0.06410443608984022,5.0,63.0,0.0,-3367.3173538095325,-0.0025879216032636374,0.9975307940975207,0.021156363930875447
131,3365.7008747897175,0.8501113560589887,0.05256873004527723,2.0,3.0,0.0,-3365.1680231757564,-0.002121279939198875,0.9969125360770885,0.02108456975567049
132,3368.378920897151,0.9685025254817893,0.05034239855031298,3.0,15.0,0.0,-3367.19993518312,-0.004064129682223056,0.9979972891869064,0.02113606567564633
133,3368.1388338179963,0.9992976961510271,0.05088544096825489,6.0,63.0,0.0,-3366.462976351339,0.0035607335166242195,0.995580851810303,0.0208540423919828
134,3368.478699057814,0.9601888501224526,0.06410443608984022,2.0,3.0,0.0,-3368.3713703140015,-0.002609447379154308,0.9976608031397362,0.021146897703703735
135,3367.4360124321456,0.973846524530027,0.05256873004527723,4.0,31.0,0.0,-3363.4647013953204,-0.0030273662809131205,0.9979089339365806,0.020281638479384297
136,3368.626387489102,0.9368912655435834,0.05034239855031298,5.0,43.0,0.0,-3367.2258647116337,-0.0007605352889140961,0.996924156787896,0.020469654873318092
137,3365.7990948106717,0.9610524665764522,0.05088544096825489,6.0,63.0,0.0,-3364.9303825844613,0.001081592557777147,0.9962276496196357,0.01984010959842854
138,3367.361355079439,0.6599612067628706,0.06410443608984022,2.0,3.0,0.0,-3366.849231415459,-0.0029860824787528283,0.997357197815125,0.021157999960376643
139,3368.0522237483724,1.0,0.05256873004527723,2.0,3.0,0.0,-3367.4184811869945,-0.0032032468233947828,0.9977755439736263,0.020274011928397024
140,3368.005632122478,0.9980289081277276,0.05034239855031298,5.0,63.0,0.0,-3367.7310805993316,9.909866906335332e-05,0.9966987901964003,0.020192515774153867
141,3365.522612466499,0.9706856064474664,0.05088544096825489,4.0,19.0,0.0,-3363.408206534248,0.001989213185279753,0.9961532476365245,0.019689130302032183
142,3368.555436972515,0.933474493706447,0.06410443608984022,4.0,27.0,0.0,-3366.3986843549574,-0.0024992651375640956,0.997679593904882,0.02089974984956286
143,3367.921877559519,0.9199824824286573,0.05256873004527723,6.0,63.0,0.0,-3366.805535609562,0.00016832748050734817,0.9968744695565306,0.02140542338347148
144,3368.9110785050516,0.850443540285778,0.05034239855031298,5.0,51.0,0.0,-3365.671014750092,0.00013011379573703958,0.9967130541884394,0.020943994458818047
145,3368.1574336658036,0.8743708612805426,0.05088544096825489,5.0,63.0,0.0,-3364.0298451793574,-0.003105874540549863,0.9979289434172044,0.020814311358678613
146,3368.0517341795085,0.8802742011823493,0.06410443608984022,4.0,23.0,0.0,-3367.324302479701,-0.003218805644852787,0.9975452111102483,0.021159980825520265
147,3368.371519055808,0.9864484700282274,0.05256873004527723,5.0,31.0,0.0,-3367.666602554492,0.0014001507351403908,0.996401984003172,0.021258127926616733
148,3368.364349632501,0.8853489731199798,0.05034239855031298,5.0,39.0,0.0,-3366.088637323556,0.0018595654817718475,0.9960804380916236,0.02057531482400343
149,3368.9338183835935,0.9963294737453661,0.05088544096825489,4.0,27.0,0.0,-3367.945343973391,-0.000831694593171228,0.9970858138472818,0.020860112339134734
150,3367.6079817218288,0.9904472297143615,0.06410443608984022,5.0,31.0,0.0,-3367.0533494905812,0.003339518169589731,0.9959896060426747,0.021188456315261783
151,3368.485936286946,0.9428303056638203,0.05256873004527723,6.0,63.0,0.0,-3367.7755367319464,-0.0009004967138964192,0.9969686575092793,0.02124539125054625
152,3368.7104413299776,0.9420760914672331,0.05034239855031298,5.0,47.0,0.0,-3367.301459801309,-0.000752677437654195,0.9968841184705206,0.02101998772810691
153,3368.962892824103,0.999372702910341,0.05088544096825489,4.0,23.0,0.0,-3368.916961877396,-0.0007735932988313308,0.9970483434185186,0.02084036752877044
154,3367.8879468252644,0.9882293336604718,0.06410443608984022,6.0,63.0,0.0,-3366.3839615162474,-0.0014316902346740963,0.9973603458145983,0.020248910108747565
155,3367.8354297810383,0.9999601931622158,0.05256873004527723,5.0,31.0,0.0,-3367.2779192420253,0.004667632668327068,0.9953893879130821,0.021110351376658728
156,3368.576957678841,0.9989065721518066,0.05034239855031298,6.0,63.0,0.0,-3367.035732287279,0.001235309555608803,0.9963258920563567,0.02052874485570815
157,3368.07758155166,0.9835205588864945,0.05088544096825489,4.0,31.0,0.0,-3367.0225767595834,0.003967289385418126,0.9957020174852016,0.020938242262950987
158,3362.8322348900506,0.6217556902125204,0.06410443608984022,5.0,31.0,0.0,-3362.080298902084,-0.009166091494738389,1.0000226379917896,0.02047032493364879
159,3368.933344847216,0.9539389769762152,0.05256873004527723,5.0,31.0,0.0,-3367.429938996084,-0.0012935423269549494,0.9971616040596432,0.02067810711914757
160,3368.663727235323,0.8592301342254005,0.05034239855031298,2.0,7.0,0.0,-3367.2456138143743,0.0015512781573758982,0.9963400893202036,0.0205678942091152
161,3367.981283712616,0.9966948506332913,0.05088544096825489,3.0,15.0,0.0,-3367.520595628874,0.00419335048076684,0.9956436839377576,0.020936629868904596
162,3364.776259185508,1.0,0.06410443608984022,1.0,1.0,0.0,-3363.227187226749,-0.009314684890356922,0.9998788205595429,0.020464366541008455
163,3368.8427834174718,0.9907127600553314,0.05256873004527723,5.0,47.0,0.0,-3368.1760176418557,0.0004070428368912817,0.9966231804985007,0.02100444565713498
164,3368.6198420619407,0.9276515386681076,0.05034239855031298,6.0,63.0,0.0,-3367.546467089006,-0.0035923036807268124,0.9977663136646671,0.020821987736905346
165,3365.399535621656,0.8365999745611198,0.05088544096825489,4.0,19.0,0.0,-3364.3299318188438,0.007527950346335503,0.9948485580248396,0.02071693975281803
166,3364.032528629674,0.9658596726050106,0.06410443608984022,2.0,7.0,0.0,-3363.748299025861,-0.010246067075756593,0.9994946213524292,0.02045559312959186
167,3368.056188397885,0.9142181024265651,0.05256873004527723,5.0,39.0,0.0,-3367.3771698480286,-0.0020115089827391066,0.9972343809412902,0.020310894426306566
168,3367.551266985984,0.9798583328063205,0.05034239855031298,6.0,63.0,0.0,-3367.2852035618566,-0.004692847039881956,0.998342353688496,0.02034339186614129
169,3364.6923358417457,0.9166534819937637,0.05088544096825489,2.0,3.0,0.0,-3364.0553303275155,0.007068491777254598,0.9942555027488601,0.020681518790642863
170,3368.318653309814,1.0,0.06410443608984022,4.0,31.0,0.0,-3360.442048683263,-0.0018769398772536506,0.9975298750886736,0.02056193610023343
171,3368.0036001238022,0.9867108298549387,0.05256873004527723,6.0,63.0,0.0,-3366.762050753181,0.0011497124636097827,0.9966268862022741,0.021246098463662093
172,3367.9385660146977,0.9999941359818144,0.05034239855031298,6.0,63.0,0.0,-3366.1292732404204,0.0017433492700394241,0.9961806777189652,0.021405540934997688
173,3364.589818448503,0.9997844824684264,0.05088544096825489,6.0,63.0,0.0,-3362.935788678817,-0.00866562373386609,0.9989604049084014,0.021232861689141826
174,3366.8018627381844,0.9826040566912939,0.06410443608984022,5.0,63.0,0.0,-3366.3350056619884,0.0035254000655150514,0.9959457558765706,0.02019939046713071
175,3368.5711178469337,0.9928545397158456,0.05256873004527723,6.0,63.0,0.0,-3367.389150686926,0.001584011110651753,0.9962594729240417,0.02051572772454557
176,3367.465052979439,0.9875370556469553,0.05034239855031298,6.0,63.0,0.0,-3366.9476608097793,-0.001840361052654332,0.9972963867853242,0.02003798553288643
177,3366.1771738558796,0.9772402350592059,0.05088544096825489,6.0,63.0,0.0,-3360.982508314519,0.006813252774378664,0.994719478028666,0.020238542878246498
