draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,sigma
16,1279.2167965852593,0.7355395562802559,0.10902820945307874,1.0,3.0,0.0,-1278.8447279908078,-0.20439122538925494,1.0101471796954964,0.16830769447655303
17,1280.8018930153223,0.9990781814367353,0.09397481929944647,5.0,63.0,0.0,-1280.5249988746828,-0.2564626368133364,1.0228610311164628,0.1705522853335898
18,1280.3479973401293,0.9821991935042853,0.09540674367849382,3.0,15.0,0.0,-1280.2515603380307,-0.2161218529737757,1.0105110000765465,0.16547978278874528
19,1279.5695181002336,0.997829989471597,0.10730708748399803,5.0,31.0,0.0,-1278.7841581738705,-0.2679482910444024,1.0249537804237674,0.16297637213490623
20,1278.2874530691752,0.9966362859637751,0.10902820945307874,5.0,43.0,0.0,-1276.984868921001,-0.28395238957327346,1.0329850357780948,0.17350529496091696
21,1281.0185466375192,0.9799375825070978,0.09397481929944647,4.0,31.0,0.0,-1280.2180592184002,-0.2474169690010791,1.0197335861249384,0.16867192961108174
22,1279.4979550018838,0.994609478900197,0.09540674367849382,6.0,63.0,0.0,-1278.1046203574067,-0.183357628016356,1.0016125611290718,0.1693013926860428
23,1279.7869818436109,0.7566856593635799,0.10730708748399803,6.0,79.0,0.0,-1276.9097726869036,-0.28994906976315205,1.0335387258307704,0.1696112027662335
24,1278.9732118217366,1.0,0.10902820945307874,1.0,1.0,0.0,-1278.4250543314752,-0.2855866659685014,1.0325239024466444,0.17355023255288676
25,1280.940584810537,0.9942446430137586,0.09397481929944647,5.0,63.0,0.0,-1280.7481489384368,-0.2553936941236212,1.022302596687999,0.16959444222745942
26,1278.4582448844476,0.9778666916588417,0.09540674367849382,4.0,15.0,0.0,-1278.0338123340834,-0.16480699654313655,0.9964204431341964,0.16826853851996895
27,1280.1531612114345,0.9996805284964501,0.10730708748399803,4.0,31.0,0.0,-1278.8569019782378,-0.2859084525135662,1.0302479170322774,0.16976861809278326
28,1279.927597545793,0.9532665477629878,0.10902820945307874,5.0,31.0,0.0,-1278.1079368336884,-0.2932112315077332,1.0338815953992353,0.1673468217004563
29,1278.1768689330258,0.9459390085281555,0.09397481929944647,5.0,35.0,0.0,-1276.736103123583,-0.22623698639327042,1.0154427387695986,0.16055525457936237
30,1280.5913719975135,0.999936504861272,0.09540674367849382,5.0,31.0,0.0,-1278.2958016891157,-0.21981494836981258,1.0123011765833072,0.17074262699431794
31,1280.05383197446,0.9986065183555997,0.10730708748399803,4.0,15.0,0.0,-1279.8935919701787,-0.2869501163310862,1.0323708421851054,0.16951972485696923
32,1280.8023850911336,0.9999315322944609,0.10902820945307874,5.0,31.0,0.0,-1279.4014233407543,-0.22357031540849787,1.0129326155513854,0.1671340447203532
33,1278.0180576591135,0.9595007405738244,0.09397481929944647,2.0,3.0,0.0,-1277.4970892114807,-0.2298499623984241,1.013669161649228,0.1601833297111289
34,1278.5829426205019,0.9606803621458112,0.09540674367849382,5.0,31.0,0.0,-1277.7599883134412,-0.32007646690819674,1.040081040652709,0.1697501638759872
35,1279.9941887414057,0.9810328865617285,0.10730708748399803,5.0,39.0,0.0,-1277.7047231102267,-0.2230801819174929,1.012623708653156,0.16358396972952371
36,1276.5394928300216,0.7400455435661244,0.10902820945307874,5.0,31.0,0.0,-1275.7348356099446,-0.31066159354127815,1.041635794046292,0.17082404847260738
37,1275.30951401251,0.7748273706939234,0.09397481929944647,2.0,3.0,0.0,-1275.262740638725,-0.22103990189829595,1.0161186590374607,0.1601687434837318
38,1277.8645464332883,0.9493390652637086,0.09540674367849382,3.0,11.0,0.0,-1276.3208432047356,-0.3289776930569078,1.0422292755120293,0.16974823054475988
39,1279.2083899278323,0.9727445498909006,0.10730708748399803,5.0,31.0,0.0,-1277.965956966686,-0.17979353941861792,1.001167692932084,0.1668398621253186
40,1277.6221832982683,0.9877125476585699,0.10902820945307874,5.0,31.0,0.0,-1275.2283044501007,-0.29421164909837233,1.0308359702771372,0.1634042464855638
41,1279.3383539021484,0.9812073431370727,0.09397481929944647,4.0,27.0,0.0,-1274.5365841718854,-0.2409608781795179,1.0155644298022466,0.1660752334188087
42,1278.781722904815,0.9969273418325674,0.09540674367849382,5.0,31.0,0.0,-1276.1242765042805,-0.29223173586513806,1.0319542286732781,0.1628140557997156
43,1280.866270411118,0.9641890319286069,0.10730708748399803,5.0,31.0,0.0,-1278.6534145693556,-0.2581542815935543,1.022442995606058,0.16773417605710073
44,1279.6093607981318,0.9975918979345678,0.10902820945307874,5.0,31.0,0.0,-1276.0111667541719,-0.23264658710282124,1.013788275965877,0.1647683883799798
45,1279.946773817085,0.9553320902005732,0.09397481929944647,4.0,23.0,0.0,-1277.7101427219268,-0.2696325978172688,1.0282161788733595,0.166336294574974
46,1280.1816146931073,1.0,0.09540674367849382,4.0,15.0,0.0,-1278.8066257232447,-0.2808685219766097,1.0301632929679418,0.1656225363432849
47,1280.8745567512062,0.9987434030748735,0.10730708748399803,4.0,27.0,0.0,-1278.9502389764743,-0.23552556429728116,1.017345770431753,0.1671079961446422
48,1279.6897937411245,0.9995765488560694,0.10902820945307874,2.0,7.0,0.0,-1279.228747557403,-0.23400830887687904,1.0142104175637674,0.1649083234422425
49,1279.2832906944088,1.0,0.09397481929944647,5.0,31.0,0.0,-1279.015196073741,-0.299479111305168,1.0334864913957693,0.16679815971857545
50,1280.2690998233634,0.998346755756235,0.09540674367849382,3.0,7.0,0.0,-1280.162558414724,-0.28118235306055867,1.0296730041975932,0.16577933304550632
51,1280.7749150183815,0.9884088181430274,0.10730708748399803,5.0,39.0,0.0,-1280.6831615453298,-0.25091676280462094,1.0221722262626562,0.16832380186965604
52,1280.1055746491352,0.9983769941806888,0.10902820945307874,3.0,15.0,0.0,-1278.0778802627865,-0.23239858505673186,1.0146919848015978,0.16414112653467677
53,1280.4496413038771,0.9988405391411971,0.09397481929944647,5.0,31.0,0.0,-1279.188706114026,-0.26335295598769515,1.0259211399639712,0.16669730674679145
54,1280.752534940389,0.9248721177919512,0.09540674367849382,5.0,63.0,0.0,-1279.3486424169027,-0.2561068913293897,1.0216771595532699,0.16984403119059407
55,1276.1331106273806,0.6471640296701056,0.10730708748399803,4.0,19.0,0.0,-1275.4413476695856,-0.2420117078249799,1.0138166796191088,0.17169501379792093
56,1279.4246021078168,0.9972163450374202,0.10902820945307874,5.0,31.0,0.0,-1278.4163036183202,-0.19553664217286332,1.0054342303217578,0.16422810378465186
57,1278.934070093609,0.9392251136806192,0.09397481929944647,5.0,31.0,0.0,-1276.8823664575045,-0.22458860478858475,1.0113661657039528,0.16339475676065685
58,1280.9888554442978,1.0,0.09540674367849382,3.0,15.0,0.0,-1280.3043731671714,-0.2524239821772907,1.0216517043654718,0.16920888308358842
59,1276.0858329649948,1.0,0.10730708748399803,2.0,7.0,0.0,-1275.9500124031051,-0.2225909660739901,1.017590779216729,0.17194756064143238
60,1279.7062337285217,0.8810975790030874,0.10902820945307874,5.0,31.0,0.0,-1275.6617677556462,-0.2791681856707911,1.027156577149005,0.1674318137188675
61,1279.5796076539962,0.9378952486215096,0.09397481929944647,2.0,3.0,0.0,-1278.0281371283797,-0.2211157291490126,1.0142530224079573,0.16420261826980587
62,1280.8908353185245,0.9858537561701474,0.09540674367849382,4.0,31.0,0.0,-1279.9094523053723,-0.2395948934085666,1.0169976831765306,0.1680048573978832
63,1274.7001374087329,0.7203011287111782,0.10730708748399803,1.0,1.0,0.0,-1273.781099661358,-0.2230925537669635,1.0184289818746521,0.17192489546953674
64,1279.958366949108,0.9995898807822742,0.10902820945307874,4.0,27.0,0.0,-1279.029069386915,-0.24647566600585033,1.021936625453164,0.17028661350605784
65,1279.5625155126227,0.8427120432192842,0.09397481929944647,3.0,15.0,0.0,-1276.243523027766,-0.22544320839383625,1.011435024379733,0.16635692465212348
66,1279.6422232892082,0.8748868247554998,0.09540674367849382,4.0,23.0,0.0,-1278.467220139957,-0.24159019411672053,1.0158262019543132,0.16847627812655042
67,1280.3669984994494,0.9926621549105821,0.10730708748399803,2.0,7.0,0.0,-1274.9163740217828,-0.22929449991713088,1.0136629847985468,0.17110727132901277
68,1279.5160032553722,0.7776746458645306,0.10902820945307874,4.0,23.0,0.0,-1275.144794356116,-0.2572623024403304,1.0244090670611656,0.17372562843365502
69,1279.167527643367,1.0,0.09397481929944647,5.0,31.0,0.0,-1278.7229570362306,-0.23411241476454592,1.0184281481747413,0.17345967397710726
70,1280.078372502083,0.9330513846965636,0.09540674367849382,4.0,31.0,0.0,-1276.7626263535321,-0.19904067666462055,1.0070386982118456,0.16863596081823454
71,1280.7988824303832,0.9273567761325333,0.10730708748399803,4.0,31.0,0.0,-1279.5906633829209,-0.24524255992173133,1.0199859165770344,0.17060373239660828
72,1280.7759544190487,0.9975828014756615,0.10902820945307874,4.0,27.0,0.0,-1277.1357398692414,-0.27028709321921596,1.026564645738216,0.16869752039279726
73,1278.1903657105258,0.9951773824751813,0.09397481929944647,5.0,35.0,0.0,-1277.4583173674162,-0.2761201954097737,1.0301142013509144,0.16167206652939364
74,1279.7928061163293,0.9322944538352953,0.09540674367849382,2.0,3.0,0.0,-1279.332052976013,-0.1998429574081001,1.0079357648812035,0.168756281946191
75,1280.8892107599213,0.9953932032084106,0.10730708748399803,4.0,27.0,0.0,-1280.2307323983803,-0.24048850808926592,1.0174940922397562,0.1697791690242131
76,1280.5172610166226,0.9891603836018598,0.10902820945307874,4.0,23.0,0.0,-1279.5218438145887,-0.2799262685203779,1.0295974418894889,0.1677730917568385
77,1278.964327094242,0.9988933085413426,0.09397481929944647,3.0,11.0,0.0,-1277.8400258786223,-0.28323459610036494,1.0287873584433815,0.16322500334830775
78,1280.5163025568447,0.9996219099151392,0.09540674367849382,5.0,31.0,0.0,-1279.578839870205,-0.22368433232911453,1.0128505021245962,0.1713165913296302
79,1281.0026013398915,0.9664230776574004,0.10730708748399803,4.0,21.0,0.0,-1280.4956151408403,-0.24424065207760676,1.019521254193897,0.16747561571663183
80,1278.423403374983,0.8140576784674153,0.10902820945307874,3.0,11.0,0.0,-1277.2014029768081,-0.3015771961965436,1.0333544155755137,0.1656773455832383
81,1279.3860632678868,0.9773321577246138,0.09397481929944647,5.0,31.0,0.0,-1277.9878022183116,-0.26797427387827855,1.0245493379126682,0.17392376737563103
82,1278.988154172267,0.9762760618863899,0.09540674367849382,5.0,31.0,0.0,-1278.315575261001,-0.2498222090397542,1.0203785353946995,0.17611343647787095
83,1280.9555234384015,0.9814709327471617,0.10730708748399803,2.0,3.0,0.0,-1280.8509663267228,-0.2429662553760954,1.0193627732208148,0.16738542430458894
84,1279.0597226838213,0.8074190733902886,0.10902820945307874,2.0,7.0,0.0,-1276.0902120266578,-0.29197430661075086,1.0346516975082658,0.16548324460931044
85,1280.3225056711467,0.928015619888071,0.09397481929944647,5.0,35.0,0.0,-1278.191706408713,-0.22058428032606264,1.0109029344133431,0.16773885980582914
86,1278.2290454703793,0.8357927437133891,0.09540674367849382,2.0,3.0,0.0,-1277.4408083114588,-0.24532235040257216,1.0215095177879057,0.17609256481126218
87,1279.0021311282294,0.693002168642849,0.10730708748399803,2.0,3.0,0.0,-1278.5762926099778,-0.24028423475560964,1.0210884206082849,0.1672394626085561
88,1278.4482498603054,0.9807306198667417,0.10902820945307874,5.0,63.0,0.0,-1277.1214371340006,-0.18343886453260705,1.003304579611168,0.17283771579106905
89,1280.2417068841983,0.9920238414558571,0.09397481929944647,4.0,17.0,0.0,-1279.3641231433558,-0.20444183174911656,1.0082746386490187,0.1666317011203578
90,1277.7276193678965,0.9612447378921125,0.09540674367849382,3.0,9.0,0.0,-1276.811130229387,-0.2538373991038525,1.0197688023207416,0.17688133834876713
91,1280.8553786855064,0.8984857762185032,0.10730708748399803,1.0,3.0,0.0,-1278.154888850744,-0.24728804437111027,1.0191644941612086,0.16728114586290233
92,1280.430057663864,1.0,0.10902820945307874,5.0,31.0,0.0,-1277.3874113417364,-0.24986513945513839,1.0222429956098238,0.17038302852893747
93,1279.8438461846386,0.9958902419140757,0.09397481929944647,5.0,63.0,0.0,-1279.2970702972705,-0.22384074217378216,1.0126778229734816,0.16325438811317863
94,1277.240525130743,0.9974879477837423,0.09540674367849382,6.0,63.0,0.0,-1275.7341336270927,-0.2715935315246042,1.029176747674341,0.16041478725382954
95,1280.8537690089645,0.9788443760546579,0.10730708748399803,4.0,23.0,0.0,-1280.2323825579203,-0.2580440310841645,1.0223649609291245,0.16880728359234512
96,1280.4628422435692,0.9535925567096027,0.10902820945307874,5.0,63.0,0.0,-1279.2808644917511,-0.24566148251001188,1.0182835424431542,0.17094605338831947
97,1279.6271640104712,0.8803931166589553,0.09397481929944647,5.0,31.0,0.0,-1277.3531424983014,-0.2662206433861937,1.0277098826015463,0.1665296501415951
98,1279.7576087189018,1.0,0.09540674367849382,4.0,23.0,0.0,-1275.1817255717922,-0.23033494097135415,1.0172808087859857,0.1713094961871298
99,1279.3407706250098,0.8259959002452196,0.10730708748399803,4.0,23.0,0.0,-1278.1281476380311,-0.23849039430628563,1.0202919909746233,0.16992058722895861
100,1279.9741044623122,0.9960733930282728,0.10902820945307874,5.0,31.0,0.0,-1279.5456922468918,-0.22334913021522645,1.0138380043552604,0.17318810657980474
101,1278.59974071796,0.9853558979755699,0.09397481929944647,4.0,27.0,0.0,-1277.6504560056048,-0.24753290004396733,1.0176190033100938,0.16291289722909794
102,1280.500839631552,0.92126367921695,0.09540674367849382,2.0,3.0,0.0,-1278.4997737027957,-0.23986613075721105,1.0170373268558572,0.1716066627019572
103,1280.595394211495,0.852918885217886,0.10730708748399803,1.0,3.0,0.0,-1277.8647428472975,-0.24608633677865438,1.018412442169362,0.17009470075403066
104,1280.3110172358004,0.9767871236820792,0.10902820945307874,5.0,63.0,0.0,-1278.8821896281218,-0.27924102174248805,1.0280758893448116,0.16787751703270007
105,1276.921220716078,0.9310238874026199,0.09397481929944647,4.0,31.0,0.0,-1276.1577965739918,-0.24912834775201853,1.0238781469456755,0.16175343510058435
106,1280.1911254386512,0.9382124851241138,0.09540674367849382,5.0,35.0,0.0,-1279.5384249756287,-0.22666476363705704,1.0159920938542981,0.16793903588333736
107,1280.652677123981,0.9820563281935693,0.10730708748399803,5.0,35.0,0.0,-1279.142398147281,-0.2726896384746543,1.027385441272563,0.16975714877908155
108,1280.3794524538719,0.9918929688938749,0.10902820945307874,5.0,31.0,0.0,-1279.3977836075617,-0.25883257373163926,1.0245890822220307,0.17100851825477567
109,1280.5563502180287,0.9948926709967286,0.09397481929944647,4.0,31.0,0.0,-1276.7601726846603,-0.23920622833753014,1.0185861077932161,0.165278304245456
110,1280.7914742090563,0.9752304801499001,0.09540674367849382,3.0,7.0,0.0,-1279.787903801727,-0.22116577214241612,1.0129930935489342,0.1682455284193806
111,1280.5934522420048,0.7965110876240352,0.10730708748399803,2.0,3.0,0.0,-1279.0275930435423,-0.27586414016541355,1.0280273739588142,0.1695549803624339
112,1278.5868602538387,0.9399151779476879,0.10902820945307874,5.0,31.0,0.0,-1277.4495441107226,-0.26894666235258474,1.0250610868409868,0.17603711849483616
113,1280.844143969647,0.9988964100467975,0.09397481929944647,4.0,31.0,0.0,-1279.0182013962851,-0.2463550210745822,1.0204061492132475,0.17010573293101602
114,1280.8710564630348,0.9554523235861618,0.09540674367849382,5.0,47.0,0.0,-1280.256470106885,-0.24572911727651478,1.0189459149542053,0.16989948933350899
115,1279.205777636165,0.8320824190979407,0.10730708748399803,2.0,3.0,0.0,-1278.9835825319756,-0.2722334028168822,1.0298195852529983,0.16934555201295828
116,1278.4550262979647,0.991402544592297,0.10902820945307874,2.0,3.0,0.0,-1278.3805302773903,-0.2686683995122412,1.024751328253336,0.1760869450756409
117,1280.470513266967,0.9661120530721135,0.09397481929944647,4.0,23.0,0.0,-1279.4023989485968,-0.24501500779344262,1.0181522621862558,0.16561044857065133
118,1279.7359748854763,0.8539251896301596,0.09540674367849382,4.0,23.0,0.0,-1278.3961690828082,-0.26698700065002934,1.0234762154552128,0.16668478357127087
119,1279.0807915773273,0.9482130668975932,0.10730708748399803,4.0,19.0,0.0,-1277.5963268901546,-0.25768221039761907,1.0201325088482147,0.16638702607898456
120,1279.9718408729857,0.9592397578779347,0.10902820945307874,5.0,31.0,0.0,-1277.224730639567,-0.2957715174049632,1.0337875002422419,0.168982504073553
121,1280.5931956042048,0.9960422899895475,0.09397481929944647,5.0,35.0,0.0,-1280.1937430286473,-0.22785017055112994,1.0135850893969904,0.17053425279284848
122,1280.5507979712886,0.9881258510530888,0.09540674367849382,5.0,35.0,0.0,-1279.1361954294723,-0.2158970528261443,1.010284060581944,0.1673407408069021
123,1278.4224478647855,0.8708152474858863,0.10730708748399803,3.0,15.0,0.0,-1274.2281513313733,-0.24159468859914252,1.0212217815042905,0.16347099051584107
124,1278.7155524742984,0.9661446193107092,0.10902820945307874,4.0,15.0,0.0,-1278.0774589312257,-0.30619610503118927,1.0361545105227008,0.1641797627226895
125,1280.6961935567779,0.9967494227786335,0.09397481929944647,5.0,47.0,0.0,-1279.4780703888814,-0.2603417361460244,1.0246059159420333,0.16661659409347745
126,1280.8727916932305,0.9974669721818674,0.09540674367849382,5.0,31.0,0.0,-1280.3575693025002,-0.24762571648632037,1.0209016872719991,0.16711501227029596
127,1280.0237298816194,0.9995993712376815,0.10730708748399803,6.0,63.0,0.0,-1276.593071545175,-0.2742216782352955,1.0294917825411312,0.16836701553595906
128,1276.964127410074,0.8545713382481398,0.10902820945307874,5.0,31.0,0.0,-1274.3966125727638,-0.3394736448642409,1.0477164042659013,0.1697889217008875
129,1280.691517049554,0.9410553806670264,0.09397481929944647,4.0,23.0,0.0,-1278.9003444319412,-0.27255354682739774,1.0269155897809854,0.16757006254027915
130,1280.6122985755173,0.924703638149461,0.09540674367849382,2.0,3.0,0.0,-1280.105934211913,-0.2525241545508643,1.020165467645303,0.16750693593203408
131,1278.9171769303055,0.979357345372109,0.10730708748399803,5.0,31.0,0.0,-1278.2014378919603,-0.18540316429074827,1.000655873919695,0.1701786541940963
132,1276.5459643733566,0.9720804910755882,0.10902820945307874,5.0,31.0,0.0,-1275.2375572919634,-0.33693629245610607,1.0471184681190042,0.1649893710548913
133,1280.5701448803432,0.9964589825620973,0.09397481929944647,5.0,47.0,0.0,-1276.0485636089336,-0.22359251406530353,1.0126750706266952,0.17085798636034275
134,1280.4951872658767,0.9998163775060909,0.09540674367849382,3.0,15.0,0.0,-1280.0566369523613,-0.25749009647619187,1.0218606244837474,0.16571205836946937
135,1280.5586396690653,0.9875883334829485,0.10730708748399803,5.0,39.0,0.0,-1278.4651004190732,-0.2673088022871296,1.02687650982634,0.1678177563727313
136,1276.9694203761578,0.999873480178018,0.10902820945307874,5.0,31.0,0.0,-1275.0367071734054,-0.34307607798139006,1.0471523584773994,0.17087921228300734
137,1279.0534861833864,0.8791975838177476,0.09397481929944647,3.0,15.0,0.0,-1278.0067153926998,-0.21641257662408758,1.0136652897891285,0.17198063850423367
138,1279.439772044746,0.9732550450289404,0.09540674367849382,4.0,31.0,0.0,-1278.9793311962414,-0.25893520074585374,1.0217286751121903,0.1632395474110265
139,1280.210669385736,0.9675697378884243,0.10730708748399803,5.0,63.0,0.0,-1279.2623264116305,-0.24513935252968416,1.018876189437754,0.16366163260857014
140,1277.6779971876256,0.968452990948228,0.10902820945307874,4.0,19.0,0.0,-1274.9948278777595,-0.3331613165463991,1.0439108510611956,0.17052898294515703
141,1280.3259441792395,0.9717109384325072,0.09397481929944647,1.0,3.0,0.0,-1278.8418926900176,-0.22033523773664537,1.0124034175764527,0.17206207392380476
142,1279.838757460096,0.730563679335864,0.09540674367849382,4.0,23.0,0.0,-1275.903283267555,-0.274035121367644,1.0295605443379736,0.16680498805705002
143,1280.6551199252592,0.9999477556276232,0.10730708748399803,4.0,23.0,0.0,-1278.285834243376,-0.21392846108357763,1.0106500314264137,0.16883912315914895
144,1277.6729976007346,0.9985171425068265,0.10902820945307874,2.0,7.0,0.0,-1277.4226311749705,-0.3335501281663537,1.0448373066571632,0.17089992984075575
145,1278.7312796985016,0.9302863773976368,0.09397481929944647,5.0,31.0,0.0,-1278.3003611851416,-0.2114117908787367,1.0115100905550907,0.16264081392102653
146,1279.5385330737745,0.9301862795220367,0.09540674367849382,4.0,27.0,0.0,-1278.0917093444302,-0.26735514119998727,1.0235634812944014,0.16564209662452312
147,1280.764302700191,0.9895487731898055,0.10730708748399803,5.0,63.0,0.0,-1280.1659724877268,-0.24649989150768736,1.0197695307077617,0.1711275872502689
148,1279.5291019086965,0.9685206965266132,0.10902820945307874,5.0,31.0,0.0,-1275.2133396225333,-0.18714020470205073,1.0037465115669215,0.1691912613730758
149,1280.0352159235867,0.9667062447331738,0.09397481929944647,5.0,31.0,0.0,-1276.4921746727755,-0.2628983966256948,1.0241503024012197,0.17331782413331864
150,1279.2684628655468,0.9228279560932363,0.09540674367849382,3.0,15.0,0.0,-1274.2314299395086,-0.27216641665308844,1.0275761945328659,0.1621298611583346
151,1281.0175006557822,0.9967904273586068,0.10730708748399803,4.0,31.0,0.0,-1280.4296180773954,-0.2496806566877665,1.0204105303667517,0.16790279455415438
152,1280.9364458809669,0.9994037639677574,0.10902820945307874,4.0,31.0,0.0,-1278.6538735468914,-0.23926036743063814,1.0183991681779008,0.16770023623590088
153,1280.6191927902037,0.915212189635978,0.09397481929944647,4.0,19.0,0.0,-1278.8770916375026,-0.25135454827777154,1.0221319717198862,0.1708359013350243
154,1280.3814750688202,0.9987887137418816,0.09540674367849382,5.0,31.0,0.0,-1279.0008883486018,-0.24948855032976394,1.0210634058041437,0.16412741897970773
155,1280.4014988884699,0.9785823493887085,0.10730708748399803,4.0,31.0,0.0,-1279.4325173449156,-0.21820020569182635,1.0121705016868139,0.1713820491134842
156,1280.6681225310417,0.9605428537137162,0.10902820945307874,4.0,19.0,0.0,-1280.4191110387342,-0.2584204151067519,1.0243766735253126,0.16894573514024105
157,1280.5500946342315,0.9955913112831721,0.09397481929944647,2.0,7.0,0.0,-1280.353647926111,-0.25634162933860594,1.0217376430945804,0.17115159617769016
158,1280.3110816381366,0.9634510310431107,0.09540674367849382,2.0,3.0,0.0,-1280.0823959596537,-0.2511798642219547,1.0204235549221345,0.16417672722620444
159,1279.9033449844158,0.996648839981229,0.10730708748399803,5.0,31.0,0.0,-1279.466476645674,-0.19357191202548457,1.0051736298883687,0.1673357690125758
160,1279.7461407272456,0.9978153628969146,0.10902820945307874,5.0,31.0,0.0,-1279.2342099338666,-0.2242046103560163,1.0137120151665207,0.1627901212906846
161,1280.478493146818,0.9793035380884609,0.09397481929944647,4.0,27.0,0.0,-1279.261035291302,-0.23335806448733643,1.017465257841928,0.16665090298439098
162,1278.9077865618278,0.8976399505070957,0.09540674367849382,5.0,31.0,0.0,-1276.0917876211884,-0.19432857718322993,1.003875087526338,0.16356017665057826
163,1279.8943806058653,0.775429372682395,0.10730708748399803,2.0,3.0,0.0,-1278.147572477656,-0.19619618672144226,1.0045645940784136,0.16739643414078384
164,1279.1440871441907,0.8409279500948829,0.10902820945307874,2.0,3.0,0.0,-1278.9005874738975,-0.22818849595935725,1.0126912319579702,0.16309014955635143
165,1280.0525135983703,0.9990831179683485,0.09397481929944647,4.0,31.0,0.0,-1279.416962484345,-0.21009700262858816,1.007891903986262,0.1676146451062234
166,1280.282466085721,0.979496049842665,0.09540674367849382,5.0,31.0,0.0,-1277.913728268996,-0.24905583359904354,1.0191449726338093,0.165199893608379
167,1277.865968061693,0.9321944478670458,0.10730708748399803,5.0,31.0,0.0,-1276.8110415166225,-0.20412926135422646,1.0078647465525423,0.17716908030487358
168,1280.0173745260763,0.5989462445704671,0.10902820945307874,3.0,15.0,0.0,-1274.3521929396713,-0.21877861596210246,1.0101787928925776,0.16642032194339038
169,1280.632015818826,0.9950635486467023,0.09397481929944647,4.0,27.0,0.0,-1278.8100272179574,-0.23684789974626455,1.0160671907637153,0.17063215147256475
170,1279.626695121521,0.8621725262317419,0.09540674367849382,2.0,3.0,0.0,-1278.5635806861992,-0.24720215372288964,1.0178045970622613,0.16511203520358958
171,1278.4786202719938,0.8601526879076404,0.10730708748399803,5.0,31.0,0.0,-1276.6024757383937,-0.26436754087126396,1.023873146004331,0.16072605675803922
172,1280.705447155083,0.9949450625808841,0.10902820945307874,5.0,31.0,0.0,-1278.563546234369,-0.22123755714150786,1.0126457085595086,0.17017117649661284
173,1280.8866416729174,0.9719366818754156,0.09397481929944647,4.0,31.0,0.0,-1280.0806176094964,-0.22975111308006396,1.0149082331546928,0.1697025781222035
174,1278.4102667106927,0.8715204278696319,0.09540674367849382,2.0,3.0,0.0,-1277.9540458431356,-0.24037448855235605,1.021307655684812,0.16530925557061288
175,1278.1418081440042,0.9999635481033246,0.10730708748399803,3.0,7.0,0.0,-1278.0575514826908,-0.25827917552511687,1.0242905643419418,0.1601205536891363
176,1280.854153854616,0.9823112651031566,0.10902820945307874,3.0,15.0,0.0,-1280.017158861305,-0.23092320079049045,1.0146110707342966,0.167994222987572
177,1280.0988746853702,0.7719275817076271,0.09397481929944647,3.0,15.0,0.0,-1278.412159474859,-0.24153166075346683,1.0162783727074753,0.16887263491840362
