"","alpha","beta[1]","beta[2]","sigma","lp__"
"163",-0.265834639543587,0.996696139987958,0.279995013270902,0.296756766289455,14036.8944220907
"164",-0.265611708690888,0.996678085507726,0.280237577848726,0.296902273699054,14036.7500708084
"165",-0.28067712517031,0.99757579233254,0.293419920296382,0.296816779290717,14035.7427709319
"166",-0.280862626382729,0.9977928562818,0.292414050602586,0.297417597122953,14036.2679078022
"167",-0.280042122902978,0.998241243462365,0.290345695244669,0.295750659062169,14036.3575549176
"168",-0.279484616060643,0.99878910439962,0.287633877171109,0.296378346574603,14036.4297640805
"169",-0.265552706584951,0.996357579023775,0.281494051772886,0.29932957042342,14036.0135667364
"170",-0.27299664285386,0.998384994613392,0.282333485934673,0.301750824105001,14035.3683697364
"171",-0.277616106499397,0.997385759078076,0.291371536678681,0.296839298660836,14035.1915161477
"172",-0.266069109552982,0.99670172495639,0.280018381195511,0.299084701646747,14036.6109981376
"173",-0.267412983767404,0.997007747718846,0.28103694909094,0.297827272934164,14037.2720979443
"174",-0.270135813392475,0.997699437117389,0.281491142113899,0.297298269836423,14037.5529804727
"175",-0.272963629424819,0.997908133742495,0.283985517439951,0.297615077643628,14037.5200778955
"176",-0.274607551720084,0.997247901563472,0.287960696946671,0.298121526507303,14037.5079489794
"177",-0.276896427694435,0.998291004709172,0.28632900510605,0.295156088539205,14036.9031406179
"178",-0.272839952875052,0.997004093702671,0.286571214460474,0.295575007580337,14037.3220387134
"179",-0.274805292955435,0.998373436407001,0.283962585359619,0.295931877928937,14037.1771225194
"180",-0.273389202174744,0.998174626140084,0.282822266313663,0.296594859797542,14037.3652655999
"181",-0.270928869849514,0.997032876901017,0.284414282906452,0.296636505973854,14037.7617670946
"182",-0.272900327521949,0.997416460942374,0.284508380161705,0.294889058765371,14036.2315998672
"183",-0.270083059783787,0.997902613414986,0.280311047729271,0.297437442957875,14037.3445171883
"184",-0.275652299624355,0.997634938441752,0.287314052265692,0.299449634763365,14037.4659968512
"185",-0.271799305621523,0.997939243944725,0.282265542358608,0.296640341073456,14037.6191745587
"186",-0.278526960238625,0.997543811122724,0.291069508060977,0.294584973498973,14036.0159700483
"187",-0.278085686854726,0.998187027175214,0.288273077619975,0.296613769126385,14037.2416482622
"188",-0.268492366775544,0.997853096489544,0.278830601332681,0.298043380565343,14036.9696161315
"189",-0.269089358306823,0.998081093242107,0.278183331901885,0.297906892519405,14036.0321827991
"190",-0.268600675487921,0.998012679842228,0.279060755611964,0.298247046928032,14036.0578674583
"191",-0.266152516780665,0.996991083505701,0.27921702680346,0.298094652412798,14036.980690123
"192",-0.270859955340131,0.997802084434869,0.281825319934457,0.296995452407187,14037.6293194573
"193",-0.270480695868184,0.997572151714772,0.281615920372049,0.300659296654877,14036.5769332438
"194",-0.274039112852314,0.997156952630849,0.287088927933523,0.294783070675429,14036.8025945724
"195",-0.27742591940126,0.998798901300994,0.285593839902039,0.293926586142462,14035.2479243979
"196",-0.276676059385122,0.99893864130002,0.283950375616009,0.294414123812232,14035.4788554798
"197",-0.277702449263558,0.997803705703731,0.288963681421489,0.30122649810274,14036.2662493676
"198",-0.28279400454261,0.997646228001709,0.295477088040124,0.297403683562167,14034.7070475652
"199",-0.270788536778035,0.997381680409602,0.282927556108094,0.293736512242179,14036.5323274056
"200",-0.270395489815561,0.997013844096805,0.284348666095439,0.294876169613485,14036.8162070188
"201",-0.27250509875228,0.997361334953866,0.284932992637871,0.295136892087466,14037.4452810015
"202",-0.27342945145976,0.997068860664167,0.287179275789413,0.299421628997003,14037.3555057742
"203",-0.269802715710146,0.997677445388892,0.280722927137018,0.295236902499886,14036.9832734827
"204",-0.270047506985809,0.996992641831624,0.282867398768422,0.295584519403991,14036.1521768234
"205",-0.269464355474782,0.997690070024846,0.280322914666741,0.30094338198363,14036.4264068745
"206",-0.269483945911173,0.997822593392474,0.280410220782526,0.300937731745861,14036.2145474789
"207",-0.273667410797896,0.997141155735438,0.28760981653897,0.29332051909555,14035.349509704
"208",-0.272340259892897,0.997339695085638,0.284741919808395,0.294578933051137,14037.1169991044
"209",-0.270696362187473,0.997434018738282,0.282589469658434,0.298889183425605,14037.6922749096
"210",-0.27972495417607,0.999385187034621,0.285774416677349,0.298885036616798,14035.1825928413
"211",-0.276836388391743,0.99747416742446,0.289436832926115,0.297370545408852,14037.3703657038
"212",-0.274311709095474,0.996944262302859,0.288176346436777,0.298245745372857,14037.1858399898
"213",-0.274296875220935,0.997241309339548,0.287984963645694,0.298546346314572,14036.8698577191
"214",-0.271745588665901,0.998048242561363,0.282268478388383,0.293098082470051,14035.1390568172
"215",-0.271667830176262,0.99678198269555,0.285981941544736,0.301642621290755,14036.0420800988
"216",-0.276787863120902,0.996888066336552,0.291753442107348,0.296372777441797,14035.8411957467
"217",-0.272429358842821,0.998546271360382,0.280204134258828,0.297457166279672,14036.1090822613
"218",-0.274497744893205,0.996546174691672,0.28998097708898,0.295047438231565,14035.7960034581
"219",-0.27740421964647,0.998588070117036,0.285927263427,0.297177884411639,14037.092247467
"220",-0.278936311977245,0.999177159886517,0.285764968907502,0.297368074876786,14035.797584248
"221",-0.275309431766887,0.997632904695803,0.286881717173549,0.296145178301062,14037.5900263541
"222",-0.272749983360134,0.997874145153841,0.283235414813557,0.294810142553246,14037.0664348938
"223",-0.271952897196625,0.997978284386711,0.281889454486109,0.293301570564272,14035.7234871615
"224",-0.275657216538841,0.997668842713164,0.28739650866817,0.298981100733503,14037.6320252442
"225",-0.279333730123505,0.998850041954391,0.286684487165547,0.298065380065616,14036.1081659281
"226",-0.278134660954831,0.997884013777025,0.289497093359548,0.29965663444395,14036.8527142536
"227",-0.281813952911253,1.00011120329492,0.286081323865927,0.297331512523387,14031.7826313104
"228",-0.281979781721851,1.00008749326223,0.285919413762867,0.297333388595394,14032.7538055253
"229",-0.272644312193491,0.996404119078927,0.287574424663676,0.294707392209675,14033.9073994123
"230",-0.271712227258426,0.99651836987857,0.288225245673227,0.294778398839211,14033.7231915565
"231",-0.27400841563869,0.997425093488705,0.287078785589688,0.29567640477316,14036.640071304
"232",-0.266305588396526,0.996987380338104,0.279959214675213,0.298757709260407,14036.8212981564
"233",-0.262756427966493,0.99733156680956,0.274495866069644,0.300523617665606,14034.5034483844
"234",-0.274258872765701,0.99686940943665,0.288679261248755,0.30295953254039,14034.7140156893
"235",-0.269011585345371,0.998173799537391,0.278987632198438,0.29625404069829,14035.5811722428
"236",-0.269238455947126,0.997968389304103,0.278789040239133,0.296203350619205,14036.237872621
"237",-0.268749162838188,0.997484244545634,0.279076309545653,0.295938640291008,14032.9770582385
"238",-0.279070345647676,0.997493662503623,0.290736370455449,0.29963360631577,14034.7204368668
"239",-0.2768551286143,0.997455516367416,0.28986975328082,0.299425642763284,14036.5888594717
"240",-0.280198865947851,0.998452431438329,0.289075398177683,0.299036604708306,14036.2901172052
"241",-0.284096354310474,0.998341292728802,0.294304967516306,0.298820901421157,14034.9300071677
"242",-0.261311047247885,0.996813225093675,0.274844356602058,0.297823746020982,14035.1042931665
"243",-0.259940444201594,0.995319448907176,0.278677816469143,0.297478680173094,14033.5123869653
"244",-0.261983341235174,0.995588154425755,0.280563506379569,0.298142878252806,14033.742374505
"245",-0.266911653055009,0.998128646551681,0.276144286219519,0.297593756934207,14035.6852636767
"246",-0.277129378331267,0.997271972261333,0.29029586153469,0.298478516971202,14037.0027520798
"247",-0.267768880294066,0.997454181984167,0.279111191932182,0.297141320969555,14036.8706733174
"248",-0.268878040967642,0.99739549380809,0.281268684156073,0.299003824573181,14037.2904119122
"249",-0.270598593997678,0.99723331346711,0.282936805089118,0.299120744201417,14037.2872709129
"250",-0.268111700611146,0.997230888613259,0.280232183201384,0.298322214550643,14037.0203761672
"251",-0.268818087090105,0.998285108071739,0.278006419696275,0.298049042712046,14036.0558062059
"252",-0.271120461720903,0.997504102914614,0.282614344562373,0.300491716029156,14036.8933506277
"253",-0.273715029786996,0.998057971163022,0.284197455177548,0.298937542100759,14037.3776088894
"254",-0.271630794338885,0.997127717389256,0.28529529029135,0.295748791339555,14037.243587151
"255",-0.26751997262135,0.995455307624485,0.286652809446312,0.299040178932924,14034.2570921509
"256",-0.269416236062316,0.996467082996339,0.284826496272655,0.298472496174593,14037.110685641
"257",-0.270095631014301,0.997993361225413,0.280019364787507,0.299537980685749,14036.884693327
"258",-0.280128120679048,0.99866973120728,0.288357994132124,0.297737089078151,14036.4870343998
"259",-0.273241406599659,0.997167689569245,0.286444044759662,0.297685673053598,14037.8267837312
"260",-0.272029724584212,0.998010367926917,0.282764770135365,0.295536569240989,14036.6134492579
"261",-0.276906553004743,0.997777541466288,0.2884380326876,0.295740946211721,14037.2581189978
"262",-0.276575756023453,0.998033357397606,0.288280403754899,0.298998016987819,14034.3142685064
"263",-0.276539544856527,0.997874892186986,0.28815767208127,0.299000353061099,14036.7765079903
"264",-0.273438166929091,0.997459151478684,0.285724018359183,0.295676396271375,14037.6549873321
"265",-0.271773912243733,0.996688657859687,0.286331779397283,0.294477786225457,14036.3370634521
"266",-0.268147888343226,0.996568557888902,0.283769945101297,0.300187298117091,14035.7728814803
"267",-0.266529385916907,0.997125996227029,0.279983975180305,0.300183393899437,14035.860668034
"268",-0.273276678917218,0.997372669366873,0.286334390139766,0.298865941389834,14037.2329479936
"269",-0.277453368007102,0.998324433146073,0.287037275128886,0.300025877817952,14036.8684011141
"270",-0.276030408266275,0.99726484618677,0.289111991986545,0.299732635183572,14036.9923814213
"271",-0.27533696606193,0.998019218164092,0.285579378363147,0.295355111881892,14037.2925849053
"272",-0.279797341085559,0.997634242272069,0.292165027992769,0.298937234384772,14036.28264356
"273",-0.279436890237435,0.996660964348342,0.295195514899525,0.29889273718782,14034.1346483745
"274",-0.27537247472017,0.997136576151018,0.289689376674481,0.298451498241372,14036.0136384275
"275",-0.275971341414633,0.997925666078403,0.287028138411175,0.297549323143465,14037.6353822804
"276",-0.278582547818717,0.998114801054658,0.289171952426741,0.296072628341362,14036.9258027208
"277",-0.272128026700933,0.997293011421555,0.284750041103751,0.292958363922287,14035.9860738822
"278",-0.273204945068922,0.997818445309842,0.284268046398441,0.292399096502792,14035.4139041494
"279",-0.275854757626852,0.997565007342821,0.288078265516794,0.293907438084402,14036.4124684668
"280",-0.275634830461363,0.997725349336362,0.287881236589627,0.293980539780975,14035.3399510529
"281",-0.263297466828445,0.997316991977166,0.274904640861905,0.29940588429518,14035.0988534483
"282",-0.263185321723599,0.997261472448164,0.274278895017505,0.299480240968329,14033.1966887725
"283",-0.26266171864244,0.997119074632312,0.275545679871091,0.299731952059845,14034.9431359033
"284",-0.26267266288275,0.996897947400061,0.276852519069504,0.2998018757205,14033.9640296952
"285",-0.263994184212245,0.996916916725522,0.278134518147584,0.299385323563387,14034.9438847497
"286",-0.262597910209575,0.996380495439109,0.278255638074826,0.299825944564912,14034.9459843142
"287",-0.279653599394872,0.998348895188675,0.289603387072804,0.297757009803687,14036.6933635846
"288",-0.279231277427559,0.997862709389788,0.290617141538104,0.297101960706057,14036.9612253002
"289",-0.277064437206973,0.997055357400113,0.291521300231983,0.29836489041516,14036.0929099423
"290",-0.263610928876374,0.996761206213677,0.278180405098769,0.295116097515388,14034.7632532016
"291",-0.263912244615143,0.996556831549203,0.277882687949326,0.295138665607838,14034.8451933062
"292",-0.264641017989388,0.997149031571096,0.277919739058965,0.293161634085428,14033.6895981084
"293",-0.272957821198793,0.997617367454582,0.284907108670835,0.293029050830598,14035.8827707871
"294",-0.270613467600028,0.998331143805633,0.28012188184694,0.302183983042254,14034.2489142803
"295",-0.257573328258871,0.9958148254726,0.274517681284835,0.29797675210332,14033.065679634
"296",-0.256198803202922,0.997138885505616,0.268764306798217,0.296338075212418,14029.6327520679
"297",-0.264089058030493,0.996334956784816,0.278811350443982,0.300065291927347,14034.746628142
"298",-0.268621153653869,0.99696560344839,0.281673404351678,0.298173664596304,14037.0414108813
"299",-0.268518883546205,0.996488414930839,0.282971396875224,0.298685604614783,14035.7842755568
"300",-0.275603238218868,0.99799788931784,0.285727274705502,0.298677154320627,14037.4008829945
"301",-0.276464355573517,0.998191149645067,0.286072601177356,0.295507941839669,14037.0459477644
"302",-0.275237267199461,0.997756924504033,0.286428760774584,0.295588480728524,14037.4862384032
"303",-0.270728626054599,0.998000473951259,0.281095750691215,0.295130411411216,14036.713892126
"304",-0.270038175326729,0.998027613129854,0.280027295707568,0.295079735942662,14036.5999188554
"305",-0.267315372242695,0.996199785903099,0.283448550643401,0.300059363901443,14036.153625899
"306",-0.279276217685399,0.998919897149734,0.2869061287475,0.295579992602383,14036.0197368029
"307",-0.267592296028382,0.998168152745551,0.276552070826199,0.297454967586076,14035.7436122799
"308",-0.265402909731834,0.996306312398348,0.281001252239693,0.299214094999645,14036.3857734726
"309",-0.268558293019874,0.998104440787025,0.278255342547368,0.299204427559402,14036.2742744305
"310",-0.265624268369524,0.996150691065152,0.282079885437371,0.299395902795129,14036.0444875383
"311",-0.268800920976508,0.99694609169275,0.282986920870648,0.299007110453994,14036.9389690704
"312",-0.268347166422095,0.997681756261458,0.278641016373053,0.299363241892264,14035.8182526259
"313",-0.277420594181979,0.998393917071323,0.285820184843861,0.295420353779021,14035.3876023593
"314",-0.26684774772649,0.996097035550776,0.283798869160056,0.292964190278335,14034.0010792436
"315",-0.264939418715961,0.995623728343619,0.2834393628189,0.293842589091656,14033.3848998715
"316",-0.276572939186302,0.999281250454569,0.283103649823016,0.30148926568347,14033.7320527419
