"","x"
"1",3.63144174921285
"2",3.27113348373458
"3",2.98044100836109
"4",3.91874135431415
"5",2.25449411299308
"6",3.16941292225246
"7",4.15183499279289
"8",3.18911852382425
"9",3.71447298307052
"10",2.92199777040104
"11",2.95802532481646
"12",2.93866967857039
"13",2.0796828656262
"14",3.06661554993847
"15",2.28438491545728
"16",3.62376837045344
"17",4.0354397778362
"18",3.71014288241307
"19",2.07150563426765
"20",3.25064354935815
"21",2.83629786427152
"22",2.91735027664759
"23",2.27097235733933
"24",2.88456264906561
"25",2.84240506289393
"26",3.53991791416535
"27",2.89830846181331
"28",2.91153751922011
"29",1.85802159460836
"30",3.06354930647435
"31",3.64302191216649
"32",2.81347343095794
"33",3.89353559643691
"34",2.65982061489052
"35",2.09323938062041
"36",2.9908398364979
"37",2.74421392981714
"38",3.29824602778802
"39",3.27325794462676
"40",3.79481118702793
"41",2.94494271570896
"42",4.00512856657737
"43",3.53145616528027
"44",3.47351393089529
"45",3.12985148925358
"46",3.67697590523239
"47",2.24998238310313
"48",4.0454453866194
"49",3.6595185624004
"50",2.72760506989169
"51",3.20408370517384
"52",2.78218503938432
"53",3.64364875766925
"54",2.79771821595077
"55",3.58072779829161
"56",2.46870973269831
"57",3.76658036572511
"58",3.77095732351138
"59",3.5903574683752
"60",3.87176165052748
"61",2.84996538260112
"62",2.25266860451522
"63",2.38548793659055
"64",3.37807719431319
"65",3.44638160192575
"66",2.8458637701903
"67",3.43501874181713
"68",2.97196369372348
"69",2.90818748808702
"70",2.67566089704623
"71",2.9412915453691
"72",3.61106171399377
"73",3.03109915154228
"74",2.85942420885876
"75",3.65597657498371
"76",3.35950111186528
"77",2.77538702747922
"78",2.48557535860526
"79",3.62831246896553
"80",3.11802157070396
"81",2.84921393222117
"82",2.70940526907241
"83",3.16085516303488
"84",5.00647033396773
"85",3.98927342252243
"86",3.84084824743363
"87",2.75731918866094
"88",2.36254195968263
"89",4.66955654607096
"90",3.76563065821342
"91",2.77306166292526
"92",3.07526297780962
"93",3.25923592329411
"94",3.04481225848261
"95",3.38398227225762
"96",3.19294098050259
"97",3.14285672111592
"98",3.4772471107672
"99",3.23096445324538
"100",2.70682332388157
"101",3.6002336521272
"102",2.95376733224675
"103",3.42490377757829
"104",3.01126314628674
"105",3.64333250742051
"106",3.88335713289551
"107",2.9947731413488
"108",2.81186148892632
"109",3.28642873072563
"110",2.49866165945726
"111",3.14412434828274
"112",3.49833216355426
"113",2.46214905985576
"114",2.37250451742486
"115",2.80079460808264
"116",2.85651897200476
"117",2.86959393257204
"118",2.87323268500788
"119",2.55570799913859
"120",3.80267256563212
"121",3.27674729309419
"122",3.33032940026401
"123",3.02671917095352
"124",2.87021856054201
"125",2.31996076596438
"126",3.16527974378775
"127",3.03620316326709
"128",3.86794929273323
"129",2.48887063883402
"130",3.93985273894259
"131",2.74634428168495
"132",3.63647078473311
"133",3.08693999391852
"134",2.11355071376079
"135",3.28611723225779
"136",4.26826805837976
"137",2.24966224252022
"138",2.24138844970317
"139",3.26035818227893
"140",2.9008080824094
"141",2.92634872707144
"142",2.09331779659085
"143",2.81595481005896
"144",3.17534580352482
"145",2.16685611186719
"146",2.7394241969261
"147",2.33377982694029
"148",3.04304154147682
"149",3.3125105780081
"150",4.65517664832788
"151",2.3450544423639
"152",2.78117642280307
"153",2.8351047592149
"154",2.8635761541255
"155",3.32389245080951
"156",3.05766264753759
"157",3.3009128690782
"158",3.09953685211783
"159",3.44505168926383
"160",2.97084020039086
"161",3.04786201701965
"162",2.77519231397969
"163",2.38664744940121
"164",4.3277129130648
"165",4.27193057088859
"166",2.16194020159938
"167",3.73019421658525
"168",2.82076667154466
"169",3.38962045651137
"170",4.52065663915375
"171",1.86689132172008
"172",2.95674054039413
"173",2.65805907363608
"174",2.77499792777386
"175",3.37473124380276
"176",4.13369997137707
"177",3.85219899587486
"178",3.31333220103554
"179",3.50151509059249
"180",3.28308167443554
"181",2.62253429528787
"182",3.02185116517085
"183",3.42819773243266
"184",2.75251808583984
"185",2.16338149674524
"186",3.09841366805089
"187",3.70814659694132
"188",3.03308659937395
"189",2.78273191914243
"190",3.06279907711121
"191",2.70647963731265
"192",3.33585546780641
"193",2.34001466912679
"194",3.8088356485611
"195",3.49537585633111
"196",3.22318138790284
"197",2.94698947377226
"198",2.39970362794014
"199",2.8249605064397
"200",3.14078949565092
"201",3.50453299970029
"202",3.75323397686924
"203",3.27023444043819
"204",2.14081204761799
"205",2.52341851888828
"206",3.42670687530006
"207",2.40709064818279
"208",3.37437988321017
"209",3.02850208546848
"210",2.60638705649702
"211",3.54135142931178
"212",3.16087273560076
"213",3.22600427035251
"214",2.88167441063911
"215",3.15854239547604
"216",3.11066904541036
"217",3.82132603000922
"218",3.84100621045457
"219",2.88511059039687
"220",3.27729010423476
"221",3.52870464897615
"222",3.0316553098659
"223",3.61104301598274
"224",3.24173624971788
"225",3.28719137428475
"226",2.8360321973269
"227",2.8075274542663
"228",2.60681528207044
"229",3.49531975993017
"230",3.25144251270999
"231",2.60255537554289
"232",2.87438943492124
"233",3.62139704674437
"234",1.80886408772353
"235",2.57179871682565
"236",3.70681936393312
"237",3.53967495626626
"238",2.82060495810784
"239",2.39049492871461
"240",3.37705957939404
"241",3.16218278745104
"242",2.50543712167388
"243",2.68809058382388
"244",2.75509765838021
"245",3.72599101863291
"246",3.3815853666892
"247",2.80150690295875
"248",3.94301970741258
"249",2.11417769520092
"250",4.22906508213363
"251",3.19487331274123
"252",3.75751690523951
"253",3.23719057091666
"254",3.39348461357395
"255",2.28311695127508
"256",3.5308263465045
"257",2.62608129513484
"258",3.17114320170672
"259",2.8406882412433
"260",3.82830572447697
"261",2.73557420260763
"262",2.829859935314
"263",2.32151442526805
"264",3.200700258901
"265",2.89861572418022
"266",2.58426902153019
"267",3.63951719342983
"268",4.2019712190832
"269",3.0556470402182
"270",3.62980165662945
"271",4.34554902416722
"272",2.18761625436174
