"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"12",-0.123120307774145,-0.373939915537618,-0.377185363161489,-0.185072500856368,-0.141262304403784,-0.128415088392228,-0.0565818345738775,-0.00777532608505145,0.978869635013324,1.04653343734881,1.06331630482258,1.0109297478102,1.00111854843436,1.01551730897953,1.00328484132133,0.998856383329299,0.226762906757706,0.165402470717556,0.167639664170227,0.153670125143224,0.118573999773653,0.0766335346153733,0.0480557307011584,0.0169887892621592,3674.28468719577
"13",-0.193332535219138,-0.324820756886415,-0.292481826415347,-0.29097363415989,-0.160908929741213,-0.123158532110038,-0.0503139124426488,-0.0144680676982708,1.00325790890313,1.04490800872013,1.03331493325135,1.03434722877,1.00804163070352,1.01445494023063,1.00382946049811,1.00088114495212,0.241767760327138,0.170618388366224,0.170593326183587,0.154526721232763,0.123979976612675,0.0744548163010966,0.0511554550669918,0.0174602987313214,3675.40576128073
"14",-0.24213298749827,-0.372264491519576,-0.32803810672561,-0.240854449864468,-0.161321163048869,-0.0618203724685093,-0.0294193518365183,-0.00223833421092025,1.01206440704603,1.05131805469339,1.04889959065251,1.02592081205321,1.0100603052183,0.996718921315714,0.995842066654709,0.997264441042576,0.226983767255678,0.179035589111573,0.17551519403629,0.139903039608222,0.122580775009607,0.0789789886325084,0.0554836416764083,0.0173379434076428,3679.2204127735
"15",-0.327237842156117,-0.327081916103821,-0.311469845960184,-0.30123168704792,-0.233684376161561,-0.129380383989225,-0.0642308134012187,-0.00248263224787389,1.03597889745125,1.0413367615936,1.03831380564812,1.04821972067104,1.02659449111061,1.01580955660686,1.00710153270264,0.997004835455533,0.217087969596843,0.174543288182186,0.158677784054338,0.151543362457111,0.127763189970349,0.0761222382811171,0.0532661562521575,0.0178106799354166,3682.15125561663
"16",-0.357111918163528,-0.278556483227813,-0.211265424885946,-0.173683082618936,-0.149453564448137,-0.113460103488407,-0.0405227927518094,0.00375962440090146,1.04578593253456,1.03129347625386,1.00793006073032,1.005347626408,1.00736845959587,1.00769233393834,0.998522894774941,0.995467476743086,0.222406298943956,0.156096397497561,0.151433339897388,0.149555336324002,0.116923429148413,0.0778590650948365,0.0550076910595666,0.017910904844314,3676.61027095279
"17",-0.20168023281826,-0.36982930771002,-0.414712145456732,-0.27102222042579,-0.124324538500176,-0.0965998211457045,-0.0407849910326319,-0.0121482248963272,0.995534321342607,1.05123193229274,1.06690939184024,1.03451957798938,0.999071867665222,1.00694681764275,0.998979389914747,1.00044953270473,0.217818561129988,0.174774197414822,0.175765387225438,0.131664363506382,0.124059391027398,0.074095312559072,0.0516007820173225,0.0177240055298834,3678.33881584114
"18",-0.265043689229644,-0.364579476467164,-0.253723529546306,-0.317590281001872,-0.0765432263933077,-0.1258343693661,-0.0580265409309905,-0.00396002830889081,1.02101153575581,1.04921781050826,1.02088389785906,1.04807283565095,0.982268116110311,1.01484558410196,1.00552360811595,0.997988454172525,0.217237918482495,0.168214930949882,0.162632013278527,0.14442797135586,0.124415554457208,0.0789317703433352,0.0561196513171334,0.0176222959014287,3682.88403129247
"19",-0.228424174416897,-0.419271043700433,-0.291513688137218,-0.323449466708575,-0.0871530433311088,-0.0826489207671775,-0.0547700103273853,0.00040729756522135,1.01284976408229,1.07088775150559,1.03674032712716,1.04821113083079,0.983713894759248,1.00060977490272,1.00469063305049,0.996237333181701,0.210238752900345,0.169009072388885,0.166997100111721,0.131523898303328,0.122439626766534,0.0776985143126711,0.0514442121218507,0.0177911320831016,3679.41243357457
"20",-0.25613690957368,-0.288985044149095,-0.379651413433395,-0.218910014369133,-0.135813370753426,-0.153676317041675,-0.0358841334891799,-0.0027305856712721,1.01139901571851,1.03234576860105,1.05873115866754,1.02394404656565,0.996966520709808,1.01896596176467,0.999304630461283,0.997640328407136,0.22323786175374,0.169060879269244,0.159216880403077,0.152752220715612,0.128811197708443,0.0820703439088916,0.0504028651467339,0.0193635528504908,3677.11224630307
"21",-0.279627372247731,-0.197572225863833,-0.229111380864784,-0.275973004658779,-0.151772570853921,-0.134784789796414,-0.0523330986181305,-0.00523192821993198,1.02168123710983,1.00265338212953,1.01483036424814,1.03756716792678,1.00690883182696,1.01581729067789,1.00160497565869,0.998280727869614,0.226371746984262,0.180647959036346,0.159831255533548,0.13771285884522,0.121191451897834,0.0730735991950196,0.0524453259227749,0.0167176732972542,3681.75440390085
"22",-0.310997012556438,-0.389261192055039,-0.302213073141244,-0.231379785012785,-0.204661886150257,-0.152297661424901,-0.0726727178228441,0.00117748733735647,1.03087684230478,1.06472015972057,1.042471869007,1.02510962453209,1.02373258533686,1.02177670123035,1.0098375630234,0.996640678038142,0.226157741846867,0.176745708831963,0.168819310188763,0.13270530704688,0.125311887459633,0.0743004498489405,0.0483973032667173,0.0186354606040386,3677.48054046639
"23",-0.230753654964748,-0.266052028546527,-0.302025562608187,-0.264348122900462,-0.14945168144583,-0.133949944453955,-0.047540989456085,-0.00513959432778118,1.01051364812139,1.02452188371319,1.03313331647024,1.03433633854525,1.00821978774608,1.01348756035896,1.00233437092801,0.998141516026299,0.218090329560451,0.164014828089504,0.164561108872081,0.1468823834466,0.139400861537315,0.0840759327589276,0.0471803552840939,0.0183472563044951,3679.95040314453
"24",-0.164784127646639,-0.338532987788095,-0.161894040905388,-0.310398816569468,-0.182812378129679,-0.0869237595965341,-0.0241997440072476,-0.00364933178019618,0.991360218118759,1.04286822247983,0.996551964170316,1.05123332262696,1.01088386552128,1.00168977919021,0.992405293286086,0.99782175615608,0.221349658763304,0.165316728329821,0.160177571386849,0.147466888450134,0.118993336477231,0.0760622430285941,0.0518386064716328,0.0176096968500849,3678.37205314736
"25",-0.296423528132788,-0.361668869184669,-0.28788290629697,-0.291218321754047,-0.11522823015906,-0.124938175383231,-0.0309776436091219,-0.00567447113100927,1.02935844256937,1.04666423721793,1.03037050833275,1.04427398232328,0.995835069312607,1.01309146998288,0.997089662080914,0.997917916133137,0.224627264329234,0.16792599975578,0.157765213030694,0.140809068023439,0.122574764184023,0.0748585662599216,0.0506054046146818,0.0168474625364018,3681.9443788981
"26",-0.207702641402269,-0.277716468961869,-0.150328197975299,-0.268859526224766,-0.176463694983712,-0.132937999809993,-0.0293998588582,-0.0120987920349867,0.999046430406684,1.02848330838486,0.98983089315293,1.03280343822278,1.01074770996118,1.01857374262484,0.993963294013884,1.0001818237797,0.220767198030046,0.168591567945126,0.171363008675588,0.140029736411768,0.120360169201367,0.0839695917940396,0.0530138939235117,0.0180989701706974,3677.00365013287
"27",-0.321061993999369,-0.23877613939469,-0.163558355652493,-0.215343388950544,-0.109488775139022,-0.152383525695268,-0.0427472257653043,-0.00113361204826662,1.03432041539545,1.0178951474582,0.995809644584119,1.0193816428584,0.99473340425178,1.02048070233444,1.00113828835852,0.997010446866307,0.21462819507614,0.169147495511774,0.175470660239709,0.156055341725437,0.125552632356518,0.0823237458078481,0.051028112874641,0.0178125250963947,3681.02119316544
"28",-0.222869978989018,-0.225891674235994,-0.211854221991168,-0.322246914148656,-0.160935085793355,-0.149649334045587,-0.04868122087028,-0.00949611680996967,1.00206702877677,1.00798937098312,1.00975523695174,1.05161850391904,1.00325899775641,1.01978531693345,1.00286315049151,1.00013135190217,0.214334486792524,0.168518070493117,0.159043442732646,0.152131020654781,0.118634131693724,0.0800159479027127,0.04925683566922,0.0177373419928204,3676.52961221868
"29",-0.164393106810091,-0.344406405770316,-0.331983647388352,-0.23955948880943,-0.176252042915913,-0.109096184014649,-0.0623033443726031,-0.00991289695356579,0.998035237804973,1.04542482047818,1.04815526803355,1.0248874265167,1.01503282610469,1.00884786959829,1.00623237852909,0.999279629745317,0.224391849965657,0.178351828107832,0.173800991776534,0.148652997083174,0.131431597029395,0.0801062295092639,0.046066862732053,0.0170095073245015,3677.40132090462
"30",-0.166613071893962,-0.376562711084289,-0.327748492018382,-0.247021321236821,-0.286084541555301,-0.098132470762692,-0.0490588573083855,-0.00125190675578059,0.987760458265496,1.05877555829742,1.03766953029427,1.02637686469761,1.04247585975876,1.00596044356414,1.00133730586112,0.996829922179112,0.235033322286687,0.167360215635972,0.160597128987562,0.151465202571989,0.117592256791,0.0751307049854745,0.0483735237691481,0.0182293846098537,3676.23336914298
"31",-0.32983295373654,-0.362096423527663,-0.368178736063989,-0.317995185661515,-0.231730370434615,-0.110014810232952,-0.0590031326349051,-0.00989994747608335,1.03432119593249,1.05049099144653,1.0543314286653,1.04775547686122,1.02294568990515,1.00910690762175,1.00533379359098,1.0001652328458,0.21982915169563,0.185616753756523,0.156743487564142,0.137532040386974,0.130403831517017,0.0830951778329846,0.0519506380534927,0.0182851747065085,3676.2068792792
