"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"28",-0.139926313889964,-0.0874894986641612,-0.139496380934943,-0.0701481080070405,-0.0506894493669074,-0.0122569366037597,0.0113315823177888,0.00880714480348354,0.949353497372664,0.931627104666137,0.961438182919177,0.947626696087864,0.963434292949539,0.963822434166288,0.974017904879911,0.993225886253646,0.232953850438004,0.198835233043458,0.179006243082836,0.154463508488439,0.119569650972847,0.0874169381776593,0.0529353484361348,0.0151061041898102,43333.9448858717
"29",-0.162138650584148,-0.114383810211616,-0.148643164965609,-0.0652076588697781,-0.0548043782089098,-0.000277311892701431,0.0207512393887247,0.00551538205220374,0.955589355750061,0.941149944137986,0.961568630281871,0.945652157850768,0.964367256804773,0.959364958313423,0.970227361758339,0.99431352649207,0.234751893585428,0.199429172939553,0.174075920717659,0.154666171262732,0.121786405345641,0.0864144962300483,0.0541361218883548,0.0148757459512641,43334.7206234008
"30",-0.160636563309076,-0.101687979081973,-0.148968666676765,-0.0730618895633265,-0.02899937986481,0.00372024095397854,0.0119174609661075,0.00535475660495898,0.954528228626458,0.936446207795442,0.960803962283994,0.948757092559269,0.954836379742418,0.957540645988758,0.974225323438548,0.994427617175253,0.231333758541571,0.202143046207998,0.174809878192719,0.156336044407095,0.12177964966534,0.0870864749753268,0.0536651111874134,0.0153476220770408,43336.3167318308
"31",-0.162756573429914,-0.151231236713763,-0.15269598543558,-0.0536439834217116,-0.0476565257048462,0.00440883078791834,0.0127014554619156,0.00931435572368172,0.955915019768153,0.952902190890897,0.965845680099538,0.939413492339614,0.962878381762982,0.956497356589096,0.973376846729545,0.993209349465395,0.235009821779879,0.197605815580973,0.177712693793322,0.153731222772381,0.120440002253373,0.0855172310295779,0.0523357355702803,0.014978516162961,43327.6833210615
"32",-0.121229600498984,-0.0579477395934532,-0.158385103206041,-0.0694962806527742,-0.0310304139249207,0.000762926825765939,0.0126579267079075,0.00755896818886009,0.941615931445927,0.921873012400031,0.968318408592419,0.94682843372311,0.956610334736684,0.958838636619764,0.973142092959582,0.993671297850192,0.229150606703467,0.197680241634664,0.176686110823125,0.148516338284506,0.119980792255672,0.088254597876489,0.0536050927363231,0.0151953901152378,43326.7388225992
"33",-0.147852068944211,-0.129950254728085,-0.142386880667819,-0.0605635712563602,-0.0240842180605257,-0.0151908505536164,0.015028322944805,0.00816436435651933,0.951070232366531,0.947705471703126,0.96013189040318,0.944279447523105,0.953287235878692,0.96533820580874,0.973160344261854,0.993354547148301,0.233926600588155,0.196398184667761,0.175908757048299,0.155052249451916,0.119312548881269,0.0891228817344896,0.0539052563489092,0.0151266272135541,43336.3257851763
"34",-0.163303548966711,-0.110603737659474,-0.159024837417254,-0.0668627949891577,-0.0259643159573412,-0.00496043656504207,0.00710099945057026,0.00636299923255717,0.95744385317996,0.938788837549236,0.96489610522201,0.944956166176895,0.95433869073985,0.961221958447983,0.975101198630606,0.99408321684054,0.231486618296619,0.197602630692637,0.177031691413858,0.155046360461706,0.119246145876048,0.0876325189717494,0.0536478277995888,0.015164416195641,43338.3658234315
"35",-0.150909552080937,-0.080247229713987,-0.157544358704495,-0.0563287423764577,-0.0336626889317194,0.00265132808338967,0.0118202207487688,0.00782025703198262,0.954917963468445,0.928699602832411,0.96452110678116,0.943631322087369,0.95627302267976,0.958137058812346,0.974566114167618,0.993680435880365,0.228127053850417,0.201563636893306,0.172408102628505,0.154049689920184,0.121028165868167,0.0855572584896448,0.0543417535533105,0.0152482595241691,43332.1521196781
"36",-0.162809847867518,-0.117477150591089,-0.152703679771431,-0.0564102808752904,-0.0189219046528656,0.000724521428276743,0.00873357736536882,0.00912189930884102,0.955085779829277,0.940937990874063,0.964753941929872,0.941461042945171,0.952242460631158,0.958513788567712,0.974963779422415,0.993133545532374,0.229296499248866,0.198035606142824,0.177059746433033,0.150959266252515,0.121009420225955,0.0862546824439389,0.0537967337260565,0.0149922039336878,43336.5834164542
"37",-0.165694999328572,-0.0938697745495023,-0.155478757902072,-0.0727757587287934,-0.035877748473023,0.00585808573545875,0.00977748456160077,0.00744510640243493,0.95683730479752,0.93378656726388,0.964468409554395,0.949322237862803,0.958820611392336,0.956275829537718,0.974482797943315,0.993741342362306,0.228299383413744,0.195921568903934,0.1762086246801,0.158268159502016,0.119687038721077,0.0874702552454845,0.0530189931216212,0.0150822460390023,43334.6688183963
"38",-0.136605291428518,-0.129568201392755,-0.141563506177207,-0.0755587930908149,-0.0293567933420032,0.00560775485250195,0.0135994967249439,0.00592336713504057,0.94725812073636,0.944424480411721,0.959583975417885,0.948563566715039,0.956164910476378,0.956499201873241,0.972888050559775,0.994319636706255,0.23453270558842,0.196870054546624,0.175233601253368,0.153700475941084,0.120506262774347,0.087200563654187,0.0526114253069112,0.0151230817217073,43337.3160769998
"39",-0.155164441684493,-0.11945553077399,-0.161904217522563,-0.0699591471368688,-0.0355170793247272,-0.00841186323151178,0.00744121119318777,0.00535115171633735,0.956391979490681,0.943201745190334,0.96732119650601,0.948048381446681,0.957700069237308,0.962135121956834,0.974968457814452,0.994522193307465,0.226760781003802,0.196373836857091,0.174279840445178,0.150629529629941,0.1231631526853,0.0856935179429902,0.0527307736794258,0.0147015513452974,43332.6333483352
"40",-0.172690285781558,-0.140462435410886,-0.152361898495052,-0.0594601428114556,-0.0411218125232963,0.000477036342179324,0.0215433366833098,0.00686920996484901,0.960982529071988,0.952310338222643,0.962911926078362,0.942840839899782,0.959758851155328,0.959182976038519,0.970261705775393,0.993943977764114,0.228908163737231,0.196297192850752,0.176212302234853,0.151986478871458,0.119261821763297,0.087113570358182,0.0541158668228818,0.0148175648823754,43337.7071788556
"41",-0.191663854861713,-0.128831921086866,-0.134006050636836,-0.0437803074955671,-0.0365993142130361,-0.00402052468646849,0.0142912223334063,0.00763198645043586,0.967320268195351,0.946352142442005,0.956759740970311,0.937920394995372,0.957804498052703,0.960892231358078,0.973964416335037,0.993720941492686,0.235822720878964,0.194912661553528,0.172145452928034,0.151814512660547,0.118759794462104,0.0866572888706924,0.0538939355781533,0.0148734200822809,43334.5250276133
"42",-0.140189767735457,-0.128356999302283,-0.157336337010869,-0.0303793858148849,-0.0357169275766244,-0.00902640678309116,0.0162408272748969,0.00901517119541376,0.949668596324254,0.945915070839208,0.966299403448392,0.935131442980014,0.957467111461295,0.961594049272721,0.972547695899287,0.993259622212123,0.228152860283903,0.195672994834573,0.178877581905955,0.155551530745624,0.121470679824368,0.0860741824254021,0.0528524131891001,0.0150688779849681,43334.5731856279
"43",-0.124907512012309,-0.112560539862286,-0.141436840879394,-0.0653885947536126,-0.0526702261220193,-0.0145989061935008,0.0146005523024684,0.00454069249241926,0.942157312520429,0.941310028541771,0.962424157989444,0.947164250834054,0.963314928481123,0.963909993340326,0.972322040379965,0.994756937794674,0.232085238378819,0.201320697265316,0.171843169078374,0.151443622011661,0.119771053452678,0.0869974050839245,0.0530128629095337,0.0151714642448113,43328.9067164353
"44",-0.134923820537611,-0.1178640019931,-0.162329033655252,-0.069476898049436,-0.0359735976497968,-0.0092030396459966,0.0169331425627716,0.00796074642924498,0.946219813843079,0.941426733008066,0.96677830074746,0.948062114462944,0.957587554749684,0.962827457339808,0.971668912440153,0.993615567786132,0.230784955208291,0.197878589674563,0.178539387073398,0.155544154702464,0.121996687164667,0.087197754365972,0.0533886385586748,0.0150096641430268,43337.9064500663
"45",-0.141424378404981,-0.120484743305279,-0.16503184065386,-0.0345721243798305,-0.0552256266593398,-0.00665905023497683,0.0198588255902869,0.00520913442483087,0.951128413725302,0.944228099453982,0.967933651041491,0.9342865002167,0.963961425100865,0.961758632041762,0.970901629527813,0.994581874757844,0.231133857537462,0.202230459485263,0.178367559394022,0.151347405027067,0.120384084129023,0.0868544417382493,0.0526701582345974,0.0149779657230235,43334.7203016543
"46",-0.180055910691675,-0.13807348286828,-0.152199027768744,-0.0533982571578646,-0.0305275878313244,-0.00790256029741098,0.0102452646630829,0.00658314092028692,0.961392534654112,0.952031460067536,0.962918581203209,0.941800903574944,0.954887515789736,0.962075747956948,0.974454413046592,0.994219302993365,0.233189445350361,0.196314171463086,0.177994019493322,0.153851211211722,0.1220674333135,0.0865530318174502,0.0523310025465866,0.0151083600355011,43337.5869182542
"47",-0.176149310410318,-0.117276860904734,-0.146954362396622,-0.0617621707481601,-0.025135459340502,0.00296564537204486,0.014946735396904,0.00550696698293884,0.962113824885794,0.942804123466927,0.961152241058458,0.944266628052986,0.954371488431796,0.957900267728863,0.973074686202668,0.994575658401556,0.233872411895301,0.197375155786627,0.175721699116701,0.152432948347383,0.121908165090647,0.0867743376351584,0.0534707566923729,0.0151007412932592,43341.2321574653
"48",-0.12323469099255,-0.147107696910296,-0.208184031430998,-0.0702116583094105,-0.0209646898310535,-0.0108860614520614,0.0065437296915539,0.00545957814923963,0.944088209944679,0.953907095536177,0.983705345124952,0.947030717007492,0.951239494918922,0.961533269308418,0.975800110738013,0.994522174001116,0.229679194613528,0.194444189712542,0.178447237421372,0.153520744575624,0.119194694483461,0.0875317601602556,0.0538940749725539,0.0151962443307354,43325.8368433668
"49",-0.157980419588076,-0.156792195254378,-0.126483863100005,-0.0944519548560362,-0.0318809696567052,-0.00679950766452564,0.021184979835676,0.00610664600337044,0.958425492651685,0.957234000780983,0.954961730637208,0.955819446013209,0.954143155123306,0.962448542545957,0.970246683065461,0.994381369062969,0.232188241586531,0.198631998922234,0.1781041983577,0.154388066798537,0.120624903354856,0.0858942868861467,0.0541464670148451,0.0151642580380011,43327.1214032133
"50",-0.187577297613197,-0.136152616874837,-0.131139051734975,-0.0577894845722862,-0.0300290750895847,-0.0121224521360028,0.0182871125977247,0.00577677195961142,0.963814592133802,0.94904749643409,0.954882912436894,0.94203671249421,0.955741412616895,0.963533929170062,0.971582347998038,0.994473254613915,0.233136054920917,0.201301855872186,0.172991980678554,0.149704116247778,0.122584173453463,0.0882273576457669,0.0532899240461571,0.0148424116845687,43333.7978756216
"51",-0.162655089747054,-0.138759287286635,-0.149047989414885,-0.0583653138492949,-0.0506535381725838,-0.00240441855072655,0.016262021963374,0.00354746010434191,0.956360240484372,0.9504635669363,0.960055885268645,0.941949348794407,0.961671158887883,0.961062868314766,0.973257172175872,0.994982428357315,0.233023853556942,0.198301114968712,0.175205918345862,0.151159367865335,0.120480603073398,0.0845626650177606,0.0526020658328499,0.0149051942964597,43326.3436539195
"52",-0.15350806754611,-0.165263280650191,-0.148673534499094,-0.0447178148355786,-0.0331923116536685,-0.00212953760728129,0.0118650826234606,0.00769265072976113,0.954464960158857,0.956345995599014,0.963339188836994,0.936863289458488,0.95627053342743,0.960149641107589,0.974121767043808,0.993806825286493,0.227183138131358,0.196580623347669,0.174686872877765,0.154885451867332,0.122162676782382,0.0882588312912105,0.0543630270202777,0.0153122740326588,43331.9783769012
"53",-0.164284932716269,-0.154214789352887,-0.144224313589507,-0.0615375832384867,-0.0283961505441148,-0.006492020648341,0.00756379981474738,0.00358947256712976,0.957797583067351,0.955013437686455,0.960875573526751,0.945574089354034,0.954223930086003,0.961950780055652,0.975319128821746,0.995202801479613,0.231702879101671,0.194422867034886,0.175352657560243,0.155492711437676,0.121564293702315,0.0887665096112605,0.0524089506173846,0.0150697250312211,43334.7494217245
"54",-0.17352647409492,-0.151950253093177,-0.151866452830239,-0.0812049514937741,-0.0132094737273667,-0.00866689729884843,0.0142455925542163,0.00671665756731773,0.958013345730962,0.953741889939963,0.964235460698623,0.952280559489369,0.948713859132391,0.962146779104196,0.973638926415316,0.993920001304405,0.233538660886649,0.19988543640674,0.176296977492184,0.150927343524036,0.118561554736143,0.0859217220398629,0.0537675617038096,0.0153322473598025,43333.6291174847
"55",-0.191607889261555,-0.111245031997097,-0.176355095756302,-0.0698608926761034,-0.0322332423299165,0.00711763547521073,0.00897496150750434,0.00436166205996451,0.96725400713701,0.941883413637204,0.970781459719254,0.946139275932354,0.958179103953731,0.956589804709213,0.974641146019373,0.994942634150381,0.232154321663783,0.200197032714042,0.177558436541306,0.154245180585675,0.123710227798479,0.0868512141871687,0.0535009172670351,0.0154692813015383,43329.0966675061
"56",-0.194297050623841,-0.129022306021368,-0.127281893207415,-0.0447672414226071,-0.0333451202154073,-0.00326611973396002,0.0106643645012296,0.00679625560012513,0.967463523993771,0.94610172425354,0.9549866577797,0.938753884845409,0.95757370834644,0.960768789809475,0.973823459425509,0.993892232682256,0.225157697630452,0.196290713446531,0.174300669177283,0.154892533393247,0.121132024912986,0.0874850259061628,0.0529161811056471,0.015057591152323,43336.7419749619
"57",-0.125745509575983,-0.134377794735116,-0.156918900109103,-0.0643805958906036,-0.0272725129592703,-0.000388597843035516,0.00725246717226056,0.00599193423696358,0.944501951809589,0.94935173353883,0.96376586426172,0.944442490903394,0.953586074092554,0.959635015287612,0.975807565138833,0.994206603406447,0.229230260339561,0.194612697537143,0.176575255580427,0.154521344410124,0.121003447535025,0.0856856442863933,0.0540405038253929,0.0148411040989615,43336.4093974924
"58",-0.151276180282878,-0.159141181499073,-0.166304742424807,-0.058752151958901,-0.042750384695762,-0.0107461112311117,0.0189750343127347,0.00946485639988461,0.957017183939685,0.957680809077839,0.968210313218765,0.942850798380745,0.959145267358709,0.963158792061358,0.971378950169689,0.993140092816104,0.226856468197184,0.200382541392801,0.173846689138534,0.152301814367984,0.120140098466477,0.0861801218332191,0.0542499590305393,0.0147755457110998,43328.0067009096
"59",-0.123604883172389,-0.110336462282925,-0.140471592042015,-0.0505545835656734,-0.0299046911156866,-0.00417952402545732,0.0175343367744709,0.00549706832868747,0.940748232683968,0.93975860446924,0.960280167609108,0.9411257720165,0.954917347104985,0.961142320928685,0.971367438419565,0.994443021434499,0.235629181390574,0.20004965439784,0.180203356212866,0.151991291960261,0.117908207475329,0.0880914276404053,0.0536239251765723,0.0151034808957958,43333.0522437196
"60",-0.2026748923367,-0.136089878685683,-0.131925831923693,-0.094708535565293,-0.0235064947758868,-0.0103061751937478,0.0169464648759347,0.0071097816265361,0.970259208750822,0.948276055265532,0.956833464787411,0.954990438847979,0.953291659618721,0.963196930014014,0.972036171513354,0.993927618431169,0.230626043705633,0.196547667094016,0.173349553386498,0.155687519792498,0.119741850107464,0.0874696422395856,0.0531015694745663,0.0151983646532307,43336.1791994474
"61",-0.123926555887876,-0.12258955609953,-0.158802239223215,-0.0511466302358289,-0.0270148165429431,-0.00957504492548233,0.00870917205894453,0.00517055124022439,0.945813440340986,0.943723348115506,0.96538195501464,0.940532293026152,0.955483152756128,0.96259098275552,0.975320955141932,0.994570012829501,0.225475509031753,0.197113210091827,0.174652332866311,0.152948245327092,0.11770577770184,0.085842343616578,0.0540966127016936,0.015152398009017,43335.5487904478
"62",-0.170044844778112,-0.128088015796534,-0.180349823221407,-0.0662414292043509,-0.0265462734616225,-0.00255648793798948,0.0115512798742291,0.00696982900994043,0.956965535472983,0.945581873523819,0.972037113015134,0.945846872948302,0.953190026472356,0.961486144088281,0.974232702897589,0.994038459054225,0.234292500952423,0.197291548496378,0.172961381444538,0.15297359874511,0.122991014949229,0.0875835634539272,0.0540705549927879,0.0150283581318206,43332.3875144473
