"","alpha","beta[1]","beta[2]","beta[3]","sigma","lp__"
"189",-0.266954382294373,0.913011407930298,0.08274042980367,0.301880180956644,0.268995382241104,14822.8305126627
"190",-0.264656981858097,0.911331554817601,0.0830879166015104,0.304373847333467,0.269470805572984,14823.1157890753
"191",-0.258583802358627,0.912912321333826,0.0813376978371621,0.298307609342928,0.268215775070352,14821.7940621437
"192",-0.265105867528887,0.911622124308804,0.0829641078001501,0.304618096667223,0.272184189042054,14822.0631071975
"193",-0.253870709426777,0.911436761464511,0.0833522693188402,0.290916150026076,0.273647080380271,14819.3684957469
"194",-0.259771850380709,0.912139121107983,0.083641456802533,0.295155799765364,0.272197771314693,14819.7130157899
"195",-0.25987332048686,0.911706351299851,0.0837829918805237,0.296503147310969,0.272220612252641,14819.7832803178
"196",-0.260495786297304,0.911859780375167,0.0836300119721243,0.296076163479464,0.272505537748178,14822.2961575431
"197",-0.258347697077848,0.912664582143629,0.0814853482668542,0.298652950369263,0.270932054830617,14821.4432620459
"198",-0.262769439272297,0.91088503839476,0.0833187594689284,0.302557311206568,0.264851071423825,14819.9838053876
"199",-0.261234916085139,0.909260544302583,0.086179096851923,0.298075357370912,0.268708992726465,14822.6487392937
"200",-0.266723830621491,0.90928578046662,0.0857063701398027,0.305037110933603,0.269681146371288,14823.4741904402
"201",-0.269379591518992,0.908481846692785,0.086897804443302,0.306856211144098,0.269894816549907,14822.1777733074
"202",-0.2677900485436,0.908971025772138,0.0861544481005785,0.306502907594269,0.268313904741447,14821.6182415109
"203",-0.270669801859175,0.909431986113682,0.086305636737283,0.307022193306552,0.268673833988854,14821.6464032013
"204",-0.259104992300109,0.909786107149699,0.0848735378894111,0.298172926422504,0.268900112731484,14823.6563740543
"205",-0.26091257546275,0.910509869928312,0.0835277132621277,0.30132680796367,0.269263706359893,14823.0921186602
"206",-0.260484723683162,0.910960830344497,0.0843268750287854,0.297531296527592,0.270363233280374,14822.8337648788
"207",-0.259659369525215,0.910454769834643,0.0839042968349147,0.299205690127717,0.270269300235847,14823.9445151188
"208",-0.26145109967674,0.90871876089557,0.0853934246216866,0.302668259058644,0.26785997922464,14823.0973368652
"209",-0.262218391189918,0.910797888298597,0.0847152991942937,0.299143222044271,0.265319796837714,14818.7472083865
"210",-0.25776869643657,0.909678665203415,0.0844642780017693,0.297611974753506,0.266389134585826,14821.8563004768
"211",-0.257579146433018,0.909794396490747,0.0844703062732304,0.297950834032755,0.266427909832836,14821.9535179532
"212",-0.260580011159605,0.91132031105761,0.0850047264983941,0.292950786455515,0.265379564366729,14816.9949880433
"213",-0.262763759370751,0.913611492225627,0.0817061143231154,0.29808555912381,0.267863486454424,14821.2909275181
"214",-0.265101923558069,0.910283104556902,0.0850933441703786,0.301183121412143,0.270874563094483,14822.7811069064
"215",-0.261951560282819,0.909497203661421,0.0846802856478489,0.303055960476313,0.268188516819115,14822.8169895568
"216",-0.263833886569955,0.911312104151131,0.0840221909350248,0.300775642221607,0.271359596181272,14823.2572064171
"217",-0.261857804329438,0.911814584797989,0.0826949380704958,0.300576403659936,0.272208703731142,14822.7775351057
"218",-0.256217912409836,0.906128346961592,0.0878404898798519,0.298129724425954,0.270107088098939,14822.0052953467
"219",-0.267279867867829,0.908209296482938,0.0869928266313188,0.304230129759576,0.271231803306469,14820.4478354624
"220",-0.264956079258594,0.905724013528748,0.0889030555997572,0.30611702722833,0.274712851998304,14816.5722288722
"221",-0.262005427971235,0.905159749624162,0.0896802691791826,0.301413371548518,0.272237605571675,14820.6889003439
"222",-0.255025357656447,0.912334962437204,0.0819414041834339,0.294298092982383,0.267250201785225,14821.1675122441
"223",-0.266160068963926,0.907433296107242,0.0876014118435298,0.304454879209078,0.274910442521866,14819.8350509275
"224",-0.258040872389247,0.908035578718875,0.086434340416725,0.297301682491459,0.265350443706227,14821.0853697887
"225",-0.261564112833875,0.906089506496924,0.0883492918893368,0.302574393952691,0.269548016751127,14821.7480783479
"226",-0.260335682831157,0.907767916855579,0.0871737343749889,0.298391807371192,0.268547620204443,14823.0691629114
"227",-0.261373570977471,0.908134969428869,0.0873026619330244,0.296947095722611,0.26863414380064,14819.5913930667
"228",-0.260419912060646,0.908163905965178,0.0872630930026459,0.297975350534492,0.2686580289941,14820.1185933152
"229",-0.264991782348871,0.911581812258621,0.0845623484030699,0.299052725377818,0.265639019453885,14820.4388580573
"230",-0.265263871215739,0.911512559422463,0.0846346643981789,0.299117786419481,0.265505833825596,14820.4072013294
"231",-0.266884798155584,0.912404141688527,0.0840641807521803,0.299527376210346,0.265456350184865,14819.4156159873
"232",-0.253171723644803,0.911080776862005,0.0820447293579129,0.296473222579139,0.266251262736724,14818.5712629966
"233",-0.261682377370999,0.911999580379163,0.0841671608151727,0.295238779240072,0.263964537430008,14817.5572846751
"234",-0.261661089166468,0.909555538443821,0.0838929449820864,0.304452286507111,0.267519298724032,14821.0081704431
"235",-0.266221777089657,0.911698452155253,0.0843922678327896,0.300837834600589,0.265889466907087,14820.3999757584
"236",-0.261298358025616,0.912854741952289,0.0828095605153298,0.29667738316516,0.271048216685517,14821.9400187128
"237",-0.265765134629209,0.913744850382554,0.0817959630490851,0.301155249368893,0.269028982078688,14822.6719815784
"238",-0.259864604439851,0.90920056149933,0.0851514657137496,0.299947154283918,0.268110358656456,14823.7318162342
"239",-0.254128140330115,0.908257560543872,0.0851709728576918,0.296888756052762,0.268584052408646,14822.0663086235
"240",-0.264243975834485,0.910583474545685,0.0839341353721528,0.303680463624478,0.268651815807236,14823.5723777787
"241",-0.264927443624022,0.910125346023353,0.0851533122698974,0.302133838130437,0.271653005711262,14823.5096243821
"242",-0.266097841941745,0.912531490282868,0.0819820408851133,0.305373555887899,0.268123848415354,14821.8623080978
"243",-0.261145945730942,0.912140434306072,0.082836465586687,0.298504073198004,0.267402029532374,14823.123466676
"244",-0.26884232542464,0.915554096010889,0.0808870901473903,0.301575483530622,0.270002564566375,14819.9025693873
"245",-0.257574899034439,0.908405789703914,0.0860086509783853,0.297100234546235,0.272743868796755,14822.6167737922
"246",-0.259956610124621,0.911362674405074,0.0835190047865576,0.297370159010748,0.268636666456118,14823.5311993019
"247",-0.25862230303199,0.910161337374859,0.0841532025991938,0.298637206898796,0.271022116233228,14823.5406339505
"248",-0.264666222861466,0.912378644928391,0.0825758157399826,0.30274470019416,0.270680178606477,14822.9234123648
"249",-0.263627288144634,0.908638748619486,0.0857775048314234,0.304108465903548,0.270119585092115,14823.3478728801
"250",-0.259760085045448,0.910042970587417,0.0835728845788179,0.301197358619104,0.263995379537592,14817.4062803302
"251",-0.267808371719149,0.91400816526351,0.0822907150930546,0.301522722178195,0.266582735984784,14819.4250191302
"252",-0.264476398209972,0.913360410037682,0.0815172654860394,0.302139600642499,0.266508913355816,14821.6216453223
"253",-0.256507831447296,0.908967544306807,0.0843825637274064,0.298978463023077,0.267649372097815,14821.0551890684
"254",-0.255927576511862,0.9128983903301,0.0822731305462412,0.291342302098341,0.268482531250374,14819.8857488923
"255",-0.260885276551901,0.913073215025234,0.0824665418277171,0.29510308384033,0.268858476451048,14819.9020534332
"256",-0.258730154135063,0.912371958452487,0.0816625672096807,0.299840842525811,0.269564528287539,14820.3772749517
"257",-0.257888177356948,0.90642440365185,0.0880397188088698,0.297594302955241,0.270218412108742,14822.4583918118
"258",-0.264448844658462,0.906347112189028,0.0884421169207265,0.303757278684005,0.266523089189549,14821.1635619502
"259",-0.256070617771406,0.90776327805446,0.0876929426077773,0.293190011097277,0.271658985891284,14817.9001308793
"260",-0.256279947585457,0.907263458273944,0.0867871620867406,0.29663400828062,0.271054731827875,14821.7146623266
"261",-0.258586417247398,0.907240395336501,0.0869270062271332,0.299091055200033,0.271425107257632,14822.8374160418
