,id,dist,curr_pace,total_pace,finish,age,gender,year,prop,propleft,male,propxcurr,malexage
78002,267463,10K,3.8138825324180017,3.803727653100038,3.7003420152591424,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.9038707269624366,53
78005,267466,10K,3.8431975403535743,3.849114703618168,3.699693117053924,25,M,2022,0.2369949046095509,0.7630050953904491,1,0.9108182344717559,25
78054,267515,10K,3.793626707132018,3.795066413662239,3.6945101129498292,42,M,2022,0.2369949046095509,0.7630050953904491,1,0.8990701995809972,42
78135,267596,10K,3.787878787878788,3.770739064856712,3.6864406779661016,27,F,2022,0.2369949046095509,0.7630050953904491,0,0.8977079720058746,0
78172,267633,10K,4.191114836546522,4.173622704507513,3.6832227653631286,45,M,2022,0.2369949046095509,0.7630050953904491,1,0.9932728608950163,45
78290,267751,10K,3.837298541826554,3.8255547054322876,3.6732828414729695,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.9094202018785529,51
78325,267786,10K,3.90625,3.912363067292645,3.6697686554183337,44,M,2022,0.2369949046095509,0.7630050953904491,1,0.9257613461310582,44
78329,267790,10K,3.9093041438623923,3.8819875776397517,3.6691304347826086,35,M,2022,0.2369949046095509,0.7630050953904491,1,0.9264851626643896,35
78398,267859,10K,3.7678975131876413,3.7369207772795217,3.6633964229901026,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8929725117164691,51
78435,267896,10K,3.7481259370314843,3.692762186115214,3.6602185981956974,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.8882867489113602,53
78554,268015,10K,3.7313432835820897,3.705075954057058,3.6494551115723923,56,M,2022,0.2369949046095509,0.7630050953904491,1,0.8843093455580258,56
78570,268031,10K,4.139072847682119,4.133939644481191,3.6481929794224452,43,M,2022,0.2369949046095509,0.7630050953904491,1,0.9809391747084059,43
78708,268169,10K,3.7764350453172204,3.762227238525207,3.6371864494440134,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.8949958633291196,0
78760,268221,10K,4.081632653061225,4.079967360261118,3.6331152057861202,44,M,2022,0.2369949046095509,0.7630050953904491,1,0.967326141263473,44
78795,268256,10K,3.663003663003663,3.608805485384338,3.6306143520908623,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8681132036979886,51
78905,268366,10K,3.7735849056603774,3.7792894935752077,3.6215775469916744,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8943203947530223,51
78968,268429,10K,4.042037186742118,4.038772213247173,3.6166109539727436,39,M,2022,0.2369949046095509,0.7630050953904491,1,0.9579422175002058,39
79031,268492,10K,3.8639876352395675,3.8535645472061657,3.6119671289162816,46,M,2022,0.2369949046095509,0.7630050953904491,1,0.9157453810260854,46
79167,268628,10K,3.8226299694189603,3.8051750380517504,3.602407581319901,45,M,2022,0.2369949046095509,0.7630050953904491,1,0.9059438249600569,45
79222,268683,10K,3.671071953010279,3.63901018922853,3.5987206823027718,38,F,2022,0.2369949046095509,0.7630050953904491,0,0.8700253473184688,0
79308,268769,10K,3.7369207772795217,3.705075954057058,3.5928985013623977,36,M,2022,0.2369949046095509,0.7630050953904491,1,0.885631183144809,36
79369,268830,10K,3.9001560062402496,3.9016777214202105,3.5880102040816326,54,M,2022,0.2369949046095509,0.7630050953904491,1,0.9243171006612749,54
79401,268862,10K,3.597122302158273,3.5561877667140824,3.586180520142784,28,F,2022,0.2369949046095509,0.7630050953904491,0,0.8524996568688881,0
79478,268939,10K,3.8819875776397517,3.7821482602118004,3.580702647657841,26,M,2022,0.2369949046095509,0.7630050953904491,1,0.9200112756581945,26
79504,268965,10K,3.6845983787767134,3.6363636363636362,3.578273405698779,56,M,2022,0.2369949046095509,0.7630050953904491,1,0.873231041302693,56
79509,268970,10K,3.7230081906180192,3.7243947858473,3.5776666101407497,35,M,2022,0.2369949046095509,0.7630050953904491,1,0.8823339709960941,35
79557,269018,10K,3.8138825324180017,3.8431975403535743,3.5746357167062013,61,M,2022,0.2369949046095509,0.7630050953904491,1,0.9038707269624366,61
79566,269027,10K,3.808073115003808,3.7864445285876562,3.574030154158902,37,M,2022,0.2369949046095509,0.7630050953904491,1,0.9024939246365228,37
79603,269064,10K,3.8910505836575875,3.9401103230890464,3.5716099542915187,36,M,2022,0.2369949046095509,0.7630050953904491,1,0.9221591619048672,36
79658,269119,10K,3.7009622501850483,3.721622627465575,3.567684112623658,43,M,2022,0.2369949046095509,0.7630050953904491,1,0.8771091954461543,43
79669,269130,10K,3.7593984962406015,3.732736095558044,3.5670809028658383,58,M,2022,0.2369949046095509,0.7630050953904491,1,0.8909582880058304,58
79689,269150,10K,3.563791874554526,3.5410764872521248,3.5658750950731006,32,F,2022,0.2369949046095509,0.7630050953904491,0,0.8446005153583424,0
79750,269211,10K,3.5260930888575457,3.538570417551309,3.561961843660307,36,F,2022,0.2369949046095509,0.7630050953904491,0,0.8356660952381907,0
79860,269321,10K,3.8819875776397517,3.8226299694189603,3.554460449835734,48,M,2022,0.2369949046095509,0.7630050953904491,1,0.9200112756581945,48
79929,269390,10K,3.7119524870081664,3.741114852225963,3.549078980570275,40,M,2022,0.2369949046095509,0.7630050953904491,1,0.8797138255736856,40
79986,269447,10K,3.5739814152966405,3.5549235691432632,3.5449046458875912,21,F,2022,0.2369949046095509,0.7630050953904491,0,0.847015384594535,0
79989,269450,10K,3.8284839203675345,3.79794910748196,3.5449046458875912,62,M,2022,0.2369949046095509,0.7630050953904491,1,0.9073311815067032,62
80074,269535,10K,3.5714285714285716,3.563791874554526,3.5395520510024325,29,F,2022,0.2369949046095509,0.7630050953904491,0,0.846410373605539,0
80112,269573,10K,3.61794500723589,3.597122302158273,3.538068086533624,44,F,2022,0.2369949046095509,0.7630050953904491,0,0.8574345318724707,0
80216,269677,10K,3.770739064856712,3.7119524870081664,3.531848999748891,46,M,2022,0.2369949046095509,0.7630050953904491,1,0.8936459449832236,46
80230,269691,10K,3.673769287288758,3.663003663003663,3.530666889800017,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.870664601798497,0
80241,269702,10K,3.695491500369549,3.727171077152441,3.530076131515101,45,M,2022,0.2369949046095509,0.7630050953904491,1,0.8758126556154874,45
80246,269707,10K,3.561253561253561,3.567606136282554,3.5297808265015895,49,M,2022,0.2369949046095509,0.7630050953904491,1,0.8439989480397111,49
80305,269766,10K,3.57653791130186,3.561253561253561,3.5259463524692904,38,F,2022,0.2369949046095509,0.7630050953904491,0,0.8476212611214267,0
80330,269791,10K,3.698224852071006,3.698224852071006,3.525062656641604,39,F,2022,0.2369949046095509,0.7630050953904491,0,0.8764604460412385,0
80366,269827,10K,3.620564808110065,3.5984166966534725,3.5224142248935637,59,M,2022,0.2369949046095509,0.7630050953904491,1,0.8580554113307418,59
80403,269864,10K,3.5790980672870436,3.5906642728904847,3.51976976976977,44,M,2022,0.2369949046095509,0.7630050953904491,1,0.8482280050449208,44
80408,269869,10K,3.455425017277125,3.4411562284927735,3.519182652210175,33,F,2022,0.2369949046095509,0.7630050953904491,0,0.818918122355048,0
80429,269890,10K,3.937007874015748,3.8774718883288095,3.51712928232058,46,M,2022,0.2369949046095509,0.7630050953904491,1,0.933050805549413,46
80492,269953,10K,3.8431975403535743,3.827018752391887,3.5139073950699533,44,M,2022,0.2369949046095509,0.7630050953904491,1,0.9108182344717559,44
80516,269977,10K,3.652300949598247,3.6010082823190492,3.511860174781523,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.8655767151554087,0
80563,270024,10K,3.5816618911174785,3.586800573888092,3.5086479294861133,52,M,2022,0.2369949046095509,0.7630050953904491,1,0.8488356182290504,52
80571,270032,10K,3.852080123266564,3.897116134060795,3.5080645161290325,32,F,2022,0.2369949046095509,0.7630050953904491,0,0.9129233613619063,0
80592,270053,10K,3.4940600978336827,3.4638032559750607,3.506606831214161,31,F,2022,0.2369949046095509,0.7630050953904491,0,0.8280744395861317,0
80604,270065,10K,3.602305475504323,3.6376864314296107,3.5060240963855422,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8537280425416098,51
80632,270093,10K,3.5587188612099645,3.57653791130186,3.5039860488290984,24,F,2022,0.2369949046095509,0.7630050953904491,0,0.8433982370446651,0
80692,270153,10K,4.068348250610252,4.140786749482402,3.5002073828287017,28,M,2022,0.2369949046095509,0.7630050953904491,1,0.9641778055718099,28
80753,270214,10K,3.5739814152966405,3.5536602700781805,3.496147153865275,40,F,2022,0.2369949046095509,0.7630050953904491,0,0.847015384594535,0
80798,270259,10K,3.6284470246734397,3.620564808110065,3.4935419771485345,38,M,2022,0.2369949046095509,0.7630050953904491,1,0.8599234564932906,38
80851,270312,10K,3.5137034434293746,3.4989503149055285,3.4897857910842776,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.8327298124017951,53
80859,270320,10K,3.8255547054322876,3.8299502106472616,3.4892086330935252,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.9066369724925435,51
80929,270390,10K,3.484320557491289,3.4758428919012863,3.484022789199901,39,F,2022,0.2369949046095509,0.7630050953904491,0,0.8257662181517452,0
80976,270437,10K,3.481894150417827,3.4940600978336827,3.4811484200973517,59,M,2022,0.2369949046095509,0.7630050953904491,1,0.8251911720388262,59
81002,270463,10K,3.4722222222222223,3.4458993797381114,3.479426074049641,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.8228989743387184,0
81075,270536,10K,3.4891835310537336,3.4831069313827934,3.4736972091874536,45,F,2022,0.2369949046095509,0.7630050953904491,0,0.8269187181072956,0
81081,270542,10K,3.63901018922853,3.6403349108117946,3.4731253601119434,43,F,2022,0.2369949046095509,0.7630050953904491,0,0.8624268726693992,0
81109,270570,10K,3.5587188612099645,3.5486160397444997,3.4714109419991774,43,F,2022,0.2369949046095509,0.7630050953904491,0,0.8433982370446651,0
81326,270787,10K,3.604902667627974,3.6101083032490973,3.457472959685349,26,F,2022,0.2369949046095509,0.7630050953904491,0,0.8543435638412072,0
81342,270803,10K,3.5285815102328866,3.4518467380048325,3.456057007125891,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.836255838424668,53
81408,270869,10K,3.673769287288758,3.6429872495446265,3.45181609947644,48,F,2022,0.2369949046095509,0.7630050953904491,0,0.870664601798497,0
81442,270903,10K,3.834355828220859,3.808073115003808,3.449840569045867,46,M,2022,0.2369949046095509,0.7630050953904491,1,0.9087227937482779,46
81502,270963,10K,3.9093041438623923,3.9215686274509802,3.4464592011761823,35,M,2022,0.2369949046095509,0.7630050953904491,1,0.9264851626643896,35
81503,270964,10K,3.4317089910775564,3.454231433506045,3.4464592011761823,29,M,2022,0.2369949046095509,0.7630050953904491,1,0.8132975449881636,29
81513,270974,10K,3.8051750380517504,3.7993920972644375,3.4458962841976315,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.9018070951657188,53
81567,271028,10K,3.4223134839151266,3.4602076124567476,3.442522640124011,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.8110708576644452,0
81576,271037,10K,3.5536602700781805,3.455425017277125,3.4416802610114194,47,M,2022,0.2369949046095509,0.7630050953904491,1,0.8421993767219292,47
81720,271181,10K,3.5137034434293746,3.465003465003465,3.4321620302586626,28,F,2022,0.2369949046095509,0.7630050953904491,0,0.8327298124017951,0
81749,271210,10K,3.802281368821293,3.8138825324180017,3.430766729002358,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.9011213103024749,53
81922,271383,10K,3.57653791130186,3.549875754348598,3.4185368224904806,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.8476212611214267,0
81950,271411,10K,3.878975950349108,3.9261876717707107,3.4168758603935543,30,M,2022,0.2369949046095509,0.7630050953904491,1,0.9192975353357289,30
81980,271441,10K,3.5410764872521248,3.5236081747709656,3.415492957746479,50,F,2022,0.2369949046095509,0.7630050953904491,0,0.8392170843114408,0
82088,271549,10K,3.4940600978336827,3.4855350296270475,3.4088705768298593,50,M,2022,0.2369949046095509,0.7630050953904491,1,0.8280744395861317,50
82093,271554,10K,3.602305475504323,3.5829451809387316,3.4085952015510137,46,F,2022,0.2369949046095509,0.7630050953904491,0,0.8537280425416098,0
82114,271575,10K,3.4989503149055285,3.4782608695652173,3.406668819635072,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.8292333961145938,0
82301,271762,10K,3.3692722371967654,3.4188034188034186,3.396249195106246,35,F,2022,0.2369949046095509,0.7630050953904491,0,0.7985003524580555,0
82392,271853,10K,3.4458993797381114,3.434065934065934,3.3899734875873704,30,F,2022,0.2369949046095509,0.7630050953904491,0,0.8166605947951443,0
82401,271862,10K,3.427004797806717,3.4188034188034186,3.389428869788738,37,M,2022,0.2369949046095509,0.7630050953904491,1,0.8121826751526761,37
82445,271906,10K,3.35345405767941,3.361344537815126,3.3864365971107544,30,F,2022,0.2369949046095509,0.7630050953904491,0,0.7947515245122431,0
82502,271963,10K,3.389830508474576,3.37609723160027,3.3834496030791437,37,F,2022,0.2369949046095509,0.7630050953904491,0,0.8033725579984775,0
82678,272139,10K,3.6603221083455346,3.620564808110065,3.374250299880048,47,M,2022,0.2369949046095509,0.7630050953904491,1,0.8674776889075801,47
82695,272156,10K,3.531073446327684,3.50754121360926,3.3726320837662858,41,F,2022,0.2369949046095509,0.7630050953904491,0,0.8368464145817476,0
82772,272233,10K,3.324468085106383,3.301419610432486,3.3688622754491018,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.7878819967072835,0
82829,272290,10K,3.313452617627568,3.2206119162640903,3.366174710809733,46,F,2022,0.2369949046095509,0.7630050953904491,0,0.7852713870429122,0
82972,272433,10K,3.348961821835231,3.3288948069241013,3.3584049665711557,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.7936868875068683,0
83045,272506,10K,3.5587188612099645,3.495281370150297,3.3549336089687527,47,F,2022,0.2369949046095509,0.7630050953904491,0,0.8433982370446651,0
83068,272529,10K,3.3806626098715347,3.365870077415012,3.3536003814973774,45,F,2022,0.2369949046095509,0.7630050953904491,0,0.8011998127435797,0
83104,272565,10K,3.586800573888092,3.5599857600569598,3.352001906577693,30,F,2022,0.2369949046095509,0.7630050953904491,0,0.8500534598620907,0
83164,272625,10K,3.3178500331785004,3.3222591362126246,3.348809523809524,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.786313552121934,51
83175,272636,10K,3.6496350364963503,3.656307129798903,3.3482780511029997,60,M,2022,0.2369949046095509,0.7630050953904491,1,0.8649449073341273,60
83187,272648,10K,3.641660597232338,3.705075954057058,3.347746747064424,35,M,2022,0.2369949046095509,0.7630050953904491,1,0.8630550058614381,35
83198,272659,10K,3.3967391304347827,3.3647375504710633,3.3472156116135174,59,M,2022,0.2369949046095509,0.7630050953904491,1,0.8050098662009202,59
83276,272737,10K,3.434065934065934,3.4223134839151266,3.3424429657794676,44,F,2022,0.2369949046095509,0.7630050953904491,0,0.8138561284668643,0
83305,272766,10K,3.4916201117318435,3.473428273706148,3.3400617430539064,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.8274961753126777,0
83310,272771,10K,3.599712023038157,3.5211267605633805,3.339797372170334,38,M,2022,0.2369949046095509,0.7630050953904491,1,0.8531134075217814,38
83424,272885,10K,3.3944331296673456,3.359086328518643,3.3329383886255926,28,F,2022,0.2369949046095509,0.7630050953904491,0,0.8044633557690118,0
83482,272943,10K,3.4891835310537336,3.484320557491289,3.3289940828402367,49,M,2022,0.2369949046095509,0.7630050953904491,1,0.8269187181072956,49
83491,272952,10K,3.324468085106383,3.2626427406199023,3.328468880649996,58,M,2022,0.2369949046095509,0.7630050953904491,1,0.7878819967072835,58
83539,273000,10K,3.6310820624546114,3.6483035388544325,3.3255832282471625,25,F,2022,0.2369949046095509,0.7630050953904491,0,0.8605479470208819,0
83644,273105,10K,3.2175032175032174,3.215434083601286,3.3177386381506526,44,F,2022,0.2369949046095509,0.7630050953904491,0,0.762531868113098,0
83667,273128,10K,3.4891835310537336,3.497726477789437,3.3164348031124735,60,M,2022,0.2369949046095509,0.7630050953904491,1,0.8269187181072956,60
83675,273136,10K,3.3579583613163195,3.443526170798898,3.3156529938708155,55,M,2022,0.2369949046095509,0.7630050953904491,1,0.795819021523005,55
83702,273163,10K,3.32667997338656,3.2615786040443573,3.3135699701586305,31,F,2022,0.2369949046095509,0.7630050953904491,0,0.7884062029592511,0
83775,273236,10K,3.57653791130186,3.4246575342465753,3.308892722710163,41,M,2022,0.2369949046095509,0.7630050953904491,1,0.8476212611214267,41
83784,273245,10K,3.3222591362126246,3.3200531208499338,3.3083738435000782,37,F,2022,0.2369949046095509,0.7630050953904491,0,0.7873584870749198,0
83948,273409,10K,3.4626038781163433,3.399048266485384,3.2988038464545384,33,F,2022,0.2369949046095509,0.7630050953904491,0,0.8206194757948437,0
83970,273431,10K,3.3377837116154874,3.381805884342239,3.296999531176746,47,F,2022,0.2369949046095509,0.7630050953904491,0,0.7910377323416251,0
83974,273435,10K,3.4965034965034967,3.5001750087504373,3.296484375,47,M,2022,0.2369949046095509,0.7630050953904491,1,0.8286535126208073,47
83979,273440,10K,3.604902667627974,3.5984166966534725,3.296484375,56,F,2022,0.2369949046095509,0.7630050953904491,0,0.8543435638412072,0
84001,273462,10K,3.3647375504710633,3.3222591362126246,3.2951971885982037,60,M,2022,0.2369949046095509,0.7630050953904491,1,0.7974256548100636,60
84046,273507,10K,3.4199726402188784,3.370407819346141,3.292625829106516,49,F,2022,0.2369949046095509,0.7630050953904491,0,0.810516089635947,0
84169,273630,10K,3.32667997338656,3.3636057854019508,3.2851915291186544,58,M,2022,0.2369949046095509,0.7630050953904491,1,0.7884062029592511,58
84177,273638,10K,3.401360544217687,3.3944331296673456,3.284935772674192,26,F,2022,0.2369949046095509,0.7630050953904491,0,0.8061051177195608,0
84228,273689,10K,3.2981530343007917,3.271180896303566,3.2823803967327887,45,F,2022,0.2369949046095509,0.7630050953904491,0,0.781645463751817,0
84248,273709,10K,3.3806626098715347,3.4036759700476513,3.281614559029398,52,M,2022,0.2369949046095509,0.7630050953904491,1,0.8011998127435797,52
84267,273728,10K,3.3200531208499338,3.286230693394676,3.2803389566975043,61,M,2022,0.2369949046095509,0.7630050953904491,1,0.7868356726744717,61
84273,273734,10K,3.4199726402188784,3.399048266485384,3.2800839552238807,37,F,2022,0.2369949046095509,0.7630050953904491,0,0.810516089635947,0
84287,273748,10K,3.5460992907801416,3.505082369435682,3.2790643456636617,54,M,2022,0.2369949046095509,0.7630050953904491,1,0.8404074631544357,54
84344,273805,10K,3.5236081747709656,3.505082369435682,3.2762636850687166,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8350771832612787,51
84345,273806,10K,3.3003300330033003,3.299241174529858,3.2762636850687166,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.7821614013516531,0
84378,273839,10K,3.4916201117318435,3.522367030644593,3.2749922384352685,50,M,2022,0.2369949046095509,0.7630050953904491,1,0.8274961753126777,50
84408,273869,10K,3.331112591605596,3.2927230819888047,3.2729599751784053,48,F,2022,0.2369949046095509,0.7630050953904491,0,0.7894567108912421,0
84418,273879,10K,3.8255547054322876,3.802281368821293,3.272452303396929,42,F,2022,0.2369949046095509,0.7630050953904491,0,0.9066369724925435,0
84432,273893,10K,3.3852403520649967,3.3967391304347827,3.271437432160025,52,M,2022,0.2369949046095509,0.7630050953904491,1,0.8022847143180464,52
84463,273924,10K,3.455425017277125,3.450655624568668,3.269662921348315,24,F,2022,0.2369949046095509,0.7630050953904491,0,0.818918122355048,0
84483,273944,10K,3.408316291751875,3.3944331296673456,3.2683965917893105,44,F,2022,0.2369949046095509,0.7630050953904491,0,0.8077535944429137,0
84613,274074,10K,3.1806615776081424,3.1928480204342273,3.2605671895525847,24,F,2022,0.2369949046095509,0.7630050953904491,0,0.7538005871805054,0
84710,274171,10K,3.4698126301179735,3.450655624568668,3.2527752081406107,38,F,2022,0.2369949046095509,0.7630050953904491,0,0.822327913287824,0
84725,274186,10K,3.2851511169513796,3.2123353678123996,3.251772503082614,51,F,2022,0.2369949046095509,0.7630050953904491,0,0.7785640755898517,0
84784,274245,10K,3.561253561253561,3.5285815102328866,3.249268442938549,53,M,2022,0.2369949046095509,0.7630050953904491,1,0.8439989480397111,53
84834,274295,10K,3.531073446327684,3.5790980672870436,3.2460189245326565,48,M,2022,0.2369949046095509,0.7630050953904491,1,0.8368464145817476,48
84836,274297,10K,3.250975292587776,3.198976327575176,3.2460189245326565,46,F,2022,0.2369949046095509,0.7630050953904491,0,0.7704645793548468,0
84859,274320,10K,3.37609723160027,3.3738191632928474,3.244022449450296,52,M,2022,0.2369949046095509,0.7630050953904491,1,0.8001178413556749,52
84887,274348,10K,3.518648838845883,3.5587188612099645,3.2420284287360737,34,M,2022,0.2369949046095509,0.7630050953904491,1,0.8339018459167871,34
85022,274483,10K,3.3400133600534403,3.354579000335458,3.2330855873113173,60,M,2022,0.2369949046095509,0.7630050953904491,1,0.7915661476604906,60
85024,274485,10K,3.3921302578018997,3.4518467380048325,3.232837879252222,54,M,2022,0.2369949046095509,0.7630050953904491,1,0.8039175868709325,54
85047,274508,10K,3.4411562284927735,3.402517863218782,3.2318474264705883,34,F,2022,0.2369949046095509,0.7630050953904491,0,0.8155364921182068,0
85077,274538,10K,3.3288948069241013,3.2959789057350033,3.230362884703721,50,F,2022,0.2369949046095509,0.7630050953904491,0,0.7889311072222067,0
85079,274540,10K,3.2425421530479897,3.257328990228013,3.230362884703721,41,F,2022,0.2369949046095509,0.7630050953904491,0,0.7684659682540561,0
85126,274587,10K,3.4722222222222223,3.4746351633078527,3.227891676866585,52,M,2022,0.2369949046095509,0.7630050953904491,1,0.8228989743387184,52
85241,274702,10K,3.3112582781456954,3.301419610432486,3.221484196060467,35,F,2022,0.2369949046095509,0.7630050953904491,0,0.7847513397667248,0
85404,274865,10K,3.5460992907801416,3.522367030644593,3.211187214611872,60,M,2022,0.2369949046095509,0.7630050953904491,1,0.8404074631544357,60
85454,274915,10K,3.209242618741977,3.2051282051282053,3.2077694997719326,38,F,2022,0.2369949046095509,0.7630050953904491,0,0.7605741482976601,0
85470,274931,10K,3.331112591605596,3.303600925008259,3.207038078589344,44,M,2022,0.2369949046095509,0.7630050953904491,1,0.7894567108912421,44
85594,275055,10K,3.331112591605596,3.2948929159802307,3.200955848884843,64,M,2022,0.2369949046095509,0.7630050953904491,1,0.7894567108912421,64
85719,275180,10K,3.6075036075036073,3.5511363636363638,3.1936875567665757,48,M,2022,0.2369949046095509,0.7630050953904491,1,0.8549599733389281,48
85722,275183,10K,3.63901018922853,3.61271676300578,3.193445848785287,51,M,2022,0.2369949046095509,0.7630050953904491,1,0.8624268726693992,51
85751,275212,10K,3.3003300330033003,3.3178500331785004,3.191754916792738,48,F,2022,0.2369949046095509,0.7630050953904491,0,0.7821614013516531,0
85819,275280,10K,3.389830508474576,3.395585738539898,3.1876558132507364,61,M,2022,0.2369949046095509,0.7630050953904491,1,0.8033725579984775,61
85887,275348,10K,3.1565656565656566,3.151591553734636,3.183807439824945,46,F,2022,0.2369949046095509,0.7630050953904491,0,0.7480899766715622,0
85908,275369,10K,3.8880248833592534,3.8729666924864445,3.181886735540306,33,M,2022,0.2369949046095509,0.7630050953904491,1,0.9214420863512864,33
85988,275449,10K,3.4746351633078527,3.4602076124567476,3.1766167281487614,44,F,2022,0.2369949046095509,0.7630050953904491,0,0.8234708290811358,0
86031,275492,10K,3.2959789057350033,3.2701111837802483,3.174704687382439,47,F,2022,0.2369949046095509,0.7630050953904491,0,0.781130206359759,0
86032,275493,10K,3.4059945504087192,3.389830508474576,3.174465844116762,39,F,2022,0.2369949046095509,0.7630050953904491,0,0.8072033535747646,0
86036,275497,10K,3.186743148502231,3.1486146095717884,3.174465844116762,58,F,2022,0.2369949046095509,0.7630050953904491,0,0.7552418884944261,0
86064,275525,10K,3.453038674033149,3.4794711203897006,3.1727949469884953,59,F,2022,0.2369949046095509,0.7630050953904491,0,0.8183525711655762,0
86072,275533,10K,3.2216494845360826,3.254149040026033,3.172317870836779,47,F,2022,0.2369949046095509,0.7630050953904491,0,0.7635145122730377,0
86281,275742,10K,3.2051282051282053,3.2278889606197545,3.1594908274054663,27,F,2022,0.2369949046095509,0.7630050953904491,0,0.7595990532357401,0
86292,275753,10K,3.4153005464480874,3.404834865509023,3.158781254678844,58,F,2022,0.2369949046095509,0.7630050953904491,0,0.8094088272184115,0
86310,275771,10K,3.348961821835231,3.33667000333667,3.1573630649506135,33,F,2022,0.2369949046095509,0.7630050953904491,0,0.7936868875068683,0
86339,275800,10K,3.2981530343007917,3.258390355164549,3.155710118914068,33,F,2022,0.2369949046095509,0.7630050953904491,0,0.781645463751817,0
86393,275854,10K,3.3852403520649967,3.3692722371967654,3.1531161261395906,52,F,2022,0.2369949046095509,0.7630050953904491,0,0.8022847143180464,0
86424,275885,10K,3.194888178913738,3.2123353678123996,3.1514676226753306,50,F,2022,0.2369949046095509,0.7630050953904491,0,0.7571722191998431,0
86448,275909,10K,3.1269543464665417,3.138731952291274,3.1500559910414334,43,F,2022,0.2369949046095509,0.7630050953904491,0,0.7410722470592586,0
86461,275922,10K,3.2829940906106367,3.2927230819888047,3.149115605642212,51,F,2022,0.2369949046095509,0.7630050953904491,0,0.7780528713379872,0
86545,276006,10K,3.348961821835231,3.324468085106383,3.14442208808406,46,F,2022,0.2369949046095509,0.7630050953904491,0,0.7936868875068683,0
86562,276023,10K,3.278688524590164,3.2061558191728117,3.143016759776536,28,M,2022,0.2369949046095509,0.7630050953904491,1,0.777032474129675,28
86600,276061,10K,3.5014005602240896,3.5574528637495555,3.1411449415618256,29,F,2022,0.2369949046095509,0.7630050953904491,0,0.8298140917701362,0
86617,276078,10K,2.9797377830750893,2.943773918163085,3.1404435844001193,33,F,2022,0.2369949046095509,0.7630050953904491,0,0.7061826716613554,0
86702,276163,10K,3.5014005602240896,3.506311360448808,3.135309852875613,49,F,2022,0.2369949046095509,0.7630050953904491,0,0.8298140917701362,0
86788,276249,10K,3.3288948069241013,3.297065611605671,3.1311219946571685,50,M,2022,0.2369949046095509,0.7630050953904491,1,0.7889311072222067,50
86802,276263,10K,3.250975292587776,3.254149040026033,3.1306573675619527,41,F,2022,0.2369949046095509,0.7630050953904491,0,0.7704645793548468,0
86832,276293,10K,3.4746351633078527,3.486750348675035,3.128336298932384,35,F,2022,0.2369949046095509,0.7630050953904491,0,0.8234708290811358,0
86885,276346,10K,3.3875338753387534,3.354579000335458,3.125324050070365,46,M,2022,0.2369949046095509,0.7630050953904491,1,0.8028282676475301,46
86910,276371,10K,3.3467202141900936,3.250975292587776,3.124167036872501,52,F,2022,0.2369949046095509,0.7630050953904491,0,0.793155637916837,0
86967,276428,10K,3.1928480204342273,3.17359568390987,3.1211628078999927,28,F,2022,0.2369949046095509,0.7630050953904491,0,0.7566887120356031,0
86993,276454,10K,3.3090668431502315,3.299241174529858,3.1195475380748188,51,F,2022,0.2369949046095509,0.7630050953904491,0,0.7842319808390168,0
87087,276548,10K,3.190810465858328,3.151591553734636,3.115171650055371,38,F,2022,0.2369949046095509,0.7630050953904491,0,0.756205821983251,0
87131,276592,10K,3.2808398950131235,3.287310979618672,3.113103142983621,57,F,2022,0.2369949046095509,0.7630050953904491,0,0.7775423379578441,0
87167,276628,10K,3.360215053763441,3.2061558191728117,3.1108080212326747,37,F,2022,0.2369949046095509,0.7630050953904491,0,0.7963538461342436,0
87334,276795,10K,3.324468085106383,3.365870077415012,3.101433296582139,59,M,2022,0.2369949046095509,0.7630050953904491,1,0.7878819967072835,59
87379,276840,10K,3.1826861871419476,3.1162355874104084,3.0991553433712817,45,F,2022,0.2369949046095509,0.7630050953904491,0,0.7542804093238411,0
87388,276849,10K,3.2808398950131235,3.2467532467532467,3.098700154218991,49,F,2022,0.2369949046095509,0.7630050953904491,0,0.7775423379578441,0
