"","alpha","beta[1]","beta[2]","sigma","lp__"
"107",-0.273301218364242,0.997943055069095,0.283852029861283,0.291989269959038,14034.9341136551
"108",-0.271967104183598,0.997469805131314,0.284316116461158,0.293307825480986,14036.1630988497
"109",-0.273591827667148,0.997190356280809,0.286528034568756,0.292769712454307,14035.5160943065
"110",-0.266843503843771,0.997340279605265,0.279820818125694,0.293616753520624,14034.109976637
"111",-0.270185970620323,0.997114186941293,0.283505693728493,0.302000978433337,14036.1161839285
"112",-0.268723847992884,0.995876916503644,0.287241897709058,0.299481057774065,14033.1296751091
"113",-0.26964116537455,0.997023210254549,0.283832924904136,0.300361178348636,14036.0285515744
"114",-0.274079762802614,0.997912141171467,0.285196632166683,0.294669719978839,14036.7295620089
"115",-0.269395601216536,0.997310555009763,0.282105300192928,0.296286372526242,14037.4685245572
"116",-0.272939382439586,0.997954639174576,0.283623474172329,0.299871824879862,14037.2458059299
"117",-0.270393431755973,0.997081879515634,0.283565619473123,0.2957494136285,14037.5133257391
"118",-0.275041168877023,0.997517668547538,0.286916941883233,0.297883964968284,14037.6862217187
"119",-0.274986725178563,0.997648108488723,0.287048960147842,0.297854508281928,14037.6044025095
"120",-0.280039887920158,0.999043271853502,0.28677201340909,0.296859021983253,14035.6460336139
"121",-0.27020325212329,0.996811430686631,0.284829822810072,0.295491022595401,14036.9475117249
"122",-0.278280834641263,0.997494890134416,0.291232356021999,0.29704202584559,14036.5042702373
"123",-0.276320118836703,0.996520919713278,0.292197103382224,0.297289905642911,14035.5728569608
"124",-0.279462858830624,0.998657017048625,0.287913511668343,0.30035547802444,14036.1157061653
"125",-0.272682894474124,0.997962695685293,0.28338462695998,0.297341798803633,14037.5952058906
"126",-0.27394253454216,0.997451783283535,0.285785688831382,0.296567726139145,14037.4363566215
"127",-0.273786430012628,0.997734840869445,0.285856192933733,0.296659697365289,14036.6302607943
"128",-0.277671416369835,0.999214494839668,0.284197576111741,0.298488312182105,14035.675123257
"129",-0.274061814803094,0.998017060868967,0.284008223264272,0.298813631111564,14037.420864241
"130",-0.277131736304343,0.997578362695779,0.289734317278576,0.297576407787713,14036.9241285824
"131",-0.280789170868446,0.997796479388237,0.291933450616272,0.296916608816775,14035.8064851468
"132",-0.278999931708255,0.998559510940246,0.287682620795772,0.296528677035571,14036.8284615797
"133",-0.268552906912911,0.996197020360631,0.284948291335044,0.296372618491713,14036.5125148597
"134",-0.27131690178376,0.997345171348373,0.283316741289874,0.29455851285884,14036.6972492256
"135",-0.267599188727871,0.997279164325817,0.279492960159529,0.29834702030353,14036.8327224412
"136",-0.26383418385106,0.99587162821101,0.280913181584844,0.297948196177718,14035.646514666
"137",-0.267418130632411,0.998049795417052,0.276747690207861,0.298646832493245,14035.8380929261
"138",-0.2820128460684,0.999127854565249,0.289409048338897,0.296450214475697,14035.1856801165
"139",-0.276732371972922,0.997505187853991,0.28959482537752,0.300414906401089,14036.2016488033
"140",-0.267018371329531,0.997091084662401,0.279316949943487,0.299804499244211,14035.8595226765
"141",-0.277721500274814,0.997985136470968,0.287951624368,0.2951652742997,14036.4482784529
"142",-0.277164010248236,0.998520139409965,0.285991135349071,0.295539252879342,14036.8255782303
"143",-0.274967789936554,0.998578741216942,0.283059549086547,0.298467921841185,14036.8219352625
"144",-0.271452465488591,0.996897222955847,0.285053713903241,0.296833075690834,14037.2358456803
"145",-0.276721109865265,0.997861210237553,0.287110514051468,0.294480290860575,14035.8022215623
"146",-0.27174000935578,0.997853103521786,0.281858064502903,0.298991405413979,14036.9128086912
"147",-0.274209155983117,0.997281744382268,0.287525610105771,0.296025993165284,14037.2429456894
"148",-0.27454026182746,0.997199779679794,0.287303361763073,0.296066638101078,14036.9995729228
"149",-0.278801715294586,0.997945816152805,0.289887156681666,0.297605369350485,14037.1537196847
"150",-0.277270753414886,0.998340554640968,0.286328771352448,0.297679608472127,14037.1291908165
"151",-0.278865712238266,0.997535503882968,0.29163083438531,0.299209736268632,14036.3038551608
"152",-0.284939802920923,0.998630620977515,0.293731966983927,0.293685646854759,14033.2356946997
"153",-0.274237225542885,0.997175803403741,0.287596129126253,0.293053077696693,14035.7682691313
"154",-0.271487847420011,0.997925891967944,0.281537491556708,0.301001622374292,14036.3564550099
"155",-0.262570511369128,0.996403665323773,0.277687603165889,0.300618618177155,14035.0710840351
"156",-0.270778643038224,0.99768261812231,0.281607582977904,0.298552349399713,14037.3946948166
"157",-0.27307083423412,0.997156325325529,0.286707031255393,0.29795590013215,14037.5429672122
"158",-0.276081713135567,0.99812309146233,0.285568424072308,0.300957015940436,14035.9337706175
"159",-0.266925337057329,0.996658148507923,0.280675474177489,0.296634039860551,14035.8678864374
"160",-0.264460888944878,0.997119810424033,0.27644566176139,0.299229091829138,14035.1081134009
"161",-0.278248333380895,0.997391015747672,0.290916741408889,0.301866091560027,14035.1985416973
"162",-0.276043035692543,0.99677695759694,0.291553870408417,0.302032915891954,14033.8450028275
"163",-0.280102745114436,0.999220716483152,0.286577909342224,0.300841972580338,14034.8230157261
"164",-0.278538138882639,0.997099044294263,0.292803019419696,0.299247698574544,14035.6577744145
"165",-0.280684441892328,0.996766994099369,0.296771532044315,0.299276728346162,14032.2550920884
"166",-0.287778357217029,0.999791915551324,0.293357695311135,0.295306296485038,14031.4791495589
"167",-0.282266212062685,0.998170093293837,0.292544499507294,0.295322456687241,14035.4405661694
"168",-0.278710372577686,0.997399421079656,0.291744817287439,0.29597338367646,14036.3565226478
"169",-0.27712833577823,0.997019209265268,0.291802197534781,0.295595889438717,14035.448491688
"170",-0.279408923065666,0.999096062736324,0.286664510503741,0.295325704159186,14035.3544145046
"171",-0.26549821382175,0.997015993571676,0.278583076430272,0.300422009981662,14036.1865762144
"172",-0.262594509039653,0.996482540625056,0.276362053339503,0.298625792213459,14033.5762467236
"173",-0.262243630846376,0.996710702581783,0.275835549267963,0.298457889080943,14035.3152811632
"174",-0.272037900599625,0.998288965598211,0.281185292931351,0.297442295397591,14037.1963310797
"175",-0.281696474444416,0.998016675654424,0.292718451210092,0.298891252617826,14035.9755191219
"176",-0.282659155893731,0.998942869657897,0.290648852933935,0.299711681516214,14035.1653231557
"177",-0.277975934022807,0.997098318599787,0.291970828117671,0.298162005712429,14036.348978359
"178",-0.276666897374135,0.996760388497597,0.292132270896626,0.297560166425334,14035.5957992337
"179",-0.275856495184692,0.996213869497381,0.292463288920089,0.2971933113298,14034.6719233109
"180",-0.270457845487565,0.997230270377561,0.2829264439307,0.300988455809948,14036.6755265718
"181",-0.275106301665477,0.996997808108765,0.28985256145963,0.294457524981119,14035.095926997
"182",-0.277165845535767,0.996942422347547,0.291571245298202,0.293627288834377,14034.9058053761
"183",-0.279516091153524,0.998056767546472,0.289582554009103,0.297957638249843,14036.4093748153
"184",-0.273027123472287,0.998395461874212,0.28231363374479,0.294441595229957,14035.9465899527
"185",-0.275173113157513,0.997944740339975,0.286270108096293,0.298806813515065,14037.3229375893
"186",-0.271684831182839,0.997140391082334,0.284581665868195,0.298106236521579,14037.6886349141
"187",-0.280897409548675,0.998173449479177,0.290769847173621,0.299304385101514,14035.9421554303
"188",-0.280288452710178,0.997958857745416,0.290849970222641,0.299008272306523,14036.112261521
"189",-0.262171764297538,0.995386365549726,0.28156723676589,0.295859346604909,14032.7294336386
"190",-0.262255716258504,0.995268221178355,0.281502755371956,0.295793300719477,14033.5287989757
"191",-0.264295775297079,0.9966587226315,0.278935231874454,0.297527411830522,14036.3315151036
"192",-0.264170855077343,0.996517799614102,0.279187873877892,0.297543636473687,14036.3728635855
"193",-0.267822756720087,0.997748442977645,0.278763783878165,0.295897311363939,14036.6132264279
"194",-0.268763847563421,0.997586460360948,0.280489334715274,0.297025769680867,14037.2299502074
"195",-0.270653855955896,0.996932207434503,0.2837920628992,0.293133379525824,14034.8083854409
"196",-0.273414047207076,0.997598297834599,0.28471485991676,0.292913268020315,14035.5886895814
"197",-0.273592571953224,0.99746980044226,0.285417124765078,0.298734637007957,14037.5773249349
"198",-0.274119225575013,0.997794437727514,0.285174101085053,0.293936003240401,14036.7270665971
"199",-0.272452214363779,0.997873325260286,0.283486347000679,0.290909765648814,14033.418259082
"200",-0.272542072326116,0.997841360312077,0.284161986054568,0.290660473045368,14031.969868173
"201",-0.272482806490573,0.997598114117559,0.283418191689156,0.295051454268711,14036.316836024
"202",-0.276836673342151,0.996781184838178,0.292356318990972,0.293275971817044,14033.5074437266
"203",-0.279001992751096,0.998074618898205,0.289849597443118,0.293959999016629,14035.6878164338
"204",-0.277326235730575,0.998279961354903,0.287100405436576,0.301050806239778,14036.3693244948
"205",-0.272087653309888,0.997225588816371,0.285186781686751,0.301638470214004,14036.4583357399
"206",-0.27631232321584,0.997958392937362,0.286785321179972,0.295991312551788,14037.3972499635
"207",-0.27664781262197,0.998253670556164,0.287001837184728,0.295809871238953,14036.3194107858
"208",-0.275271663801941,0.996999756774017,0.289997927560777,0.29551283467695,14035.6557948068
"209",-0.275450403234149,0.996820816843782,0.289671838938401,0.295554288706114,14036.0237977854
"210",-0.275391184413896,0.996804231972849,0.28982294126748,0.296153514140361,14036.4207919607
"211",-0.278921801636387,0.998274681795478,0.288672250803667,0.29444128849241,14036.2418057838
"212",-0.270466144306144,0.997572295405742,0.281857536112129,0.30095142723286,14036.7551576801
"213",-0.270548167855281,0.997880140442598,0.281163497152961,0.299963664484483,14037.0342899299
"214",-0.270830854826595,0.997719271535178,0.282060557155766,0.297853188980538,14037.7470380884
"215",-0.275171185265639,0.997497965912083,0.287210293766956,0.299461152258815,14037.4301429407
"216",-0.273110160113486,0.998100876319933,0.283448459115191,0.298413697611775,14037.2980687167
"217",-0.275647220714308,0.998035667155748,0.286438660239049,0.295111542174124,14036.8456714403
"218",-0.273169662841007,0.997274405552722,0.286443311930103,0.296584440000143,14037.4719894954
"219",-0.272627174150166,0.997173999594062,0.286604383788657,0.29747654482033,14036.5403842261
"220",-0.274665340340775,0.997898697319956,0.285961482544923,0.300208424329191,14036.7453379119
"221",-0.273747581311509,0.997520097999131,0.28626453581028,0.296464420397396,14037.3995829179
"222",-0.271332309434404,0.997719422858101,0.2822264060062,0.30222344132323,14035.8443681068
"223",-0.271554834900034,0.997813764475026,0.282200530114365,0.301127546502678,14036.6325899931
"224",-0.271128308579162,0.996810057224794,0.285548178493145,0.296422414690218,14037.4735452965
"225",-0.272301349703897,0.99775192561876,0.283762782680264,0.29553722610334,14037.2912620674
"226",-0.273925042001993,0.997726399333478,0.286031949508967,0.297003319455722,14036.6899773155
"227",-0.27198800437328,0.997244616837642,0.284155384788843,0.297783488844072,14036.9539073024
"228",-0.276576860036042,0.997754399976821,0.288282339911521,0.30071745508636,14036.6704633929
"229",-0.270861771691512,0.997207552749724,0.283393274843817,0.30253948246168,14035.4981761624
"230",-0.271414845449586,0.996865277672928,0.285470060124889,0.302070749581445,14035.8839781534
"231",-0.270707731513814,0.996420390351354,0.286385564324203,0.300766711061122,14036.1125268203
"232",-0.270620355172995,0.996722081987536,0.285733728785351,0.298868058737789,14036.8428416122
"233",-0.27686740650169,0.998540681030147,0.285695918177254,0.298403274706689,14037.1142284114
"234",-0.271350876668686,0.997550052756695,0.282887747133469,0.295712288186828,14037.5506802702
"235",-0.270697941903533,0.9972736435284,0.284486999233743,0.296706091244624,14035.2466243262
"236",-0.267030787216895,0.997100760245328,0.279090465363441,0.29624089638066,14035.39149259
"237",-0.266876774403565,0.997199519133945,0.279085547649344,0.29624065601743,14036.7177202806
"238",-0.2670387296272,0.998572448059336,0.274470120925736,0.295165695234709,14033.4605597378
"239",-0.269351954235713,0.996136193427228,0.28670107896706,0.298429386432805,14035.1625207043
"240",-0.269542421984948,0.996085663608473,0.286585076003933,0.29846095757316,14036.109264664
"241",-0.269293915406821,0.996201095076682,0.286724664119116,0.298436193785269,14034.1023036076
"242",-0.269454822184852,0.997624967656146,0.279866577775787,0.29927277070967,14035.6361286351
"243",-0.268005120686947,0.996653081036379,0.283630878218544,0.298441874289753,14035.299184177
"244",-0.269637081132461,0.996897336966251,0.283686272771489,0.298580834767225,14037.5808962402
"245",-0.277898991226986,0.998838614683998,0.285775986597951,0.299873605119999,14036.1773439632
"246",-0.273274574075493,0.997868434483656,0.284650545826518,0.298286711889147,14037.1308356776
"247",-0.276294081371831,0.997287438565748,0.289392260241006,0.298167037623612,14037.3234209409
"248",-0.276110242394733,0.997354207785964,0.289494873939334,0.298218241527001,14036.7738919698
"249",-0.271545504200268,0.997962754776721,0.282323783494504,0.298248172639661,14037.1407782285
"250",-0.267331223822213,0.997142619349266,0.278946782100722,0.301720832428828,14032.8060386069
"251",-0.268064525174626,0.9961909722945,0.283363432082322,0.300270153039958,14034.1632103063
"252",-0.268559893412308,0.99682383186512,0.282672382647235,0.3003484206168,14036.8966904613
"253",-0.273022126259465,0.997243676870339,0.28595574696235,0.295336549948467,14037.4505074252
"254",-0.269473176570159,0.997449233370037,0.280863704380807,0.297875384902944,14037.0927940077
"255",-0.269242396407469,0.996604611298305,0.28398214064288,0.297191754230912,14037.317130215
"256",-0.274719021484183,0.998311741366095,0.284187616180877,0.298046763793001,14037.4629194567
"257",-0.279331641699915,0.997246153735937,0.29333176243445,0.298828649980995,14035.3472811347
"258",-0.266717259214804,0.996901796513447,0.280159142258092,0.299777133899225,14036.7627773438
"259",-0.267937271598837,0.997431020513558,0.279962752638,0.296562731705616,14037.2516050723
"260",-0.272551877090715,0.998216997325586,0.282209448284528,0.300110508164312,14036.817079877
"261",-0.272827717439852,0.996950746533766,0.286954461928831,0.294444200534938,14036.6660483505
"262",-0.272838578889923,0.997088581079326,0.286979747933059,0.294480487657806,14035.9997688648
"263",-0.281062640620813,0.999490278856719,0.285856014552565,0.295002773152664,14032.6481772879
"264",-0.274051984489402,0.997585074342631,0.285798549152544,0.296011803209168,14037.7405735739
"265",-0.271616309585149,0.997616777293259,0.283180485202539,0.300598900669275,14037.1473077337
"266",-0.280256925153867,0.998554578456607,0.289008387207763,0.295462480370768,14036.2168937191
"267",-0.275634122208584,0.997877528423864,0.286498572239524,0.297686141313856,14037.8253983008
"268",-0.276755629636232,0.997709681723666,0.288306551574712,0.299463958206635,14037.3076723217
"269",-0.26593009730319,0.997160037827067,0.278430965555257,0.297475637527188,14036.8872553122
"270",-0.264851272943125,0.9972441928849,0.277219928344036,0.298076719866631,14036.4280300155
"271",-0.270918779363664,0.997571712272675,0.282388303437831,0.296374676833182,14037.7136734184
"272",-0.268413311685171,0.99748453436048,0.280589909432863,0.301439131006758,14035.7910467948
"273",-0.267467896747096,0.997603855839097,0.278768533123713,0.301857113115716,14035.4528982606
"274",-0.270513408592538,0.996907714198375,0.284713478412827,0.296247966148301,14037.4353995758
"275",-0.275101061083946,0.997748931279259,0.286733158199948,0.29901583097229,14037.5444163052
"276",-0.274380175221187,0.996614823260444,0.289249427201353,0.298262089353336,14036.2610370957
"277",-0.273662142666988,0.997381031962288,0.286839225796564,0.297786924958359,14037.0529860122
"278",-0.275191035574881,0.99785538701923,0.286284564901093,0.298170748673588,14037.8211480331
"279",-0.275410099166596,0.997901876931496,0.285926904995863,0.297929756282736,14037.6454121958
"280",-0.273478335217087,0.997282676587221,0.286508610211625,0.297942972939737,14037.823636439
"281",-0.271644439247101,0.998163648460759,0.281262181530685,0.298922367993382,14037.1963650496
"282",-0.266989328774538,0.997081232010688,0.280116734020328,0.298701973023151,14037.2080426711
"283",-0.26699070178933,0.997566785326495,0.2783214694972,0.297857905756322,14036.9135846399
"284",-0.269829449576937,0.996297410194491,0.285873192027462,0.299196682822345,14036.5990901603
"285",-0.271689310574526,0.996417832210146,0.287496420526201,0.298712464863489,14036.7213482137
"286",-0.273777539055203,0.998623925948713,0.281998339841402,0.295660240885982,14036.4670022194
"287",-0.275750753772381,0.998511972932468,0.284574538863977,0.299581196995247,14036.8830664792
"288",-0.269772572554649,0.996478999729595,0.285423950198198,0.296041107562852,14036.8135207301
"289",-0.271178293801483,0.995840749013857,0.288803418484436,0.296493344453281,14035.083887494
"290",-0.271194494943017,0.997357607834239,0.282788755793927,0.294899581760446,14035.930447171
"291",-0.275849728944293,0.998945447914266,0.282262951578242,0.299013913553062,14034.9572570045
"292",-0.269003579835486,0.996729887255958,0.283810849767638,0.298670683027699,14037.1555096049
"293",-0.2745187029169,0.997156828252826,0.287576592390446,0.297471323464895,14037.4033614514
"294",-0.27188242428098,0.99715996543678,0.285071468509663,0.297513138539813,14037.9209161107
"295",-0.274001108044319,0.997622697491363,0.285300337788979,0.297704717605223,14037.6628448025
"296",-0.268640398149753,0.996358569937716,0.283867251249617,0.298441033886892,14036.4350443872
"297",-0.269307085977978,0.996712315801659,0.283517287550917,0.297169437299435,14037.2944174949
"298",-0.27171104091773,0.997376132427362,0.283897510612346,0.297625204819603,14037.9256317393
"299",-0.270292654873724,0.997790163288118,0.28077327460758,0.2973661440533,14037.3750609466
"300",-0.277889141267011,0.997265503200654,0.29072782460163,0.297841135445654,14036.406220007
"301",-0.277727941454444,0.997425656457255,0.290976273217148,0.297816606631174,14036.4327767802
"302",-0.277980513539732,0.997523862882269,0.290362479077943,0.297744094979699,14037.1249805003
"303",-0.269544307234156,0.997612309593847,0.280430561682372,0.298328028980341,14037.0843236802
"304",-0.271814384963659,0.996589573675191,0.287167943133327,0.300369428188434,14036.4317988471
"305",-0.277906689199662,0.998301626439296,0.28802709156531,0.296057608636876,14036.605706263
"306",-0.270796271549963,0.997798697439606,0.281679943531521,0.297236584024123,14037.6807011013
"307",-0.271320860111916,0.997410088823047,0.282664887206544,0.299145765603361,14036.1585051623
"308",-0.272242487795148,0.997590382499817,0.28433389597897,0.298087359807311,14037.6221511653
"309",-0.268751240401356,0.996941687627661,0.28187423555319,0.29530405525705,14036.5313180741
"310",-0.268547796829217,0.99703314552826,0.281950995981737,0.295309370911596,14037.1725806103
"311",-0.273869750164261,0.997959481473024,0.285072312913614,0.29848888313068,14036.7888937672
"312",-0.269576953900843,0.998004077845464,0.279771932898068,0.295485300792424,14036.6037366397
"313",-0.274429444066619,0.998549960490096,0.28401637821837,0.300213890081706,14033.945240488
"314",-0.279142576629959,0.997038578930422,0.292642949277274,0.296366750912025,14034.6491296826
"315",-0.275171088665699,0.998520102206449,0.284654107687172,0.29887891185783,14035.5853627251
"316",-0.272350498898034,0.997103322996779,0.284947594570672,0.299885487633218,14036.0954705167
"317",-0.270583759708081,0.997533767369254,0.28255454981774,0.296587298999485,14037.6756068749
