"","alpha","beta.1","beta.2","sigma","lp__"
"828",-0.327268195559995,0.993554275592397,0.353295533773914,0.293138404157854,14210.8165571766
"829",-0.322929951816356,0.992846825308355,0.351252690450388,0.292879128076831,14212.4076346812
"830",-0.327140767067498,0.994290272957244,0.351809320065167,0.293604873490265,14211.5826198897
"831",-0.316580578941068,0.992652164116739,0.345639552467635,0.28954069764473,14211.8566687805
"832",-0.319944124207467,0.993667938033098,0.345643280439921,0.293036370584649,14212.8581402938
"833",-0.315106696895506,0.992910470845033,0.343089786448521,0.291704510292048,14212.3077118593
"834",-0.320522861592826,0.993154010930656,0.34824916503294,0.291275452235266,14212.9882647947
"835",-0.320507117503707,0.993456442418587,0.346218541705118,0.291186338529513,14212.2345835245
"836",-0.311360687060121,0.992860522550541,0.338352836026079,0.288688389280988,14210.1361169505
"837",-0.322549696046059,0.992541273875695,0.351146016675756,0.29492758457889,14210.0274789464
"838",-0.321594926337982,0.993795127230545,0.346376227164835,0.291448275353964,14211.9534777817
"839",-0.321598171928247,0.992507342551312,0.3516154443176,0.294601013665775,14210.1582462675
"840",-0.318222142536295,0.992762458779598,0.345487870612055,0.289408637964028,14210.640042381
"841",-0.321521846960859,0.993488430605953,0.347599118075524,0.289509223826647,14212.8439234844
"842",-0.318869448847843,0.993055126312997,0.345921685465642,0.289499730416144,14212.6680587435
"843",-0.318314361354985,0.992849565306201,0.346574958984815,0.290701474527341,14213.0402882142
"844",-0.326631805013747,0.994571752647325,0.350755199684921,0.285479770394896,14208.3404257697
"845",-0.322834635688531,0.993491406444114,0.349642477767016,0.293029936563164,14212.7440784238
"846",-0.318220767437389,0.992777423323823,0.345604707306128,0.290679674265307,14211.5805003873
"847",-0.319191478583609,0.993257720196082,0.346915047396813,0.286995782788579,14210.2178690135
"848",-0.324625333468895,0.993398344582117,0.35137417881623,0.291281962342678,14212.7993547394
"849",-0.323886570563548,0.992255988617506,0.353577910295311,0.292933141435037,14210.1912945309
"850",-0.314820085414043,0.993776584933789,0.339639816313557,0.28887195493583,14210.9076542844
"851",-0.324094432319048,0.993387673382992,0.351676157395566,0.289980523810656,14211.9188135995
"852",-0.317879712285072,0.993377031677577,0.344439281941264,0.289996060814601,14212.9789918042
"853",-0.319366320733655,0.994310050341023,0.343048734859516,0.290673151468063,14211.9284293034
"854",-0.324836345542469,0.994491219253873,0.347909090747136,0.289227243419557,14210.8015599184
"855",-0.322753782267115,0.993766554605412,0.348530091892457,0.289386210826713,14212.9028165362
"856",-0.324757281441282,0.993679539026194,0.351394493802167,0.293146180399368,14212.0215915171
"857",-0.321096277161937,0.992898786959558,0.349055242029928,0.286531968567003,14211.0159619129
"858",-0.325200644910425,0.992161847499739,0.355808898637495,0.289469037732209,14209.7043049722
"859",-0.322631696413272,0.994073880775468,0.346580723883452,0.291204997887589,14211.31300529
"860",-0.318058133252964,0.992564481122701,0.346937517536511,0.293311933884765,14212.4678089022
"861",-0.316759968188067,0.993774233285103,0.341416250419514,0.291590441602955,14211.6504268713
"862",-0.319035041542068,0.992094551308564,0.34884980000356,0.289957741807074,14211.3865168342
"863",-0.321352986769153,0.992821968749687,0.349382424769268,0.290467581962828,14212.7345633398
"864",-0.31915054185942,0.993185183560507,0.345428420750007,0.290454854160428,14211.777889579
"865",-0.319779175790307,0.993844706853348,0.344555765600109,0.295108514687658,14211.0652382824
"866",-0.321169725790585,0.994649806046418,0.344058629486353,0.291544676875369,14211.5316918711
"867",-0.327055234012031,0.994272765540509,0.352023917935199,0.291260843091799,14211.8897474105
"868",-0.324870035471909,0.992575117749777,0.35417763483492,0.291729087881317,14211.4198613406
"869",-0.322505225899429,0.993473000945222,0.34911645961936,0.28956430614371,14213.0465696247
"870",-0.322966536822827,0.99288766623677,0.352257528117659,0.294340235165605,14209.656119123
"871",-0.308170252068731,0.990630437696156,0.342107915095382,0.288408296457222,14205.8060188027
"872",-0.326746942094642,0.993429159503641,0.353513673656624,0.291273753899982,14212.0686168794
"873",-0.318819781752292,0.994067587783215,0.343703545737061,0.291612425845977,14212.1399950597
"874",-0.319944889201158,0.993397746262857,0.346855290413294,0.29501505235062,14211.7193018286
"875",-0.311606322067275,0.992486691541597,0.339666140363561,0.29213151140622,14210.8563972075
"876",-0.316807103755682,0.993627347183614,0.342095397434292,0.292947783776516,14212.0232574109
"877",-0.317232516899514,0.993792005000632,0.342837274054005,0.290818498442729,14212.1196761791
"878",-0.318013509098987,0.99487771613107,0.341094753567942,0.294347167602738,14206.8740619006
"879",-0.318780791783397,0.99332862610207,0.345165141790717,0.289775082613997,14212.9318366395
"880",-0.316710863588984,0.992165943110506,0.34652430021626,0.290148964339936,14212.1702975684
"881",-0.324086305760607,0.993791669526715,0.349585710050928,0.290554368002977,14212.8857936443
"882",-0.316945206587182,0.993397288941195,0.342272509865933,0.293088050508652,14210.4283062636
"883",-0.319246342971925,0.991877051320174,0.350326110625514,0.290021245528425,14211.1476572072
"884",-0.315423500073088,0.992338475884237,0.344889918517087,0.291209856787674,14212.3553957
"885",-0.31787075181916,0.993560647108097,0.342425438201548,0.294862743844326,14207.7376493622
"886",-0.315553146544571,0.992525626281796,0.344877761687072,0.294129917531348,14211.1075452969
"887",-0.319096097553715,0.992658257020859,0.347486748237145,0.290119153750745,14212.7751290914
"888",-0.319722980685631,0.993705884769592,0.344705276725429,0.291294315845819,14212.1773877076
"889",-0.319117870272797,0.994289433427481,0.343306789459196,0.291444218408643,14211.8426217677
"890",-0.314655172337061,0.993759684343515,0.339466159744108,0.286949284134437,14209.5823138014
"891",-0.332161501990072,0.993567068654084,0.359140645745628,0.294554904622125,14208.3215066687
"892",-0.316895573655322,0.992147784899545,0.34675502272431,0.291541710272776,14212.2184117419
"893",-0.319960478483235,0.99410131059972,0.345129947874196,0.292950735389656,14211.4377221182
"894",-0.325983988612531,0.993589041243614,0.352051224909722,0.295061925039491,14210.8209105817
"895",-0.325702161989448,0.994291944634826,0.349966924475295,0.295290713221657,14210.8290745771
"896",-0.313722349594013,0.992056259157887,0.343281076162183,0.294354181438265,14210.503142467
"897",-0.326215264348738,0.992795463527756,0.354920344232097,0.293385755044535,14210.8961601575
"898",-0.318161518901248,0.994123420327595,0.342631841225954,0.292472597864956,14211.9055836878
"899",-0.319813844879854,0.99337484052429,0.34576193756323,0.293225613282207,14211.9983050654
"900",-0.324368868119249,0.994205811021928,0.348332443187613,0.292125929200472,14211.8299468416
"901",-0.3220110818255,0.993614081899283,0.347733707876665,0.292439865873073,14212.8451958969
"902",-0.319716868139097,0.993546902008799,0.345480754459401,0.292901522195872,14212.7273953487
"903",-0.316369639335063,0.992554237043635,0.344888241115394,0.289899460695843,14212.5444521919
"904",-0.320600303716804,0.992757370346641,0.349256889479813,0.291057676042644,14212.9367149363
"905",-0.311079187576266,0.992606644125906,0.33864976398179,0.289583536968398,14210.1894096683
"906",-0.324217875690993,0.993162730655423,0.351306658997201,0.289891707344454,14212.0917009042
"907",-0.321560359254582,0.992777456491744,0.349003989139818,0.288631876049247,14209.8954277074
"908",-0.327033228529027,0.994426107291876,0.351590211690138,0.289888684532899,14211.5260959286
"909",-0.314054926622868,0.993273883459478,0.340696185187207,0.290064016125943,14211.8559956869
"910",-0.326455975692646,0.993750779551116,0.353031491534657,0.288032887969773,14210.9718730499
"911",-0.323890771596354,0.992462881125814,0.354047831049401,0.2894095558887,14210.5513727084
"912",-0.324820630828898,0.994264975516238,0.349588037113318,0.292861110074007,14212.0923388066
"913",-0.319586620215341,0.992513601201631,0.348910353792812,0.287224506451111,14211.1619984685
"914",-0.321416276600723,0.994230549961662,0.345392484666113,0.292006360472725,14212.3638285665
"915",-0.312953953285492,0.993115467554376,0.340465586271673,0.290657949088452,14210.6982892624
"916",-0.311145592371969,0.992800102011871,0.339411774656462,0.2921451066213,14210.0837400102
"917",-0.318049606134606,0.992445469262586,0.347382462143636,0.293427775070118,14212.2127889258
"918",-0.320469113245189,0.99381564834419,0.345247358294319,0.294554961867514,14211.2417639495
"919",-0.320228198417392,0.993275169164417,0.346744694127,0.292586832584599,14212.803742941
"920",-0.318238329776918,0.99237325960473,0.347531277617815,0.291227471088788,14212.6055431785
"921",-0.320139933757602,0.993437885178443,0.346797108340915,0.291984101165365,14213.2123448129
"922",-0.322011613923839,0.993940947536809,0.347678402145258,0.293138016671034,14212.1442311422
"923",-0.319879585332971,0.993245034997213,0.346436472249661,0.293728424452204,14212.3346078041
"924",-0.322086291929901,0.991744230733818,0.353966369288727,0.290567970961744,14209.662493592
"925",-0.326414436918206,0.993552699208304,0.35294833402126,0.290090184432097,14212.3005183931
"926",-0.324310508262488,0.99254224020359,0.353547358382963,0.29160267787441,14211.5402441448
"927",-0.31156915374129,0.992679871823188,0.339495582540815,0.288585113992816,14210.7307878553
"928",-0.318950669790211,0.993529297607224,0.344588250150962,0.292188052994056,14212.6296880787
"929",-0.325350320632072,0.994524248963594,0.348620664874855,0.2906524235361,14211.691111741
"930",-0.319119994012407,0.993186123999164,0.346119928744798,0.291534696985261,14213.2985137068
"931",-0.319905114391604,0.9922045481863,0.350481241627774,0.294894924324658,14210.1644766342
"932",-0.325491967473123,0.993367886346369,0.352676977772382,0.286449045119098,14210.4201605476
"933",-0.320887945512744,0.992635874579928,0.349981064649589,0.289958253781768,14212.5236692112
"934",-0.323581232293367,0.99441746276907,0.348395782871244,0.28996012789699,14210.4457122514
"935",-0.31897294995139,0.99412549990016,0.343173479221495,0.29328183689347,14211.8622078496
"936",-0.324718700553854,0.993614101305291,0.350497121088781,0.294754077095642,14211.1407596027
"937",-0.314452305935987,0.991750511439245,0.346293663269259,0.287235803038618,14207.8135838806
"938",-0.316083869871046,0.992827776776926,0.344113004723169,0.29633769187729,14210.3978521557
"939",-0.321331419333224,0.993239078951954,0.348363177551539,0.29457522940686,14212.2247543121
"940",-0.320580359633617,0.994784763872912,0.344146367578382,0.293277964759447,14208.6232488446
"941",-0.330017027726168,0.994748229670476,0.353896432820598,0.289966710559091,14210.2620325255
"942",-0.319207192558712,0.993461523165003,0.345893295372185,0.288524151912688,14212.3277737731
"943",-0.320780967582913,0.99332990410348,0.347761973869571,0.291048362738388,14213.3337285015
"944",-0.32010086952978,0.993297244764507,0.346518587528699,0.29203376858085,14212.8764271916
"945",-0.318093500911135,0.993007691800726,0.346030658105173,0.292173259624431,14212.8057130886
"946",-0.312446657575978,0.991543552048001,0.343096876263033,0.288253743387675,14208.6278182751
"947",-0.320271705029184,0.994176185363096,0.345355334428468,0.290885136524813,14211.3142568066
"948",-0.316964441165258,0.993113599736519,0.344091488800605,0.293720540196272,14212.4469158492
"949",-0.320018596880808,0.993687289077924,0.346392434525199,0.292259581704046,14212.1948460364
"950",-0.318964282837891,0.992527356110416,0.34816317700842,0.291601168215839,14212.740367406
"951",-0.317614815312832,0.993412758869233,0.343263836639843,0.295387205872625,14210.403188018
"952",-0.326048734089082,0.994893489719638,0.34852088402622,0.288650291555797,14210.6101959976
"953",-0.32182424162328,0.992342776459007,0.351242009562364,0.290735996249397,14211.6927587071
"954",-0.316663939443031,0.993762152367396,0.342652546006999,0.294083090046451,14210.3902890244
"955",-0.32180158494989,0.993013379488067,0.34877764594134,0.291791417338851,14211.5586044663
"956",-0.320305242015064,0.993303855231667,0.347059293422436,0.290782351750599,14213.3499251306
"957",-0.317236286703199,0.993232053277972,0.34345698362771,0.295405233571396,14210.6320171681
"958",-0.318292184711722,0.991745003170699,0.349542144230673,0.292994269155308,14210.8204188621
"959",-0.329686017097304,0.993368159455228,0.357036254378306,0.292324984851878,14210.5070493086
"960",-0.311856488344043,0.99273865655859,0.339581477939542,0.29336455048353,14211.0441456282
"961",-0.317490944425151,0.992906526671503,0.344949775183267,0.287955037469083,14211.9182728066
"962",-0.316183112787642,0.993365785758268,0.343261302352901,0.292606947320487,14211.4174781458
"963",-0.322060370139817,0.993251769350743,0.348901935927572,0.290187718022276,14212.981649976
"964",-0.320976102537705,0.991906366990212,0.351770193286406,0.29228000712836,14210.8075312764
"965",-0.322689459501806,0.993888808398748,0.347810354325469,0.292183348952627,14212.9023004007
"966",-0.328272615443513,0.993513261867782,0.354922250157577,0.291092489675727,14211.4922124862
"967",-0.320615480568131,0.993362665071963,0.347159952685422,0.290636561536248,14213.2994955053
"968",-0.324225635976289,0.993415225701976,0.351125080416376,0.288106654643441,14212.0898441264
"969",-0.320831248066326,0.992958082068603,0.348253031565592,0.29159000591117,14212.6822126683
"970",-0.325109728547994,0.994333275377407,0.348495487527749,0.28864442892816,14210.192993388
"971",-0.313045479101613,0.992126520861063,0.341836477430639,0.293607949781426,14209.4090263599
"972",-0.320586390376316,0.993715290214366,0.346672098058965,0.288112235125611,14212.0087133996
"973",-0.320915755565551,0.993015960972595,0.348639404887177,0.290714464657091,14213.2302079316
"974",-0.320803942613379,0.992858376360951,0.348875186753939,0.28905392674375,14212.6608144412
"975",-0.315747362846803,0.992014295072708,0.345830400231683,0.287050244259937,14210.2462019409
"976",-0.324016317943726,0.993615450512187,0.35037036217474,0.289166656568136,14212.6931017495
"977",-0.327722130496087,0.993249579699991,0.355463102624092,0.292198763294582,14211.3864910401
"978",-0.316894209286542,0.992951124179727,0.34470377101088,0.291154852876048,14212.9821508355
"979",-0.316975274178168,0.99371825973637,0.342928457670694,0.291741612022716,14211.8250827034
"980",-0.324851515764923,0.994108395074647,0.350486864827355,0.293248215300192,14211.1763031874
"981",-0.314425017781174,0.992083270014496,0.344672385825445,0.288431274656783,14210.9924709232
"982",-0.315706745576504,0.993482764983877,0.341338761828025,0.287746813121017,14211.0368233986
"983",-0.321727749625217,0.993189299045848,0.348588889676783,0.292676044164474,14212.6353645538
"984",-0.320406649973793,0.993787276451341,0.345138582947708,0.292105529509914,14211.8855970504
"985",-0.318817105563703,0.994144969670434,0.342576882033897,0.292128145382072,14211.5302689856
"986",-0.320565836898354,0.993960809507275,0.34585534613313,0.288395767547678,14212.0097624342
"987",-0.329536888293085,0.994243295028041,0.355391487006932,0.290370912222537,14209.2247208352
"988",-0.322077848578302,0.992231044501167,0.352021217819121,0.290721574411234,14211.5225119216
"989",-0.316937514192735,0.992981450515949,0.344892214381617,0.292407359342338,14212.5404181366
"990",-0.324943430103199,0.99449487777772,0.349084875816377,0.289590849276515,14211.7231158119
"991",-0.329186736360129,0.993833260553219,0.355723381006706,0.292666733812542,14210.7155934932
"992",-0.317491787221138,0.993114103284974,0.344689079527626,0.292558158171091,14212.9712715729
"993",-0.323209601659895,0.993660625602572,0.349768570071668,0.292604540882435,14212.4691253677
"994",-0.325601684872564,0.994135093632315,0.350348261300969,0.291969534435642,14212.5219210733
"995",-0.320944729472936,0.993726929408715,0.346424172939853,0.29006096806105,14213.0339304181
"996",-0.310730277463284,0.992698805971031,0.338575962011082,0.285530462504056,14207.8090560698
"997",-0.321367454909347,0.993106211873677,0.349435292938195,0.291990758400617,14212.5600364111
"998",-0.317942763997221,0.992758241808967,0.346786337091489,0.290122832751321,14212.2539426795
"999",-0.314293712562148,0.992588244035509,0.341972359069758,0.291181759113592,14211.0814727983
"1000",-0.315593730358723,0.992662872984855,0.343511476292014,0.289726904428897,14212.1408390173
"1001",-0.317534455314868,0.993759226967929,0.343083498244949,0.295210354117592,14211.0009228027
"1002",-0.319548398086132,0.992634046671976,0.347820195851613,0.293501513694507,14211.9613411037
"1003",-0.324809671680728,0.993464072592329,0.351158341834242,0.289197315483555,14212.1394152248
"1004",-0.324094129378978,0.993252167832738,0.35194890562298,0.292320335407825,14212.1408551527
"1005",-0.329269452986468,0.992701828348377,0.359040531249167,0.291620835358437,14208.8038782003
"1006",-0.323625655084229,0.993657520675249,0.350215382246146,0.288038781592505,14211.7005527047
"1007",-0.32211223921772,0.99403248899283,0.347194304575639,0.290584045806866,14212.8682118611
"1008",-0.312660990736559,0.993496074611154,0.337681772885352,0.290993669821555,14210.005600098
"1009",-0.313298760883595,0.992834756035938,0.340863109055506,0.29169268252944,14212.0327845561
"1010",-0.31872900162967,0.993566473540866,0.344922545604707,0.293217828131782,14212.6296023262
"1011",-0.329738604901339,0.994859316339032,0.352346131399917,0.291734582034947,14210.2028061233
"1012",-0.325519081632723,0.993117010644349,0.353025578982827,0.287976479428202,14211.0867951641
"1013",-0.315545755851666,0.992991426077703,0.342969462039872,0.290064126028189,14212.6523442256
"1014",-0.312457512740151,0.992271877184165,0.342255696685632,0.295335445920071,14209.4219717467
"1015",-0.312057656791175,0.993102905788388,0.338795169446216,0.292830912504776,14211.0533688454
"1016",-0.323874541874092,0.994723120016297,0.346045337677347,0.294972705006728,14208.8900541841
"1017",-0.314667047471108,0.992460686391038,0.343888693879261,0.287609037685764,14210.9110998687
"1018",-0.31903860340583,0.992372584651862,0.34800590846945,0.291223300807639,14212.0472134541
"1019",-0.319710432702132,0.991987910480417,0.350567707763099,0.292836563660054,14211.2049077522
"1020",-0.319045420415723,0.994085684471441,0.34452241846021,0.290669278012555,14210.3522352253
"1021",-0.320262349361088,0.992224070478466,0.349932436881945,0.292119467507733,14211.7717408736
"1022",-0.310991770138365,0.991911369732946,0.341213478370653,0.290164756481949,14210.6963239822
"1023",-0.321361162081966,0.994095542408922,0.346771516195276,0.290398519918544,14211.539411104
"1024",-0.324688406090812,0.993845485151464,0.350052454814969,0.291505873382247,14212.7626649473
"1025",-0.319879867046731,0.993560007727197,0.345333648369721,0.291436532011668,14212.4122436953
"1026",-0.315521003746397,0.992821937865256,0.343499314688401,0.295012124220704,14211.3779179414
"1027",-0.316895570813378,0.99263441249195,0.345943613458715,0.291034472055458,14212.3428279952
"1028",-0.321401806750277,0.993559032458537,0.347664580256388,0.288414134939107,14212.6292710703
"1029",-0.318802236511002,0.993322240429558,0.345387479729445,0.289632801504437,14213.05202246
"1030",-0.321753800101766,0.993089350759013,0.349605181267304,0.290008421948908,14212.9543481091
"1031",-0.321291914964675,0.993162339280979,0.34916775876988,0.292207038954775,14212.6161117471
"1032",-0.317785326301959,0.993200797941971,0.34517687146901,0.285426980140941,14209.5950128344
"1033",-0.315805296017299,0.992536036327846,0.344639983990069,0.291586499964326,14212.6514489974
"1034",-0.3191303027052,0.992131999763719,0.348854834102728,0.291864831932131,14211.5886450652
"1035",-0.324399655998095,0.994220546985916,0.349418924695546,0.29118971306323,14212.1762882382
"1036",-0.317029715277094,0.992975317474558,0.344996921788923,0.29388571003807,14212.032029363
"1037",-0.319279004197481,0.99345132054206,0.34593693783363,0.28736314882128,14211.713907826
"1038",-0.312275129223919,0.992558403458809,0.340122015432429,0.291790810598107,14211.0573791854
"1039",-0.320447497445393,0.993149518090664,0.347737575225928,0.287844761884087,14212.3128398933
"1040",-0.320013076071943,0.993300707825936,0.347393249002895,0.288312167392739,14212.0010785499
"1041",-0.323680768737174,0.994178722141897,0.34835593557033,0.290493479427649,14212.7296329176
"1042",-0.323674097058459,0.992942342701943,0.351911514507133,0.287687653813658,14211.4704648856
"1043",-0.326612348334805,0.99422326026026,0.351513927016425,0.288985392441707,14211.7976299437
"1044",-0.307814548288165,0.993095355906271,0.334135214332225,0.29075939715687,14208.4089831231
"1045",-0.319813109550642,0.993036859522509,0.34734831678827,0.288740956894402,14212.7610756319
"1046",-0.322044000450885,0.99423505131018,0.345734338934335,0.289888896665194,14211.6988237518
"1047",-0.324407114429738,0.994222749263656,0.348578688644287,0.291807879434642,14212.3771571517
"1048",-0.323777016227508,0.992737851747013,0.352192227610141,0.293976840114261,14211.2394581979
"1049",-0.320723645986451,0.993326131402698,0.347952760144498,0.290932726517279,14213.0434641827
"1050",-0.310148825184013,0.992510446932918,0.338914999350418,0.291225087634376,14210.3763474422
"1051",-0.32643439762687,0.994426526984366,0.350499411394778,0.290132400516191,14212.066496579
"1052",-0.318615625544092,0.99382800906696,0.343894453481928,0.286466710812025,14210.6538441752
"1053",-0.311409917940581,0.992734806057879,0.339015981097948,0.292869480132715,14210.9480854903
"1054",-0.329252466811775,0.993729955381019,0.356256385293569,0.28692846379399,14208.5934317715
"1055",-0.319398699055599,0.992863594405497,0.348452406603171,0.289522178073505,14210.8422210486
"1056",-0.324430231932287,0.994972918692471,0.347028896617756,0.291705138929751,14210.9873174717
"1057",-0.320681928641283,0.993059517754393,0.347983750109656,0.290567514633736,14213.0726986976
"1058",-0.326290317232355,0.99302140492676,0.354066280587191,0.291662224904007,14211.4700145241
"1059",-0.315903981394641,0.994055328484046,0.340201481486409,0.290878992102886,14211.3839292402
"1060",-0.322253471016915,0.993147904482277,0.348991107758837,0.293091764687398,14211.6918822918
"1061",-0.313247476838674,0.991251923360799,0.345674163529418,0.295043613379069,14208.4377838885
"1062",-0.317563224864167,0.993533454651479,0.344094049483159,0.290166084627349,14212.1777787073
"1063",-0.316933501702614,0.992693916764861,0.344774350752511,0.294725244525104,14211.2043598913
"1064",-0.313354630413927,0.99302218910295,0.341301383312124,0.29089514841195,14210.5505597151
"1065",-0.316724305828169,0.993978352203892,0.340899890516316,0.286843797997058,14209.6565570962
"1066",-0.31354262976135,0.992758072300608,0.341369839846708,0.289805895914425,14211.9966243341
"1067",-0.318106371236717,0.992810019238083,0.345518634517335,0.290133133815329,14211.9592224868
"1068",-0.323406110185344,0.992582635902465,0.352834788249628,0.289799408350544,14211.749305143
"1069",-0.324496725120684,0.993899223886818,0.349835544017578,0.290503458858429,14212.8731757537
"1070",-0.319776735887275,0.993975158234107,0.344648995979488,0.29118279654684,14212.8027113297
"1071",-0.317745472758601,0.992003656410644,0.348655239960742,0.289520822923489,14211.1331446951
"1072",-0.319425006967902,0.994666451109514,0.342523160417641,0.292159036745351,14210.8204623753
"1073",-0.311614511852288,0.993437257647021,0.33765942610481,0.291613068454335,14210.3542314615
"1074",-0.314084864777731,0.993852091283621,0.339010588559805,0.288386107811897,14210.1889814629
"1075",-0.32039821676753,0.99475345863989,0.343479110207483,0.296505164822224,14208.1611131611
"1076",-0.326784368915158,0.994147868372831,0.351870873893231,0.287332025513785,14210.8784831691
"1077",-0.318160317429574,0.992858266157693,0.346024373574379,0.292313704360692,14213.0167331951
"1078",-0.322560352971126,0.993064891403788,0.35009584033891,0.293913807792416,14212.2640767597
"1079",-0.326594703662159,0.995542322942896,0.348025153382957,0.294148585680837,14207.9505267274
"1080",-0.319733006530268,0.994162403836888,0.34447379421169,0.291504387804603,14212.0810204074
"1081",-0.322078846096514,0.993828502646658,0.348015064785698,0.287059078804047,14211.1219369521
"1082",-0.315306502653238,0.993172976647667,0.341049502493482,0.290804987168912,14209.965797669
"1083",-0.311945522746662,0.992062125079531,0.341261513929449,0.292408094528298,14210.6752342067
"1084",-0.321565932203062,0.99312448297956,0.349274210109383,0.290215049932725,14213.071073884
"1085",-0.31402782494899,0.993006035691316,0.342254625320415,0.288028525722654,14209.1394724047
"1086",-0.328345181707024,0.99252608735058,0.357814941358692,0.290434413110509,14209.0864278625
"1087",-0.323309116717305,0.993930196186389,0.349041036465987,0.287697517606087,14211.4790346496
"1088",-0.314174264377725,0.993317531299266,0.340366716144253,0.289558223783744,14211.7489990237
"1089",-0.324988551593116,0.993353032888013,0.352548524634778,0.28704264702596,14210.6168723288
"1090",-0.319270913788543,0.994363360763653,0.343217188149752,0.292078407842345,14211.6784297317
"1091",-0.313778354277941,0.993190461739185,0.340493876640866,0.295301434972864,14210.4570223055
"1092",-0.322872451324684,0.993524882711945,0.349592129460509,0.289075277002128,14212.6585739633
"1093",-0.324633575268085,0.993559338695525,0.350305509880346,0.291794151563166,14211.5598329423
"1094",-0.324214559384537,0.993173859478716,0.351972750133863,0.289671169422796,14212.4817575742
"1095",-0.313005750806948,0.992873619759361,0.340672093185397,0.291566596024873,14211.8947888997
"1096",-0.320690540918205,0.993501385905925,0.347414448120136,0.29193053577072,14212.9537184036
"1097",-0.32255879196959,0.992818254781161,0.35093517551815,0.2931405771291,14212.3653251609
"1098",-0.319577352090634,0.992466474256627,0.348349295924121,0.291227667923376,14212.2306348157
"1099",-0.313705076921954,0.993411386836774,0.339703121092025,0.291827424336968,14211.6620748017
"1100",-0.321332829614652,0.993835799101922,0.34634495350633,0.291645599177611,14212.8079230297
"1101",-0.318366332338635,0.993468720575397,0.344907292618195,0.291064386584197,14212.9434771463
"1102",-0.324804227340008,0.99394856239808,0.350324747693361,0.291184522438842,14212.8149985347
"1103",-0.310209907028611,0.99299127868376,0.337871499582314,0.288764099320826,14208.7525191593
"1104",-0.317714253694677,0.992543350486267,0.34724052669344,0.288830626713473,14211.3975281416
"1105",-0.329274697037852,0.994022044268631,0.354221952125613,0.288473796291418,14210.1320670105
"1106",-0.326042249354332,0.993710566235333,0.352711414371916,0.29109562488162,14212.018865337
"1107",-0.318909582730382,0.993912505526301,0.343581264193587,0.288042883918089,14211.5744788878
"1108",-0.321643094342333,0.994038102259137,0.346955129445175,0.290421096625408,14212.4134372827
"1109",-0.320401800476158,0.992715889503312,0.348313685951955,0.29574813644424,14210.1158862837
"1110",-0.311152044510125,0.992799061505066,0.339788165248428,0.289798964651617,14208.6075847346
"1111",-0.321976362833888,0.993340645220334,0.348849130940207,0.2932123335192,14212.9169674627
"1112",-0.321689955322677,0.993685147859216,0.347257226081614,0.289838991633067,14212.9273799785
"1113",-0.321392535483902,0.992337495553769,0.350683130661413,0.288234263034145,14210.787314059
"1114",-0.325890040880063,0.99414331847455,0.34998168304059,0.288220668846741,14210.3856385593
"1115",-0.318745360528568,0.993100470854336,0.345326823360364,0.288626064432579,14211.4771557286
"1116",-0.328987997530586,0.993777275971731,0.355393919838131,0.293396200769052,14210.9576658371
"1117",-0.322107342503305,0.994104281601024,0.347228148699102,0.290586399764057,14212.4399256313
"1118",-0.326469877212555,0.993157132144459,0.354482098371979,0.29203935314204,14211.7678731013
"1119",-0.321119592620093,0.992772655314587,0.349871436837506,0.29256255071741,14212.6009949029
"1120",-0.319119155909891,0.993088828949848,0.346544150689445,0.294551775386874,14212.2424689547
"1121",-0.311722583352668,0.992109861098847,0.341030816423174,0.292667266320374,14210.8461374399
"1122",-0.3229253876918,0.992853953349029,0.351563027373692,0.290790508729335,14212.5465409621
"1123",-0.319877668907551,0.992922583391138,0.348361462601562,0.29069303351713,14212.5718543274
"1124",-0.312616221939449,0.993206347834642,0.339051199672371,0.291372608706705,14211.4379570584
"1125",-0.317415977613842,0.993677736632243,0.342224191591551,0.291103955418773,14211.5166433402
"1126",-0.319415985654054,0.993655107823535,0.344865814548027,0.286974035986222,14211.2419889846
"1127",-0.314862576081778,0.992260840114782,0.343723685274267,0.292284828413244,14211.3833583645
"1128",-0.322964769318775,0.993148290221115,0.35083264943609,0.288989843483359,14212.3606614195
"1129",-0.317531656795447,0.991466755932057,0.349481746005848,0.288283645976972,14209.479148657
"1130",-0.327685800398714,0.993822428307128,0.353777904668619,0.285515307923405,14208.9267471089
"1131",-0.318680429813132,0.993133758164826,0.345587117338225,0.291711981038604,14213.0518121259
"1132",-0.326674970845443,0.995547369187936,0.34822990951508,0.294044578525159,14207.6397947661
"1133",-0.315358179822138,0.993477502449738,0.340898357316257,0.289189786615068,14211.5345207752
"1134",-0.318323815262956,0.99382825847976,0.343694480103321,0.284669273755829,14208.5252042133
"1135",-0.324740649329954,0.994887802658932,0.347608273417108,0.286906581002475,14209.4741034644
"1136",-0.322012882071651,0.99469046593753,0.345120092228269,0.29217786109039,14211.5168586199
"1137",-0.329508607590894,0.993718179580022,0.356730966086903,0.290709301599953,14209.6901253261
"1138",-0.320337138312065,0.993211274808043,0.347884647361499,0.288127092959773,14212.1339753666
"1139",-0.318029486767228,0.993635900536221,0.343930997565695,0.293156627111674,14212.473320259
"1140",-0.320050131042498,0.993504453833228,0.346536523395615,0.291819249098481,14213.1776977144
"1141",-0.317963291368435,0.993109711725569,0.345709934169659,0.288401793680823,14211.9490083272
