"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"472",-0.163788010880954,-0.126037832579601,-0.224142362037606,-0.139816939149774,-0.141945202783871,-0.0394873502129548,-0.0134863573278885,0.00864880430251057,1.00309027792168,1.0096614864403,1.02597706758119,1.00783127893715,1.001251766723,0.995433475892969,0.994360217244664,0.997165523797625,-0.0324805794489633,-0.0510722852293247,-0.0594284684688777,-0.0675930311329678,-0.0552812293079657,-0.0423695543584543,-0.0254465403339744,-0.00709964759628232,-0.0601245096404193,-0.136936006700882,-0.0275342661018763,-0.0013377495883824,0.0776425408740473,-0.0129566418439977,0.00835200908638439,-0.0109684287496326,-0.0786988330915003,-0.104999145327242,-0.0692724518096304,-0.0608734712154999,-0.0190795178259736,-0.0340738583152155,-0.019866648301709,-0.00158483772944189,-0.00854520391477329,0.0187487533003116,0.0149066910247837,-0.00853550208926905,0.00268440352508867,-0.0102588457404377,-0.0161298037462972,0.000694112567260592,0.21256468754915,0.189635975065735,0.167237198481317,0.155127007269485,0.126387247042139,0.0907528670083099,0.051976487366733,0.0154174332067083,54493.0832921692
"473",-0.171489633710271,-0.143138795257262,-0.205365216326367,-0.152911607233233,-0.164343023462542,-0.0651793720211728,-0.0144580186629234,0.0088242779295675,1.01013412253059,1.00612287996611,1.01978716251006,1.00872645218327,1.00558489220391,0.998897594864246,0.995936609948275,0.996660474842226,-0.0519854148046365,-0.0465771947179868,-0.0610850896724585,-0.0663115559411352,-0.0571858795783905,-0.0355679154637909,-0.0257959956203799,-0.00726765412591015,-0.0323886451238539,-0.0932239333105898,-0.0238534957722397,0.0214949091457731,0.0840930493633203,0.00795722220056686,0.00327320361070378,-0.00764369394650577,-0.104659056482482,-0.0985118585391453,-0.0724339051942094,-0.058454603133235,-0.00918113263617377,-0.0257136961601052,-0.0224062317574931,-0.00195831015548922,-0.0151187876209396,0.0185561531568663,0.0151415178324923,-0.00743003674814148,0.00753354391339266,-0.00781255403127154,-0.0158382861445968,-3.2516441878908e-05,0.21539099800147,0.187154125580232,0.168492827341556,0.150328567767264,0.128321418254876,0.0900887831708675,0.053793406128859,0.0151168008369652,54509.0453773277
"474",-0.129084948459815,-0.184415497786985,-0.211079634823543,-0.147979550199888,-0.142930896147878,-0.0725890945820125,-0.00935536357521008,0.00459135047029861,0.997730163478219,1.0190048805225,1.0171370113725,1.00583109149112,1.00480496929229,0.997946830561595,0.994877375019817,0.997878996891038,-0.028152309223372,-0.0451180841134058,-0.0649219454387016,-0.0714615278127716,-0.0577322121176751,-0.0398092951805238,-0.0266191973479592,-0.00704739722300708,-0.0944510644580138,-0.0847454168106113,0.00705225056227331,0.0346761070163927,0.0614561229600859,0.0281909367301033,-0.0032502457691736,-0.00669361308760699,-0.0924303595654188,-0.0918999184319413,-0.0653849147259085,-0.0522964354390403,-0.0170513211841144,-0.025493706927402,-0.0190813938873931,-0.000767702832365845,0.00226711855072,0.018376856042124,0.00803570275270023,-0.00260864095816373,-0.00650732014984491,-0.00551704579687298,-0.0162172448586903,0.00128604763247666,0.218307040812678,0.187377617808885,0.170069954791502,0.150682773658129,0.127052452551721,0.0892428148356446,0.0535830263480208,0.0152018510141869,54510.2969952568
"475",-0.148062919620989,-0.132275769523669,-0.219202248989245,-0.13022202334943,-0.157254720666259,-0.0766562524481003,-0.00855555347578181,0.00467409524052384,1.00653228147981,1.00660634311942,1.02091638087059,0.999437267840726,1.00533877856491,1.00065014530704,0.994244908195808,0.997730843547587,-0.0469676672938118,-0.0470237977736183,-0.0665193565921599,-0.062456763139629,-0.056288764273646,-0.038604305625941,-0.0284296956152822,-0.0069999523789451,-0.0685003693144892,-0.103338130134269,0.0239268755515556,0.0293847304329293,0.0828806327540609,0.0154784418099003,0.00189016882353482,-0.0069810083603459,-0.0964541369923209,-0.106063496569444,-0.0689075938328476,-0.0604764813202579,-0.010204295843303,-0.024893137063142,-0.0216863355961046,-0.000840329792129174,-0.0126307654530288,0.00167021088354931,0.00403392728372402,-0.00802725737940025,0.00469255828037616,0.000654340850102754,-0.0152002083207409,0.00130878214110828,0.216410476025686,0.186642856390738,0.16692788768467,0.149105241218337,0.129650126393254,0.0890287159189037,0.0540994169577885,0.0152746999280389,54512.282435737
"476",-0.117088738442312,-0.179725645183994,-0.166253845557889,-0.126596149104092,-0.160219271719488,-0.0873640149892111,-0.00737390170039558,0.00844203503826906,0.998587160641364,1.01514849790968,1.01433677485717,1.00246713112791,1.0095678528629,1.00299891418958,0.994173855555779,0.996977736663092,-0.0431332915856472,-0.0508585073551223,-0.0690587092982985,-0.0623081929646158,-0.0588964152511458,-0.0377775128617433,-0.0265028105922135,-0.00728126711882674,-0.0926500131466473,-0.0748178542690799,-0.0437900493809003,0.0026110955305239,0.0635526202462785,0.0231797923416715,-0.000107660797458997,-0.0084901039247381,-0.100450862514519,-0.0838101572214256,-0.0773470287183714,-0.0686523359923562,-0.0127994411283246,-0.0200199720630296,-0.0210862000265683,-0.00148557632104562,-0.00355382923269428,0.0133521436823646,-0.000842592854735617,-0.00456814214590053,0.00559088078644119,-0.00103701825053106,-0.0163633880516558,0.000118529639694567,0.212881479792403,0.190334625080382,0.171125452387338,0.149659010153657,0.127561417642491,0.0896685199968354,0.0530696403912805,0.0150415441418178,54510.3764970855
"477",-0.148547953962565,-0.154972564767384,-0.188811421496246,-0.108754943980155,-0.166845604498044,-0.0835831952916378,-0.00803295927646155,0.0064907804289272,1.00127155516637,1.01183157951054,1.01329079014005,0.998624712184398,1.00921123744956,1.0004366379559,0.993527403702669,0.997434192317312,-0.0412558966620696,-0.0618479337305107,-0.0534503291435235,-0.0661344839801898,-0.0615534648665458,-0.0423811290251938,-0.026226476945674,-0.00705033612297477,-0.0706538806176079,-0.0808025780639623,0.017156889286568,0.00195464552465038,0.0676804844695577,0.0366429601227498,0.00171027745490505,-0.00747991227805841,-0.0924487050667198,-0.100556774270639,-0.096771585397929,-0.0704854249097781,-0.00245361153764299,-0.019862459000081,-0.0204654178299522,-0.0027591216461719,0.00518698686925367,0.0151438902357672,-0.0134096361417115,-0.00751968151867259,0.0104739438588179,-0.0019349295051512,-0.0168822978632507,0.000503409315195167,0.211397865206573,0.187207026344358,0.170870885330377,0.151792275282042,0.12745322643392,0.0887258178941709,0.052702161062213,0.015321142790018,54506.1529410577
"478",-0.135651670255276,-0.173920277915146,-0.20195487327496,-0.140390782824878,-0.125014159498404,-0.0611250400081264,0.00877114086931269,0.0106110468006085,0.99972409172403,1.01215419426689,1.01379843252794,1.00411814815313,0.99620949734953,0.997452185796516,0.988439163043467,0.996630183068406,-0.0429515189647559,-0.0413107567609359,-0.0604791841939748,-0.0603810103775653,-0.0519394548360565,-0.0392556991216516,-0.027776506288177,-0.00777418003077972,-0.0718189655146005,-0.0743893706951121,0.0196561601406049,0.017768735783566,0.0882792936572498,0.0083853839002495,0.00532744426721684,-0.00950907637457017,-0.0838217337925769,-0.0871235827058261,-0.076334100167531,-0.0581600844204754,-0.0266960144114086,-0.0218874703521261,-0.0228451814194759,-0.00324041437427537,-0.00501024636285399,0.0177564422770611,0.0002499226908918,0.00459683134572328,-0.00458584108195497,-0.00497478108621808,-0.0182581925946162,-0.000368871318234758,0.215661628493704,0.185566108533831,0.170076815346212,0.152860263529618,0.12604050761097,0.0881698472486786,0.0545932223550666,0.0154095626081491,54494.2957298825
"479",-0.193913201421182,-0.178667125516144,-0.212831205701868,-0.119869365278288,-0.141448920023792,-0.079033229918553,-0.0195494700581315,0.00809481654866575,1.02167456782309,1.01544245361573,1.01620263403736,1.00161247240124,1.00561467232141,0.998045405834369,0.995266649671052,0.997375904126894,-0.0430214047242639,-0.0424347152148584,-0.0562315845421897,-0.0656604460963085,-0.0577883181181381,-0.038531222041443,-0.0255618235967014,-0.00757045993789978,-0.0907601788110169,-0.0774021376242709,0.0241186285175251,0.00283651798191876,0.0482203496073484,0.0363428655642728,0.013676811529746,-0.0103347314914548,-0.0911341484504373,-0.0829244274204705,-0.0839524365967561,-0.0738835434357833,-0.00836346265604845,-0.0197717257937085,-0.0182546891653133,-0.000642995523170747,0.00985726922928748,0.0258808714499699,0.00467307952052373,-0.0119687891567372,0.00430036731772416,-0.00178935695380419,-0.0124576471609433,-0.000290920175806705,0.214210447651588,0.186639579900291,0.17155773754815,0.147924912950971,0.1265984617634,0.0883347872232899,0.0547778453792145,0.0152961764503895,54496.0951457246
"480",-0.198045615367302,-0.182377778457701,-0.229432873202091,-0.135447843193069,-0.166985079908165,-0.0837814767408643,-0.00813981072070986,0.00388968460111143,1.01975575032539,1.01991592826107,1.02208298877338,1.00576007683857,1.00850536449222,1.00111080579276,0.995917341763181,0.997985897400831,-0.0569863647801293,-0.0633827515468666,-0.0710362038550311,-0.0671427104523531,-0.0601127780130302,-0.0392120939838697,-0.0251204095445899,-0.00670100423152809,-0.0443212942225514,-0.0805377717369277,0.0223404149980235,0.0229767008386775,0.079689507087864,0.0296292385321084,-0.00703155582130618,-0.00638556262883348,-0.0906792485699903,-0.0878007188257705,-0.0648379553041458,-0.0703414719092099,-0.00585029028442475,-0.0216050796040319,-0.023604419320006,-0.00128337236114517,-0.00348257732222451,0.0113637093772705,0.012257170904373,-0.0108837485681907,0.00653065653572773,-0.000563877387286669,-0.0181071966778395,0.000912495842650337,0.215751187853658,0.188218573704404,0.171988844141493,0.15067486234396,0.126665426229566,0.0866815426987585,0.0535115473737806,0.0151465922015462,54504.0022353451
"481",-0.156890221905123,-0.167657738143556,-0.218957342422953,-0.146645122293382,-0.148080419277965,-0.105386490432293,-0.0140561017533945,0.00405219686744704,1.00517137283264,1.01540745687336,1.01900421319526,1.00169649602529,1.00499763948104,1.00305735969656,0.993992298976258,0.997719668958061,-0.0572687279804185,-0.0530736010622174,-0.0489487907386802,-0.0570291202850289,-0.0591267192251093,-0.0429455120060811,-0.0258033866781173,-0.00702653597899233,-0.0556937563085854,-0.113454657667114,0.0122340329955672,0.0384790314051027,0.0742062891842249,0.0590706989072731,0.012691010108713,-0.0053881260085372,-0.0982763908781966,-0.0894036947687512,-0.0744776882448158,-0.0494805203942036,-0.0220384227625012,-0.0155305002531155,-0.0211856622736604,-0.000568818559223595,-0.00704419516978005,0.0232643443217632,-4.61407504912604e-05,0.00293133148236081,-0.0015758537518681,0.00216371279638715,-0.0164450426386942,0.00195246677002623,0.215333809930449,0.190295342049136,0.17149335866826,0.150321635785356,0.12379672190445,0.0907273987994918,0.0532742109088104,0.0153089846491244,54495.6491569046
"482",-0.15736383582717,-0.169293705162724,-0.236978643127477,-0.129395750202228,-0.142157978174364,-0.0975842288313917,-0.00440269659585837,0.00464004891948359,1.00886948784501,1.01449337070921,1.02413086177393,1.006092855534,1.00350777770971,1.00298144412051,0.992143018329636,0.997638464884097,-0.0382663737856947,-0.0558612191747731,-0.0480405837383842,-0.0643518742322948,-0.0626782783137085,-0.04196422021457,-0.0220397484062698,-0.00707158246673677,-0.0852379031750218,-0.063886073998396,0.0076701210396692,-0.00155155217181109,0.0622062227908668,0.051969226950411,0.00213031412706644,-0.00760439212886279,-0.0966867675779318,-0.0974324189291059,-0.0758909639682064,-0.0704447993743716,-0.00973373368192532,-0.0187793420627579,-0.0222447718432643,-0.000437990396987734,-0.015417832786857,0.012577129605477,0.0157961710025048,-0.0131711857452533,0.0145091087434882,-0.00392830581007441,-0.0177947896362698,0.00206144913510852,0.213281765298247,0.187583027216566,0.172078585591736,0.152216881865823,0.128595451402246,0.0877675162515474,0.0540479895356414,0.0152557431220913,54505.4399956104
"483",-0.161163671464178,-0.156163007189251,-0.267329808086396,-0.161307518334606,-0.175563324636981,-0.0752239566615999,0.000413612704830555,0.00329925893685446,1.01647152119294,1.00778192398212,1.02987960287658,1.01164369655281,1.01068560298859,0.998880296430525,0.992874135230106,0.99848464769344,-0.0393572915178796,-0.0445311147033732,-0.0613938697162345,-0.0650239152384043,-0.061247309052304,-0.0441507472327236,-0.0259750137107655,-0.00741086545969469,-0.119938260619889,-0.0694174469353797,0.0445578372538665,0.0230325932526787,0.0766716199746575,0.0326506610524872,-0.00581804866390441,-0.00751777368938233,-0.10448632084933,-0.0913410766764768,-0.0706868777445879,-0.0579650287671986,-0.0033431671934521,-0.019352066654963,-0.0228365957323565,-0.000269229123277686,-0.00709605550053289,0.00819965353650339,0.0222350987430208,-0.00315431506972463,0.0164658089202425,-0.003045794064741,-0.0225540875231781,0.000875069961149569,0.218669126963093,0.189245651152731,0.172105414653458,0.153048609406347,0.127017685238492,0.0887133898885259,0.0534134504026227,0.0151673316350385,54499.9983514402
"484",-0.137152805366849,-0.117627183314219,-0.227025796989813,-0.123244722260826,-0.149492128180825,-0.0562422766960531,-0.00439085180631733,0.00698315530696785,1.001063356037,1.00565462526298,1.01686980553659,1.00175987532411,1.0046926376082,0.997485139624568,0.993022260988572,0.996852930989924,-0.0366887373713494,-0.0509782117297615,-0.0561972343662076,-0.0628945515888286,-0.0577186142248853,-0.0362305102111213,-0.0273761180140311,-0.00621708021538741,-0.0811180597301315,-0.145129441527644,0.0406373630183636,0.010301508684497,0.0739555539582669,-0.00296232396769011,-0.00117793827757829,-0.00661943834787174,-0.0895333418661599,-0.0942474509123754,-0.0676698228311303,-0.0666808111081577,-0.0202913847404364,-0.0259537016176817,-0.0198944793103049,-0.00200750184323202,-0.0124857891321741,0.0105599548476987,0.0149371229316818,-0.0148710468910295,0.00569440127543694,-0.00447568165987254,-0.0166100894391496,0.000818170713239575,0.217206118624667,0.183097105156793,0.169784080367594,0.149434782429706,0.127676582369966,0.0885378863037294,0.0525880526158396,0.0149360911573449,54502.5874884008
"485",-0.143926945916053,-0.176010188254838,-0.184127602294981,-0.124666981222,-0.144670829197724,-0.0872277535092876,-0.00911507807533065,0.004426682662683,1.0081181690102,1.01584645833272,1.0114098204893,1.00111462951747,1.00401874592747,1.00174286991355,0.993479261464064,0.997493864854653,-0.0452422822727779,-0.0514653639987665,-0.0590604104223454,-0.0498478481443908,-0.0533716494498939,-0.0380638782275576,-0.0261458992734915,-0.00672759416213471,-0.0951447706479503,-0.0738458813013167,0.00263149469088701,-0.0182294768403009,0.0640644032603696,0.0343153700005136,0.0106647983116974,-0.00359232866746037,-0.0923998430439072,-0.0983162663101344,-0.0900062153038808,-0.0601107607901342,-0.0135396188048364,-0.0228268099560133,-0.0199344879685051,-0.00183397297351034,-0.00986111823718435,0.0148641603429682,0.00270738850441183,0.00574014432194623,-0.000172841543674938,0.00169750032549754,-0.0163753508797193,0.000589102518292421,0.214032657602446,0.186139008205332,0.166258305481776,0.151417584538078,0.124285114680771,0.0902645440651544,0.054856825313149,0.015251807726457,54501.1706408657
"486",-0.123577815923187,-0.23360308724719,-0.19552209918196,-0.134337622038006,-0.150750293116795,-0.0818498168107355,-0.00631564614211568,0.00755518901505566,1.00499533413955,1.02554212167447,1.0121292624872,1.00234829655553,1.01040929551759,1.00190526955781,0.993811252994202,0.99734942375281,-0.040172752181116,-0.0574600139759676,-0.0471634813976249,-0.0653988146698268,-0.0563125975983149,-0.0411740126260692,-0.0262547504576439,-0.00774752012028151,-0.140230453995551,0.0106951673969691,0.0180215040841004,0.0285153069904063,0.0366313388633544,0.022974730409205,0.00241728532407477,-0.00844317616460785,-0.0941627113719854,-0.0922070737912291,-0.0824643888276171,-0.0638944154622572,-0.0233730409044752,-0.018186190549772,-0.0195671456319979,-0.00195794140182453,-0.000631786119758145,0.0162116338813064,-0.00669306476278223,-0.00994371238113913,0.00473047484388022,-0.0063351376140296,-0.0198106680125851,0.000826575983194428,0.21542744469954,0.189568167961402,0.168212146842306,0.152545095206093,0.122861410932504,0.0898525229992669,0.0546029159585684,0.0148605753966742,54491.9781823547
"487",-0.114839989511013,-0.165199470995111,-0.159722519752413,-0.0848884011866702,-0.1048246047721,-0.0680234992579433,-0.0178077053421861,0.00377331471696445,1.00032519696063,1.01714638792689,1.01190114534351,0.992942843287712,0.99740834169441,0.998797722962079,0.995430353435316,0.998154971249588,-0.034293235492094,-0.0528241059694605,-0.0576858375212939,-0.0589333158074064,-0.0632774291434546,-0.0474720742665557,-0.0276596500883638,-0.00660507015047871,-0.105914805630099,-0.0987635077511094,-0.0524147413858996,-0.00849562611536118,0.0411783768495343,0.023274533077541,0.00978551319074439,-0.00845085138446456,-0.10613009233999,-0.0948571591182409,-0.0942530295621133,-0.078153808766018,-0.0246930071305546,-0.0203885372120435,-0.016178244866414,-0.000648602964903094,-0.0152067897230508,0.0047694143796899,-0.000452547250838772,-0.0111398955534881,-0.00286275201417526,-0.00550098215558995,-0.0122675063677616,0.000963130306216084,0.212262700733191,0.184943596088327,0.168629826867832,0.149265839711138,0.126895657856424,0.0899339532242229,0.0540759367210086,0.015458473599101,54497.0080444564
"488",-0.178788283502863,-0.140495673169751,-0.213190671210781,-0.135143340070171,-0.133630993869032,-0.0690178216604551,-0.00110495299748247,0.0089330555012481,1.0060094055032,1.00789812418348,1.01586803294103,0.999421974574338,1.00463654035355,0.998964834159617,0.992307506111497,0.996941596398093,-0.0469433327814186,-0.0491402064247271,-0.0531319200097747,-0.0550633465077277,-0.061003676114751,-0.0410386612200895,-0.0255158536624914,-0.00668921792993129,-0.00500222478386809,-0.111815075992187,0.0141588192459575,0.0152313353035173,0.0371762284833183,0.00703455597816905,-0.00173742122004904,-0.00961991265088763,-0.0901417987096938,-0.0936681181304941,-0.0800921865935403,-0.0533742190353797,-0.0117906073166324,-0.0202063547232034,-0.0212920896884607,-0.00215387715409746,-0.00537535307189973,0.025049271115705,0.0113655337289307,0.00683692779514522,0.00534818648109048,-0.00274511463619149,-0.0175986454093116,-0.00013307126824889,0.212173704741969,0.183908282027761,0.171745893694998,0.153389615058015,0.126207819879319,0.0892635958763149,0.0538994510918672,0.0155967457083106,54505.903868347
"489",-0.16883584463963,-0.151147860929133,-0.15515549279662,-0.104789485076673,-0.17633757430669,-0.0851932720605722,-0.0086408979904818,0.00734918028342217,1.00318876233488,1.01375659919008,1.00804280323535,0.997076886001918,1.01259835443761,1.00340736406239,0.995040410271744,0.996770487160726,-0.0471279533980433,-0.0425303054661665,-0.0536881097651317,-0.0640253787744252,-0.0608159585274214,-0.0436287232137784,-0.0272031154267574,-0.00636968418625083,-0.0208283934166013,-0.112883090434792,-0.0605832459462231,0.00697414130202759,0.0800443607523988,0.026555360724861,-0.00737193411330336,-0.00863173667043313,-0.0900046063005659,-0.0969319059315382,-0.066105337194638,-0.0694396387870398,-0.0127303610219377,-0.0227150078852626,-0.0202517406338997,-0.00140695360050415,-0.00615921563907129,0.0210354642274832,-0.00308337706608872,-0.0166177192021562,0.0100807105041097,-0.0101997473142376,-0.0153917293503786,0.00228449734220787,0.218054938227835,0.188145438935763,0.165123566422774,0.150933992048863,0.125326648128494,0.0889164189073632,0.0543371386094809,0.0150715843859769,54484.6004480615
"490",-0.12406787325299,-0.200860164336148,-0.204176226296733,-0.145668098062769,-0.150560186250771,-0.078437231852844,-0.0186725588478122,0.00274790199509013,0.996693334949238,1.02199896574526,1.01829508096071,1.00520148661929,1.00563996501469,0.998390563822092,0.995846230254953,0.998318597564578,-0.0350542533537594,-0.0502808589460222,-0.0579898056160761,-0.0738495164929941,-0.0646245623611717,-0.0436397347146937,-0.029810311138936,-0.00823561995560413,-0.0912439578046743,-0.0759032939458831,-0.0138988226316611,0.0475472120252385,0.0727551296539085,0.0389970621620598,0.0175790711096177,-0.00437989604905386,-0.0902137783412783,-0.0906815920705491,-0.0843898348260395,-0.0592567975266279,-0.0080910749928922,-0.0185004133469897,-0.0186742615819835,-0.00102439606526803,-0.003775747721389,0.0258332388460385,0.00650207770660272,-0.00728274992978219,0.00796513797465159,0.00429023521379947,-0.0147713354030788,0.00101493789390221,0.211476268752742,0.188706752453377,0.169356292261252,0.150932878804719,0.126437256968482,0.0877378540071974,0.0542622093382295,0.0150915031255496,54500.3268537413
"491",-0.0892653096919008,-0.149631614766482,-0.187365667160471,-0.165300254170784,-0.169157497518504,-0.0750481342468707,-0.0112722558631151,0.00561442874576364,0.988490847853689,1.00916876277066,1.0195669712992,1.01252403142146,1.01068392636901,0.999188397776769,0.995537081302137,0.997622150156145,-0.0327215415271709,-0.0558280942818803,-0.0480069049666221,-0.0643794321281874,-0.0539737459212766,-0.0389007241236662,-0.0236508367544297,-0.00714987846029196,-0.0855506221187388,-0.0928487174673726,-0.0502408908872347,0.0322464720269658,0.0738341058033011,0.033043578972494,-0.00444699926651596,-0.0097283079504905,-0.101219317725289,-0.0902573676293206,-0.0844889306301622,-0.0554490498485665,-0.010333828613961,-0.0204254899244652,-0.0241900879372944,-0.000724399207103357,-0.0164440982769241,0.0207129073515368,-0.00837901744172595,-0.0125414500342554,0.00658305233912863,-0.00599930432105825,-0.0198837446747846,0.00162973439700403,0.223156248143471,0.186555562803872,0.172053467280744,0.149299172568042,0.123494996895085,0.0901129923507992,0.0529719438342257,0.0152225386960069,54483.4908832058
"492",-0.186967330417151,-0.179810987158133,-0.206038419004301,-0.143650769009455,-0.134655989454988,-0.0806017502212336,-0.01512429076588,0.00626583371176686,1.01222462206804,1.01950703126759,1.01564935727054,1.0057855464549,1.00574787284247,0.999280690641253,0.993826604452398,0.997665994572762,-0.0616363527617383,-0.0424820474061275,-0.0457589076656159,-0.0592982754407784,-0.0668397107173773,-0.0378156037555163,-0.0251748204702269,-0.00723488560537004,-0.0175374585323241,-0.100912681148996,-0.0117424162671418,0.0033886012004571,0.0355081450280104,0.0308500775854078,0.0128895402258182,-0.00811703130396848,-0.092951015534444,-0.0986318101666303,-0.0780211080415743,-0.0517124188000322,-0.0160851369468629,-0.0241329172652984,-0.0176368973373928,-0.00181237072831398,0.00465197864696519,0.0187073174225711,0.0165943390691498,0.000585525450474588,0.0050723053756851,-0.00193778261509195,-0.0165788023908985,-9.47428682439075e-05,0.219403635404805,0.185399703748715,0.170762997455239,0.152477801023324,0.126953562519177,0.0880126265384158,0.0534635010664406,0.015404242497941,54500.9086480888
"493",-0.177139428998349,-0.119121584892824,-0.236454011637624,-0.125808998832096,-0.123110771130989,-0.0655357867772147,-0.00646843703470395,0.0067528677121619,1.01171700065168,1.00756917741242,1.02187869347112,0.999860605162729,1.00091913051283,0.998696544190046,0.992766200003938,0.997228939769958,-0.043181412577907,-0.0481941003175039,-0.0641156372969164,-0.0664051584568957,-0.0557584137263455,-0.0394789082283219,-0.0244348239042445,-0.00749671971599226,-0.0514650834149057,-0.135030852247184,0.0347542805330949,0.0358718848658933,0.0466158068582546,0.00711336829112758,0.00761424649019924,-0.0054781631132816,-0.102860188784869,-0.110092275419754,-0.0690677740005591,-0.0616080871467045,-0.021387567887298,-0.0206607196778985,-0.0252856111193709,-0.00157165498666671,-0.00222758218516633,0.00602833478321299,0.015480935724807,-0.0117310233398977,0.00378525854197354,-0.00159998172233229,-0.0196927646482578,-3.29387748765469e-05,0.214586172711824,0.185475168700476,0.170102036763938,0.151900699485621,0.128990733917551,0.0898200493346122,0.0534076867554137,0.0152285656487459,54510.3026817258
"494",-0.186383167323735,-0.134277409951405,-0.199506881883549,-0.152678104922187,-0.151732681482363,-0.0680477201915619,-0.00244598499644934,0.00879648176937801,1.01606092274988,1.00664946630585,1.01723905938674,1.00596207843291,1.00395980957268,1.00043038566454,0.992447354609239,0.996769230507587,-0.0479528110456105,-0.0551703097092036,-0.0470386621863618,-0.0668081731029368,-0.0615494244799776,-0.0436300464048115,-0.0261784830817058,-0.00717059509340966,-0.059379027357856,-0.0914645168730278,-0.0192220187012712,0.0486241497320859,0.0925877210714035,0.0116455788792149,0.00376442664697026,-0.0090153964931072,-0.0902925336598199,-0.100221571299401,-0.0780893204947435,-0.0668062765726658,-0.0189404248625743,-0.025918603692761,-0.0227565858315777,-0.00130616440903118,0.00929512291303471,0.00251148015183774,0.000430606686283034,-0.0141155600071925,0.00417304232415014,-0.00478619547535061,-0.0182976383810655,0.000632797475400602,0.216936477436125,0.186383759434945,0.168053118369824,0.150517379993389,0.125856566272651,0.0897756932601686,0.0532264179672293,0.0151544783243036,54508.2289438372
"495",-0.157721924217884,-0.197088219714701,-0.178795034111072,-0.112271608715782,-0.125211809434113,-0.0652041649129492,-0.00861688919711116,0.00597228262579178,1.00303789090182,1.0202385462106,1.01216590950976,0.99986901572636,1.00010029543224,0.99882120053283,0.994186349805673,0.997579453976798,-0.0503788998750221,-0.0562014308800155,-0.0540575549188749,-0.0674444033689808,-0.0596969648752494,-0.0410413372055284,-0.0274547630152117,-0.00701406418404741,-0.0541829915562353,-0.062807990015167,-0.0136261277153061,0.00706566579552406,0.0505275160550083,0.0144858476690339,0.00618209544081529,-0.00770657862298499,-0.0790311733828294,-0.093096127459542,-0.0837005780205987,-0.0701852899094827,-0.0181022936302543,-0.0270924242762873,-0.0228578480969857,-0.00118310654882326,0.00397212776719106,0.0169171275928067,-0.00160418893374885,-0.0116599020652002,-0.000323879659156156,-0.00534183473173107,-0.0172401550588215,-0.000136968815520912,0.217037291912774,0.185923362466306,0.166317994057928,0.149971480709325,0.125909117730664,0.0871993748547637,0.0544133965152297,0.0151783643120713,54508.2549642109
"496",-0.149771010916348,-0.163127278228679,-0.220260489778322,-0.139402722193932,-0.173593765027613,-0.073135388737473,0.000296377461696105,0.00452844410241805,1.00470537912222,1.01016984140951,1.02407838588171,1.00528788258161,1.01053575526593,1.00150978813996,0.993163214250513,0.99790415313605,-0.0327866991056827,-0.0489053707211511,-0.0613071825839344,-0.0538773321985957,-0.0523994824224755,-0.0416449640417092,-0.0292312798727689,-0.00693442713042251,-0.0962324468255054,-0.0657920062513172,-0.00387933335678762,0.00946282638794458,0.0701034038061694,0.00961985365334795,-0.0028230220977282,-0.00649025889864977,-0.0971005585793926,-0.0996882181693053,-0.0767401601675091,-0.0625664274312014,-0.0133264337136901,-0.0237388900500836,-0.0233617946777666,-0.00179932214162307,-0.00498001208628062,0.0221126311687529,0.00961734064633482,-0.00306557905983692,0.00631458402000006,-0.0022031440941495,-0.0188652567901435,0.00126648338795356,0.214556121804467,0.18985931107476,0.172253458989227,0.150835004995829,0.128740695114804,0.090971670255266,0.0530587973866471,0.0154389625236968,54503.329030852
