"","alpha","beta[1]","beta[2]","beta[3]","sigma","lp__"
"67",-0.241075666404719,0.715493313924256,0.280104242385388,0.300960771898598,0.13475023002236,12056.7825083227
"68",-0.245898196146406,0.721136159068017,0.273960104526656,0.308159773542516,0.135855193487605,12057.2632995312
"69",-0.256961231270352,0.698707672358037,0.29898877319437,0.320658912804126,0.133063299456438,12057.8814249278
"70",-0.26007639341082,0.697744033166749,0.300864913871229,0.319447650075235,0.133080362331589,12057.7049643364
"71",-0.240548804061212,0.697596326877766,0.294871346028992,0.319350079534987,0.135642178361893,12058.0311889936
"72",-0.238438268826918,0.705575877532916,0.289019646658124,0.304886334200129,0.134991751476657,12057.158785569
"73",-0.254836941175549,0.738991505493072,0.258488994904894,0.310093771507395,0.13365211540409,12055.0421783277
"74",-0.236192963496167,0.677776767899303,0.314175073103964,0.319232322660485,0.134752641583704,12056.9316445485
"75",-0.24361758894009,0.683113364727246,0.311171802459532,0.320040009284111,0.135340856820045,12057.125245741
"76",-0.256549806466295,0.695739400289339,0.300416152854246,0.325573572432495,0.13374564684711,12057.8972819263
"77",-0.237811561544483,0.692879499569446,0.298894352057921,0.31790505477719,0.134776635354629,12058.2122214021
"78",-0.232130390263489,0.69692618638746,0.293183356581171,0.314753320224518,0.134392932438324,12056.6748422248
"79",-0.261868017320091,0.703797951347882,0.293985769991399,0.322724843242233,0.133811095754909,12057.6695827946
"80",-0.270394008514054,0.706423690332095,0.2932607519518,0.325080445086418,0.132891262664975,12054.6914555979
"81",-0.269187051573219,0.710973048670823,0.2882474644268,0.326565974859431,0.133636912005172,12055.7312212745
"82",-0.236706791306217,0.700768287214365,0.291613938419074,0.308773265678634,0.134241176645181,12057.3068069478
"83",-0.255127730199112,0.732168575132107,0.266417643844746,0.308535708118571,0.133730903194605,12055.4490273908
"84",-0.255478451623557,0.731656263534649,0.265446010462481,0.308518592938771,0.133693596858151,12055.4450594562
"85",-0.256452675018224,0.708720435188579,0.28858164095349,0.318480976766964,0.134904475120489,12059.055644412
"86",-0.256797255098727,0.702082990912844,0.295738478569026,0.318756924019013,0.133407191858495,12058.4912234697
"87",-0.250265253384939,0.70641479297735,0.288894648455074,0.321235372463616,0.134990156128801,12058.4760397302
"88",-0.240835966495459,0.701217838664588,0.291394900095082,0.321416277872393,0.13478209540891,12057.9749873989
"89",-0.256693686766916,0.702797900896502,0.296718186178672,0.306640236553968,0.133283411882814,12055.5931653377
"90",-0.253973109453069,0.700238883719005,0.298177791308363,0.30798658218886,0.134173355650677,12056.9441488262
"91",-0.253761413026255,0.703543963483258,0.29354354611162,0.315364180139675,0.133463703631835,12059.0431085131
"92",-0.248819576630178,0.710823264683665,0.284251518260185,0.316841264010866,0.1334100123458,12058.8369177339
"93",-0.242924851136959,0.704815515787984,0.289349039436922,0.317476349445934,0.134887349194638,12057.8753479574
"94",-0.242961551459846,0.704103606765807,0.289036927020915,0.317492931599415,0.134891269040084,12058.6914274923
"95",-0.238926581089898,0.702229795359772,0.289162875623998,0.321683649135396,0.132835801791106,12056.3903079918
"96",-0.247576712049922,0.700172168753552,0.295665799674631,0.315682310238991,0.132760087577557,12057.5938279968
"97",-0.247760803687299,0.699434943064383,0.295393430123144,0.315564424617674,0.13275773009353,12057.7132069956
"98",-0.243054854487758,0.696748210815979,0.297282561236523,0.316287331152183,0.132957924829022,12058.4740437777
"99",-0.251577109504665,0.690716733173492,0.304753657739265,0.322454072198902,0.13398267275076,12058.5956377586
"100",-0.240609452541387,0.697578435455011,0.296431560578369,0.312530200279999,0.134677437136742,12058.8413521105
"101",-0.258454213488677,0.701228601931276,0.296095527613471,0.322154978388199,0.132593839618844,12057.4413195047
"102",-0.243829878841964,0.689719684173977,0.302947195827493,0.325305937620841,0.134115659643779,12057.8517907815
"103",-0.260296092728996,0.689059358959285,0.309718833760349,0.31991124915728,0.134350834778566,12057.1112449177
"104",-0.259575003007205,0.691161661376825,0.307700394332007,0.322357902441325,0.134386999180986,12056.1118353227
"105",-0.244043165147702,0.702110527848493,0.291675601687194,0.320160869968833,0.134869435047161,12058.5483158086
"106",-0.249028316265431,0.715831836190356,0.280747395883009,0.307134871200373,0.133654034127397,12058.5447985987
"107",-0.252741010665812,0.704613299474211,0.290899064342982,0.322598915387217,0.134956388575148,12058.5751066721
"108",-0.236250617204312,0.69604758002941,0.295992283188715,0.313962517019572,0.133639500855158,12058.4724370343
"109",-0.263328622250788,0.725207017576186,0.274242743068196,0.314920037834134,0.13342856760553,12057.2954836424
"110",-0.236860888447098,0.713537509720118,0.279869141450471,0.306837608942926,0.135467676509668,12057.519165342
"111",-0.23277116675369,0.691167333975692,0.301235853589516,0.308899489843593,0.134321209807199,12057.2007533018
"112",-0.241244815577601,0.694546581264254,0.297741375253394,0.321903950960046,0.136288539075146,12056.7016433161
"113",-0.24586042045902,0.690033730117971,0.30423141976903,0.318264085953728,0.134856810216512,12058.4551243954
"114",-0.254881642535207,0.686229934379742,0.309624866116976,0.330566966801581,0.133805327655048,12056.3587785043
"115",-0.254851721573438,0.692072753841169,0.304987744144218,0.319365416252432,0.13240601417769,12056.8557187644
"116",-0.249545189012923,0.695466675255275,0.299729253347418,0.320501569727108,0.13411780895489,12059.1958520651
"117",-0.250596834787369,0.702574457620942,0.294553400118946,0.309765207909762,0.136102308547751,12057.1303184253
"118",-0.252086225832375,0.704186933846981,0.293245194820802,0.30881688930693,0.135738008911997,12057.3565302889
"119",-0.261910491223033,0.721102061852848,0.277282022096657,0.322378696036982,0.134767090663729,12056.1976397311
"120",-0.254948424235615,0.680611861275958,0.316724908547258,0.321234212878697,0.135436746491869,12055.8620079796
"121",-0.246905489747326,0.702062057056283,0.29158247625392,0.322307665127372,0.135715255624795,12057.5436977302
"122",-0.246043918987633,0.704458118535922,0.289154431561382,0.320664502850125,0.135257232294264,12058.1971929673
"123",-0.24698389861993,0.702272657714063,0.29013668889188,0.325603685857259,0.134387199003293,12054.6069580254
"124",-0.244605289230109,0.702414430620897,0.289475789457618,0.324558120467452,0.134642338254092,12054.7808553121
"125",-0.241030837744768,0.703659934120917,0.290120140589624,0.314634316134903,0.134263554321077,12058.9386271659
"126",-0.243908087877055,0.708741224355927,0.285784050651611,0.312736147441314,0.134494842233421,12059.3492775978
"127",-0.255658265748738,0.716207522633883,0.281888159723527,0.312487260996719,0.137357700135912,12054.8122859513
"128",-0.251197324964996,0.727764110390006,0.268331284346477,0.312838525437498,0.137298112536353,12053.68098207
"129",-0.270369899066205,0.71774138957826,0.283438896499728,0.316213973832006,0.135373449065911,12056.5504269247
"130",-0.260372876839368,0.716759061542458,0.280930138968418,0.32057383119272,0.134581709290069,12057.9304465456
"131",-0.256725827451129,0.700737396483009,0.296416443543669,0.31945735072597,0.13378859712003,12058.8878084151
"132",-0.273487000643931,0.706551328040996,0.29378645465208,0.331405834251921,0.134553957277632,12054.7359160045
"133",-0.261519116906582,0.698478016344305,0.299923346967972,0.323347280362305,0.136410693105515,12056.3807770471
"134",-0.256394372116814,0.696847083917108,0.299655256921759,0.321702891032653,0.135209412283117,12057.8804334766
"135",-0.23436602292198,0.700466300465663,0.29232002962122,0.309999777673598,0.133713360920688,12057.554482959
"136",-0.243059509761251,0.706115925929287,0.288452282656694,0.31479995824832,0.134303366013386,12058.3086865972
"137",-0.247337884638499,0.701115628130136,0.293634293550694,0.313889427698871,0.133455855095682,12057.9453782334
"138",-0.245271802459529,0.702512973816764,0.29224366241421,0.314345188536532,0.133494829668359,12059.2440898823
"139",-0.251592751615657,0.709851043533576,0.286318883583704,0.313172110500187,0.133073745433404,12058.3443486995
"140",-0.247004561466783,0.695013497050688,0.299972981502069,0.324150360434395,0.135863430202624,12054.7446176686
"141",-0.245897912533352,0.696406547225599,0.298730286251816,0.306708088943904,0.132788243796559,12052.8274974498
"142",-0.253863872298796,0.697598281578351,0.302555896815742,0.304746774345349,0.133448637564659,12050.1369212875
"143",-0.239220038052391,0.710754139726187,0.280968076858065,0.315688067217026,0.133444721497829,12056.385897851
"144",-0.236429737037635,0.701539790074671,0.291940038714636,0.30323974023486,0.134476223935144,12056.6605814138
"145",-0.252133297183014,0.692649054897653,0.304043527602769,0.317116800665376,0.134325133853785,12058.6242363264
"146",-0.256964255755965,0.692355087093242,0.305158031495195,0.321668365202135,0.134199921940244,12058.3164365965
"147",-0.240968253231522,0.691464319888603,0.301386145374322,0.320811575054096,0.134353543533761,12058.6767288127
"148",-0.249830460812411,0.683799422243699,0.311503250739225,0.31936006754691,0.134970674736309,12057.0100182697
"149",-0.239653443041079,0.686020143826857,0.305692582609581,0.323673165635021,0.134127775598788,12057.6392469487
"150",-0.24313049135117,0.688942662087324,0.304032778421787,0.318774375696982,0.134648683847453,12057.2839659669
"151",-0.246125566526456,0.72103750985962,0.274823847392852,0.304956850477089,0.133961677455133,12058.1015482444
"152",-0.250232838828126,0.709891734731596,0.286300873843753,0.312242385361974,0.133543738681825,12059.1432617982
"153",-0.245879671887202,0.692535573634634,0.30204977698692,0.318049216222022,0.135143277443966,12058.8098568584
"154",-0.236112624261606,0.696125587147035,0.294770927093675,0.324482043898322,0.135389337440382,12056.0490779901
"155",-0.235689917392918,0.696420851297587,0.294331643151259,0.324440891948511,0.13528933450975,12056.042687399
"156",-0.246447391664266,0.704875137510359,0.288478573636876,0.323760129246324,0.135367123655801,12057.2722297617
"157",-0.240923471642624,0.701887451861039,0.290375745974378,0.320824052203644,0.136741259185197,12055.7583695798
"158",-0.229747116236768,0.697432261537122,0.292282700972324,0.317996798250164,0.132360854581372,12055.4184155902
"159",-0.255386913721626,0.702477344653077,0.295528494058729,0.31383432058184,0.136361384668228,12056.9957395258
"160",-0.255243756307555,0.703772612328114,0.294156817636999,0.314078392462837,0.136196807193759,12057.3989443999
"161",-0.25982010087103,0.686897784710876,0.310303264949402,0.330555078463468,0.133926449976307,12056.3445410062
"162",-0.257600435699945,0.691406287486848,0.306545213501049,0.321351078341109,0.134683798173586,12057.7952497182
"163",-0.244022189118287,0.694661741406609,0.298321163103325,0.320856496913105,0.13490562874643,12058.0815674449
"164",-0.250022076867503,0.685486640085831,0.310296694461191,0.323034383895191,0.135249494416404,12057.0361744482
"165",-0.246138659364635,0.692866854913902,0.300814454982746,0.320289629100306,0.136711820375015,12055.6990186355
"166",-0.242427878136696,0.730581384011848,0.264275152600179,0.29937935221334,0.132578585929109,12053.607659181
"167",-0.237535572349748,0.728462938316037,0.264944399353089,0.299929126208846,0.132468343758944,12053.4476702192
"168",-0.254425709178281,0.723200987140145,0.275505911135677,0.303872216768549,0.13300351381951,12056.5892500262
"169",-0.234997736246078,0.707026844580179,0.284035035986977,0.318057352639781,0.134743864604545,12057.2653039295
"170",-0.248386589981249,0.699995963420273,0.296049229414824,0.311294609102826,0.132760533123642,12057.7216593774
"171",-0.264457058784835,0.719146914430867,0.278783732711627,0.324263315628431,0.134755822667768,12055.6982282114
"172",-0.266486714531433,0.694822599580312,0.305048856822718,0.320599314780294,0.135469632930194,12056.0271727791
"173",-0.266444672750188,0.695855052988358,0.303748260519115,0.326967047323401,0.134317714306898,12056.6751129258
"174",-0.263889779861187,0.697534196092006,0.301451547360898,0.325010013340935,0.134219466100174,12057.6004872594
"175",-0.241812397596043,0.698951254929161,0.2949563947507,0.316512560914739,0.133598474332364,12058.5840387008
"176",-0.249004897548313,0.688253940062615,0.306336714312075,0.323057094754279,0.135454189799965,12057.8294227582
"177",-0.267425558449621,0.696476086591072,0.304012690244645,0.322310288010497,0.136354715798198,12055.1364727778
"178",-0.265240723711103,0.698440941669241,0.300658753016456,0.326839040663185,0.135581714293587,12056.4989853933
"179",-0.251946353882768,0.692602972267223,0.302286623166373,0.325215794202833,0.134250919433332,12058.0989131005
"180",-0.264203768971469,0.695337031819317,0.303959251834253,0.32437022335667,0.132980011962752,12056.5124951734
"181",-0.264626290347819,0.698484947387119,0.300769300441407,0.324480303932499,0.13342840881158,12057.2385671136
"182",-0.26486912976047,0.697005262914128,0.300859402810949,0.331852851871183,0.133349733911221,12055.540151752
"183",-0.257494839788656,0.68743329852647,0.309642355798195,0.327018336319291,0.133810636249653,12057.1712843348
"184",-0.258656470502046,0.69884013282657,0.299883906622344,0.316967340166798,0.13530934453947,12057.8240120207
"185",-0.26246196198024,0.702147157775804,0.296583836491565,0.319964293268343,0.135375954842377,12057.8887973634
"186",-0.267759266275435,0.708792041414481,0.292102900935409,0.319179453789883,0.134548140882968,12057.3788885658
"187",-0.223935665233902,0.699041412105801,0.290150539550417,0.306854655973153,0.133867355284796,12055.8900335648
"188",-0.225344120819328,0.699670741154905,0.291046070570134,0.304702644057211,0.133148214160069,12055.4884471807
"189",-0.228691889830997,0.71299607379087,0.277520324625956,0.30993629104375,0.134407448282804,12056.4769227878
"190",-0.23080839928467,0.709289423645516,0.283339312115513,0.302804127676819,0.135157205250416,12055.9529742686
"191",-0.242776016776665,0.713495877274052,0.281777214070107,0.307323478390608,0.1343514412791,12058.2464524419
"192",-0.252193180972691,0.69993385560342,0.295951008355662,0.322380474068027,0.134384009514208,12058.8205882725
"193",-0.23506882677325,0.686654464132831,0.305021918029503,0.312687848645938,0.135628007771245,12055.8007560222
"194",-0.244351436480317,0.699384464525386,0.294589585537199,0.313352288696741,0.133676071580823,12057.9140790746
"195",-0.252706148481006,0.700022743059655,0.29571500406475,0.321973272057525,0.134705137988286,12059.0147638358
"196",-0.249570005689662,0.699735705053451,0.294019897174388,0.326184690339374,0.134623877426939,12057.2540892903
"197",-0.25199755879927,0.702063925116557,0.294357286872983,0.325512164367782,0.134694450641313,12053.1119573345
"198",-0.251804314186799,0.703446258912554,0.291734419031458,0.325678021241914,0.13470668793464,12057.5938940373
"199",-0.251685412602441,0.702681843558835,0.290852612235189,0.325659780089449,0.13470677724839,12053.5236195988
"200",-0.250070665993474,0.704301324284459,0.291628857916302,0.325090982869352,0.135062403508424,12052.229728425
"201",-0.250600650937022,0.703040301602961,0.290034826886026,0.325343496653451,0.135019973533343,12052.1553986278
"202",-0.255008850461312,0.711693090352725,0.287360364067507,0.307350266788359,0.133974484603017,12057.1750575263
"203",-0.245520426636182,0.695503736961098,0.29720709366733,0.325359417297514,0.133817014221205,12057.1497311168
"204",-0.250394802389768,0.694385384571917,0.299955156035395,0.324079082911698,0.134164878635889,12057.8106625183
"205",-0.250452887177764,0.714398332248612,0.281042354309439,0.314630402986811,0.133897986116551,12058.5940309474
"206",-0.26472562704917,0.69817044741467,0.301372804281257,0.322690577625404,0.135063868695004,12057.4569927766
"207",-0.251077227064233,0.702261482539103,0.29306265602833,0.319815413622784,0.132114234450961,12056.9743429833
"208",-0.228612913754513,0.669643438135866,0.319942705758676,0.319612193971409,0.135249401544732,12054.4198248954
"209",-0.240783296117744,0.695559739463076,0.298042148195319,0.316262746272175,0.135265622473863,12058.5137560728
"210",-0.242277192647617,0.701151406574636,0.291995278512498,0.317100592611347,0.135055455257052,12058.8299500088
"211",-0.25555473819294,0.696963594853911,0.300251083349169,0.317794494676176,0.135226714368705,12058.4653207736
"212",-0.236766763510773,0.687526496597418,0.304218040979442,0.320420948998684,0.134278969964975,12058.1530582414
"213",-0.257132630919082,0.717194194068231,0.281904235925738,0.308545108957252,0.134323528587699,12058.1065432131
"214",-0.242379655809002,0.73062081683641,0.264534318967647,0.304183913378507,0.135243087186923,12055.8573116786
"215",-0.237045876536331,0.732612575435147,0.260347296273213,0.304669459380336,0.135048423892706,12055.0449093954
"216",-0.256368712138503,0.724033064478905,0.274978752830809,0.303903253936333,0.134658414663745,12057.1955732249
"217",-0.258280384914731,0.70980764842409,0.287753905426419,0.320712655135382,0.135078853266134,12058.483584354
"218",-0.243854402411947,0.710611301269347,0.283046659380087,0.314382865316623,0.133954771141031,12058.6488942163
"219",-0.245305187094346,0.705499426465036,0.29029091686613,0.313795113483787,0.134460525830561,12056.8512328783
"220",-0.257542586440888,0.715542784746517,0.283195180387639,0.313707345969114,0.134599566625302,12058.0659605201
"221",-0.254866557229016,0.715151183474991,0.283363287212002,0.312939443042719,0.134800830003803,12056.3764996215
"222",-0.254861566721191,0.714648900403992,0.282886955132009,0.312316489980279,0.134692065980424,12059.0980359721
"223",-0.265405533045827,0.716806387177777,0.283085627734916,0.317088489745729,0.134299576909486,12058.12791958
"224",-0.253779560802915,0.713986562318973,0.28296309566909,0.313721700681756,0.13404942284552,12059.2353410038
"225",-0.24930120038128,0.713837597116318,0.281729917242697,0.316180740933189,0.134418716926871,12058.923291073
"226",-0.277066938715743,0.701130946782718,0.301090440465559,0.324893420154208,0.133855806814849,12054.7299350704
"227",-0.250580385088987,0.724866441865402,0.271363510538237,0.313018505846248,0.135004975023134,12057.5336174208
"228",-0.250882761510096,0.717840858352112,0.27899269721235,0.310208199190461,0.134390336947272,12058.9171053533
"229",-0.250658763507157,0.702458262400314,0.293221767678775,0.319743348725811,0.133831324204471,12059.1747333411
"230",-0.252773298275819,0.700293707248236,0.296096390139223,0.316454481664911,0.132782982329646,12058.0857398043
"231",-0.233277706527382,0.695659391583894,0.29382446538138,0.327216942766143,0.134220463095257,12054.6166035395
"232",-0.237456540594566,0.695869937281656,0.294902022889675,0.324467061236028,0.133542966037932,12056.6118538932
"233",-0.25558310338189,0.694660983766835,0.300852595886828,0.328473377273606,0.13328442696216,12056.9177747471
"234",-0.254700111928907,0.696481964073864,0.298491900984122,0.329990105798943,0.13381892389197,12056.634798851
"235",-0.259200630033603,0.690920573828288,0.306682622445978,0.324332040990147,0.13293081355077,12057.0607493455
"236",-0.260097512865249,0.693049543207832,0.304878184910469,0.321931061704432,0.133161943069858,12057.3072752644
"237",-0.232265749678827,0.709824025179823,0.281515609424402,0.310079551475225,0.134330098743814,12057.8968787083
"238",-0.236700049591442,0.711183852447361,0.281332563053164,0.309057964758729,0.132941698280555,12057.4970343123
"239",-0.248050199898269,0.69377359866639,0.301289536052413,0.319791374000224,0.135374521883035,12058.6352260396
"240",-0.241145074223948,0.70390178411144,0.288977076538091,0.315745456997056,0.13335597137777,12058.4662845654
"241",-0.255853993530624,0.689546415446487,0.308958092391699,0.315597231384461,0.13450800209665,12056.4740657048
"242",-0.244047546241704,0.709458135320431,0.283248456109967,0.320116422372171,0.135275155754847,12056.8732115577
"243",-0.241263923717875,0.696894853782188,0.297032697431637,0.309970797288696,0.13411292811009,12058.0722264962
"244",-0.226276962850302,0.702859454876374,0.287544706761313,0.309145411694875,0.133522709087831,12056.1908880242
"245",-0.226597961738022,0.702364922780346,0.287084998379855,0.309240498350687,0.133532553268442,12056.2050367569
"246",-0.248421438197716,0.724705828022491,0.27186794626162,0.304531678479958,0.135068105398213,12057.6195439082
"247",-0.248685932270562,0.724234362004188,0.271481741796591,0.304502478841327,0.135084712490486,12055.2570324173
"248",-0.250450726113644,0.728654284386506,0.268001748750224,0.307431176607465,0.135083163825588,12057.4340370605
"249",-0.263058258721262,0.712609615088221,0.286942385334619,0.31593713008825,0.134431950323755,12058.5496953816
"250",-0.259802361149936,0.713900734317908,0.283714362899702,0.319999655903014,0.135834226492667,12057.3757826329
"251",-0.237917131293821,0.68716307516376,0.305774246210021,0.314806371133035,0.134187480699264,12058.1327630681
"252",-0.244473769334384,0.707520143694332,0.286017899951607,0.315148899337938,0.135015365604588,12057.9773783848
"253",-0.243861057445656,0.712402051914161,0.283034592903177,0.309802896369664,0.135411127076773,12057.5162051365
"254",-0.254480638538628,0.699702717765829,0.296435041596871,0.322542236288371,0.132297028498611,12057.0902808376
"255",-0.245462175975713,0.689007887214947,0.305260955685744,0.315643213688869,0.13622133938256,12055.8793064161
"256",-0.235885932312703,0.696285927022904,0.296998287479204,0.311857953332589,0.137008007206823,12054.0534481988
"257",-0.237345210647693,0.691275457621339,0.30048808390425,0.31661344134243,0.134372929256925,12057.9596357451
"258",-0.251707062252362,0.720148478096361,0.276185016857704,0.314660585768666,0.134227452674406,12058.4707103059
"259",-0.246583163173067,0.704814971456675,0.290565837063484,0.310471457395039,0.134130532562987,12059.0129923505
"260",-0.238330958518869,0.681491341902993,0.311587850863591,0.317105648457691,0.136288230862073,12055.6633986978
"261",-0.244268829915597,0.69243692530948,0.301332862651807,0.319239914558843,0.135504603673094,12058.4083663604
"262",-0.259145706975299,0.702627075947543,0.295786009711175,0.317043239842645,0.133251285556276,12058.3401300095
"263",-0.261434975885766,0.691028091492474,0.308176210483499,0.317863824068646,0.133766166037509,12056.6987376104
"264",-0.250475311653276,0.688886319215159,0.307261138342252,0.317818946340173,0.134534166365854,12058.3176394956
"265",-0.249073985162698,0.710514074432384,0.284929829579233,0.318348811177171,0.133599962532739,12058.3612722299
"266",-0.259813688631606,0.726956680241327,0.27203293837117,0.306478676888747,0.13375843372369,12056.2087114782
"267",-0.26233116965078,0.719141092529998,0.281235750922942,0.302990462888086,0.133701579905802,12054.0263885798
"268",-0.262262759361539,0.719405734946108,0.28153699049667,0.30297364672104,0.133697913734558,12055.3242178732
