"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","chi.1","chi.2","chi.3","chi.4","chi.5","chi.6","chi.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"21",-0.16240449386921,-0.121018273741748,-0.141627891221192,0.0400774563641555,0.0208675542415062,0.0609377308461121,0.0590431487041807,0.0077091858493938,0.988230462537684,-0.0928612242801157,-0.00360420193214706,0.195917393053681,0.517772270694497,0.679074558601857,0.806409129150052,0.94945844792498,-0.0909877682170829,-0.0998625586661533,-0.0432097456619858,-0.0556414789166698,0.0175910311516898,-0.0549225582727954,-0.0237709369559937,0.00381155127367444,0.0113118573629648,0.0218547915178719,-0.01293965516311,-0.0404981383526677,-0.0125908974325819,-0.0320107368689658,-0.0282040145911348,0.00480312712769638,1.07319860295289,0.993471353508423,0.762808717397819,0.447523752628403,0.293913801093258,0.176059845597303,0.047747677400902,0.218327509804116,0.174526707894947,0.15834482447053,0.132402688232624,0.103391032825516,0.0760484592987266,0.0396746583633162,0.0113544693318018,29767.8466817802
"22",-0.1624667300398,-0.150399069327608,-0.146785761725607,0.0252173862464811,0.031386932910219,0.0662088209162432,0.0566152401480316,0.0070077534892135,0.990924447439086,-0.0249177321683123,0.0177083383366136,0.189460057632243,0.483210114060615,0.643752771357588,0.794733137178677,0.949123064723794,-0.0816531344487302,-0.105086672988059,-0.0467235039724724,-0.0518600238980233,0.0213576079289468,-0.0557607048390697,-0.0159754157435515,0.00406215362207155,0.0140266491548907,0.0349617012211958,-0.0135509386467361,-0.0423898792439831,-0.0151442999980606,-0.030493556333567,-0.026721763278106,0.00481740395251527,1.01268785712122,0.974393667394739,0.772547184906847,0.479661381149677,0.329062887798727,0.18913758766938,0.0484310730148166,0.221538552480542,0.179317107590839,0.155933116910506,0.130528702148477,0.104838651948606,0.0752543965260781,0.0390144475580988,0.0114981991997531,29768.1679849627
"23",-0.152776780301228,-0.197737155697144,-0.137937582636115,0.00543594305668353,0.0469923431007195,0.0532758369385901,0.0618305778510566,0.00633327326435619,0.983744529703415,0.157426140558264,0.0859741481548399,0.232377439015212,0.491292197295266,0.659579646979667,0.803343088262761,0.950121406753745,-0.0808907099860396,-0.107481159445258,-0.0746206550081413,-0.0372277126160621,0.0081603206404912,-0.0471847060222937,-0.0238287721560403,0.0042095387034713,0.00758699083789926,0.0300905814159916,-0.0276685563111199,-0.0342813361060566,-0.0264081099419327,-0.0305551154422976,-0.0302316012523918,0.00473799274649372,0.847123484783521,0.907414213149279,0.734098446944702,0.467060065586771,0.316235211389349,0.179093832711393,0.0474046423005456,0.220703174199907,0.174349799988271,0.15801460195209,0.131013359622469,0.10165355591151,0.0751554693180722,0.0387576861679399,0.0115077382923653,29765.3029361363
"24",-0.199902136760055,-0.151187109455164,-0.120516840898971,0.0268295912562596,0.0341134775947547,0.0405298024715136,0.0622274956463675,0.00730165053674431,0.99693715611743,0.00508119838166031,0.0165077674172788,0.173141513908061,0.467896730735906,0.673146933047274,0.794212913967417,0.950971650626204,-0.0628529415221331,-0.110375361340542,-0.0674707260245546,-0.0362046646382569,0.0227861113930994,-0.0456572478820244,-0.0218947226937512,0.00279968408645099,0.0219676021958369,0.018251670255163,-0.0153488356111323,-0.0334911391853047,-0.0140269576250955,-0.0295520700491122,-0.0294431869209035,0.00371558151808687,0.987131242862939,0.973212240232441,0.78830416315102,0.493968628785754,0.305577589519452,0.188442265605338,0.0465132593182727,0.217521845601497,0.171816163208466,0.161019109377432,0.125884967518955,0.104551720639971,0.0750557278222798,0.0392665663351064,0.0117337513958777,29768.5323745736
"25",-0.147022995495356,-0.172132892524498,-0.125102570437122,0.0398989294546585,0.0494465388747012,0.0710041186649742,0.0672083202188753,0.00784552825694007,0.983217613393629,-0.0103383983377078,0.0537030477357457,0.178776528725738,0.472750779042209,0.658123847298435,0.795664128598168,0.948710888551703,-0.0880820951999232,-0.081166183484842,-0.0679533956442358,-0.0463528366501693,0.0156861243924507,-0.0461000997169741,-0.0237136845989398,0.00416447704151085,0.00847967415133671,0.0321589280570734,-0.032450292987138,-0.0317511184888796,-0.0136182316782723,-0.0295341844256415,-0.0302132489968205,0.00518349108590523,1.00635265620591,0.938108013073243,0.776466079108721,0.483967601071951,0.311325831659098,0.184974670355117,0.0484669724159833,0.22325002123953,0.176195939104675,0.157626591354469,0.129143517973853,0.102817540397766,0.0756232446018447,0.0382519974875891,0.0116112159182276,29773.3399793912
"26",-0.121172768997963,-0.103072793999913,-0.124343784484098,0.0267853587326736,0.0396332845383213,0.0348684114378592,0.0574971945450166,0.00804237780764452,0.974749157152954,0.0294470692219071,0.021464721188543,0.183325637568344,0.481816714517882,0.690375510197627,0.80237377109596,0.951370971579364,-0.0745440050953995,-0.0909908255150296,-0.0616771534845197,-0.0509010596576599,0.0153442271133969,-0.0441445759581906,-0.0235288117435054,0.00301733508138097,0.0109331585194705,0.0211910576993569,-0.0339830924793651,-0.0342217580140574,-0.013674488417451,-0.0244062080048507,-0.0277171795177442,0.00416589021269324,0.94200907784663,0.968300912861491,0.777199908210212,0.479575550473638,0.288999955598738,0.180659967526046,0.0458349224626507,0.220310394534818,0.17580546271658,0.157302696362569,0.128875920341897,0.10132565172375,0.0743129187473373,0.0391993778177129,0.0115183156033015,29767.9091898914
"27",-0.126220382073049,-0.153508413466861,-0.170321260490952,0.021579197142913,0.0195873308578529,0.0653610374584747,0.0576165380410019,0.00900422145300288,0.978626914493375,-0.105242252592835,0.0712042045968787,0.19464646950103,0.462481162184861,0.679185386379486,0.803078350823784,0.94861389938051,-0.0876367080938512,-0.0962987285902298,-0.0548194440643354,-0.0411401927933712,0.0295795467311797,-0.050668979972055,-0.0229023176079657,0.00312684203009832,0.00460353721296761,0.0225209372038738,-0.0243707525914622,-0.0243682723416155,-0.00922167315087855,-0.0308292223502796,-0.0330997510191433,0.00407337269396495,1.09411211380078,0.932817947562568,0.766882117360337,0.503636435899228,0.291159514403417,0.180960184430554,0.0483741032844095,0.223849586636007,0.177518898875309,0.155835855175972,0.132312321660064,0.104468880754287,0.0765326582470685,0.039561802947129,0.0115579606849747,29768.5663907143
"28",-0.146543570891978,-0.148725122138742,-0.145695353715436,0.0226880181542345,0.0554108454783201,0.047686523546668,0.0632954114426746,0.00963740202278517,0.987040230618319,0.00545666536377024,-0.0107335220604755,0.192988046106657,0.450310185164947,0.67051176124487,0.791603700662961,0.950930352988618,-0.092358362357616,-0.10936824964439,-0.0453388715259159,-0.0465538365251119,0.0192942191102274,-0.0495598138909969,-0.0220734235738961,0.00318316036595886,0.00122860065213439,0.0270938258869841,-0.0167970837402958,-0.0298001649886996,-0.0143451548658708,-0.0279613699267729,-0.0317012920811507,0.00359152834172663,0.983200642976263,1.00404796813882,0.769213860496649,0.505154945158003,0.307537658663062,0.190715159909946,0.0454514692744825,0.214894470008396,0.17968377387733,0.157101174084763,0.12988605323913,0.102438782780196,0.0772751074606617,0.0379434775054675,0.0116821305170739,29764.4246196152
"29",-0.10536898373763,-0.141767288359692,-0.162373106332393,0.0248692465862778,0.0473006005025021,0.0664359020507627,0.0556185140809799,0.00958772771601244,0.971412957966052,-0.000940001121990742,0.00248191328434431,0.16546647111778,0.486969303755695,0.684346130927163,0.794676025308585,0.949850210013799,-0.0969677897928296,-0.116176838552744,-0.0574305431530501,-0.0463562698949043,0.0175746233951157,-0.0421866725563049,-0.0201246532659484,0.00214541457757797,-0.00619887309704087,0.0171063836828466,-0.0207555647201196,-0.0233422091375638,-0.0107287384677747,-0.0297547332989277,-0.0290615538772925,0.00380543778428415,0.98699845970374,0.998263255811769,0.794977829690492,0.471110248945561,0.285409324535065,0.190030661173044,0.0471590812523264,0.22054176015764,0.17168394733256,0.155455210106207,0.128519164902185,0.100996203616734,0.0767958169757465,0.0396668469346789,0.0113462235281005,29755.3314703598
"30",-0.202200912447266,-0.209916175544981,-0.120217579528421,0.0184234922881781,0.0372351474591147,0.0625482941116008,0.0612916802856143,0.00891920010622753,0.997363109283346,0.103192183742387,0.0579048567611523,0.235996299304393,0.480235352726853,0.651401222741375,0.801091626239424,0.947927418014208,-0.0650005811672051,-0.0670205403328294,-0.0685168134818084,-0.0377434738583829,0.0151262266656749,-0.0531022535742001,-0.0250181300183196,0.00259671476705538,0.0155721626356597,0.0497603173896489,-0.0286318147577959,-0.0349323516681782,-0.0172120694143748,-0.0255738769305924,-0.0311755709708983,0.00403762879426033,0.898959995820324,0.930848642765408,0.725399022780526,0.480550401918298,0.321354073910206,0.181819367938952,0.0493617782827883,0.217618755134924,0.171419203822273,0.156931177069232,0.129437400926662,0.105007831998669,0.0756823102009121,0.0400192529332904,0.0118597187955621,29763.5277495344
