"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"21",-0.115305363642704,-0.229139659041512,-0.234132009461823,-0.0701939136225167,-0.0982905452137695,-0.0667423730944989,0.00989730630451362,0.00104650354569067,0.975450250170352,1.01398771075146,1.01911179860167,0.978389388069299,0.99053598949373,0.991301847168938,0.984396802719225,0.996724547733161,-0.076042238806976,-0.0913592407246075,-0.0873321633579646,-0.0788225195040194,-0.0239972680706054,-0.016870258839183,-0.0317019980873826,-0.000745451597409956,-0.0119732786543828,0.00181532477482314,-0.000133783236208396,-0.01983148275221,-0.00411231647163926,-0.0143951246215892,-0.0203576485454029,0.000809844211437515,0.224956186636168,0.182933264881369,0.170305693266846,0.148758902535161,0.124565886147158,0.0946346757364907,0.0536713646914648,0.0156972626801486,27346.7934405335
"22",-0.281202720636508,-0.186996522689658,-0.219518800416579,-0.13532011530164,-0.0848355242580371,-0.049952622855619,0.00352384070566627,-0.00272132731731418,1.02123645417572,1.00211763332879,1.01152816969328,0.993614714258953,0.987898591434016,0.989175482336706,0.986523485128289,0.997418913795897,-0.0629807956970591,-0.105897502078595,-0.0862186858632005,-0.0590837908095312,-0.0370018061831269,-0.029480665691745,-0.0305327383516394,0.000731423509326932,0.0374722941634586,-0.00126581170340128,-0.00164469863071471,0.00201826483518688,-0.00770633601218031,-0.00961120449383955,-0.0154233411163779,0.00242885556255966,0.222119003486129,0.184362828463497,0.170664288365991,0.149990290037232,0.125981572789979,0.0928976417452404,0.0540695074385376,0.0155939496085691,27354.3261214694
"23",-0.175563040076834,-0.196526607007594,-0.183868598976008,-0.115467694551169,-0.0894847135343781,-0.048040644537995,-0.000814726458535457,-0.0016402685681553,0.995102216381658,0.999954629170976,1.00411267376434,0.989698765423096,0.985662320911949,0.988386122717663,0.988188992648204,0.997018589644725,-0.0671772519834404,-0.0722985898276739,-0.102528930469556,-0.0727610651929599,-0.0218388604196828,-0.0305761255895636,-0.0278058543740244,0.000930753952759394,-0.00281058434323122,0.0275257098802446,-0.0064912438909997,-0.0109493083820642,0.00550601231413755,-0.00859789669015572,-0.0203032206364818,0.00304407976691695,0.218165383123157,0.184871556325097,0.171821130963311,0.146695736295623,0.121862445278089,0.0914279193476583,0.0527005441804473,0.0150548670244339,27352.5106371507
"24",-0.141937750260877,-0.178755578609156,-0.219985520272568,-0.110246363564023,-0.0773245453886618,-0.0524127377177741,0.00428744582924826,0.000771599780253922,0.984326458191429,0.996208601760125,1.01335418122392,0.988709161072331,0.98545386366901,0.987906297033111,0.986418831505294,0.996294800510987,-0.0922787138105905,-0.0976953856776415,-0.0858902395894725,-0.072591820513412,-0.0439353537508065,-0.0288572029608537,-0.0326044449899318,0.000590692326323168,0.00778544540708564,0.00887733028818617,0.00750397886962837,-0.0135704968427494,-0.012209048444472,-0.00205052450974858,-0.0168167489381534,0.00234089847798673,0.22438776719341,0.183202625186679,0.173113137653286,0.150224564831548,0.123080048071563,0.0902168532828215,0.0528678550663834,0.0159688265582546,27356.8864624361
"25",-0.0966003627269025,-0.221214323764307,-0.189350763250123,-0.139396437702573,-0.0893610926994197,-0.071287099649581,-0.00151839097880431,-0.00129983287349228,0.970955795794013,1.01006584301662,1.00455602461592,0.996742858087389,0.989185966167968,0.99372180600917,0.988082578821956,0.997090667207156,-0.0825650632578275,-0.0996485562680485,-0.0959405088678673,-0.0674157292149061,-0.036900219061981,-0.0181689767471629,-0.0297383887025689,0.000587974493011196,-0.0154366331738973,0.0156899696147784,-0.00881664622043236,-0.0122299894038097,-0.0120122535341705,-0.00371877718152379,-0.0210390114487486,0.00150368571209812,0.218181474071523,0.182195991431081,0.170030296877856,0.151413323415942,0.121375776638599,0.0967988473027788,0.0534627628121373,0.0158685072559155,27355.9341759617
"26",-0.132754646882854,-0.136541374962143,-0.193771408201434,-0.0752048611138518,-0.0610054627694241,-0.0768914372738579,-0.00358474520777414,0.00141617081601145,0.982812271281904,0.989510207543217,1.00661079928578,0.980259159684144,0.981630219880632,0.99554653268455,0.988510055398853,0.996589335767969,-0.0953477680809666,-0.117137685601888,-0.079930055502151,-0.0901945610666714,-0.044809230145062,-0.028987095093109,-0.0269179168243403,-0.00148593697088865,-0.00692031829215088,-0.0133955556376182,-0.0205677137122344,-0.031666683186516,-0.0113101731309836,-0.000176898782338603,-0.0164551639020808,0.000995018150045654,0.226433777278078,0.184632413439814,0.172639592893856,0.1539682807891,0.121498808238464,0.0919536374895386,0.052690199318297,0.0156256221756934,27351.1509350056
"27",-0.142017990877833,-0.204804089920638,-0.181060125076395,-0.107801037923795,-0.0794419155817813,-0.0564947077759054,-0.00548749537379566,-0.00306657769050211,0.982249065430007,1.00662142455569,1.0005454659696,0.988859018021473,0.98542114561576,0.989495924564538,0.988076538237748,0.997561196325899,-0.0810260490556974,-0.0932920377051126,-0.0789609209495827,-0.0797640198680862,-0.0237418299905814,-0.0197575205867862,-0.0229933875339262,0.000772238350437438,0.0113172530260351,0.0238159996810475,-0.00258412397317073,-0.0164347483667522,-0.00646155296352491,-0.0107575292754892,-0.0152576661354699,0.00390948004940213,0.220440532746169,0.183753778528076,0.172375809537158,0.150263581733592,0.125136482348414,0.0944080939651965,0.0512128523691447,0.0156284370700165,27355.6969762914
"28",-0.152787425097005,-0.128438121763799,-0.211600233707882,-0.132648282874366,-0.0866053194401148,-0.0701381952345128,-0.00196328657803791,0.00302349582413208,0.984381169330559,0.97895313005686,1.0068633034381,0.99740881351675,0.988801450930772,0.994069599208475,0.987162455475567,0.995983300101298,-0.080550543670516,-0.102772862526099,-0.0854767224557953,-0.0785286529046209,-0.0353339584495948,-0.0221865398887232,-0.0259496049817978,-0.00176814290243291,0.00263739234367336,0.0187055551347019,0.000751740772922189,-0.0218987377492386,-0.0111018745918932,-0.00603055929178104,-0.0151592403392719,0.00140270496295693,0.216146771244242,0.182943162383134,0.173772607226405,0.148923400147649,0.125335999126784,0.0936175816036775,0.0532781080392938,0.0155359608199888,27351.3964844448
"29",-0.133967282725339,-0.229712020370875,-0.219271578531299,-0.0782483807261075,-0.0823168893267907,-0.0694227554089856,0.0146607984528434,-0.00470510787067913,0.977286071777349,1.01197442191775,1.01025820411266,0.982041085548515,0.985882507831592,0.994510849658159,0.982633472564611,0.998359320853732,-0.0660698880807053,-0.080299125516799,-0.0735937407121214,-0.089252794220597,-0.0299802722001326,-0.0214958916376589,-0.0300841504171144,0.00100868109757028,0.00110762394110971,0.0239594096323908,0.00757981381912362,-0.0186809429062636,-0.00354203784526133,0.00454709251055637,-0.0204143335848248,0.00176391554718621,0.224564808938448,0.183412945178533,0.168986198443397,0.150095546891812,0.124862894297476,0.0943997620901334,0.0533475917601637,0.0156291718662165,27349.1496626939
"30",-0.184073417417663,-0.22674478311054,-0.269485127179938,-0.145219742627768,-0.0576559914227487,-0.0399189883948907,-0.00216763581077148,-0.000916422567326581,0.991285149188615,1.0100699576139,1.02874420659437,0.999930002349248,0.980573018905988,0.984122489684683,0.987732509607526,0.997098871753376,-0.0715096637715559,-0.0773464406803505,-0.0916838945050379,-0.0688856367391257,-0.0408116554690988,-0.0339478572301335,-0.0266777387115179,0.000124871202193786,0.0360377439804083,0.0228495090877947,0.00281299590915034,-0.0149944068894498,-0.00826558111004879,-0.0143748957620185,-0.0196681666203344,0.0019821559753207,0.223996990488887,0.183751387814057,0.167627715337651,0.155457380238425,0.126866429292842,0.0944337326087709,0.0536184734457953,0.0157741874099853,27345.1023798546
