draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,sigma
19,1593.1830260615618,0.9999847935071143,0.015248812029013757,7.0,127.0,0.0,-1592.8316380038107,-0.049262233726938845,0.0927634838723261,0.8912337492361547,0.12216722379624462
20,1591.9638800369717,0.9917896845065542,0.017715352441808534,7.0,255.0,0.0,-1590.4582049177632,-0.05002662949237597,0.11551272740232509,0.8667854785742485,0.1256117696436138
21,1593.1291812121312,0.9094240234888028,0.015910232419362194,6.0,95.0,0.0,-1591.898405934087,-0.009823075725961248,0.04629513732065505,0.9255932958895576,0.1237430302374706
22,1593.4643556731862,0.9995963543443375,0.016381336804181242,8.0,255.0,0.0,-1591.5124280885452,-0.018424386884487862,0.08816651306711938,0.888082438950281,0.12527317310239722
23,1591.8168822313928,0.9978548927132386,0.015248812029013757,7.0,127.0,0.0,-1590.699129926164,0.00456489699220373,0.1171262018335879,0.8510244442032971,0.1185558241446416
24,1592.036328500544,0.9605169085736754,0.017715352441808534,7.0,255.0,0.0,-1588.6906333067468,-0.006461862053386065,0.09306521792649562,0.8781272616585679,0.11763707011497879
25,1593.1543752103942,0.9976924704604037,0.015910232419362194,7.0,139.0,0.0,-1590.9868926882448,0.016479481955470866,0.045497070451865046,0.9202695355697984,0.1256889819912668
26,1591.2287688071456,0.9002779117137936,0.016381336804181242,8.0,255.0,0.0,-1590.1716463902933,-0.009240653343211214,0.010779390592911267,0.9609694911349004,0.12511501966811933
27,1591.7038695040917,0.9995595903442096,0.015248812029013757,6.0,63.0,0.0,-1591.0284199438402,0.0083389615324398,0.10650921715662769,0.8605624395227327,0.11822212385797473
28,1592.7870457529364,0.987320109623921,0.017715352441808534,7.0,127.0,0.0,-1591.33312838649,-0.024231138240525748,0.09026966505078596,0.886426884020263,0.11853593718124442
29,1592.9347422530127,0.8964603432835753,0.015910232419362194,8.0,255.0,0.0,-1591.623755417111,0.018983487627125487,0.05570832108836861,0.9078395410846967,0.12347570816739682
30,1592.3998810509893,0.9951658703533329,0.016381336804181242,8.0,255.0,0.0,-1590.75429508194,0.02117840019890675,0.05698999054889116,0.9059357416156203,0.12051806418772691
31,1593.5702132423598,0.9999930570330882,0.015248812029013757,8.0,255.0,0.0,-1591.0382749901466,-0.040900793362306634,0.08377295807735863,0.8979886051245047,0.12351755554058222
32,1591.5666759581104,0.759647808305562,0.017715352441808534,7.0,255.0,0.0,-1588.4280952181005,-0.04952292239045387,0.08483654689785565,0.9011434639400122,0.12076185442962267
33,1592.69978594574,0.9483309107482623,0.015910232419362194,6.0,119.0,0.0,-1587.4298724085047,-0.007096592505393585,0.04577015709451841,0.9263948695661742,0.127387841713095
34,1591.7815707804757,0.8400510853230965,0.016381336804181242,6.0,91.0,0.0,-1589.5397518558452,-0.004130559042083974,0.06820043266591831,0.9007504146541817,0.12118036123436879
35,1593.541644314949,0.9639058496694893,0.015248812029013757,7.0,255.0,0.0,-1590.8458369419964,-0.028423317444097616,0.06668189701639098,0.9124939963648101,0.12421825514698832
36,1592.6733168368744,0.9987096494588164,0.017715352441808534,7.0,163.0,0.0,-1590.9656712447868,0.010823311792184187,0.05248438361809072,0.9129893150560464,0.12281212270033745
37,1592.6711822232392,0.9901018549753176,0.015910232419362194,8.0,255.0,0.0,-1591.3467892671524,-0.03445144129154831,0.13347874207581648,0.8461522712872239,0.11952131274312919
38,1592.2069741581877,0.9734040213059542,0.016381336804181242,7.0,179.0,0.0,-1589.941410981522,-0.0035793510079571303,0.11296991993285088,0.8593135451401951,0.12126914508799089
39,1593.42433719911,0.845332167886053,0.015248812029013757,6.0,115.0,0.0,-1590.754129311261,0.008386877940941865,0.08138217602220718,0.8856114499316406,0.125243371138104
40,1593.3623562019454,1.0,0.017715352441808534,6.0,99.0,0.0,-1592.0141159773607,-0.014377627905708406,0.051931808299704,0.9238742912391017,0.12343196154511263
41,1593.6054086038546,0.9048235756722359,0.015910232419362194,6.0,75.0,0.0,-1590.8820275301887,-0.03196307297163053,0.12389433350386962,0.8546692716978116,0.12118766191173352
42,1592.7846355958293,0.9585312456526253,0.016381336804181242,8.0,255.0,0.0,-1590.4684776723848,0.006340860831559487,0.017861024307474913,0.9520050780948156,0.12527189473235112
43,1591.6948086946059,0.835410176388947,0.015248812029013757,8.0,255.0,0.0,-1589.383011536261,-0.06062863464532703,0.09170465619854028,0.8968875812552041,0.12167790930204826
44,1593.4677157069166,0.9999003453617541,0.017715352441808534,5.0,55.0,0.0,-1592.7239648092511,-0.01844771206889468,0.041964408494370165,0.9345868557972636,0.1235171203077038
45,1592.767691389762,0.9957462185862944,0.015910232419362194,8.0,383.0,0.0,-1590.5906299575568,0.029469242100627853,0.028292424914460775,0.9336196214647917,0.12444564313481093
46,1591.65733821632,0.9958448175832803,0.016381336804181242,8.0,255.0,0.0,-1591.1263086210495,0.032787399706278565,-0.011232220674273556,0.9739177463618934,0.12380091535095386
47,1593.32595953658,0.9958204925849776,0.015248812029013757,5.0,63.0,0.0,-1590.7722544623016,-0.04335640556082562,0.0975604890291732,0.8855602359181465,0.12293126073806608
48,1592.7348595895971,0.7223078072358474,0.017715352441808534,7.0,195.0,0.0,-1589.8205575067675,-0.019581207720698844,0.11904263575648638,0.8575474885688409,0.12116115227085597
49,1592.5884867617503,0.9276835207915178,0.015910232419362194,5.0,47.0,0.0,-1591.6158423068923,0.01989251583250569,0.03455794144764119,0.9317054464887382,0.12400294352929923
50,1591.4799398918724,0.8577022740652356,0.016381336804181242,7.0,231.0,0.0,-1587.5618324366692,0.029511707452031702,0.0662664032730171,0.8971442604582585,0.1242303319661751
51,1592.750967411347,0.9999903125402153,0.015248812029013757,7.0,255.0,0.0,-1592.0947935922134,-0.04067011809163536,0.057895313500308326,0.9250784440059933,0.12265450014683384
52,1593.5876100081423,0.9999330147928891,0.017715352441808534,8.0,255.0,0.0,-1592.4867337744615,-0.04163888567879206,0.10948097329876624,0.8726271859032856,0.12257318534742602
53,1592.6252646394248,0.9924104087600277,0.015910232419362194,8.0,255.0,0.0,-1588.011841772605,-0.039455560432912345,0.13924347339909945,0.8427020907184984,0.12285648885188186
54,1586.8001333819398,0.9945079688615902,0.016381336804181242,7.0,191.0,0.0,-1585.289193439692,0.003868913293454438,-0.012153503837340308,0.9805678173899867,0.11585649145912066
55,1593.0541937801863,0.9549071986290091,0.015248812029013757,7.0,175.0,0.0,-1591.6102735132833,-0.016254438433361513,0.03758838849492318,0.9365472276309901,0.1229069814970979
56,1594.119252552061,0.9867893102769411,0.017715352441808534,6.0,111.0,0.0,-1592.670330704431,-0.009709774961951067,0.09774169278262208,0.8745885148588887,0.1234472700702924
57,1592.6995100990855,0.9533705790311794,0.015910232419362194,7.0,135.0,0.0,-1591.5196254762127,-0.0008935146741440689,0.07257073165759009,0.8996789683720694,0.12273529150610427
58,1588.9646731564935,0.999108752950344,0.016381336804181242,8.0,255.0,0.0,-1582.5438929023637,-0.01824079696152913,0.19473545846333998,0.7791109630805226,0.12874572737541873
59,1591.733398616372,0.9677658294795557,0.015248812029013757,8.0,255.0,0.0,-1590.3592460233288,0.010982580830048059,0.12132842579493468,0.8433328986191954,0.12522337473505205
60,1593.6544143101569,0.9438905342382969,0.017715352441808534,6.0,71.0,0.0,-1592.9289819322232,9.468520453216926e-06,0.10688927322439971,0.8623421379479169,0.12391926670570767
61,1592.0419535327949,0.9778774092400377,0.015910232419362194,6.0,111.0,0.0,-1588.876694176744,-9.04141552124138e-05,0.051212458881781435,0.9211660849797038,0.12045492347477264
62,1590.7914739919927,0.8881593672044147,0.016381336804181242,8.0,255.0,0.0,-1584.4151808417964,-0.0011165174401232428,0.032810791042188744,0.9368402293050444,0.11751601841543273
63,1591.9472794593075,0.9995984175105429,0.015248812029013757,5.0,39.0,0.0,-1591.2490721530526,0.013848379960928059,0.12558673777270601,0.840038482730381,0.1256107289198637
64,1592.934244008847,0.9956972350522992,0.017715352441808534,6.0,63.0,0.0,-1592.690277435287,0.014173310011118028,0.10888992108678612,0.8562612205414319,0.1233795821649326
65,1592.1946172909857,0.9977322580936394,0.015910232419362194,5.0,35.0,0.0,-1591.4236027092363,-0.0005700126458011704,0.05367329285586351,0.9188521924527375,0.12102744006824025
66,1589.8985233159765,0.9710699904203486,0.016381336804181242,7.0,127.0,0.0,-1587.9167320798913,-0.006426346436318015,0.07749891237301534,0.893608875985479,0.11549827948085103
67,1593.7661028945515,0.8453957455337187,0.015248812029013757,6.0,87.0,0.0,-1587.4227052656508,-0.02247783180385444,0.09453838336820992,0.8810277235887436,0.12499373614711501
68,1591.2822878142956,0.7958837243778305,0.017715352441808534,7.0,187.0,0.0,-1590.0354312557852,0.019856743728893116,0.10158873983022156,0.8602666688409364,0.12420938392196818
69,1591.4501846093106,0.9497047029573763,0.015910232419362194,2.0,3.0,0.0,-1591.140772152003,-0.0006655998867072376,0.053912378583613085,0.9190673089486279,0.12104497931465116
70,1592.330618081201,0.7335352999757259,0.016381336804181242,7.0,127.0,0.0,-1586.851528876533,-0.0020507664124409628,0.06503390801920343,0.9057571094405849,0.11791064185965491
71,1593.6835924031973,0.9897272572245429,0.015248812029013757,2.0,3.0,0.0,-1593.593455924062,-0.022533324324441387,0.0950428921529009,0.8820258565350241,0.12499081360968323
72,1592.7655475349165,0.9976146682439091,0.017715352441808534,7.0,255.0,0.0,-1590.5860089176347,0.016058447234375044,0.09662441837907546,0.868206224827577,0.12557449168833978
73,1591.5265865932308,0.9996596913340242,0.015910232419362194,6.0,99.0,0.0,-1590.6357209251184,0.008847140444911456,0.0690863770556021,0.8960326123367435,0.1216543007586239
74,1592.5289018108494,0.9723379726570734,0.016381336804181242,8.0,255.0,0.0,-1590.2083730304398,0.007710845673530542,0.12618687637388779,0.8402110119587491,0.12175131318181431
75,1593.4497176585828,0.9060686783614941,0.015248812029013757,2.0,3.0,0.0,-1592.6586234153117,-0.023222935629958454,0.09427289073360469,0.8810449304367343,0.12497760872936776
76,1593.3313778831798,0.9999822337517347,0.017715352441808534,7.0,191.0,0.0,-1589.497338355443,0.006484789342573549,0.10245489606247872,0.865356865745796,0.12489254878148254
77,1589.5344989628784,0.9596097867230541,0.015910232419362194,7.0,211.0,0.0,-1586.5888640817368,-0.04709515859210206,0.15217321375735227,0.8281893660867525,0.11835225527335083
78,1593.639284222818,0.9684000801504876,0.016381336804181242,7.0,127.0,0.0,-1591.9900903658138,-0.0222098855250119,0.1182667189759189,0.8584032756522764,0.12374939274705085
79,1593.6539086718822,0.8901661603153123,0.015248812029013757,5.0,63.0,0.0,-1591.8259358895032,-0.018126324493234966,0.10582640200122181,0.8684952348354231,0.12546216058834836
80,1593.0886485267602,0.9333373719370612,0.017715352441808534,7.0,255.0,0.0,-1592.1147329663615,-0.011148219769555481,0.11995253325279061,0.8512515397011526,0.1226385234835764
81,1591.4713946132895,0.9140627782282217,0.015910232419362194,6.0,83.0,0.0,-1587.2733229382818,-0.035082805296524106,0.1299709840882463,0.8514692762578051,0.12036007111581208
82,1593.652702943806,0.9945934795148642,0.016381336804181242,8.0,255.0,0.0,-1593.325678701044,-0.004416198901687606,0.043359670808994055,0.9276275993804318,0.12250063355241916
83,1594.013607409718,0.9977440298836875,0.015248812029013757,7.0,127.0,0.0,-1593.460051847077,-0.02714272298940188,0.09522214924270953,0.8822576211314246,0.12428303799041558
84,1593.8670921444836,0.9997709233448424,0.017715352441808534,6.0,127.0,0.0,-1591.4215637469358,-0.03303709010323946,0.11436192732861962,0.8650141679695652,0.12335149040324397
85,1593.446010542451,0.9999373029075251,0.015910232419362194,8.0,255.0,0.0,-1591.4014919389658,-0.006802504182493298,0.110461789959834,0.8620157546232272,0.12357622811900545
86,1593.376602447031,0.9088940056395532,0.016381336804181242,6.0,91.0,0.0,-1592.1438387746903,-0.0009548254750640833,0.036710126137331954,0.9333562358929364,0.12149992888563133
87,1593.9205740690568,0.9751163965401414,0.015248812029013757,8.0,255.0,0.0,-1593.2463819266027,-0.0220847183124199,0.11163699439843332,0.863852944892448,0.12181125279533421
88,1593.6212544044413,0.6708036137628373,0.017715352441808534,2.0,3.0,0.0,-1590.7086408152388,-0.03234170173158923,0.11339113192344993,0.8644982156198103,0.12331963145769631
89,1592.7962038360577,0.9774677350006827,0.015910232419362194,7.0,255.0,0.0,-1588.1355458385829,-0.0043076620308889115,0.03711362615142548,0.9361799513595249,0.1249197072105376
90,1592.6419346672287,0.8260719990712948,0.016381336804181242,8.0,255.0,0.0,-1591.5378503312747,0.013654727596864438,0.06550225662371839,0.8989947349997038,0.1235620342641378
91,1593.664433668075,0.933124498119632,0.015248812029013757,8.0,287.0,0.0,-1592.4763051054897,0.0010146209787910859,0.03261395718210693,0.9379474792418426,0.12236593665820963
92,1593.3614738549634,0.9996195453656631,0.017715352441808534,7.0,191.0,0.0,-1591.673670270587,-0.02013511131762727,0.12624139941416937,0.848117542313413,0.12112946457928706
93,1591.573359271875,0.8629674678165661,0.015910232419362194,6.0,91.0,0.0,-1589.732012899181,0.00720782297632851,0.04030374554878771,0.9305703589362058,0.12350314356309071
94,1593.3782495105818,1.0,0.016381336804181242,1.0,1.0,0.0,-1592.8151379442347,0.01362430496343908,0.06584100328006406,0.8994046351413055,0.12356115274200699
95,1589.3984626985425,0.8039174226305473,0.015248812029013757,7.0,163.0,0.0,-1586.5098836768416,-0.008322410784397754,0.14545941267423929,0.8279979968455804,0.12870202258247418
96,1590.76553837871,0.760078885140262,0.017715352441808534,7.0,127.0,0.0,-1588.9353454580107,0.009963776665597694,0.10394188170254144,0.8645066960261562,0.11882167561474666
97,1593.3380472198753,0.887625334852979,0.015910232419362194,8.0,255.0,0.0,-1588.6258236050712,-0.035284567290973096,0.10717397421104033,0.8724386331293359,0.12011932964856849
98,1589.6170617001217,0.7561679537667022,0.016381336804181242,8.0,255.0,0.0,-1586.8618768123345,0.012171658758152834,-0.02341344019245345,0.9896631333664158,0.11966582441095586
99,1584.9349774131315,0.9967543187891382,0.015248812029013757,7.0,255.0,0.0,-1582.0810174724595,-0.08890590781776225,0.031277807546190375,0.9668840344609997,0.12168423718728984
100,1591.227822471205,0.8857880589620918,0.017715352441808534,7.0,191.0,0.0,-1588.4772626001675,-0.0012737239719044881,0.05364073695588478,0.9144847253362736,0.12121145286608158
101,1593.851195931848,0.9653603315789498,0.015910232419362194,7.0,127.0,0.0,-1592.953157854437,-0.020604130906961955,0.09415791968750381,0.8822444074496624,0.12138692384020303
102,1590.2749698201021,0.9253631880459593,0.016381336804181242,6.0,67.0,0.0,-1588.2849229434655,-0.003185019879329909,0.006434357666206989,0.9632090595159871,0.12076911816942953
103,1591.1050603879307,0.9999618997436177,0.015248812029013757,7.0,127.0,0.0,-1584.426447919954,-0.05812838096716935,0.06219498804441568,0.9261628783608592,0.12484819909433713
104,1593.2049304666164,0.9996968407956228,0.017715352441808534,2.0,7.0,0.0,-1591.5805353756352,-0.0013567508465799198,0.05540558930473209,0.9165980787221004,0.12119896774704532
105,1592.3682641608248,0.9865424255605678,0.015910232419362194,8.0,255.0,0.0,-1591.8155262991456,-0.04240200694324571,0.16510191609507333,0.8164288433292048,0.1214342119665144
106,1591.7628327591651,0.9996775063121659,0.016381336804181242,4.0,27.0,0.0,-1589.7024109647514,-0.008658575306388328,0.0032110015132923143,0.9713882178416383,0.12056295144267025
107,1593.0984971169532,0.9464602991672231,0.015248812029013757,7.0,127.0,0.0,-1589.800046811044,-0.019846573901468947,0.11801592115688839,0.8585621424711177,0.12387099045602128
108,1592.1391491279996,0.9736163928173296,0.017715352441808534,6.0,71.0,0.0,-1591.4324943404467,0.01863119500950511,0.0489802452430929,0.91759836789543,0.12061467835261903
109,1593.1438355802275,0.9550893083640558,0.015910232419362194,8.0,255.0,0.0,-1590.6316529806793,-0.04637796856646987,0.09119990012665086,0.8926635906929664,0.12186215323836197
110,1592.8331538172695,0.9988654676418596,0.016381336804181242,8.0,255.0,0.0,-1591.1456033164443,1.0377251248051822e-05,0.11926858105212824,0.8506631961199167,0.12571386789742164
111,1593.3978086772233,0.9308088429706115,0.015248812029013757,2.0,3.0,0.0,-1592.1734225119842,-0.01929727642427896,0.11669630530144301,0.8570750503275516,0.12384693051935079
112,1592.368899922047,0.9999560824184291,0.017715352441808534,8.0,255.0,0.0,-1591.5931048992059,-0.02634195820820851,0.03733036360811705,0.9395134618978296,0.12423693191219008
113,1593.1067452793518,0.9999916847427218,0.015910232419362194,7.0,191.0,0.0,-1591.8119913024052,0.016510217018441055,0.027446550126614244,0.9389238603726241,0.1249334750110647
114,1591.597277194869,0.5566510561511366,0.016381336804181242,8.0,255.0,0.0,-1586.6999357678887,-0.02350661829197191,0.03749017287654087,0.9379923662047874,0.12540028846290666
115,1592.6229095096157,0.9807213617983583,0.015248812029013757,8.0,255.0,0.0,-1591.760670753201,-0.004891671157614997,0.058531698949055334,0.9121161057931432,0.11907029403791024
116,1592.886083269557,0.7435265768055881,0.017715352441808534,6.0,95.0,0.0,-1588.3134952164517,-0.00018386381481098652,0.014310440338547675,0.9572791671127878,0.12479905556446581
117,1593.4883898567996,0.9772196399107069,0.015910232419362194,8.0,255.0,0.0,-1592.6535361794663,-0.013377554407692558,0.05287871747098528,0.9222820391663124,0.12133541010708332
118,1591.849806649843,0.9897024792335165,0.016381336804181242,7.0,255.0,0.0,-1589.2900982617352,-0.03664054624710892,0.16183608030822771,0.8160554103185165,0.12520357916503044
119,1592.2064624731677,0.787907195827266,0.015248812029013757,3.0,15.0,0.0,-1590.1677200419751,-0.005375333536275003,0.05678437684828782,0.9135813134059237,0.11918145282942584
120,1593.0358811354633,0.8931642337137871,0.017715352441808534,8.0,255.0,0.0,-1590.5868167207502,-0.022653831011211326,0.14033617603530998,0.8362539931586708,0.12244200874224527
121,1591.793854331003,0.8260096177724416,0.015910232419362194,8.0,255.0,0.0,-1589.3156563676234,-0.012761765810901157,0.004001805926535513,0.9719699407193965,0.12494235243716668
122,1591.8835988419655,0.9050722738625903,0.016381336804181242,7.0,127.0,0.0,-1589.9617078008787,-0.02312914184981907,0.1768097711611243,0.7978279751140218,0.12386807441580532
123,1591.962337783508,0.9131324338723197,0.015248812029013757,8.0,255.0,0.0,-1590.0948960300052,0.00949588775504117,0.03723510017253779,0.9289491668940298,0.11994613122627665
124,1593.6107326122233,0.9898133101886739,0.017715352441808534,8.0,255.0,0.0,-1591.9638782840093,-0.039561290488254984,0.08638971453391994,0.8951744986416742,0.12392097546950938
125,1591.4902749375162,0.9957689414679063,0.015910232419362194,7.0,127.0,0.0,-1590.665010799655,-0.013697673975978058,-0.013313782219907318,0.9890401587600899,0.12351024789924715
126,1592.5434249191674,0.9874597725245379,0.016381336804181242,6.0,63.0,0.0,-1591.6084445836318,-0.03154246678401568,0.1599572140292785,0.8171330079720819,0.12464160054317636
127,1592.7125212445435,0.9031566981970874,0.015248812029013757,2.0,3.0,0.0,-1590.9766149028628,0.009397883863832009,0.037422345103602254,0.9295065439097849,0.11995281017530957
128,1593.8376083012256,0.9852893675569327,0.017715352441808534,6.0,127.0,0.0,-1591.6854052278418,0.006305534665417348,0.08058652931403057,0.8874578850812914,0.12196840868800414
129,1591.2620579228487,0.9709184350818032,0.015910232419362194,8.0,383.0,0.0,-1590.2136103298537,-0.0762073526518777,0.16186457422517941,0.8284128906851956,0.12305505285162861
130,1591.7688971212958,0.748244930002959,0.016381336804181242,3.0,7.0,0.0,-1590.42579209232,-0.03061682332451896,0.16214260521677865,0.8169496642816148,0.12472521588329123
131,1592.8040884614777,0.930439943750363,0.015248812029013757,2.0,3.0,0.0,-1591.927346223859,0.009513106531842551,0.03830465595832867,0.9303630663873901,0.12000472613187707
132,1593.8126367592943,0.9433971798049698,0.017715352441808534,7.0,215.0,0.0,-1593.096599419016,-0.01637198943776361,0.09725346994540879,0.87811659102725,0.12214797156649733
133,1593.2538389512665,0.9541793123568852,0.015910232419362194,8.0,255.0,0.0,-1590.1595385057335,0.0066716095441662245,0.08370798205843939,0.8829635823012174,0.12349379893076294
134,1589.9627048348905,0.9897665705342586,0.016381336804181242,8.0,255.0,0.0,-1588.7957529975538,-0.06342087910221375,0.1801684190727404,0.8080423443283772,0.11961329673789535
135,1591.747762599736,0.9961648533788545,0.015248812029013757,8.0,255.0,0.0,-1589.9778494158243,-0.051778755172212206,0.15848214217313158,0.8258418115723698,0.12684377845975256
136,1592.3329736830478,0.979036743832445,0.017715352441808534,7.0,127.0,0.0,-1592.1791146068956,-0.005360778576986342,0.06598526439426043,0.9070337646803628,0.12744470505087624
137,1592.4391265615357,0.9427525809386796,0.015910232419362194,3.0,11.0,0.0,-1592.1620533904,0.007145586391322661,0.08411299012986566,0.8855903024344343,0.12352984602623109
138,1591.3860905610406,0.9481399041210163,0.016381336804181242,8.0,255.0,0.0,-1587.9340482233645,0.015172877167901366,0.01875070255243293,0.945774744523354,0.1258629665529635
139,1592.166188786506,0.9759910419229981,0.015248812029013757,6.0,127.0,0.0,-1590.234619256727,-0.04862127146060941,0.15658268870295508,0.8263581462726761,0.12643154740586252
140,1592.4033825619592,0.9467256337959961,0.017715352441808534,8.0,255.0,0.0,-1590.0414242070644,-0.007487720384685355,-0.0014673977957663036,0.9747598760552302,0.12321505501028654
141,1593.1029445094584,1.0,0.015910232419362194,2.0,7.0,0.0,-1592.3496717718654,0.007132935532856757,0.08412861293779295,0.8850438689200935,0.12353869938094658
142,1592.5863841880785,0.9391542955005775,0.016381336804181242,5.0,35.0,0.0,-1590.4165799529494,0.015989872697837495,0.015883069165696744,0.9501873264126923,0.12609498442119352
143,1592.0910573775716,0.813050398511177,0.015248812029013757,5.0,35.0,0.0,-1590.157178791337,-0.04153060826458619,0.15183064359716725,0.830084054841123,0.1263037615821588
144,1591.405756693788,0.9161206681217037,0.017715352441808534,8.0,255.0,0.0,-1589.6405336717166,-0.031924121283410864,0.1799294062578733,0.7989990423787686,0.12256898313088227
145,1593.2347318193695,0.997229354056079,0.015910232419362194,8.0,255.0,0.0,-1592.6194181692008,-0.039133182838817386,0.0890902746591346,0.8932113211458859,0.12344029570355151
146,1591.072616320087,0.9995781509900966,0.016381336804181242,8.0,255.0,0.0,-1589.7738616099275,-0.031401150383399086,-0.0011853921203740586,0.981792418986465,0.12385268991074976
147,1593.7271794548692,0.9378622944244304,0.015248812029013757,7.0,255.0,0.0,-1590.3334479034986,-0.01627256108084811,0.1124616144807414,0.8616476040695408,0.1251389974608307
148,1591.0540606025347,0.9635546305544538,0.017715352441808534,5.0,43.0,0.0,-1590.4549770501148,-0.028702964412473282,0.18355183516263165,0.7945040082205457,0.12285660255585204
149,1593.375808599253,0.9589713535972824,0.015910232419362194,6.0,67.0,0.0,-1592.5293689318426,-0.02038650170514629,0.08627827155827773,0.8909640957837981,0.12262182185113397
150,1593.3565151550022,0.9662174051371033,0.016381336804181242,7.0,227.0,0.0,-1589.3118812632865,-0.04292857983803445,0.08062275132908642,0.9021283022931111,0.12374831643030715
151,1593.5015984946683,0.9527719600382019,0.015248812029013757,5.0,43.0,0.0,-1593.1642560872483,-0.01591306498127672,0.10955302837915998,0.8655866563854384,0.12455394082257326
152,1591.383147430666,0.999303000843702,0.017715352441808534,8.0,255.0,0.0,-1588.916363936918,-0.01715925923375271,0.18221145484041962,0.7908912273155841,0.12442187819011205
153,1591.7874348278788,0.9763968567397356,0.015910232419362194,8.0,255.0,0.0,-1590.9762561860118,0.016126693055471028,0.018262592296702546,0.9497140176565759,0.12131447820123419
154,1592.7941146891706,0.8541446035438636,0.016381336804181242,5.0,39.0,0.0,-1591.6578294152366,-0.04996046432919642,0.08032650392098056,0.9034156520245564,0.12339914532076367
155,1593.657390559776,0.9930915831555127,0.015248812029013757,5.0,55.0,0.0,-1592.6578710803992,-0.013336817717986576,0.11486469881728434,0.8583053929158406,0.12508619926061185
156,1590.3558091139503,0.9404323380683299,0.017715352441808534,8.0,255.0,0.0,-1586.7078122174726,0.051040154603673005,-0.026240796431349415,0.9836973861130173,0.12252799263121152
157,1593.4668055750108,0.9920473612942777,0.015910232419362194,7.0,235.0,0.0,-1590.5697314680804,-0.017995290227944088,0.06433061121014225,0.9099616867163731,0.12150583225223267
158,1591.3180193603125,0.8125810374184448,0.016381336804181242,8.0,255.0,0.0,-1588.2019721451443,-0.016419160901316347,0.11956256483767093,0.8546841159920792,0.117030185936065
