"","alpha","beta[1]","sigma","lp__"
"46",-3.6236862242768e-05,0.993734442075581,0.366372609643657,12278.4511473057
"47",0.000227755696754286,0.99369910837829,0.366673236644885,12278.5260865408
"48",-0.00510393439708942,0.995594793863987,0.374017128686359,12277.3005224774
"49",-0.00520111288998055,0.99546271907378,0.374027445987289,12278.6532242429
"50",-0.00393504403343947,0.9947351883617,0.372687708877315,12279.1861419525
"51",-0.00500936951228699,0.995051273028434,0.372226575329654,12279.1132379522
"52",-0.00272670636627811,0.994431875102213,0.371038546881135,12279.7233758441
"53",-0.00195716486459085,0.994377000588065,0.371556122750336,12279.859753208
"54",-0.00465648759577847,0.994980518302642,0.370365026952235,12279.4807470179
"55",-0.00486726767419601,0.99501291057673,0.370206845553086,12279.2674771156
"56",-0.00510303561624946,0.995071116849612,0.370387733618736,12279.1591247017
"57",-0.00552917665534993,0.995586289923627,0.372370234387513,12278.8807499204
"58",-0.0015296568814255,0.994340094902889,0.371560999811203,12279.5139773473
"59",-0.00166343286110588,0.994283008479161,0.36877514857314,12279.6521853218
"60",-0.00345341336159438,0.994812542098074,0.372387350351802,12279.7952359277
"61",-0.00368745070213438,0.994725224526677,0.371660261931617,12279.6929134484
"62",-0.00131768429029737,0.994259109339322,0.369767183916494,12279.5470564924
"63",-4.86383527383994e-05,0.993768889761454,0.36295740765708,12275.9362719116
"64",-0.000860364190649971,0.993805395688454,0.368681194597275,12278.877756245
"65",-0.0092018571150712,0.996335827699927,0.37347140212843,12277.4910405537
"66",-0.00844516410816544,0.996245092315864,0.373287098729943,12278.291195531
"67",-0.00384092612107128,0.994839510797779,0.370005818722618,12279.8916031387
"68",-0.00393053701797304,0.994796201645571,0.369290809190795,12279.5948683259
"69",-0.00573253412744338,0.995342534744584,0.369957793554593,12279.4227586435
"70",-0.00172124106582789,0.994442334876848,0.369386675760161,12279.2095734505
"71",0.00248098897417471,0.993061502585209,0.371500448939331,12278.5541735898
"72",-0.00220743272206325,0.994373981453801,0.367803087567625,12279.4456532916
"73",-0.00399601893413996,0.99490439187484,0.373731320577473,12279.4180245183
"74",-0.00313270449175514,0.994750269192688,0.3741269874247,12279.2365166845
"75",-0.00259220763756041,0.99440211730868,0.372270638885232,12279.6308185591
"76",-0.0025184342063132,0.994630114286852,0.372348803180516,12279.5099489962
"77",-0.00628573322626431,0.995358683478294,0.36956841353611,12278.2985107922
"78",1.54766542121624e-05,0.994013217490806,0.372323671834423,12278.1596742936
"79",-0.00289798459334594,0.994862055863479,0.374053133572597,12278.2489869136
"80",-0.000310953188358097,0.993689596282955,0.369257830326111,12279.1613178987
"81",-0.00566300351438617,0.99558351072289,0.37343447010653,12278.8456232871
"82",-0.0056380572624509,0.995441731899521,0.37337579572874,12279.2718617827
"83",0.00119290308784636,0.993352936367269,0.368713465605011,12278.9272884108
"84",-0.00313583428516257,0.9947949348729,0.366481483874604,12278.6730070086
"85",-0.00151684056310283,0.994173504332936,0.368669046259916,12279.6340796665
"86",-0.00217613843842876,0.994587381756346,0.375830238266578,12277.8388237551
"87",-0.00485473879955965,0.995196382730416,0.375101826698517,12278.7486690536
"88",-0.00560561537245978,0.995408451766775,0.373461752990098,12279.260623515
"89",-0.00594799099234134,0.995689137946096,0.373056411514323,12278.7636463524
"90",-0.00613028499834218,0.995499959250355,0.373108278527952,12279.1525229272
"91",-0.0014178171967515,0.994028911418588,0.374984247991879,12278.5344124491
"92",-0.000982890688839838,0.994147443711853,0.375320821896012,12278.4050522611
"93",-0.00138659145271306,0.993961865792117,0.370661208590715,12279.2227943205
"94",-0.00312289072485693,0.994835656775394,0.367971830525563,12279.0788920139
"95",-0.00207345000594638,0.994227037682531,0.368617492400315,12279.3797863852
"96",-0.00248572699996829,0.994329110919188,0.373241108110266,12279.2146279561
"97",-0.00346367502285506,0.995107696458386,0.369199770118123,12277.9124595434
"98",-0.00400489279230503,0.99467475549398,0.369430868881912,12278.6728131359
"99",-0.00395745606196794,0.9947581854254,0.369428684589624,12279.3920219433
"100",-0.00338822442139214,0.994940944743786,0.366970822052165,12278.5182821151
"101",-0.00551767785562036,0.995525926843286,0.369176655294928,12279.215518802
"102",-0.00766601236135513,0.99588646944302,0.372714971115064,12278.4696411108
"103",0.00178424947736075,0.993253023477076,0.376502035970159,12277.0749625751
"104",-0.00799862302238192,0.996104054159456,0.366308601170964,12277.6664001696
"105",-0.00551825751782935,0.995093853564624,0.3731266489368,12277.9374117585
"106",0.00158493418089829,0.992963951298957,0.370191339578683,12277.3760118095
"107",0.00196327038570597,0.992858414183158,0.378748297042834,12273.8134350658
"108",0.00225772300514104,0.993345784167525,0.379065620427743,12273.6742544465
"109",0.00337098483357964,0.992635830199219,0.376643389856398,12276.0473302996
"110",0.00291232192291338,0.992951760049445,0.376473269717491,12276.4998266661
"111",-0.00102743450408262,0.994068352675088,0.376062051872118,12278.2010373076
"112",-0.0054841862327464,0.995377927320398,0.367065694925123,12278.9118650554
"113",-0.00533563888160489,0.99523953632853,0.367355605048661,12278.9213766205
"114",-0.00532545679066932,0.995213020779512,0.367352483221465,12278.837516463
"115",0.000812464329972259,0.993536695998836,0.372096852365721,12279.2128814273
"116",-0.00261991797497306,0.994459889317248,0.372502771117475,12279.7365717339
"117",-0.00255101818776077,0.99448556771707,0.372469790425808,12279.8039584836
"118",0.00164352748098506,0.993230100337425,0.367049303290043,12278.1851178071
"119",-5.12157218551753e-05,0.993687697814267,0.368956927149994,12279.3221067065
"120",-0.00222185984415596,0.994663413016255,0.372976866512631,12278.5371589903
"121",-0.00375353618231941,0.99459745701506,0.372713873566,12278.5636316892
"122",-0.00849328540166827,0.9960133610628,0.368895964721782,12277.2727228342
"123",-0.00657366041175046,0.995811512193817,0.369794321335841,12279.1402438833
"124",-0.00240563526886464,0.994581074390461,0.370464155955227,12279.717215239
"125",-0.00240563526886464,0.994581074390461,0.370464155955227,12279.717215239
"126",-0.00218156522854027,0.994702654322291,0.370487764460936,12278.3035442378
"127",-0.00347700691036364,0.994939153733602,0.371812504917569,12279.4699366373
"128",-0.00471081202825468,0.995344042088536,0.374588381192197,12278.3426974515
"129",-0.00318198534140215,0.994547457086443,0.362277979836758,12275.3007630159
"130",-0.00349891571791548,0.994841112885178,0.364860906542145,12277.8638789307
"131",-0.00538587291376813,0.99522477389014,0.367918454559842,12279.0086256622
"132",-0.0047544495170361,0.995270442051432,0.370674863325053,12279.6344099627
"133",-0.0047371057291604,0.99526685415185,0.373197101228573,12279.2861542247
"134",-0.00563491310497144,0.995337958198562,0.36738562988697,12278.8934817712
"135",0.00377370529428446,0.992806071312141,0.3629876581845,12273.6053624741
"136",0.00235678070673819,0.992964336369001,0.363230561392795,12275.1420281788
"137",-0.0003651821484874,0.993778459122153,0.363714376790671,12276.6097427847
"138",-0.000417990248882547,0.993495413907943,0.363766517515663,12274.2781461421
"139",-0.000219918167186425,0.994091596415684,0.364231032927373,12275.6782688988
"140",-0.00124821934377414,0.994360733864001,0.375034008027226,12277.7864381582
"141",-0.00290815719424663,0.994377362642973,0.373573983214712,12278.6189313965
"142",-0.00361101107758335,0.994603548978391,0.372762250644669,12278.955412206
"143",-0.0035313482203993,0.99469177617927,0.372768117433546,12279.561830769
"144",-0.0034110933788428,0.994835078446252,0.372732740961099,12279.6536359072
"145",-0.00401864154068313,0.995023577985917,0.369393698871657,12279.7163063577
"146",-0.00422161707112407,0.995129770400986,0.371553727292015,12279.5945868939
"147",-0.00751316392721301,0.996098722610973,0.369569583617758,12278.7340443718
"148",0.00203853181799432,0.993334793635186,0.367189514994802,12277.4008107026
"149",0.000271519824710663,0.993635395193104,0.365996106306047,12278.1493643576
"150",0.000226015214354135,0.993729067825439,0.366061773299611,12278.1660441646
"151",-0.00500917509972477,0.994946142133892,0.367061191262658,12277.5568819192
"152",0.000996380380699771,0.993258486736,0.370112914504416,12278.6271581252
"153",-0.000105440294706228,0.993635928146457,0.369832773581737,12279.2283360479
"154",-0.00345379841708743,0.99475082210134,0.365493591104105,12278.3403234987
"155",-0.000713131279805371,0.994073829139897,0.364556142144997,12277.2192135315
"156",-0.000727580755708079,0.993899160147037,0.364596221376101,12277.4320532922
"157",-0.00056708906608168,0.994203765190713,0.364893664270985,12276.1743934105
"158",-0.00783126527533728,0.996152314351099,0.364033405250035,12276.0921357725
"159",-0.00867158948139002,0.996257709034885,0.362645561213234,12274.4471725311
"160",0.00569045752413479,0.992197646009671,0.365395617721913,12274.4047031796
"161",-0.00497166629583035,0.995463186989585,0.371768181201563,12278.7628784476
"162",-0.000486310621447783,0.993688900068243,0.368316589347529,12278.663958214
"163",-0.00296664760098362,0.99441231535967,0.364814734869256,12277.0856084579
"164",-0.00272420664992325,0.99474624296286,0.36515466558326,12277.4777289166
"165",0.00296367372787808,0.992799386446857,0.36493682019559,12276.2562444298
"166",0.00312641010810296,0.992885672048343,0.36489590181795,12276.116392806
"167",0.00316125256301406,0.992715118994698,0.365285149406927,12276.3158424078
"168",0.00101600425522488,0.993505726757631,0.366332337389944,12278.0256403172
"169",-0.00114564181063069,0.994037315713707,0.366504727341148,12278.7341879174
"170",-0.000851425202954612,0.993976101642076,0.36698321997188,12278.9402803725
"171",-0.00461129348973111,0.995245482250497,0.37847690672051,12276.2262625131
"172",-0.00360234072780242,0.994581342005126,0.376427013858082,12277.2216632263
"173",0.00215565010034185,0.992999301012638,0.375245294029745,12277.4771263117
"174",0.00016773777050183,0.994075784135558,0.370667601507617,12277.0310238325
"175",-0.00637130219352532,0.995367996741624,0.371963891655816,12278.1399440871
"176",-0.00680197810198412,0.99599655232441,0.372469755742018,12278.268769999
"177",-0.00238269439470678,0.994295405486646,0.366952801897138,12278.6952663534
"178",-0.00226306404784916,0.994420563773876,0.367007237017685,12279.1463236211
"179",-0.00311942748199557,0.995050193165189,0.371460728053951,12277.5038467625
"180",-0.00324841901917979,0.99443255910805,0.371494090445491,12278.6354560498
"181",0.00105156069325807,0.993694878162333,0.368176121139039,12277.6440920788
"182",0.000494678956064315,0.993325591165933,0.368067306587015,12277.7281686485
"183",-0.00640770972427147,0.99557335270503,0.369865275937747,12279.3198988162
"184",0.00309397597820493,0.992945100455137,0.37380545345043,12277.5511989743
"185",0.00251470746422069,0.993118801833615,0.373503269551686,12277.9424242531
"186",0.00196381873415152,0.993096760451225,0.365713632654355,12277.278378267
"187",0.00199105184251523,0.993156170936265,0.365700251848483,12277.3283075123
"188",0.000995724992866914,0.993659941611633,0.365191221707829,12276.6202217403
"189",0.000897540063546192,0.993197314222471,0.364757747804287,12275.7565242221
"190",-0.00299389472771305,0.99492769724576,0.370674409283889,12278.510217196
"191",-0.00342939664063968,0.994468638359518,0.370722632479599,12278.4831685498
"192",-0.00351293550723361,0.995132203396006,0.371375455217606,12277.9318597785
"193",-0.00354899061315538,0.995104640664341,0.371323518889081,12278.3595263992
"194",-0.0037021488461543,0.994960434027677,0.371343270276593,12279.7195083189
"195",-0.00393966175867179,0.99458695297826,0.371377394777498,12278.0749419438
"196",-0.00188472751641514,0.994371674059487,0.368149592372854,12279.4643566105
"197",-0.00193910749368001,0.994291011421683,0.367860167050237,12279.4394052089
"198",-0.00335180844994517,0.994764810213231,0.369116327443432,12279.8237022362
"199",-0.00336759159448287,0.994773065268137,0.370647236328294,12279.9726741881
"200",-0.00392882276756228,0.994923828971918,0.369328110082916,12279.8352478875
"201",-0.00130894807452106,0.994129249660102,0.366966628156746,12279.0213785337
"202",-0.00144838335402972,0.994465340508236,0.366960282589262,12277.5560027426
"203",-0.00159382973932502,0.99442294662021,0.365934085615867,12277.7899728272
"204",-0.00155871213815815,0.99415115206724,0.365779960675284,12278.3805881376
"205",-0.00130180974425691,0.994206601775432,0.365473529314112,12278.1100437997
"206",-0.00485873699916021,0.995281713774737,0.367383177957132,12279.0194266081
"207",-0.00265099983771879,0.994439871871535,0.369330744381954,12279.7234624445
"208",-0.00371027680517054,0.9946470466961,0.370060564874523,12279.2494620188
"209",-0.0033519830172033,0.994945122939593,0.372860178311665,12279.015243351
"210",-0.00338996959125903,0.994646070080803,0.37284622527525,12279.536146935
"211",-0.00170895460682662,0.994330683700987,0.369419618385572,12279.7093560854
"212",-0.00161121785647237,0.994101404579765,0.369788341904148,12279.5962899226
"213",-0.00535874736767249,0.995227950942877,0.371080116000121,12279.5271262127
"214",-0.00280836021657372,0.99476818262012,0.366370868967106,12278.2322946845
"215",-0.00169769851677741,0.994142235528145,0.376933616036555,12277.5511926022
"216",-0.00582103366548299,0.995370576241583,0.364723029110857,12277.2666153403
"217",-5.91776768349956e-05,0.993527745096146,0.371395390050568,12278.6388397165
"218",-0.00642783749443199,0.9957148581633,0.370355301149558,12279.3901949779
"219",-0.00439856488557164,0.995032705580831,0.371006604953694,12279.8929243305
"220",-0.00710557933118013,0.995719982269569,0.369971814739936,12278.8677112864
"221",0.00132744938175322,0.993221506408414,0.372531204926029,12278.6889469515
"222",-0.00102513879903806,0.993865096209324,0.371715304055385,12279.1825210358
"223",-0.00364943431423214,0.994984890805619,0.367322462765001,12278.8613435945
"224",-0.000964314846430048,0.993921661923393,0.369935767287168,12279.5615209622
"225",-0.000854166373178175,0.993949948507032,0.369346892850134,12279.6305845529
"226",-0.000854166373178175,0.993949948507032,0.369346892850134,12279.6305845529
"227",-0.00363510770613544,0.995080789778135,0.369204871263035,12278.7017350338
"228",-0.00323031054122672,0.994572132226751,0.373270857220269,12279.32058521
"229",-0.00389266279804995,0.994780069615166,0.372466190440603,12279.5306724844
"230",-0.00210914020365682,0.99412828835614,0.375788017815981,12277.5134124744
"231",-0.00088470905499199,0.993810008498597,0.374309036118636,12278.4047308636
"232",-0.00279593499495254,0.994459777559913,0.378544396596447,12276.3381892302
"233",-0.00123546805520396,0.994007194335726,0.370357741787184,12279.6559386264
"234",-0.00477440921998816,0.995086614210053,0.36951799241405,12279.6591923954
"235",-0.00444890792244937,0.995356251671479,0.369673428603297,12278.3826446917
"236",-0.00184474570551853,0.993965876005751,0.3693680135562,12277.9708577962
"237",-0.00177555313870585,0.994324282979672,0.369564411274019,12279.7974861533
"238",-0.00242099071368264,0.994610169185765,0.369611024818946,12279.5337171438
"239",-0.00258862399097562,0.994278389479465,0.369592714459482,12278.9484253878
"240",0.0029962769923966,0.993115124529492,0.373576634072984,12276.7629876802
"241",-0.00537288851807973,0.995146422179584,0.366748867337449,12278.1202403424
"242",-0.00538564066958482,0.995253584162841,0.366709724941051,12278.6212477155
"243",-0.00413226929156447,0.995075573856526,0.371485685327641,12279.7205527889
"244",-0.00390767919267166,0.994844666540961,0.371469258464435,12279.8588023528
"245",-0.00263417354107009,0.99432105769813,0.373548368025824,12278.8084426499
"246",-0.00622561194400119,0.995755946851495,0.374183569996438,12278.4110869222
"247",0.000494136645819229,0.993967644740988,0.372170117472425,12276.9803104652
"248",-0.00372397442713942,0.994697402212546,0.37055905528475,12279.5577251575
"249",-0.00366605325131462,0.994352876448699,0.370530122593175,12275.9758815382
"250",-0.00443188042530211,0.994847477351831,0.369593857099974,12279.0260484522
"251",-0.00345649822236865,0.994624816505659,0.367579156489501,12279.0170287573
"252",-0.00337861685783325,0.994688613399502,0.367590172257087,12279.3398211897
"253",-0.00335020660239686,0.994786804602398,0.36762656316429,12279.3798232692
"254",-0.00165694549602996,0.994215493778762,0.375787997927709,12278.4508059728
"255",-0.00281107696936121,0.994575764127764,0.366923689694127,12279.1319485635
"256",-0.00746689085509444,0.995579872632377,0.366025573803803,12275.1363728888
"257",-0.00644027781278818,0.995701495755492,0.367351812174716,12278.7401740735
"258",-0.00542401731078332,0.995412602036276,0.374988845586717,12278.6451445505
"259",-0.00722374272332202,0.995860991956304,0.374814657912093,12278.2331148005
"260",0.00130309333510717,0.993300917604754,0.372359568651357,12278.9572200188
"261",0.000141976509385443,0.993537773967506,0.37417112995351,12278.4216162041
"262",-0.00443971504382047,0.995182613996478,0.372561166337449,12279.4673630734
"263",-0.00276721516459427,0.994277387911993,0.375227443062248,12277.4276716583
"264",-0.00111639303188242,0.99398430324834,0.376213962711568,12277.989131394
"265",-0.00410513901896852,0.995027993562106,0.373249241245706,12279.5050533018
"266",-0.00404170195415499,0.994970104818095,0.373031779302149,12279.6289726618
"267",-0.00404265671183798,0.994964679347282,0.370479807057912,12279.9333715767
"268",-0.0045752181111862,0.995001182858373,0.370445384706513,12279.6904879831
"269",-0.00418356975107425,0.995269781077922,0.370385984227723,12278.5533169565
"270",-0.0042747915106636,0.995300106882647,0.370405257018496,12278.5127793369
"271",-0.00160841957236813,0.994393614154129,0.370542398234995,12279.3975121103
"272",-0.00139365152263463,0.994038629622265,0.370500357244023,12279.6250379952
"273",-0.00450600498776452,0.995053006510752,0.367161124491625,12279.1166459349
"274",-0.00661769297752992,0.995412851056861,0.367961018507975,12277.3748459203
"275",-0.00625995899682298,0.995705682065741,0.367929300570624,12278.8657704739
"276",-0.00938635029164096,0.996740215219565,0.369155609178306,12277.2558868623
"277",-0.0010202132280462,0.994205497937745,0.369204942891229,12279.2439194611
"278",0.00097811721361457,0.993330517626162,0.369378221807,12278.9039542462
"279",0.000835443004079566,0.993607650186129,0.369382293900924,12278.9989583899
"280",-0.00615609740226236,0.995632501962597,0.368510283616725,12279.1875537563
"281",0.00228720125148934,0.993133259153567,0.369074888473027,12278.473646955
"282",0.00231083813336447,0.993073172635347,0.369075506494173,12278.5412170466
"283",0.0011653148882114,0.9934101198178,0.371477580183394,12279.1768438057
"284",0.00166744531023342,0.993325518268275,0.370294927406684,12278.8917417481
"285",0.00210457155165644,0.993267295912837,0.369992846773944,12278.3946151345
"286",-0.00827908999179407,0.99625331566605,0.370714463646786,12278.6923506367
"287",0.00523421509212645,0.992366532801417,0.370287639098696,12276.3567100171
"288",-0.000573291641495594,0.993758272222072,0.368487718665631,12279.0016597536
"289",-0.00720079159862858,0.996158525118268,0.365668264757005,12276.3238868442
"290",-0.00733017242638398,0.995643622555717,0.365864555721482,12276.3235415125
"291",-0.00585169068317817,0.995736099658374,0.366406510920082,12277.3864126307
"292",-0.000782016363685673,0.994222238838449,0.37285803771379,12278.4853588559
"293",-0.00444825334847605,0.994851730004324,0.36852686773493,12278.8041217111
"294",-0.00668315917051177,0.995563234008141,0.368303037376387,12278.5295362382
"295",-0.00460791166473059,0.995154721456491,0.371195694013665,12279.834867278
"296",-0.00738927262561934,0.996011416038445,0.37143735807928,12279.0105680462
"297",-0.00652078227861189,0.995729804957459,0.37148063857973,12279.3634546844
"298",-0.00203501947390109,0.994326145236945,0.369275569156774,12279.8167182879
"299",-0.00501182516972709,0.995147528926016,0.372483869292819,12279.5045365605
"300",-0.00490532849254403,0.995310548943099,0.372435048324735,12279.463471955
"301",-0.00663785229701372,0.995768833504062,0.372850018434293,12279.0971462572
"302",-0.00530842918790249,0.995446907181143,0.374082423385565,12278.8502398475
"303",-0.00457878384076625,0.99521466939526,0.373720914628255,12279.1665746524
"304",0.000709891103377035,0.993733382256668,0.367041496970993,12277.8470195759
"305",-0.000233037545361768,0.994027828412591,0.36389412187641,12276.0052032509
"306",0.000714216537477548,0.993564117230728,0.369426801770827,12279.2470468798
"307",-0.00247262623907985,0.994397756037413,0.372265137171172,12279.7303606367
"308",-0.00621335799707072,0.995551932629689,0.371015530371452,12279.493586503
"309",-0.000131321980339983,0.993741413642694,0.373909273961013,12279.0182605961
"310",0.00270506168286038,0.99295819526933,0.37453112123349,12277.7195945321
"311",-0.00283525096715796,0.994534517046029,0.370010910412781,12279.9129111287
"312",-0.00262973063709125,0.99454034563158,0.371022384409561,12279.9778463569
"313",-0.0041392771842252,0.994997153243587,0.371176686669351,12279.9136145474
"314",-0.00422428228440314,0.994904810994393,0.375268768718827,12278.598844932
"315",-0.00437237925548162,0.994926213141997,0.375722907627997,12278.2574634396
"316",-0.0024996638300117,0.994366049929338,0.377958141577676,12276.7944161039
"317",4.01668576282453e-05,0.993561763773424,0.379731313369621,12274.5888942924
"318",-0.00281801301681726,0.994611593234791,0.379026293616388,12276.1171891366
"319",-0.00322544827886655,0.994269877513413,0.378890407597757,12273.1583734207
"320",-0.00657853280792881,0.995737111362404,0.372783960108419,12279.1529180927
"321",-0.00832377724445874,0.996426862275482,0.371703291437279,12277.9235636957
"322",0.00302792322927687,0.992742579873782,0.368556333581544,12277.87494079
"323",0.00255084434022721,0.992963899704574,0.370403276234102,12278.5833989623
"324",-0.00672234956299578,0.995677163576458,0.371676574760478,12279.2420313836
"325",0.00035410179863666,0.993543927241997,0.368711796942646,12279.0825708862
"326",-0.00394869089990909,0.994954865806261,0.369977404831466,12279.8949732695
"327",-0.00509868046917073,0.995335986648079,0.368596035809068,12279.422577333
"328",-0.00123647732250698,0.994123504256292,0.369572318453779,12279.7702356015
"329",-0.00320367288040185,0.99462068238455,0.369609681515263,12279.816618307
"330",-0.00530293894075955,0.995548517136543,0.369923240571202,12278.8176332522
"331",-0.00443284068651277,0.994950280816564,0.364727346225171,12277.5171121152
"332",-0.00634084666931859,0.995680376622217,0.365976993125946,12278.0840111586
"333",-0.00626604567580474,0.995996601701182,0.366109097982348,12275.5526578049
"334",-0.00649900585254527,0.99555402725616,0.365997330232392,12277.8252538319
"335",-0.00292328530229785,0.994655741781376,0.373483214051025,12279.5263783674
"336",-0.000354606026496974,0.993568899092063,0.372067576128103,12278.22921755
"337",-0.000147813437699103,0.994083214729759,0.372306723570659,12277.997291913
"338",-0.00218623545881621,0.994205936911393,0.371182937857562,12279.3421126569
"339",-0.00228512008272,0.994046982707595,0.371145510666505,12277.5227837965
"340",1.2323176607591e-05,0.993397594977363,0.372240160034382,12277.4472096563
"341",0.000273175013431861,0.993773765396784,0.37213958852018,12279.1873602946
"342",-5.87420821886471e-05,0.993419391135311,0.371917985525345,12277.5198781537
"343",1.58341615303273e-05,0.993487016612684,0.371837104714868,12278.4233740053
"344",-0.00511758427434726,0.995182247854293,0.364638037492515,12277.4363330635
"345",-0.00707809368443402,0.995872837467936,0.365385113364428,12277.5027439525
"346",-0.00784125967227798,0.996162773247823,0.368430887706366,12278.4750898553
"347",-0.0104965422444767,0.996786997968114,0.368742208243715,12277.0826653407
"348",-0.0101898317675614,0.996684510167052,0.3685862105673,12277.2154366135
"349",-0.00808358700421979,0.996081391598658,0.372409179621771,12278.5952361665
"350",-0.00808500234254585,0.996175524976507,0.371083328917138,12278.8043123311
"351",-0.00586430772372426,0.995500545490778,0.369421303961568,12279.5148796245
"352",-0.00235088031346532,0.994433815722655,0.3719275397884,12279.8892805956
"353",-0.00231206321586845,0.994379396066198,0.372431523843434,12279.7578766005
"354",-0.00367118313096474,0.994659420543657,0.372962063991846,12279.1563734621
"355",-0.00112614239842194,0.994279253350199,0.375733923805944,12277.7414548677
"356",-0.00105503289975895,0.994072814159119,0.375752204165321,12278.3879270894
"357",-0.00166714556672244,0.994291365798355,0.374350366819017,12279.1190621226
"358",0.00442231190021147,0.992478928773669,0.370778489366838,12277.4603936975
"359",0.00364994934206528,0.992586056812699,0.371991421801891,12277.8254297673
"360",0.00105219778476233,0.993376576711122,0.373367114346414,12278.810955401
"361",0.00283739258278587,0.992480674716979,0.366573729463627,12274.2908224927
"362",0.00384866632190652,0.993100954731872,0.366083516359921,12272.0965558261
"363",0.00401986269100774,0.992803486370776,0.365912663913582,12275.1779546861
"364",0.00470820275978501,0.992348716473439,0.365923737241955,12275.860920959
"365",0.00474582015348505,0.992362080567129,0.365886732430923,12275.7971763396
"366",-0.00939840216142611,0.996523382974558,0.372363674362,12277.9979550579
"367",-0.00898659569576574,0.996404119382776,0.372345875933362,12278.2313395522
"368",-0.00867341874618337,0.996292030576782,0.372220814487322,12278.4024022903
"369",-0.000469230033773721,0.993910966878955,0.367355933305536,12279.0114897663
"370",-0.00175424991532481,0.994042980558073,0.371672764646543,12279.0214419747
"371",-0.000578324541128855,0.993811483194239,0.36969737787298,12279.4743411506
"372",-9.60780879469913e-06,0.99379180131256,0.369647910182562,12279.4827337659
"373",-0.00446409372531675,0.99499472256065,0.372603441332781,12279.5932664386
"374",-0.00408921253537615,0.99501746996738,0.371043417632987,12279.876308525
"375",-0.00356793524413914,0.994821383146424,0.373663466292374,12279.4796007693
"376",-0.00115940662085017,0.994012234305459,0.371046160968186,12279.7331775809
"377",-0.00473170693403465,0.995154046922362,0.371347329792223,12279.8347006468
"378",-0.00548693305461553,0.995572460632014,0.371102624129417,12279.039521239
"379",-0.0054435908230791,0.995599101197445,0.371117395022592,12278.7544835263
