draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,sigma
2389,3652.2794438043775,0.9707511980027231,0.02741885258666978,7.0,127.0,0.0,-3648.892627513366,0.013773967876420833,0.9302161876195182,0.0661654002924172,0.016684891279185567
2390,3655.8367480611437,0.8806003682121222,0.028045589359150386,7.0,127.0,0.0,-3655.014620958681,0.01777274007409696,0.9308085706579439,0.06408368053790528,0.01590611193885924
2391,3656.81307633369,0.9999874560953149,0.028430910559222894,6.0,63.0,0.0,-3656.5330967187047,0.019111678052824658,0.9300081775350492,0.06461290134299381,0.015783627481640253
2392,3656.830587435047,0.9835378452030398,0.029096422941445634,7.0,127.0,0.0,-3656.001335778959,0.017496954968668488,0.9298947268393817,0.06553201952949729,0.015786534132312388
2393,3651.6859472309707,0.8811347039710109,0.02741885258666978,7.0,127.0,0.0,-3649.2363295512073,0.02064261335909959,0.9264369017893747,0.06826338789201739,0.014630043774382543
2394,3653.2017291122147,0.9991225749861304,0.028045589359150386,6.0,63.0,0.0,-3652.762287002663,0.02052923121015107,0.9315756135913742,0.06283561432537801,0.016280049609306704
2395,3655.890613996116,0.9214883658287372,0.028430910559222894,6.0,127.0,0.0,-3654.695996870706,0.014136418829151232,0.9309516650698121,0.06550756893686005,0.015652321215826652
2396,3654.83275599638,0.9995816106673392,0.029096422941445634,6.0,63.0,0.0,-3654.1572508441755,0.022696731932027498,0.929503346548859,0.06429973981954859,0.015402452836007885
2397,3653.343543031036,0.9732644740068086,0.02741885258666978,5.0,31.0,0.0,-3651.5131177213584,0.020900498784859892,0.9257150962424303,0.06870905424615688,0.01469818987317258
2398,3652.9610643122787,0.9780263735913223,0.028045589359150386,7.0,127.0,0.0,-3649.5564657262007,0.01247135926108903,0.9301954251269324,0.06646156220111842,0.014908807931727443
2399,3656.2066287873186,1.0,0.028430910559222894,2.0,7.0,0.0,-3655.831024550417,0.013972894871822003,0.9308155781808314,0.06534374512019667,0.015657500260123313
2400,3655.458818186048,0.7726499100608213,0.029096422941445634,6.0,63.0,0.0,-3650.7034883230394,0.012540755810875562,0.9310226541933228,0.0658564625499104,0.01578265689998413
2401,3653.9789199424667,0.990838315915462,0.02741885258666978,6.0,63.0,0.0,-3652.8002830285263,0.019996892716172162,0.9249776878284497,0.06981084748514348,0.014823716715569481
2402,3652.262229870216,0.9519615649485774,0.028045589359150386,6.0,95.0,0.0,-3648.921529912653,0.026087038132986514,0.9261399829085539,0.06639127433891379,0.01604235317755886
2403,3657.0541674052974,0.9994648798586784,0.028430910559222894,6.0,127.0,0.0,-3654.475333380795,0.01878987508242608,0.9292221022819543,0.06567197388396834,0.015242380416025294
2404,3655.5578183395037,0.9947930616270563,0.029096422941445634,5.0,31.0,0.0,-3655.2001802829445,0.012258557734909706,0.9306794735248787,0.06613791289989984,0.01576201146852224
2405,3653.6445724104137,0.7872607234256871,0.02741885258666978,2.0,7.0,0.0,-3652.706770776285,0.020101068164512043,0.9248148656978737,0.06977676761547405,0.014834769196249369
2406,3651.5953505191546,0.8276189338731856,0.028045589359150386,7.0,127.0,0.0,-3648.9581888467033,0.014818062871465117,0.9241603667407319,0.07251615805170802,0.015992479508115838
2407,3656.4801137397335,0.9953012220655633,0.028430910559222894,6.0,63.0,0.0,-3656.11313425223,0.021144728989767946,0.9278871853450328,0.0663712049278048,0.015216169198264951
2408,3656.8546208514463,0.9807586647942048,0.029096422941445634,6.0,63.0,0.0,-3655.3653159515816,0.019875667371193614,0.9300036759049769,0.0645574383217521,0.01573004741196738
2409,3655.2980673029515,0.950760673583517,0.02741885258666978,6.0,127.0,0.0,-3647.5568801032323,0.022873430728282317,0.9249009526445514,0.06913843184005074,0.01543002022101705
2410,3655.7418210526707,0.9998692367085803,0.028045589359150386,6.0,63.0,0.0,-3651.0312726790244,0.019110367340075728,0.931252213020232,0.06355532547053099,0.01597163902373499
2411,3656.946037380819,0.8172394776595143,0.028430910559222894,6.0,127.0,0.0,-3653.892422300709,0.019033699514002304,0.9289632835076276,0.0659873038177317,0.015874262436581466
2412,3657.342635170435,0.9999658685222876,0.029096422941445634,6.0,63.0,0.0,-3656.53770361375,0.016741768056852405,0.930452636396908,0.06495815741830155,0.015529427714046534
2413,3656.0411447758984,1.0,0.02741885258666978,6.0,63.0,0.0,-3655.043125121206,0.021639743833589194,0.9240375476639616,0.07027852741855348,0.015483993924281542
2414,3656.82550923047,0.9284413766955528,0.028045589359150386,6.0,63.0,0.0,-3654.647977015502,0.017046441994110633,0.9300154175824981,0.06556253209172723,0.015565632329247243
2415,3656.889356865275,0.8530713207727703,0.028430910559222894,7.0,127.0,0.0,-3655.516197753522,0.016873842919658193,0.9306188503876187,0.06464997254447483,0.015723757803835142
2416,3657.0526481674833,0.6484386385778292,0.029096422941445634,4.0,27.0,0.0,-3653.672748948087,0.01555979436363166,0.9312890660557746,0.06452366182405557,0.01557571490188938
2417,3656.8294615268837,0.9546603109258666,0.02741885258666978,6.0,63.0,0.0,-3655.292883355808,0.020537890052309424,0.9262766809361573,0.06834941421634114,0.01574331059166221
2418,3656.795497757305,0.9904589651115557,0.028045589359150386,6.0,87.0,0.0,-3656.3275957073715,0.019146852149376826,0.9275293111831756,0.0675132211988912,0.015821038007353655
2419,3655.5625262119684,0.9533608280694106,0.028430910559222894,6.0,95.0,0.0,-3654.4037317507873,0.020256940347471556,0.923541058103625,0.07110813259210065,0.015546616619898541
2420,3656.90390551102,0.7113205617847056,0.029096422941445634,4.0,23.0,0.0,-3654.921722246198,0.015928121873275643,0.9312239396903951,0.06455834178759312,0.01557138315311981
2421,3655.121630772981,0.9925500206097239,0.02741885258666978,5.0,47.0,0.0,-3653.4563901881234,0.02413438660354288,0.9254706550809061,0.06780755267083599,0.01581081991906933
2422,3656.8449103833095,0.8000733838246858,0.028045589359150386,6.0,79.0,0.0,-3654.7501414578164,0.01901246843384537,0.9288119142929102,0.06585239038080196,0.015425351471797766
2423,3655.2002028539996,0.9485624364023731,0.028430910559222894,6.0,63.0,0.0,-3653.8351703278036,0.024728578521394137,0.9249276832951521,0.06835157043297017,0.015605953575625409
2424,3657.204245696908,0.9708971284132865,0.029096422941445634,6.0,99.0,0.0,-3654.997313328673,0.01672771965419008,0.9274640580411194,0.06817116206426546,0.015695223915359477
2425,3655.6259069377616,0.9251692570141011,0.02741885258666978,7.0,127.0,0.0,-3651.5037819620516,0.01977557718206617,0.9291645738966241,0.06533137964074032,0.016232294364400608
2426,3657.450918680909,0.9174034463299034,0.028045589359150386,2.0,3.0,0.0,-3656.2408769013578,0.01908319287410187,0.9289544136388944,0.06584209030404857,0.01542736957242183
2427,3657.2498422652957,0.9897380811553478,0.028430910559222894,6.0,95.0,0.0,-3653.5886287662333,0.018506231608345913,0.9293536944450416,0.06560311050294622,0.015309747482026697
2428,3657.623471946555,0.9993360107587935,0.029096422941445634,5.0,47.0,0.0,-3656.927648496107,0.01848659194057135,0.9278875323192438,0.06715596801494851,0.015664391664755445
2429,3656.535272111251,0.9464857723767112,0.02741885258666978,6.0,63.0,0.0,-3654.064964901275,0.01606770496083085,0.9280758509361132,0.06777380056667393,0.015998314168291793
2430,3656.8270070312897,0.985501418981016,0.028045589359150386,5.0,63.0,0.0,-3654.530393528075,0.0205379238809956,0.9290837109725657,0.06530811296791844,0.015370657843550394
2431,3657.4802699139323,0.9982063433780235,0.028430910559222894,6.0,127.0,0.0,-3656.780905347788,0.018134791765793957,0.9282572524896063,0.0668901993738907,0.01580699743393748
2432,3656.0007578677405,0.8833509381101218,0.029096422941445634,6.0,127.0,0.0,-3654.6958287762495,0.016516065541549177,0.9270613333169938,0.06872885544569599,0.015141406213782585
2433,3656.488130036094,0.6613831469084791,0.02741885258666978,5.0,63.0,0.0,-3649.3674432732228,0.016403469418100978,0.927545484014332,0.06833724688726846,0.015826790073448678
2434,3655.9811192348634,0.9494609421316765,0.028045589359150386,6.0,127.0,0.0,-3654.145253930293,0.019017741925486508,0.9314437910039027,0.06336386029405597,0.015350448416998896
2435,3657.3914022287777,0.9971273706103264,0.028430910559222894,7.0,127.0,0.0,-3656.6302320978293,0.017473431050218313,0.929072663501888,0.06620652480366142,0.015346424837455016
2436,3655.2726491323697,0.9905701817617255,0.029096422941445634,6.0,63.0,0.0,-3653.8696977059603,0.02440906542032009,0.9258980572102238,0.06733910609074416,0.015477667025250315
2437,3656.224320049298,0.9503574707054298,0.02741885258666978,6.0,67.0,0.0,-3655.1415379185632,0.02176544368996548,0.9294229346455183,0.06448299314655163,0.015560123547284772
2438,3657.415882761049,0.999484700840503,0.028045589359150386,5.0,47.0,0.0,-3655.593415717944,0.016664400104661095,0.9295633232399892,0.06597621890626283,0.01540997326667557
2439,3657.1431898108435,0.9702116598027393,0.028430910559222894,5.0,43.0,0.0,-3656.381378237535,0.01844756195524745,0.9294481369960106,0.0655686763527196,0.015279990671977686
2440,3652.474162819391,0.8900141232023061,0.029096422941445634,7.0,127.0,0.0,-3649.9342924199163,0.021105117449321215,0.9212332896299645,0.07340783914363307,0.01617013811429285
2441,3657.1647680645447,0.978077259685116,0.02741885258666978,6.0,63.0,0.0,-3655.8694156319943,0.016936147579195003,0.9278243252387396,0.06782263035774207,0.015714125979578494
2442,3656.870160088362,0.9474764906284254,0.028045589359150386,6.0,63.0,0.0,-3656.0646987237565,0.016650298991615447,0.927349431799633,0.06843260356138908,0.015528077310635494
