"","alpha","beta[1]","beta[2]","sigma","lp__"
"96",-0.251976640640899,1.00363491756757,0.216295703564668,0.139122142427587,11755.0793901809
"97",-0.269751213978794,1.00652366613248,0.230640407010298,0.138615626315336,11756.6061520069
"98",-0.269823238730419,1.00598525792628,0.23065840993979,0.13871429534775,11755.1039368723
"99",-0.271986931599761,1.00747201682608,0.227774620076817,0.138361905872312,11756.4394627621
"100",-0.273763372360332,1.00846816639791,0.224517986874483,0.138724903474598,11756.5262181998
"101",-0.26953555451321,1.00572031622547,0.233018201726427,0.139064267397464,11755.4806516863
"102",-0.263330885951072,1.00528324899492,0.229776648501321,0.137959383692504,11755.8005630744
"103",-0.280424618982354,1.01072275519737,0.228253992750487,0.140840269145633,11755.7836670625
"104",-0.280463554356456,1.01082645165561,0.230049754821126,0.141539738891295,11753.7369088631
"105",-0.281281332272438,1.01036985009101,0.229214486410876,0.141434664661403,11755.3817750179
"106",-0.278241398258259,1.00981954259054,0.226657305069775,0.139276691015811,11757.0951294644
"107",-0.269584929271579,1.00769990492282,0.227507886426247,0.138577377934053,11756.6251471198
"108",-0.270944347915382,1.00742979934433,0.227796586388368,0.139816151743519,11757.3094012561
"109",-0.270691618340286,1.00694467282248,0.230726251680421,0.13948773547471,11757.1095658177
"110",-0.270548944239985,1.0058973079798,0.232147048328033,0.138215310334835,11754.1236619512
"111",-0.2740696899578,1.00793137438298,0.234665689606765,0.138868305204423,11755.7469941843
"112",-0.273725234876831,1.00684694529741,0.232891602973819,0.138211211388008,11754.6550001933
"113",-0.273191889901987,1.00850863979799,0.229004710001465,0.138294131368934,11756.3103962785
"114",-0.273312725273508,1.00804677692878,0.228849247718774,0.138358257758278,11756.8249312453
"115",-0.257478455758103,1.00448824945903,0.218122879615093,0.140161060248005,11754.82492313
"116",-0.256254315734556,1.00530108444635,0.218043425624448,0.14027379385179,11755.3382490699
"117",-0.246962351473675,1.00260926321766,0.218700267408033,0.140005586798441,11754.1215776041
"118",-0.270787369992632,1.0073994077046,0.226975165422924,0.141027798098291,11756.2858741881
"119",-0.274268639017556,1.00774385903412,0.231138557440944,0.14129399080633,11755.5797875116
"120",-0.266342082752551,1.00704834278873,0.225137720355251,0.138140383594244,11756.3144680292
"121",-0.273688679033902,1.00985886714278,0.220343599411743,0.138427732612754,11755.8386342748
"122",-0.248013883709925,1.00218092561093,0.220232894237499,0.138214408281595,11754.5356453694
"123",-0.246762542567228,1.00175477873677,0.219357388574442,0.138074695452354,11754.0296226676
"124",-0.298150168275231,1.0139099405951,0.23428980751213,0.138178758523384,11752.3633530954
"125",-0.244880688880081,1.00177116130109,0.212065333884452,0.140176680094594,11751.8580345745
"126",-0.288325573288627,1.01164866095831,0.238721790850702,0.138284196448511,11752.9950180445
"127",-0.300678236065166,1.01471781586198,0.235715684045964,0.138462434436048,11752.533958262
"128",-0.291117696368257,1.01488579117652,0.219478246669733,0.141255586936906,11751.9419480351
"129",-0.290568806045824,1.01511899715815,0.218443693832481,0.141223752376171,11751.38899758
"130",-0.27418978776477,1.00929178805804,0.224500528886843,0.140860716314583,11756.3309657785
"131",-0.273353077905178,1.00933178910437,0.222513512635446,0.140391272983141,11756.5754002851
"132",-0.274918983433053,1.01042755573519,0.221661660812601,0.140853336253268,11754.7347403097
"133",-0.271156471685727,1.00973229535151,0.218550540715259,0.141398006200454,11753.8326710357
"134",-0.267782854134032,1.00750289946066,0.219044130978479,0.139263202413782,11755.8851096071
"135",-0.268062573187023,1.00855431231968,0.217539920132151,0.13900706437278,11755.9441434338
"136",-0.263562300678005,1.00655628408894,0.222824832844054,0.139752888231185,11756.8913360678
"137",-0.264303919412778,1.00625322094893,0.222483380174554,0.139635140024449,11757.0149264373
"138",-0.267263688705688,1.00728164923018,0.22167177621797,0.139864027145435,11756.9522698427
"139",-0.262183535677063,1.00475805645049,0.231517572723173,0.140243394277755,11755.9988060028
"140",-0.255120938502092,1.00191392932552,0.232337212600877,0.138319219814347,11753.9804318688
"141",-0.257055394176894,1.00256433975787,0.231252376365551,0.138353209654042,11754.5370447685
"142",-0.261835202291736,1.0048878812406,0.22478134602689,0.138079858135816,11755.602639323
"143",-0.261227290769851,1.00523726535912,0.225140733699628,0.138160209203946,11756.3666719892
"144",-0.280819242428935,1.01068298184538,0.228800552804323,0.138645563572916,11756.3277355655
"145",-0.281640806565611,1.01143472307724,0.225391792738953,0.139669528248135,11756.3184650402
"146",-0.251293179665229,1.00213385856405,0.226254155707134,0.139571381402148,11755.6296796912
"147",-0.252820718696078,1.00220819457046,0.225864620804462,0.139758034135258,11755.4489832306
"148",-0.257305794766234,1.00329913345622,0.227236848240841,0.140017473865915,11755.9222392869
"149",-0.253565409632446,1.00454628298239,0.216983648546666,0.139369006838974,11755.3620892454
"150",-0.260438776124803,1.00569023951631,0.222292078766417,0.141382847521868,11755.3251965354
"151",-0.259759818076116,1.00507888603934,0.223804299244464,0.141499605706923,11755.3215344377
"152",-0.246633617319586,1.0015590798984,0.222493730098719,0.139754018922292,11754.8989937658
"153",-0.25481464231894,1.00438842926401,0.219716090601974,0.140127643308576,11755.9281136392
"154",-0.264240698945336,1.00617322095276,0.225087970877935,0.137503553592024,11755.6395622747
"155",-0.265063659591677,1.00579420289745,0.228662095926577,0.136701886995821,11753.8724794018
"156",-0.256989061278978,1.0048440008078,0.221171460642318,0.140633044870663,11755.8873878849
"157",-0.266764223567211,1.00655131084391,0.225430474122938,0.138632088657466,11757.002089139
"158",-0.267870777921714,1.00749582394178,0.22445370669366,0.138993288312128,11757.1225771511
"159",-0.264956776100168,1.00595437920901,0.22537305775004,0.138718911988146,11756.8925717322
"160",-0.269761574967116,1.0074188071672,0.227635734080894,0.137497705394421,11755.7417988079
"161",-0.28741585603741,1.0111755899691,0.231352832859311,0.140061775622573,11754.9757872779
"162",-0.264224590374167,1.00554179089823,0.229719139050715,0.141478711936408,11755.2809370472
"163",-0.27446636898796,1.00967400525532,0.222177327582374,0.142440935145849,11753.3377948771
"164",-0.272396482979957,1.0081598390248,0.22707463039514,0.142010144445889,11754.8707831756
"165",-0.262597512471168,1.00393109590976,0.234742558167189,0.139414832362741,11755.3897745224
"166",-0.282132402611284,1.01011670820237,0.228044609439889,0.140873663768893,11754.9127068146
"167",-0.293959220708169,1.01455336906133,0.231511876720651,0.138484344642422,11752.7309548154
"168",-0.289686467528144,1.01143420212796,0.235426174731593,0.139956716084255,11754.8555587987
"169",-0.287692913551169,1.01120926014823,0.235313366390933,0.139788333551056,11755.5923388446
"170",-0.282692114139394,1.01237710533398,0.219824988542759,0.138688963026368,11754.8769359859
"171",-0.281664989674582,1.01137266622277,0.221259549826875,0.138796082265015,11755.3447786047
"172",-0.266042669118851,1.00561299896705,0.233931790451823,0.140352921866867,11755.5579132953
"173",-0.278003525860493,1.01034435279782,0.220608907500534,0.142200570722823,11752.887870825
"174",-0.276853921472697,1.01048471553518,0.224097554730368,0.142383885780662,11752.8227384792
"175",-0.282664090544653,1.01013004854276,0.227605726328643,0.143042698462377,11749.9108453636
"176",-0.2815927353896,1.0112933945863,0.22531257708996,0.141193402920751,11755.3578590462
"177",-0.262779085725206,1.00634358187791,0.222532147317856,0.138842095610362,11756.7364395902
"178",-0.262665923441112,1.00636119804582,0.222649431456397,0.138872035684998,11756.6482949808
"179",-0.260414762623439,1.00646264301,0.221366569248458,0.140055226063805,11754.735610517
"180",-0.282034875137707,1.00941466907061,0.231015157006691,0.139847067336176,11754.7435686289
"181",-0.282369444513183,1.01010917996967,0.232003793103954,0.141366667905119,11755.1743691109
"182",-0.255690438343973,1.00223101337396,0.229979770663466,0.140313767379211,11754.5646172244
"183",-0.250434666785971,1.00341325097788,0.220272294079553,0.140161506470887,11754.6678657334
"184",-0.249923233211288,1.00319669207651,0.220591105777015,0.139216465446088,11754.7891581045
"185",-0.25085114330539,1.00261223436029,0.220403057206165,0.139252746749607,11755.4774589088
"186",-0.257218118357338,1.0035809211255,0.229456780324781,0.139071884983456,11755.9714203099
"187",-0.270970823013282,1.00860857288166,0.219970250977478,0.139671806026963,11756.545630858
"188",-0.263203471742617,1.00706121515466,0.21885527618788,0.138389732567233,11755.8052123892
"189",-0.247527305004645,1.00300037333893,0.214279170222669,0.137890348155858,11753.0698694236
"190",-0.271506383280123,1.00773228174416,0.22804888829553,0.141031355804098,11756.4448374646
"191",-0.259378420483883,1.00466644371003,0.22355833604189,0.137710565403437,11755.468472553
"192",-0.2539187623062,1.00338412528189,0.221944448250853,0.137125252507213,11753.7997741464
"193",-0.251158543308165,1.00255372812473,0.220059197130196,0.138255644128262,11754.4668435557
"194",-0.287573309566769,1.01098268869869,0.232218013154464,0.140786439324243,11754.0223028709
"195",-0.28252684825604,1.01072367172255,0.230396919102614,0.140346729128095,11756.3911699174
"196",-0.276525447586112,1.0083420698973,0.230509333879927,0.140380750610403,11756.3131561646
"197",-0.282330863182091,1.01027517727665,0.230696856607345,0.140737961667521,11756.0463504489
"198",-0.283451801907353,1.01232028788425,0.221054823772633,0.139967316253724,11755.3676399098
"199",-0.252801731682521,1.00225856354058,0.229039264297735,0.139062160761373,11755.3367160972
"200",-0.254669696301832,1.00279512749023,0.227536733008921,0.139128568931226,11755.9577442885
"201",-0.259827945480884,1.00597644227001,0.217188474550008,0.139247231719472,11756.0593222381
"202",-0.26718099664439,1.0049670192501,0.235657025624204,0.137645349079135,11753.9682765326
"203",-0.268793552638114,1.00630037202216,0.232182496316733,0.138332058307578,11756.2633805411
"204",-0.271441012565987,1.00643177649291,0.235518999495352,0.13865410526395,11755.7563638235
"205",-0.264142750426509,1.00733796704272,0.215554557420196,0.139973509136843,11755.4822479361
"206",-0.258357674196328,1.00572954871675,0.215309594726965,0.138205864185271,11754.7465816409
"207",-0.270553081860366,1.00623120568197,0.235352584110836,0.142539581234309,11752.4062681875
"208",-0.284716861887702,1.01162209859104,0.227701259850305,0.139819245511515,11756.4129826839
"209",-0.266132424230168,1.00579832415671,0.229918919642569,0.139826629258619,11756.9937557287
"210",-0.271160849385147,1.00654626620921,0.233579407538747,0.140716663288592,11755.8756072829
"211",-0.272542591796837,1.00717726769095,0.232362736299551,0.14073379877188,11756.2052195119
"212",-0.273978735732608,1.01078056923203,0.217328590158955,0.137944839534721,11753.4199615705
"213",-0.274371055014523,1.0104867118842,0.217866554113256,0.138150746699753,11754.6687791709
"214",-0.276156291688184,1.00925057446733,0.224478841588495,0.139457710964792,11756.773725445
"215",-0.284433369758017,1.01299773920575,0.22048466346342,0.139024502597572,11754.6730980296
"216",-0.285821401597708,1.01024448493452,0.236791112944298,0.139365274394636,11755.3086925147
"217",-0.273351400587562,1.00957898159289,0.222765547332214,0.138116450076856,11755.6607175521
"218",-0.261145015240474,1.0048946175686,0.224415633691353,0.141146354115262,11755.614945199
"219",-0.259466278919683,1.00476104424939,0.226479494044528,0.141171272277099,11755.5434106163
"220",-0.260796179185836,1.00524641517899,0.224726563154591,0.140114417888507,11756.8789894616
"221",-0.276012420743961,1.00900559676628,0.225271365112604,0.138450014717977,11756.2544294096
"222",-0.276722385393958,1.00937994118066,0.225392548427603,0.138213474631623,11756.3118043934
"223",-0.275771348756595,1.00963130379873,0.225402614307292,0.138272455298797,11756.4501266198
"224",-0.273820324658075,1.00961965370367,0.223045965340508,0.138584575852975,11756.2447387151
"225",-0.274181937572612,1.01052138233763,0.221182219241197,0.137832075146468,11753.2686210779
"226",-0.272062651575909,1.00876286043719,0.225634234728871,0.138765903594175,11756.5949803697
"227",-0.262052662260548,1.00508477562688,0.224411331173397,0.139442875202212,11756.6382384743
"228",-0.2590808534191,1.00394764422911,0.225213117941961,0.138883551692735,11755.806636505
"229",-0.271112164955358,1.00742258540322,0.232048795542307,0.140460154148463,11756.1530227974
"230",-0.275454243812622,1.00898544406282,0.231259944857519,0.139925307918691,11756.1569126544
"231",-0.254301318275771,1.00500231860518,0.215246200091644,0.140602155488452,11754.5664731156
"232",-0.249784937865914,1.00209413237289,0.22325371726006,0.139133701037137,11755.5253517373
"233",-0.274342400497466,1.00945276378242,0.222727439518277,0.139140030493712,11756.9266587743
"234",-0.279724493484604,1.00924001545069,0.234583118294095,0.140606078816953,11755.8674524886
"235",-0.271095636399195,1.00859271131067,0.224166627053695,0.137644685280815,11755.5595698974
"236",-0.274609575321631,1.00795775200197,0.22958325553911,0.140664611685696,11756.2695886887
"237",-0.266991979830043,1.00690415540688,0.223661706489358,0.138974562345191,11757.1354395709
"238",-0.269830164927002,1.00908318520122,0.216130015966912,0.137742514415404,11754.2679102271
"239",-0.269129110875789,1.00919903674979,0.214384231359529,0.137803033836216,11753.6996412658
"240",-0.267889636913061,1.00758030426091,0.220251238798089,0.139737816686212,11756.6083471062
"241",-0.263544911151809,1.00611528956447,0.223570728770137,0.140331112363394,11756.9268261582
"242",-0.260243925362337,1.00508708080741,0.22420041970918,0.138439307240519,11756.5664442832
"243",-0.270622196626516,1.00839710086211,0.223810661695199,0.140263794711961,11756.8889449858
"244",-0.266333222093072,1.00667117619184,0.229363353881308,0.14047131663484,11755.7974581297
"245",-0.264908935850576,1.00695723438828,0.221788447850546,0.140178231312475,11756.8330768473
"246",-0.265616788984722,1.0068787231867,0.22097393067346,0.140201960845063,11756.6603640672
"247",-0.265616788984722,1.0068787231867,0.22097393067346,0.140201960845063,11756.6603640672
"248",-0.273859327946049,1.00872437042415,0.229293382409418,0.139840055410667,11756.6714595685
"249",-0.273377640894873,1.00900545515402,0.229375747731889,0.139821591181221,11755.194187926
"250",-0.276460317829781,1.00818189889257,0.228138207059108,0.140052263175976,11754.9154416392
"251",-0.279988564700458,1.01079132324531,0.231025240157255,0.138287952549616,11753.5877537708
"252",-0.27679228166486,1.00821995872573,0.229089197864576,0.141465647295562,11753.8444023614
"253",-0.277103479217936,1.00812482919203,0.229163294567809,0.141475328333206,11753.0270692633
"254",-0.263483863395063,1.00456535580775,0.226561964751817,0.139155346079793,11754.408690091
"255",-0.260602951202313,1.0058231665405,0.226659095457728,0.139062083139622,11754.3232564315
"256",-0.282058635609998,1.01075693280724,0.226503676644346,0.139495460810344,11756.5520559997
"257",-0.280690457909721,1.01077778473015,0.226991325786539,0.139381411000893,11756.7839115857
"258",-0.28672809189921,1.0115661658229,0.22925319444372,0.138442190389814,11755.4120076925
"259",-0.264925076589212,1.00615902580956,0.228389890682302,0.13975805346866,11756.7948336035
"260",-0.288346671768506,1.01264766363538,0.227170782760362,0.139289840658634,11755.776166303
"261",-0.287452623867166,1.01241021614308,0.22919720531701,0.139225534398694,11755.9487232751
"262",-0.276787055090622,1.00866073918504,0.236935145334964,0.137854253366555,11753.2710991294
"263",-0.288162004839044,1.01327248988736,0.223297010575435,0.140249812567052,11754.9284232946
"264",-0.28795974967209,1.01309920310666,0.224208463302833,0.140207147508079,11755.2033262921
"265",-0.27456457892857,1.00976419781702,0.220590659487666,0.140133553547768,11756.37155148
"266",-0.275728771037408,1.01044477252024,0.218398994533864,0.140131168057478,11755.6308496012
"267",-0.279180522689148,1.01044926564161,0.224339627023766,0.140547172736731,11756.3341769691
"268",-0.26653854691704,1.00863770528413,0.217398009005532,0.142603183957884,11751.1753519538
"269",-0.256011340621644,1.00396426055144,0.226958990016118,0.13987539773774,11755.5842808005
"270",-0.267509381179097,1.00725380783711,0.22574212591762,0.140085184614209,11757.0215366966
"271",-0.257280649889219,1.00366036603839,0.225879919143126,0.138299096529781,11755.851836929
"272",-0.254968388550499,1.00299618391058,0.228652011750664,0.138993245423952,11755.7699416791
"273",-0.2708213409213,1.00778305175493,0.223084113383579,0.140221608108987,11756.3914196853
"274",-0.269139205515047,1.00827654074506,0.224127307224375,0.139957666384055,11756.3300245664
"275",-0.27328542619877,1.0099389995531,0.216119309341839,0.139636137526734,11755.2057489247
"276",-0.265466631333033,1.00697644052599,0.219798275272239,0.139500479414628,11756.609433776
"277",-0.272143839553315,1.00714057713328,0.231719036258357,0.138633867760343,11756.6235550473
"278",-0.260762170580293,1.00461623817445,0.228099058016169,0.139947497555806,11756.7510053579
"279",-0.261569243043075,1.00466384804468,0.227776056170038,0.139033088373138,11756.7436803023
"280",-0.267023046246522,1.00605033740627,0.229489061371782,0.139471906460254,11757.1132606537
"281",-0.265433842219789,1.00582322013938,0.228025983679227,0.138650640450194,11756.9019780243
"282",-0.260093691305098,1.00592428276024,0.22301973803753,0.140042351788379,11755.5993905477
"283",-0.26012033309479,1.00595761254076,0.222947694157153,0.140083836717195,11755.5283091345
"284",-0.260235860346523,1.00490695674966,0.22244989292158,0.140134146975413,11756.3634390589
"285",-0.255035291071206,1.00382613023633,0.225639632317346,0.14022384098111,11755.5600610401
"286",-0.28683491327972,1.01254445078687,0.229664476190127,0.138057417753443,11754.4035462821
"287",-0.28993493065562,1.01279759780894,0.229311955467846,0.139866000185952,11755.6302887657
"288",-0.274375362493629,1.00817388063366,0.230900006516303,0.139399782839175,11757.154807441
"289",-0.270839386926995,1.00735831324408,0.22902118706737,0.138228262721861,11756.7024876259
"290",-0.276081998565179,1.00933844952872,0.226323780537293,0.138626093482798,11756.9625023686
"291",-0.261777705338477,1.00361894926297,0.233687705935127,0.139834927025176,11755.2259765729
"292",-0.294117726914027,1.01288441438968,0.240414270020511,0.138246359076586,11752.2391200451
"293",-0.291661919280494,1.01369001320385,0.236245335122697,0.138884906504764,11750.1759825696
"294",-0.268316711765397,1.00651665996292,0.221343115887211,0.13913186045898,11752.8129956386
"295",-0.268450004040362,1.0061998617161,0.226058806302685,0.138497307753375,11754.8454837013
"296",-0.281052772859125,1.00877187028562,0.242520593247512,0.137692765825892,11751.5922041252
"297",-0.279901122951204,1.01089123195997,0.221213272058043,0.139784157233931,11755.8098999772
"298",-0.270787136637934,1.00662714721491,0.231224167120176,0.139911720010022,11756.6061673977
"299",-0.261990046294977,1.00572574383164,0.224378775176234,0.139955377058464,11756.984578807
"300",-0.276061113484272,1.00897353875551,0.228660259735936,0.140041406064015,11757.1591506264
"301",-0.251006999524866,1.00306161533061,0.219727194461406,0.138624606429293,11755.3837923701
"302",-0.276807687005066,1.00879540694505,0.226798664706751,0.140632962537309,11755.6712232111
"303",-0.260892715122458,1.00504961726142,0.224758484116718,0.138281701418843,11756.443269381
"304",-0.271829550031845,1.00867098451392,0.226373186401943,0.1398001676748,11756.5682362072
"305",-0.268237865023481,1.00757523584113,0.225784751624606,0.138795452058022,11756.7723054329
"306",-0.263453020210045,1.00599057761288,0.227433886190449,0.139023675649041,11756.4840573344
"307",-0.254318437928161,1.00418517036562,0.218415054833541,0.138790366493145,11755.7390546475
"308",-0.257095645686213,1.00423994373611,0.225290703045586,0.138003146293458,11755.5751072894
"309",-0.248812014908935,1.00234025873415,0.22483928543646,0.141542093471843,11752.5599682344
"310",-0.25050884915041,1.00153984578081,0.2245489657209,0.141706424618194,11752.7362997235
"311",-0.251325034271402,1.00359843971157,0.220600292089272,0.14011272709005,11754.913119655
"312",-0.255269167336564,1.00392132294215,0.221917714914379,0.140045007430794,11756.310730705
"313",-0.253816916613925,1.00229531453795,0.229072280262332,0.140376415148065,11755.2597594963
"314",-0.266472143528902,1.00692528525029,0.223168550847752,0.139423719601531,11757.2580670002
"315",-0.270006159310938,1.00680392523066,0.230388188345177,0.140626249561568,11756.6097100852
"316",-0.271835331419086,1.00810922667958,0.224995550225767,0.138921499897899,11757.1734078661
"317",-0.27518387703517,1.00950665921834,0.227590956104967,0.139459829611909,11756.3606542279
