"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","beta.1.7","beta.2.7","beta.3.7","beta.4.7","beta.5.7","beta.6.7","beta.7.7","beta.8.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"178",-0.102562393964713,-0.123695123908255,-0.166259924814843,-0.0129265213692359,0.0328156028064115,0.0354762791714811,0.0455803031660051,0.0162445178554754,0.603113263284438,-0.0435928156572468,0.0507918146677833,0.264164031540548,0.511931036523536,0.695073077276524,0.811773372183931,0.9510908299987,0.385407494291796,1.04725889010173,0.955519189530384,0.720472902408769,0.45674589113053,0.287934322307823,0.176185088292391,0.0459442083505436,-0.0500054105835752,-0.0393221997194449,-0.05931213705096,-0.0665739143418051,-0.0355342651463181,-0.0250821380968892,-0.00990890395677103,-0.00194829842615031,-0.0730116440349257,-0.111106673846478,0.0583060484979346,-0.00749376268546339,-0.00563605954064021,-0.00693952106166498,-0.000912465520610845,-0.0134072893338172,-0.0800225553309473,-0.0895415275440512,-0.0644392566175924,-0.0448301438134357,0.0128962478576881,-0.0368143888220164,-0.0192743561189469,0.00268929538643283,-0.011265959543781,0.0291542299614336,-0.0197409465010523,-0.0177361380226986,-0.00571805887506182,-0.0191335922189877,-0.0251142531058759,0.0021080605695802,0.219422339939156,0.177619936832531,0.152118868311938,0.126930476176489,0.100434592356853,0.0741924554747917,0.0392069383126729,0.0116557673244417,29964.0476929243
"179",-0.164632482571007,-0.132238837673594,-0.171151982433841,-0.0267489815489979,0.00707620534414908,0.0499879697080777,0.0519766166018169,0.013921295635168,-0.251188802852071,0.017858602275839,0.0265227783946843,0.23988021458666,0.512587037810965,0.684473596874894,0.801031273253369,0.948680281992273,1.2567090608274,0.97887953915661,0.98521905037213,0.742319421422283,0.457933022656093,0.297421621466296,0.184826637397694,0.0488483386710085,-0.0744578000663813,-0.0309016829452184,-0.0596250116689894,-0.0526392076803005,-0.0393881636982587,-0.0225593289184569,-0.00818500100512484,-0.00237591676370618,-0.0421860930241624,-0.0729476753632383,0.024733924410379,0.0162685252462543,0.0429711854743022,-0.0135069521529893,0.00684800216504548,-0.0120299802832369,-0.0673516981984152,-0.0799675783431358,-0.0482110057774968,-0.026874214434458,0.0222403414711595,-0.0515741644920759,-0.018073289618533,0.00338286691542936,0.0143951984031519,0.0285964984654417,-0.0207209101302938,-0.0105243680255315,-0.00975673639546319,-0.0274529935762494,-0.0279512532287135,0.00475243674264748,0.218285743711857,0.170457973272444,0.156594407911055,0.12838024793704,0.0998880746738044,0.075263310266328,0.0387922319845676,0.0115426241142921,29971.5108087781
"180",-0.141044526330942,-0.0853556436204019,-0.129961867523929,-0.0223351228682357,0.0336950592787265,0.0632799621240734,0.0573668995418071,0.0145426814408065,0.282922944241334,-0.0844732438948768,0.114046941431534,0.204001824836476,0.491344878157866,0.682363547443375,0.800830297291594,0.952441200961663,0.721953953217284,1.07333252024624,0.888224460390457,0.774825143822608,0.478299351582921,0.292224064275971,0.185362430648816,0.0451029464072216,-0.0524491115114273,-0.0360173158469272,-0.0597757868949028,-0.0586992926427992,-0.0505393079229334,-0.0224228613038647,-0.0101260598690149,-0.00355297656551689,-0.112734735351779,-0.0778999683876076,-0.0127516420016702,0.0368825985985001,0.00613493514660006,0.00822341569470664,-0.00548527826165055,-0.0154902907329926,-0.0872215012216444,-0.110384685255751,-0.0642299145505798,-0.0246970259194365,0.0188151494134089,-0.0514902387427411,-0.0216033427110007,0.00420949069591621,0.0294295635923347,0.00960811758542415,-0.0120732376724017,-0.0190294639598839,-0.00910451436381831,-0.0284637180855037,-0.0256107586864913,0.00451288547941648,0.222870413329028,0.170252629173471,0.152670074549937,0.127822212170423,0.100343876632773,0.0772331477201996,0.037691401061106,0.0115505084336902,29965.3273776538
"181",-0.150050895079519,-0.178514079713624,-0.154135081356302,-0.0263479447736551,0.0646165045407645,0.0522884878969153,0.0504211297939025,0.0164814715726139,0.964329646822782,0.0836119857348111,0.00908710077505964,0.326399798292831,0.45597393448411,0.68218975849386,0.805850515369867,0.950641034203223,0.043019379573538,0.930347215062112,1.01021717902053,0.657475336367501,0.504466323941127,0.29715082373811,0.182089350026487,0.0464798651552699,-0.064675371332694,-0.0432547245949352,-0.0740953139887656,-0.0488031609906678,-0.0317953665449079,-0.023514329346012,-0.012484113552009,-0.00319671831885717,-0.0786158380908864,-0.0404675732951197,-0.0614231336204561,-0.00369982002450931,-0.0334431548289167,-0.00411263270146052,-0.00596757309668701,-0.0150916255889101,-0.0836520575293776,-0.101403478087012,-0.0544621905961367,-0.037103566893922,0.0266769187625648,-0.0445982268019491,-0.0183469134358134,0.00279310905159565,0.00389268024637762,0.021226749944414,-0.020996328064218,-0.021559531150979,-0.0104358968747063,-0.0243821647913948,-0.0261148824825581,0.00354021511865996,0.215859916882717,0.174504195798895,0.154988395118819,0.123188628686243,0.100665777562966,0.075955234399926,0.0378895639555372,0.0113253811098107,29957.2007863831
"182",-0.175924733690283,-0.0984582876384363,-0.240223293471652,-0.058666851292323,0.0162773492952362,0.0560519756548866,0.0583774211451407,0.0190032396818685,0.143694915634269,-0.105926630124588,0.137235066837013,0.276041832818478,0.498154892072114,0.685992708251235,0.793972041652487,0.950233171960481,0.862760331626654,1.09698087994293,0.880942420165663,0.7106138213464,0.480156750818054,0.293890750691959,0.191317687358222,0.0469029556067411,-0.0637648652129718,-0.0435969644076954,-0.059673226866108,-0.0551826163389624,-0.0431090063957037,-0.0283448325907539,-0.0130036674006087,-0.0031306309115649,-0.0238037223567246,-0.0813972095842816,0.103340141219791,0.0610826021629574,-0.0353274026027082,0.000338656838804182,0.00833279340594841,-0.0202593530140212,-0.0828546397866919,-0.0993170006870195,-0.0355184682021982,-0.0346871666188231,0.0392390946566202,-0.0514493022046791,-0.0210571241981126,0.00296028638026928,-0.00111186682280382,0.0299749193744643,-0.00243548034799299,-0.017548849639619,-0.00310979307553481,-0.0319078452738373,-0.0290380267391772,0.00447519526566212,0.210366982247652,0.178929399491076,0.156921146752835,0.127618315091409,0.102439039938266,0.0736110932974321,0.0380823698518422,0.0113455154856746,29952.3021672817
"183",-0.139203979855108,-0.142153099012766,-0.179527697850128,-0.0240445941072671,0.0102448662769808,0.049448811262399,0.0552840147195501,0.016399867078357,-0.028442836505315,0.124509465687363,0.017529887789492,0.195356243432309,0.518252076432524,0.673886703926006,0.804886815782348,0.952292349125192,1.02948530976337,0.8771265754624,0.990599837080089,0.782305583665009,0.454429006851967,0.307556803704894,0.180469236351768,0.0449329434929992,-0.0344966310447604,-0.0330723638377805,-0.064204655477545,-0.057961292806387,-0.0380190860031368,-0.02564786977252,-0.0122688348342191,-0.00190110000665675,-0.128560255881245,-0.0738974815113767,0.0673838994890801,0.0350067834344838,0.00831634884865747,-0.0153281337752039,0.00198190919736768,-0.0169716541624333,-0.0755648315871555,-0.0952518258196336,-0.0471015171397008,-0.0128233857345858,0.0309956830342759,-0.0455546142965921,-0.0194698915054875,0.00260758241575892,0.0236386740244601,0.0221666147499601,-0.0123312420656516,-0.0110794319951273,0.000388363889161533,-0.0176047554693013,-0.0263202315227792,0.00401320164749813,0.227802949683499,0.172724802522752,0.152660446889356,0.127036131343828,0.101674049013686,0.0749322064039431,0.0387391336871393,0.0113027484095311,29969.4040701589
"184",-0.158019419394215,-0.0795278179704033,-0.159469403278788,0.0201951502228471,0.0163389321912633,0.0390622930288266,0.0604229486190536,0.0160772305243587,0.826599612938933,0.038097598780618,0.036284207406931,0.266527083523802,0.50558446378059,0.701732241481288,0.803163866366476,0.952260585011551,0.176210853045847,0.950166753736678,0.970123260522701,0.704361394788937,0.467958665804947,0.282741016047155,0.182009430321294,0.0447745052006756,-0.0598574614346531,-0.0266727888770374,-0.0620176969055074,-0.0686716046721142,-0.0461833126862891,-0.0263122691459614,-0.0110460764099574,-0.00255471334230452,-0.0437939377235533,-0.132045856168939,0.0416183859079356,0.00664072151581061,-0.00452661366425876,-0.00909480919351887,-0.0053239659311385,-0.0127502072995823,-0.0668817054678353,-0.107356762530214,-0.0567059282732038,-0.0361458318786533,0.0212375576912187,-0.0442676016747345,-0.0183311995595224,0.00146939620179031,0.00284476103092094,0.0347022223816979,-0.0201491005272485,-0.0295013365419805,-0.00595456483921978,-0.0241920278511307,-0.0280408206443159,0.00278074604062705,0.222823916036664,0.173565317121921,0.153914528735227,0.126046515484753,0.102162716746428,0.074256364477174,0.0394377247325479,0.0114871716801509,29971.9353282157
"185",-0.103121540264546,-0.0690780627497002,-0.175621956412717,-0.0381621460083072,0.0468590003373865,0.0478776327181079,0.0508928491827345,0.0152037971165525,0.55656218166799,0.0242709311999355,0.0104059143742983,0.257717041083284,0.500855383218242,0.692000960170252,0.814169020519657,0.950317660369451,0.426070875163544,0.961263726844513,1.00588486753453,0.72839422383828,0.468402167697312,0.289035454007495,0.171902935151081,0.0468280925221994,-0.0237274726563875,-0.0390186340805907,-0.0569790583118539,-0.0538534877125508,-0.0534297411981763,-0.0264252081431409,-0.0116458434706992,-0.00256195558145157,-0.0564632154603406,-0.13136247544597,-0.00961984103472353,0.0113555749795778,-0.0196104625102197,-0.00297409428377454,0.00341674435281346,-0.0129295662266889,-0.0841336663115105,-0.0942215194735265,-0.0531951363600858,-0.0251707871750655,0.026018191869307,-0.0518332589567928,-0.0194630289203751,0.00283342930260297,-0.00233081041833535,0.0247925974760117,-0.00209630918666907,-0.0196702255633904,-0.0211857080652974,-0.0240128899697874,-0.0258028754403835,0.00480222216348959,0.220474251452068,0.175813951734273,0.152176560310569,0.128588964626925,0.101946501593575,0.0752778061312944,0.0387704364708258,0.0113210839783065,29968.2958062873
"186",-0.120793965636981,-0.106008940294216,-0.15385518119935,-0.0442846009813772,0.042993257306909,0.052451793401058,0.0457021776509757,0.0152489810967192,-0.477368822541371,-0.0924773606100997,0.0746360529571831,0.180696642232718,0.481339744958129,0.673080479335873,0.809370984351184,0.949402307055791,1.47472424066359,1.0831022232014,0.930527467585178,0.802752931394535,0.481281470716819,0.303993700767702,0.179084755025536,0.0476076313106476,-0.0398947596876879,-0.047584577551742,-0.0658365712501629,-0.0596132184478551,-0.0377024758249214,-0.0185481052362248,-0.00962053226674929,-0.00143906522635841,-0.0874465837884859,-0.0610950807254301,0.0388391131111689,0.0774752457363061,0.018368144619932,0.00547710145074639,0.00272091609279128,-0.0128150391930894,-0.0946577397378522,-0.0894126901220901,-0.0516952301383554,-0.0280382097286793,0.017489240535607,-0.050096882523941,-0.0165341796456195,0.00245997864712666,-0.0167579244735358,0.0194504936574568,-0.0226371806701376,-0.0315141525924069,-0.00991628186614926,-0.031342987351619,-0.0259879695371065,0.00529694930209258,0.213506855821009,0.177195206281359,0.152272453188445,0.127520577791873,0.10315714994197,0.0735497138366257,0.0390592537421589,0.0111244946999741,29956.9427012673
"187",-0.116980658990276,-0.118603734958891,-0.148255434160411,-0.0170770050160455,0.0215978421821192,0.0524074791328357,0.0423220910890064,0.00973587548520706,1.38251363796846,0.058392867344769,-0.040460100552852,0.260692138678937,0.512537472372134,0.691504247055828,0.812375513841873,0.952725737815058,-0.382011416475738,0.941452418891268,1.04364542910698,0.723317002441556,0.460385986676128,0.29015791320264,0.175348965236693,0.0452934602726049,-0.0415865675109449,-0.0275040314529019,-0.0555369616472251,-0.0603274396882973,-0.0457855524899475,-0.0240838957670924,-0.0108428827418625,-0.00156524455568906,-0.134110086467276,-0.13989303374635,0.0277482721389332,0.00272620346411016,0.00558345558825332,-0.0124711944363924,0.00820751190328376,-0.0101590823727587,-0.0742973637647062,-0.0976696351377124,-0.053565535687737,-0.0451903525516262,0.0175071373746677,-0.0508679718385192,-0.0146800009792466,0.00404253221115777,0.0123582242244138,0.0369561857423606,-0.0120988280697502,-0.0267477335493348,-0.00997913082495097,-0.0271345175835795,-0.0259252336729102,0.00524990676557968,0.223499038602271,0.180006194192406,0.15173788695186,0.124616497371334,0.102437438543546,0.0759161045313049,0.0392191419078541,0.0114122239305625,29967.1284264572
"188",-0.18918931549319,-0.0757262211698324,-0.113735160231601,-0.0397395805549606,0.0286824774101764,0.043848822071331,0.0500410097623613,0.0151200042324562,1.51565255856765,0.0629858635370705,-0.0625043041688976,0.261472337857875,0.506588353975069,0.681499628011152,0.802167270690587,0.95178026339142,-0.514519054814028,0.927501689501352,1.05871110042006,0.721967448360967,0.465508128602767,0.295544468497895,0.182858875914999,0.0456481602040181,-0.0570249946541947,-0.0338195437072321,-0.0613871407443195,-0.0642326133646347,-0.0403167326023298,-0.0204866694845416,-0.0132156109672612,-0.00328352892466936,-0.0157368694410909,-0.121731615987062,-0.000512873487911838,0.0321336572222531,-0.00327537950090157,0.02302153621022,0.0181838512636908,-0.0147279215918788,-0.0558214660971624,-0.107314787332351,-0.0525548824950223,-0.0216879667565208,0.0111634019173488,-0.041627466918216,-0.0176906536613957,0.00335793426930382,0.0158688768418705,0.014594313047426,-0.0292669698191983,-0.0168634540758689,-0.0184683181969312,-0.0257372557861893,-0.0237253560084657,0.00412960124418451,0.219578809727356,0.174162182532396,0.154415734970267,0.125830744296082,0.100465471247785,0.0753314668332349,0.0396904919570124,0.0112156435632739,29967.6366992905
"189",-0.186064403887349,-0.0811609700331975,-0.141338721184247,-0.012868014569932,0.0578460321403199,0.0551105073424481,0.0581738229651318,0.0124652944101232,0.455116618385715,0.0731431468135144,0.0673993299714798,0.246435143068202,0.505827864005047,0.680328245675188,0.79930386068653,0.950362646411239,0.553095039004759,0.919745763996226,0.93577892565025,0.732975255896728,0.460156143529325,0.30002502955394,0.186809792588726,0.0467750184502289,-0.0452251624733144,-0.0413501417205359,-0.0657272872087398,-0.0644009625907815,-0.0358238503438865,-0.0264065844153422,-0.0111841351009691,-0.00124829298521628,-0.0435706675445651,-0.121006858441211,0.00518155986810931,0.0109869349862131,-0.0297920948368563,-0.0101174491307648,-0.00793328812967762,-0.00931688547315192,-0.0691904563103085,-0.110766844419468,-0.0472415802325619,-0.0326089561668071,0.0117361104441937,-0.0495564951219999,-0.0175835852416286,0.00317863080532032,0.000278361453459758,0.0189563563320276,-0.0170685469758533,-0.020356711586837,-0.019013182618761,-0.0321484856758236,-0.0231371319660737,0.00512915117742093,0.227010229417202,0.175573726519608,0.157532138018491,0.129532635580658,0.102830463761327,0.0756620420440409,0.0383903208477868,0.0111240008375326,29968.6804162693
"190",-0.139382471887414,-0.110818052865306,-0.159541000237008,-0.0299552537778005,-0.002507228317097,0.0524304918440507,0.0711210535016847,0.0150010808763908,0.414231029547797,0.0510821391478347,0.0456675816267304,0.235057001266549,0.484807332643904,0.675682773708633,0.801384944706663,0.951079786973952,0.585301839810685,0.945716093658551,0.963266215163491,0.750113980168482,0.489209351207193,0.30507481926121,0.182515421601108,0.0465743913181968,-0.0292399273958791,-0.0591790359827307,-0.0589031792681983,-0.0639471180759167,-0.0510408078658482,-0.024486362240415,-0.00767953993440073,-0.00238806314796286,-0.122855929867355,-0.0840404162243156,0.013075550936688,0.0208888403345332,0.0284166827722601,-0.0174292069830289,-0.0182018291716812,-0.0166395890147045,-0.0668807061258174,-0.0784899872300849,-0.0536524763697109,-0.0414469486050648,0.0420662906100711,-0.040957204856677,-0.0220626890667452,0.00325608066354497,0.00877646143321284,0.0393350437260816,-0.0109346498215619,-0.0279013179713572,-0.000706270383068217,-0.028585203753129,-0.0349405536947604,0.0042201506158856,0.218581308838925,0.17584063592599,0.157681413328817,0.128722605862944,0.0994099906449797,0.0760876098525483,0.0397320666998325,0.0110150444945508,29955.734807392
"191",-0.098961311054436,-0.0803765543347596,-0.145498620683106,-0.000813441916347666,0.0229374432096014,0.0470158846607838,0.0636731757560045,0.0155990855913464,1.55475961555934,0.094983257494902,0.115047481396477,0.224996814662452,0.496604021167667,0.684130025544083,0.802343355765769,0.949915658393747,-0.568760473319677,0.895157659519461,0.889970897154503,0.753242893925662,0.473557191502827,0.293747600378686,0.18301594405011,0.0470129531444041,-0.0455467165059818,-0.0354626669875147,-0.0625495046008486,-0.0608467618043035,-0.0532478573868606,-0.0297227582249261,-0.0106108221539325,-0.0021071951899558,-0.109469437131155,-0.109711070507766,0.0102025369468229,0.00127039239588803,0.0100328771213747,0.0295198698562563,-0.0139684294067275,-0.0136554120170955,-0.058750197255101,-0.10358809966212,-0.0553823886705955,-0.0319171275809394,0.0310880855440004,-0.0529295096641793,-0.0202029787495444,0.0033756593884734,0.020325671308736,0.0148146939377987,-0.0241429634573835,-0.0328826950396593,-0.00772783995387713,-0.0315800987431121,-0.0281732816045303,0.00388545604627567,0.218885666964282,0.171921173532918,0.155470671352703,0.124056730864956,0.102238124728703,0.0743073672526201,0.0393341847731401,0.0112903285089112,29971.4038484666
"192",-0.0800858674477973,-0.0831066548005931,-0.190562533987829,-0.0562006329691488,0.0209448902388412,0.0246376419550647,0.064108619092701,0.0135618971528874,0.997980437902838,0.0201130984678032,0.0982198949003329,0.236936177192071,0.484394703854067,0.689479062789438,0.80071695814879,0.951766255065319,-0.0271048632210965,0.969689254565107,0.920779735871656,0.751833391067749,0.487630776461215,0.298034844404055,0.182630498760139,0.046135462902051,-0.0291880644313147,-0.0207020426715618,-0.0671878251908821,-0.0627828423576247,-0.041026554134326,-0.0329378254843346,-0.0112605517085831,-0.0031104870265255,0.00798018740602918,-0.127817663749289,-0.00527254211275547,0.0436827284579051,0.00300619943825382,0.00691438857385405,0.00319289976251832,-0.0138806490551496,-0.100372816938998,-0.103303820068981,-0.039662674543468,-0.0273941469159966,0.0309368913445723,-0.0470725866382936,-0.0221202671349087,0.00260836341557006,-0.0116341635579266,0.0266856524686615,-0.00688301394528431,-0.0171441727025176,-0.0151105004686044,-0.0249992908360078,-0.0302373266904658,0.00341205948799688,0.2260480094604,0.177626652799779,0.154608623481632,0.128543747326922,0.101278262531426,0.0735668848688332,0.0390553695721468,0.0112463213228085,29961.4444660824
"193",-0.196820218325443,-0.117043527961321,-0.158287476908974,-0.0195929232202446,0.00628963873807004,0.0242372899639759,0.0466126108615718,0.0125316994589616,0.478446160168656,-0.0729947479317917,-0.0427213368525952,0.186151353362694,0.481806535744533,0.695402464094719,0.803960961445989,0.950014739750814,0.519042262897426,1.06359932072926,1.05462886047853,0.792464433989668,0.493182473194308,0.290351409476897,0.183735065760405,0.047646091281051,-0.0366629639740457,-0.0365424805867258,-0.056268918113512,-0.0523128797574312,-0.0517221451012732,-0.0281708882677031,-0.0154375726208933,-0.00155548775158103,0.0222066335554398,-0.0613154422837361,-0.0360563491775232,0.0230069629483754,0.0307062468893035,0.0104132686698382,0.0184649636449437,-0.0126231565646914,-0.0523276460942746,-0.101284880239828,-0.037797525028187,-0.0309016549924399,0.0286778681004319,-0.0380169271399339,-0.018762303799193,0.00454928479116417,0.02391669434586,0.0218390496283294,-0.0097750953625727,-0.0193191874341535,-0.00931483934089685,-0.0216739067868199,-0.0265479913757503,0.00535869748804906,0.218156566441008,0.17795222696487,0.154777942278285,0.128891319207622,0.103326206235784,0.0752536794762004,0.0393360636548289,0.0112602625800748,29958.4843742683
"194",-0.0639244626962161,-0.100134691367512,-0.213914183089587,-0.0373202760229106,-0.00471194263778784,0.0289634423561029,0.056131778693296,0.014965095886434,0.576152382079859,0.00711598646691681,0.0364379119847379,0.231017078287683,0.525666426613016,0.694758509297796,0.805378607619177,0.950184727912537,0.409452012930258,0.982441583623273,0.980319189938988,0.749977562114445,0.457050476688622,0.284698423400538,0.181247846724142,0.047506552808836,-0.0348963382415444,-0.0322889638017789,-0.0643551358627333,-0.0513613807498177,-0.0514827823535625,-0.0227717440651732,-0.010020397739759,-0.0020689352647923,-0.156395498686796,-0.109286403219263,0.0643646490071282,0.0417165251358719,-0.0024688376187651,0.0381882614149024,-0.00545152182451059,-0.0169741530906052,-0.107300271779806,-0.092040265732647,-0.0290710776057945,-0.0163377623831636,0.0250931814624395,-0.0424973737424496,-0.0233577559214019,0.00339348869145456,0.0112220539430002,0.0442254368765709,-0.00479913587061699,-0.026324284317704,-0.0130987830676924,-0.0231236735773764,-0.0264357069431084,0.00483334401852951,0.218237640925379,0.173285572821686,0.154485242476128,0.12717995594983,0.102849203215622,0.0767584758397187,0.0387666263902633,0.0111757631556356,29962.8857452232
"195",-0.176117591569788,-0.134673511926905,-0.182983277141455,-0.0303693044577119,0.0436551596696955,0.0477889666877789,0.0520754654509676,0.0180306576135,-0.463758624958229,-0.0800160409463083,0.0585631680230312,0.262282950318574,0.511820678289992,0.685627890390384,0.807695398640499,0.947688984625492,1.46858511700177,1.07728747955043,0.951049804487134,0.726449861296796,0.458731119315379,0.297123636025992,0.178306070354395,0.0488769544227814,-0.0384361970989713,-0.0470915008280988,-0.0604549234622926,-0.0700620252431593,-0.0444906684506545,-0.0241832034552631,-0.00951374825084428,-0.00203173201825404,-0.0628607383119513,-0.0469206431066728,0.0475046392147665,-0.000598291904800499,-0.0496139958966922,-0.0175271309609611,0.00353150535364821,-0.01486551070482,-0.0653299494396698,-0.0950732805488731,-0.0525075027461155,-0.0299797487134403,0.0293058518086164,-0.0465817772543172,-0.0192939815265406,0.00259714281824262,0.0235769516257219,0.0509047215915515,-0.00977269278198551,-0.02327882319712,-0.00327095761458394,-0.0290903795515954,-0.0265114595024146,0.00319458873944859,0.219702144165073,0.177255933900817,0.153443633112712,0.126401791038838,0.101553429192991,0.0755319250445326,0.0382761194031775,0.0114129197287206,29971.2109329813
"196",-0.148161953737782,-0.0749574570344475,-0.135963194665199,0.0406374445613391,0.0536702972504661,0.036514813144637,0.0632679655485723,0.013715813679988,0.552425680219049,0.178024770480691,-0.00461882042778687,0.172293998340007,0.49816824181155,0.681944126758874,0.812203229659759,0.950612615783143,0.447182800529919,0.810991626773237,1.007560638665,0.797564759881341,0.467876439508358,0.299839704534437,0.172225944148108,0.0470675020761121,-0.0485296708146598,-0.0230260248250394,-0.0542302011674557,-0.0487663996686648,-0.041107240362929,-0.0261155151700514,-0.0115095875717834,-0.00284618501173112,-0.1040021041633,-0.127829747132705,-0.00197655209813406,-0.0151321211350321,-0.0259451928004521,0.0199133155818442,-0.0140049571181609,-0.0124577408658998,-0.0488597598250865,-0.102043309052433,-0.049456473304006,-0.0415129496015212,0.010747767463463,-0.0460131160406888,-0.0190474428490466,0.00230829082662945,0.0352823996555212,0.013654142189764,-0.0220886222873628,-0.0325890514933213,-0.00609231837654057,-0.0259734650258573,-0.0292684756138403,0.00427187629359595,0.220211476616815,0.175402466850421,0.154766551517584,0.125741753374341,0.101348427524189,0.0757484688055522,0.0381035082625738,0.0112802766533564,29964.5120940386
"197",-0.0766508252772347,-0.127165323811895,-0.153418243357125,0.0134802089305856,0.031289781759577,0.0194832526241702,0.0684478229162244,0.0130801607901874,-0.35552422478656,0.075683922495983,0.0432497747800922,0.287733167698322,0.495824684023076,0.686603354284612,0.80516781599578,0.950302122294804,1.33864431865456,0.926452007818876,0.96163604144208,0.688023994030059,0.472119751062795,0.298685356540781,0.178119105218834,0.0471283734829593,-0.0680184998734792,-0.0432250991699824,-0.0628626013128001,-0.0552260238501092,-0.0405492601693073,-0.0219179910478731,-0.00859652463553768,-0.0013649138464059,-0.0816188714738124,-0.105573348617603,0.0418965943907416,-0.0102064093345663,0.00670252401441467,0.0222003758505806,-0.0159708211261442,-0.0115814147993468,-0.0753114599072632,-0.0954269705020518,-0.0657451421054717,-0.0428367169734135,0.0201024068342296,-0.0425076710269802,-0.0212167362744764,0.00333970301828535,0.00518026962713084,0.0368584450039444,-0.0296663731485726,-0.0352622268143252,-0.0141752831516082,-0.0220549193981796,-0.0288629296848875,0.00481190057675346,0.215873305799446,0.172475297483043,0.155557212875754,0.12687418798041,0.100680479341427,0.0748386278545219,0.0386689929275629,0.0112876610822716,29973.5294080088
"198",-0.197225636020554,-0.0635883436372911,-0.129790851210038,-0.0329852705864352,0.0249939868116127,0.0551059573556821,0.0649286487810491,0.0173031038743364,-0.181668567506382,0.0745619145237339,0.0292719615155819,0.262218543864797,0.489256205137169,0.686189771771486,0.801377708376801,0.952075482726962,1.20127743762942,0.917260568819685,0.976940043906664,0.725547798486086,0.485618407179066,0.288816572939421,0.182499598600661,0.0445450653929022,-0.0803591390544514,-0.0559553066189412,-0.0680112924674918,-0.0635388326826122,-0.0467101273213254,-0.0231327856038276,-0.0142016033437408,-0.00182430180421374,-0.0523070409206493,-0.143090626644032,-0.0287572805423555,0.000647715517288002,-0.0254725418782698,0.01505123933234,-0.00680199516135933,-0.0145637691427247,-0.0771929722973507,-0.106128772242712,-0.050631340803073,-0.0306933644953083,0.0215048529486916,-0.0426654301743484,-0.0186878095662074,0.00162509553711814,0.0293960140769908,0.0201294839380128,-0.0229918798087982,-0.015247988456496,-0.00170868521972034,-0.0306422440373266,-0.0257720819163909,0.00305869002665239,0.22312546601474,0.172530269626058,0.154290288363021,0.130424476090382,0.100822873087971,0.077310497294237,0.0379421993187387,0.0118875515103901,29956.2637156036
"199",-0.0707439375908233,-0.0494303629904126,-0.182273326417772,-0.0204400078389078,0.0195738761875032,0.0265399772095573,0.0568824847956366,0.0186191310442418,1.12292287283703,0.0069399991929085,0.0625637314434329,0.262162630519817,0.530099102873796,0.70161038851455,0.792989366249459,0.950197524476542,-0.142837285685408,0.977170404399672,0.951507704877467,0.716436324641978,0.445039815494354,0.282747940149717,0.192635260623417,0.0459855295372504,-0.0420898701080697,-0.0546319835321933,-0.0640489988451361,-0.0546424472777652,-0.0453927390773336,-0.022774493950167,-0.0135484253027051,-0.0014750479393189,-0.0658113821557071,-0.0998637623704408,0.0357658944043026,0.0282218739636492,-0.000578364178297373,0.00647684960377556,0.00673297470838582,-0.0149457059568432,-0.103562921696249,-0.122929089648002,-0.0439986837642676,-0.0359491630700798,0.0161915520930758,-0.0422662215769199,-0.016493355323423,0.00211412412690767,-0.00990865053100185,0.00971433345226267,-0.0110228039849078,-0.0196488916976137,-0.0199020412770147,-0.0188546416845365,-0.0269859295550198,0.00278907829615069,0.221613132768843,0.173647685853275,0.155813673245473,0.128880816533017,0.100436419601489,0.0746652074351523,0.0391607196349234,0.0116957911696962,29965.6440954377
