"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","chi.1","chi.2","chi.3","chi.4","chi.5","chi.6","chi.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"503",-0.130666400394784,-0.102346378648454,-0.233152824299943,-0.00516847022478528,0.00995005309237069,0.0204668777687538,0.0531920088293047,0.0143414292542193,1.00376568377441,0.0653603956821184,0.0895014104664914,0.184364789933278,0.499454481070521,0.687856113760446,0.806067394462661,0.952417600989437,-0.0603763759456851,-0.043396790525792,-0.063911939014059,-0.0602966241460597,-0.0450748807155988,-0.0254702129074281,-0.0137982318196731,-0.00185944513899648,-0.143148128906631,-0.0658480405460906,0.0502664905089515,0.0188639651442115,0.00573626408326463,0.017448081812196,-0.00457093547588406,-0.0170700249062395,-0.0760383183823113,-0.120555807354196,-0.0311409780436146,-0.039248201409209,0.0234577584776234,-0.0412832613059837,-0.01558693250299,0.00457740315034919,0.019750664857824,0.00916120096870022,0.0177725284947988,-0.0409747885917137,-0.0107157968211056,-0.0209406019963614,-0.025674203832183,0.00544148577588753,0.927805656906037,0.930614353678196,0.795864946636877,0.477376174355957,0.298778686579536,0.180716522391841,0.0449656685037109,0.222732760588373,0.174298838261803,0.156274244724351,0.129865682081864,0.103969654878191,0.0754865385105496,0.0396130468551129,0.0116516620112974,29952.8145683001
"504",-0.144147914888071,-0.125942775453043,-0.182347538378349,-0.0145041504110739,-0.00296775553891892,0.0621922606696754,0.0535507599342525,0.0130970286487915,0.995982830325309,0.00173635591496785,0.0408196574664078,0.211427355010751,0.523937876119627,0.677979747472545,0.800019967508832,0.950125289541511,-0.0336889042628157,-0.0318744978826288,-0.0582377020005983,-0.059247006886291,-0.0439810904267403,-0.0205016238470013,-0.0117685228748905,-0.00257252018386295,-0.0711634928743946,-0.0873997614604916,0.0559889522401591,0.0501079063913265,0.00682375392670797,-0.0261215434830943,0.00695738135109015,-0.0106247694250761,-0.0653231789857674,-0.0831770172001772,-0.0415605900047402,-0.0352613275508313,0.0280515391089269,-0.0426428445224434,-0.0169960220561037,0.00370945514642463,0.03451379134816,0.0387697141395661,-0.00801261043145021,-0.0256641089951061,-0.00614612216347403,-0.0227318446825126,-0.0277468484696616,0.00426775288081499,0.991535488887669,0.96702535762231,0.765737848568616,0.453230973726306,0.298852632387984,0.185783206940641,0.0472267184214161,0.217670752980904,0.171454967374129,0.153533209917786,0.128121275674887,0.10026943369998,0.0738245691935851,0.0385896063687604,0.0114554222516577,29965.6327785397
"505",-0.0236395970453994,-0.161635398513415,-0.126903875439005,-0.0234142576668998,0.0644970073543446,0.064193786786895,0.0609455731940566,0.013542844457594,0.977590898686372,0.0893312664153917,0.12073197010933,0.259786998060422,0.477035306911079,0.66807128559034,0.803118939532774,0.950430814793599,-0.0426202619832171,-0.030956185404874,-0.0589746654674854,-0.0574052604322025,-0.0311012282578436,-0.0270761003743074,-0.0128374483234379,-0.0020791371131094,-0.159417283925823,-0.0436398700865769,0.00589783633465266,0.0278120751156122,-0.0409401648955989,0.00183702670842797,-0.00769963647234516,-0.0124877937466637,-0.090282684318916,-0.0740589389111572,-0.0728604100882335,-0.0264402351653139,0.0191781133623119,-0.0481277770943786,-0.0199605519232501,0.00356283683448729,-0.00796209643728842,0.0489979206209362,-0.0247048267918796,-0.0116473566386297,-0.0227210739152907,-0.028919709023182,-0.0275316551923114,0.00414086255380588,0.908621930498007,0.880536826425512,0.719593957243428,0.487663441759429,0.30868381989868,0.182340677497944,0.0470324790205994,0.226081299667043,0.174444104656565,0.152527269182514,0.124146833765905,0.100984474099471,0.0743545184948084,0.0377413776306009,0.0115040077720881,29960.1576082679
"506",-0.0614844453186481,-0.0482088808519529,-0.20314332111693,-0.0213493703625463,0.0547793481099275,0.0366992677393937,0.0578330837252026,0.0158825143327037,0.975414425857606,0.00505785648043325,0.0856898884980388,0.244443603901106,0.485549596149389,0.684658855390316,0.800669178339005,0.951068201342898,-0.0462951753732674,-0.0391324434638928,-0.0797592817145074,-0.0543892895416133,-0.0360995961153752,-0.0314103979466212,-0.0146334075308043,-0.00147726009168927,-0.0753974041008071,-0.152359973596492,0.0902066612589882,0.00568892094953618,-0.0380127100819861,0.0260752462261641,0.00137259744103382,-0.0121188433994191,-0.0925064308569573,-0.0934324619466629,-0.0507647956222725,-0.0358892623232608,0.0156768664652674,-0.0441112853852214,-0.0186485152023752,0.00266846801763567,0.000560823650528614,0.0330331942870023,-0.0121672573344283,-0.0352223423714971,-0.0122882691569377,-0.0241562496163608,-0.0274990685480013,0.00315421599792212,0.977883495781303,0.928644793318812,0.740962607699289,0.481007033752218,0.296952323684128,0.184967493952997,0.0453599614017159,0.223223593816238,0.168540673925001,0.156430902223035,0.12758570682958,0.102417877180244,0.0754479054305485,0.0398441459428642,0.0115425108197605,29957.1113423276
"507",-0.142920500156826,-0.0707878588354145,-0.180541053802363,0.00452494891960148,0.00770530024976399,0.0539308963215996,0.0598450040539799,0.0159759492595236,0.999923795370936,0.0765345775867241,0.0754569835879781,0.247038778284628,0.501030954328159,0.69111825825143,0.806658887281773,0.950489404336205,-0.0559213900017307,-0.0469592350151019,-0.0718679561957966,-0.0568935107861367,-0.0468366324203042,-0.0250181255371687,-0.0105388707182968,-0.00211646118358935,-0.0730231413095461,-0.139804293788077,0.0140531544418541,0.0112587156803559,0.0126966908847587,-0.0396102118216261,-0.00074931835844765,-0.0158333828901365,-0.0792008278737741,-0.102688536025364,-0.04600852838931,-0.0479634883738925,0.0150025439980458,-0.0418357828645557,-0.0205020883916718,0.00290536302910209,0.0275665489814746,0.0226709260482741,-0.00806175706701635,-0.0210380591791959,-0.0107700050733606,-0.0254561989737801,-0.0281210338262152,0.00407798802286366,0.913940060748757,0.93932005003313,0.727976702559029,0.476535035227094,0.291124282185623,0.177292161921068,0.0466871945146998,0.220412988943828,0.16817254856663,0.156664113393144,0.128425565972506,0.100467121713005,0.0765106410729217,0.0385371936264045,0.0113602976773769,29964.3086788273
"508",-0.136846133249326,-0.088967172877746,-0.170164721871607,0.0388613707703095,0.0125927594345143,0.0619076331369637,0.0553773884764003,0.0156772707118237,1.00342694006196,0.128801559425379,0.0468175226082591,0.253113189257661,0.518660943196168,0.672879102021643,0.803581525704852,0.951832988839542,-0.0429973184979304,-0.0256652384756013,-0.0677813407212189,-0.0622896369189627,-0.0378799120132906,-0.0235305773402541,-0.00726518180335716,-0.00259689156550135,-0.123007507536491,-0.110785828110854,0.0459832603936855,0.00312285097143595,-0.00600870379459817,-0.00288205796241594,-0.00323515340300768,-0.0165222080549104,-0.0809842767258502,-0.112408842584877,-0.0603866969897347,-0.0334238423424412,0.0235346519904539,-0.0492053376863571,-0.0196441705395428,0.0030866527496212,0.0306400310814324,0.0249291304610541,-0.00891651298662205,-0.0349547261123053,-0.0113449597519877,-0.0295700298838339,-0.0285669804485712,0.00360445461227968,0.861906818348024,0.962293537786894,0.711782392781354,0.45592348326905,0.304687688271995,0.182522368678636,0.0455842629821583,0.218939980859568,0.179517528607068,0.158202240642728,0.123407402309058,0.101366740691045,0.0745196520381387,0.0389751084020094,0.0115032184834595,29958.644285568
"509",-0.108108780422197,-0.103665661550728,-0.140186639544022,-0.021664804146548,0.039967301452059,0.0551418675543256,0.065625315578541,0.0139073015793915,0.986612948048048,0.00459306440492484,0.050069458510652,0.236624235472268,0.505445571042791,0.662816923814665,0.799935773194818,0.950405912382583,-0.0578478429788578,-0.0254212987549983,-0.0654462149822061,-0.054465625252648,-0.0434956313047173,-0.02713495433577,-0.0108828796728207,-0.00248047121633952,-0.0386995467591811,-0.126349764551621,0.00167994632763701,0.00985052086586146,-0.0227772848337859,0.0249410354798612,-0.00808328000624204,-0.0126431733224391,-0.0763831072635909,-0.103444013477985,-0.0534621186995679,-0.0350632935020002,0.0239716836297186,-0.0535568724920325,-0.0186390005742658,0.00426529681937697,-0.00860086909927929,0.0215434894945173,-0.0236677958956679,-0.0233273747855575,-0.0114022293017071,-0.0323501201837503,-0.0243055865497478,0.00449050223463637,0.992413420245687,0.955021790217057,0.744913876853717,0.464572836468474,0.313748162671687,0.183044037487568,0.0470771455469476,0.221275643571276,0.174953162852099,0.156334657065378,0.132530302429921,0.102967427595882,0.0737966233409588,0.0396220304749439,0.0115033761713697,29962.0407878647
"510",-0.120631089877066,-0.0497992522429118,-0.126528636407386,-0.0372845772436183,0.0287682658483012,0.0201263348386253,0.052861047766778,0.0163413107771395,0.996490671650745,0.022465091944828,0.0933281379962572,0.256989407426296,0.500300903728061,0.703059807036299,0.805703054587238,0.951603484612548,-0.0398507403096302,-0.0238480512149832,-0.0606843547386044,-0.0613420290419055,-0.0458269812219426,-0.0205285751888594,-0.0123064508719959,-0.00232087182735843,-0.148212866818651,-0.0853389782188008,-0.0402325164763909,0.0330950699106041,0.00834664635835376,0.0309697434012995,-0.00179804338004864,-0.0146991491180519,-0.0628242747623963,-0.112871283545963,-0.0695610038454488,-0.0347043441867912,0.0146039961166057,-0.0426723179429537,-0.0186975888362218,0.0022531406315132,0.0254405645335057,0.0194161437869663,-0.0208210082387162,-0.0173899048649347,-0.011162167659875,-0.0189770998157582,-0.0263878756320079,0.00456493469583499,0.952661056372329,0.913306220389385,0.727030641099568,0.470109339995807,0.278814153783663,0.180903693396002,0.0452795777896162,0.227108858779843,0.174947153234671,0.151140132530287,0.126549502454135,0.104596725479395,0.0772796139873854,0.0390949385756562,0.0111330480349215,29961.7038475782
"511",-0.145052237610687,-0.0933409698141738,-0.123563215185581,0.0389491565813214,0.0584354737857584,0.0570677399983662,0.0470292361928146,0.015207247750661,0.991922348453349,0.0822585490497726,0.0448054067032612,0.272288385394164,0.480262077954543,0.671583845918075,0.80236187009188,0.953677997514735,-0.0469856516749367,-0.0489587174797511,-0.056987884449717,-0.040344680281251,-0.0431078521758367,-0.0196708063271035,-0.00971426837830939,-0.00227360957012593,-0.0153252413179285,-0.0995131368674225,-0.0216268083173164,-0.0377989623193361,-0.041037354602855,-0.00525783009010205,0.00595606896844022,-0.0158940098485261,-0.0733288817937012,-0.0922336579790351,-0.0520219027383999,-0.0564049121134774,0.0221813661375787,-0.0404131696236861,-0.0131267816539288,0.00324051216815802,0.00654903747863625,0.0226934121915858,-0.0194411359923944,-0.0370325157267075,-0.0225299015988015,-0.0231966312048588,-0.0236487995598756,0.00409914566418067,0.913249734148707,0.958000008130823,0.695976963190882,0.488668504606359,0.305567161670847,0.184520289424838,0.0435419483539332,0.220695586588536,0.176943635848984,0.150275371572397,0.126910456754577,0.100813936887446,0.075542748281973,0.0378630204092399,0.0115895910767721,29951.9165541209
"512",-0.188929449511291,-0.110912952298936,-0.213546475191857,0.0207873595936538,0.0296682441639681,0.0200044479435707,0.0568014350908009,0.0146884373873784,1.00956998608221,0.0691867055705869,0.0633035146520462,0.229068898687018,0.485402545243001,0.710257279056683,0.809995816922607,0.950046982391984,-0.0548971146858531,-0.0453040434427306,-0.062991292015356,-0.0603895486585895,-0.0451621024855989,-0.027090909534072,-0.0142471578143186,-0.00177177742053692,-0.0363769042829865,-0.0722651131613315,0.0409615570613434,-9.68884749030526e-05,0.0292348634612843,0.0293804415121802,-0.00609921618116749,-0.0137899257314825,-0.056904608482239,-0.0929693065490175,-0.0412965389348133,-0.0374308645449586,0.0175227645584829,-0.0437639982496294,-0.0174021937830576,0.00364276234093013,0.0175761214291782,0.0414275922455884,-0.000395830396293692,-0.0364945041613891,-0.0136817938337035,-0.0240176556871653,-0.027420327328701,0.0043477793270849,0.923905814823398,0.957879252159531,0.744671945316369,0.481456866941596,0.275109073809576,0.176261081432814,0.0470842649800013,0.222036141071677,0.173207750170148,0.150614079757329,0.130467839439997,0.103574928842543,0.077057516100174,0.0384200253325968,0.0115223260663663,29961.4409133101
"513",-0.154944165883611,-0.0778380548642257,-0.199601707799722,-0.0782300451400841,0.0467707875477938,0.053240285816208,0.0650555364817494,0.0126501833223643,0.996699452817505,0.0230197527688882,0.0635973649191082,0.320460910039755,0.508733774633056,0.677686809655103,0.802588196965638,0.950096341873515,-0.037279262283884,-0.0350445645975433,-0.0604034411812501,-0.0688298726476587,-0.0457160877970292,-0.0235897889248748,-0.0105449409984508,-0.0019169829660324,-0.0565779019501933,-0.155692815804292,0.0658573303172189,0.062321174875715,0.00746062115121049,0.0112861774746919,-0.010264232590086,-0.0117827474934183,-0.0775754825600561,-0.105215680194258,-0.0418810972932612,-0.0276022876371086,0.00434268955236612,-0.0430312049122484,-0.0213390670603315,0.00333007123498046,0.0202365602130161,0.0188601390198428,-0.00694110668959368,-0.0142302882409798,-0.0253957622516187,-0.01747423301652,-0.0308890543759791,0.00467089944500582,0.972784451258804,0.947107540863771,0.672499946973957,0.457698420496388,0.298406607300231,0.181710216661883,0.0475787214478159,0.224672577637035,0.172290252624673,0.151552649569723,0.129216164298611,0.102496495885672,0.0744557596597695,0.0392596677294756,0.0112126852572414,29959.1944659674
"514",-0.111548969729456,-0.103744377342792,-0.167251304862021,-0.0367270784446729,0.0233101100959586,0.0558481303954044,0.0624398729653315,0.0176194392781066,0.995675232327145,-0.0824194693901967,0.00547012923303085,0.227026681651725,0.47765600301259,0.658556035808841,0.803826251363512,0.949370342119969,-0.0622977471189698,-0.0520537606761282,-0.0554671424563063,-0.0539576384510607,-0.0477007772981839,-0.0247929101506169,-0.00993677398946109,-0.00189882089317748,-0.0944215625684949,-0.0679061540590537,0.0991416408406863,0.0579351842233423,-0.00369664215529196,0.0132963068109393,-0.00594617871412943,-0.0187476163338621,-0.0869173140337949,-0.0956324871197609,-0.0591267810185131,-0.0272143079558118,0.0282023799760285,-0.0472278504534277,-0.0201729915746652,0.00248636771314308,0.00990983878894314,0.0321044616031359,-0.019383191267056,-0.0265869988519736,-0.0123957258620689,-0.0308207840223487,-0.0292568596695307,0.00231223648837077,1.07566352471649,0.994466273783934,0.753074393333099,0.495953828153531,0.319174325237409,0.180340449678813,0.0479124590882751,0.217196979964253,0.173270356464599,0.14992903642883,0.128470490625019,0.100713598354301,0.0745997397156574,0.0390817094150626,0.0111160928184262,29959.3268973215
"515",-0.12837863994664,-0.0620200446338762,-0.209523679770883,-0.037930300649025,0.0404346910332025,0.0547808862918278,0.0468388984006635,0.0165071766044466,0.992711646331188,0.0444995165832335,0.152370091856401,0.238072490741002,0.453312646434177,0.68256836628901,0.808606009839814,0.949597747778352,-0.0496194081866964,-0.0311236077295593,-0.0691853585525576,-0.056101099647571,-0.0422172856029225,-0.0206236230822397,-0.0135838471290748,-0.00153841088456203,-0.0149633260796922,-0.144524211831728,0.0660983395249039,0.0569621788563025,0.00371013424312927,0.00490704771474563,0.0161772953674356,-0.0148170692278801,-0.101787678965657,-0.095549982659462,-0.0538790091904149,-0.0440946310649685,0.035400025533309,-0.0449794168139989,-0.0190684300479839,0.00250211132293742,-0.00672275359210776,0.020761422845421,-0.00846881310204335,-0.0336425093007918,-0.00850398114917082,-0.0294763090797886,-0.0247828617250191,0.00301198276746661,0.942888886794821,0.865039766708297,0.74508882647597,0.513301524112919,0.293951725290893,0.177805821806704,0.0474663895291635,0.219957497370579,0.173481257559303,0.151622962288315,0.128472452538766,0.099661111448629,0.07650588714892,0.0389034512570433,0.0111624184253896,29961.5046409855
"516",-0.185716237898239,-0.0688189420193758,-0.0945607718350553,-0.033832782021151,0.00882640326477669,0.034114397720496,0.0562869960241989,0.0137277213011663,1.02200867573819,0.0186338901206852,0.0366771562159359,0.220385046403076,0.474347342191804,0.67840431343544,0.809380328106585,0.951342941483078,-0.0725738837808279,-0.0345409856267393,-0.0566600609138714,-0.0549803129675184,-0.0431588862350662,-0.0217610309596243,-0.0113583493968891,-0.00221981605789751,-0.145724870913716,-0.0857302531103482,-0.0416748021172608,0.0310031920313829,0.0211328435814687,0.0317335163942189,-0.000803890741563219,-0.0133565513322301,-0.0474889390520015,-0.105828114008389,-0.0714414906387957,-0.0382863137928954,0.0255832438176132,-0.0537963550929311,-0.0212052098720411,0.00357656759958487,0.0271709802340837,0.0267772929323313,-0.0252114465360381,-0.0237759018238738,-0.00859181264255833,-0.0268204694945536,-0.0302374315811009,0.00521045240119542,0.964272445913455,0.96064117260373,0.765410488305973,0.500459554233763,0.302965596266929,0.175768519422989,0.0459953050129015,0.217931334933968,0.176814454040037,0.152836231492208,0.123702417326028,0.104371358663777,0.0754282268116496,0.0393701846553153,0.0112433580875684,29957.2684798925
"517",-0.151749517989376,-0.176619440005443,-0.110373754924679,0.0182407197439378,0.023599143931553,0.0364682204634866,0.0514643387423281,0.0164964809471003,1.00179119731657,0.103632067154895,-0.0199538011499121,0.277887841228774,0.481088895759605,0.680787315396909,0.806134246893902,0.950038424134556,-0.0505509351807367,-0.0310180228453915,-0.0688786362915804,-0.0531880979796778,-0.0354468484828629,-0.0146836374932583,-0.00979133853751252,-0.0014640232875334,-0.0698512562325361,-0.0419924969954494,-0.00198023116196384,-0.0243809633615639,-0.00963922545925319,0.00398562821012257,0.00273737941647158,-0.0193820065173951,-0.0749277761586269,-0.0964707617140065,-0.0609120261246726,-0.0522302562898026,0.0194387645852081,-0.0459456254870436,-0.0217301257790688,0.00286772104896254,0.00819736763723302,0.034620226924554,-0.0231931566951728,-0.0363828960194652,-0.00957276776179143,-0.0224191999935672,-0.028356621602846,0.00483581027321739,0.904547896462886,1.0191477092179,0.698652894399368,0.492679895346593,0.300587791248615,0.180702541279523,0.0475240850153004,0.227518489402064,0.171787458854884,0.159607610598977,0.130830080816713,0.100291783590303,0.0770348996960515,0.0388986113585128,0.0113973625871528,29953.272104106
"518",-0.101560487575642,-0.047917903244021,-0.0905818090863556,0.0195971536459061,-0.0150842439305941,0.0728607641749851,0.0532575761423449,0.0172012978121719,0.988975559050888,0.168327563024002,0.0648795292752049,0.225477004907532,0.492836719059908,0.664654141870177,0.805957424710559,0.949784991369406,-0.05201408722194,-0.0316254574379195,-0.0488941731994261,-0.0531648804746686,-0.0481927932184735,-0.0246527641227068,-0.0122460390911629,-0.00167618971034123,-0.0638397438774214,-0.141073331394517,-0.0681841856906364,-0.0176237133499655,0.0682920949610445,-0.0186121037366483,-0.00612159067506456,-0.016548211568701,-0.100581245861613,-0.117923500157891,-0.0710347094891307,-0.0395974531460716,0.0325047614176882,-0.0554894311444094,-0.0170644693717807,0.00281774568942157,0.0166380890911451,0.0180340791770508,-0.0251078036845316,-0.0340782270069451,-0.00687465768941636,-0.0263182083103016,-0.0263015268300008,0.00343172976300004,0.813701801013505,0.933177460894886,0.74945392878392,0.480860870241939,0.311284666241724,0.180768683063807,0.0471259238904716,0.217533284988944,0.179099063475862,0.159707096773811,0.128667377406449,0.102837991549058,0.0751443243452264,0.0388919074587942,0.0113263471096397,29954.7773935735
"519",-0.180211167207715,-0.155828968537269,-0.127613369602984,-0.00935787031737157,0.023585626348267,0.0554095596059857,0.0521647034890066,0.0138462205595003,1.00284348439339,0.0687360959105556,0.0585169397827498,0.261559015154686,0.501304858932812,0.657377965252488,0.804486416407056,0.952222653588932,-0.019346653181141,-0.0350959964060441,-0.0615109926431433,-0.068340269758742,-0.0404073053240442,-0.0198574316847118,-0.0111230759862115,-0.00322702302970284,-0.0721963255779359,-0.0661918301731794,-0.0315773850183305,0.0239340378781123,-0.0118355293323689,0.00751516472178504,0.00484126912646777,-0.0119862004285459,-0.0613754433903492,-0.0912361976688122,-0.0495046221337532,-0.0375043274018281,0.0211128206157144,-0.0511131080289672,-0.0184640864966715,0.00360704690756184,0.0219578136859162,0.0316345653274875,-0.0244233897079958,-0.024074476132318,-0.00768043954975457,-0.0372590360244629,-0.0286326689544881,0.00400703151782793,0.933739955342947,0.947607016088069,0.719120059607935,0.471129986898236,0.321530396233374,0.181840078402393,0.0451073602081146,0.21729657879142,0.169744537621971,0.155056088644688,0.129920834561976,0.101255217717412,0.0747903331419177,0.0381123790655904,0.0111613443284939,29960.1585023453
"520",-0.207081084684755,-0.159308413736114,-0.150366527596952,-0.0147955226573606,0.0303202260299659,0.0621726283680741,0.0538512734711047,0.0147506760987436,1.00471269382338,0.109065376154144,0.0526968325155876,0.260651356472253,0.457830979010911,0.683932676228931,0.808996454490217,0.951641901437465,-0.0618589597558107,-0.0502294840360347,-0.0558927595195953,-0.0667227472882452,-0.0411780668183768,-0.0229232138285461,-0.0119229548921818,-0.00201705352167355,0.0127418547093933,-0.011998784370202,0.0519310386227133,-0.0219068700512797,0.0269676401970029,-0.0150078729645417,-0.000145194343710964,-0.0130714949875957,-0.0538635582334919,-0.101672107072849,-0.0769741212155087,-0.0338920365601787,0.0311584570827937,-0.0526590428127401,-0.0169800705500061,0.0027629033234653,0.00458814042684536,0.0237679988562662,-0.0299644506972812,-0.0258113919577544,-0.0062144897779093,-0.0304790293702654,-0.0271015506231456,0.00453061761956266,0.895440353600982,0.948169363133282,0.724223477851076,0.508032211569929,0.293733026591353,0.17658638237,0.0454425587345753,0.220352280888633,0.176930716623121,0.151346584585558,0.125243087983987,0.100739097064007,0.0739875071134797,0.0379118979142703,0.0116238108307274,29953.8281257858
"521",-0.159163062730503,-0.168539913800426,-0.163690094527283,-0.000900477832906539,0.0747784186068616,0.0540789842664499,0.0566547286408752,0.0175837133272609,1.01427630186462,0.0135269697954487,0.110016956968594,0.223357596576645,0.457463025965551,0.671275420830492,0.806827376116475,0.951025824407837,-0.0434826358207858,-0.0380045669010751,-0.0620755250944148,-0.0526151727768518,-0.0348154087246005,-0.0235614369223217,-0.0140702928326569,-0.0019813894700825,-0.140258697989098,-0.0689081689631725,-0.0447453213150872,0.00108552140347771,-0.0114260766668519,0.0169128409324567,0.00349953369438133,-0.0152329705906688,-0.088883911026599,-0.0781146950149641,-0.0438376628917872,-0.0356324144409367,0.0220541634782641,-0.0548179986502597,-0.0187169665718235,0.00263389962212082,0.0206046285726918,0.0359261953843591,-0.00984914174284167,-0.0255680721395041,-0.0172043998832051,-0.0231673258767312,-0.0309650866297045,0.00398464449198068,0.995442095989877,0.906201179381292,0.755122394489072,0.499407814328617,0.305246670814853,0.178622961283983,0.0454767579204663,0.227204800787741,0.173540033589192,0.1566921119571,0.12477210281398,0.103508008759347,0.0776515022267948,0.0390932041823196,0.0114152576912346,29954.2734104659
"522",-0.12093532972289,-0.0912124134548243,-0.160313208985594,-0.0164055108438494,-0.00604364453742855,0.0555525555534661,0.0552885420419546,0.0170090083715764,0.992841268044568,-0.0442114591660037,0.0243828569674364,0.232678680555367,0.515325971428037,0.685349056547925,0.80776064888097,0.950821934255435,-0.0457179649991128,-0.0275251934831532,-0.0545169195342044,-0.0591761994304168,-0.0482613924029557,-0.0238146537597795,-0.0118586717910592,-0.00173835608776634,-0.0808352694282332,-0.0848472596182889,0.0434806009232574,-0.00508728353260496,0.0380057643152793,-0.00775563553243785,0.00374379579874749,-0.0158463003455854,-0.0935232431624202,-0.108505661408255,-0.04675369481909,-0.0238292004167645,0.0239602326543956,-0.0415718958905686,-0.0213779662042833,0.00261605432808429,-0.00412146145528961,0.0337565457109795,-0.0102813741306441,-0.013947418321449,-0.000621962150613014,-0.0284684945661057,-0.0293880785504323,0.00380232465184743,1.03254543721688,0.9786651657623,0.747716768312268,0.461267700658139,0.293410209381557,0.178088194704861,0.0459717683978909,0.224012526954642,0.173189830053964,0.154639143133633,0.12954229414886,0.101253589153316,0.0742456252629207,0.0391393864855995,0.0117448728750553,29967.0661357373
"523",-0.189930411398537,-0.157926596754386,-0.181995629565988,0.0133062379110901,0.0473392746350355,0.0446668059768301,0.0622490640273095,0.0150481996666962,1.00595818412615,0.0127389699071684,0.0676055995295124,0.192271775708641,0.484531528695098,0.682653767627097,0.792917761777653,0.949578756283711,-0.0362641196226009,-0.0388832483271133,-0.0547646285296082,-0.0586390298007725,-0.0392702783429357,-0.0308986291307386,-0.00985001960333114,-0.00262246706397736,0.0167749544255054,-0.0629224809695373,0.0503829417219208,0.00368094027641247,-0.00383030927510805,0.0108909295212071,-0.0145142662833106,-0.0142834439306356,-0.0991083050381333,-0.0876676989887776,-0.0563514526667651,-0.0322418145820708,0.0223351013049148,-0.0509458749082936,-0.0180747137042226,0.00346552393608417,-0.0119672295720767,0.0259441758356723,-0.0254292638630988,-0.0217666411114861,-0.0124681024447817,-0.0259621808153784,-0.0243641772314825,0.00495744244269835,0.993048657526042,0.94117944851907,0.782126268285894,0.478984194762995,0.2987544621421,0.193249213427248,0.0477067513024036,0.221235008797013,0.173044085749853,0.157953814236354,0.130972663983325,0.103070028940329,0.0738251151648588,0.038226013607532,0.0114091003727102,29954.586892812
"524",-0.183406268612857,-0.0488198169854586,-0.190962336986621,-0.0179894394843008,0.0209132804781632,0.0553795111022869,0.0633652256539399,0.0168811709584186,1.00085504986885,-0.0411970461405185,0.0710280920786084,0.26652160781808,0.483469181793559,0.685025040080032,0.798275558337896,0.948708158275173,-0.057215607192072,-0.0484595337843216,-0.0600709747629891,-0.0479457966388664,-0.0436914648628976,-0.0261244714482197,-0.0107275278348089,-0.00160758436641697,0.0072181867726294,-0.13578496532701,-0.00237403927936459,-0.0250189163538977,-0.019423262680808,-0.0151409044713055,-0.00611891646005122,-0.016837404846168,-0.0770293051034058,-0.102255722920354,-0.0362012481650593,-0.0409641026088771,0.024908427810887,-0.0474617266049253,-0.0194106862716548,0.00380777708179682,0.0206982964068098,0.0319678048920146,-0.0165737670095778,-0.0192242677007526,-0.00651153597306089,-0.0267357158161101,-0.0277425262143389,0.00458209241740044,1.02573566274049,0.947830915397536,0.716464145298518,0.492374964002812,0.29572048169206,0.185543533143701,0.048151907935611,0.219931684922581,0.174634358200046,0.154498975862795,0.125275740676799,0.10130340408948,0.0733578827933994,0.0404108223234454,0.0116420786777551,29959.9473246073
"525",-0.140991121904498,-0.112177779937187,-0.190164647927646,0.00816400677213826,0.0113890026686421,0.0424156832618466,0.052493542984516,0.0160407757591875,0.987760445271815,-0.0131128447843334,0.0384039052117724,0.22559321666829,0.519203815421911,0.682468921252494,0.805344985268121,0.95244335977813,-0.0415391535845719,-0.051753929846646,-0.0614304795168913,-0.049771295856071,-0.0427238577186104,-0.0229893944514408,-0.0136169711153649,-0.00194247097248044,-0.0202475060255173,-0.108804333705386,0.0989809675800527,-0.026772841900117,0.0312185809735272,0.00780406537863667,-0.004403425418161,-0.013918535147511,-0.0602667613005679,-0.100271432457999,-0.0586331120012446,-0.0430981145633117,0.0253038956558801,-0.0423276668819992,-0.0171946197696987,0.0027182908138814,0.0187789204970546,0.0216704775636461,-0.0272315872695752,-0.021058882623555,-0.0137089315038798,-0.0206106948341711,-0.0230312581085207,0.00315548527937692,1.01791050173154,0.97057041333715,0.752822334729219,0.452026881409236,0.297511275098093,0.182039770128784,0.0444917082073773,0.219061371029266,0.173762318538319,0.159987313876253,0.129403740547775,0.104604141715063,0.0736451543992937,0.0391910804979053,0.0114371013914122,29954.9965070313
