"","alpha","beta[1]","beta[2]","sigma","lp__"
"943",0.0194331212285745,0.921997032163641,0.0700543745183758,0.355363896446222,12605.4194096177
"944",0.014497911151989,0.926142014914008,0.0671871256457831,0.358021145093176,12604.6171738325
"945",0.0144381451455195,0.926150033057499,0.0671715139937961,0.35797512349923,12604.720207418
"946",0.0126504588392471,0.92599825532934,0.0676685412330255,0.357972515162656,12604.180271995
"947",0.0127858853131935,0.927646200273641,0.0658838280767828,0.357885166659201,12603.805591719
"948",0.0165515393314679,0.925239884935205,0.067250731302551,0.354854239889041,12605.3666465192
"949",0.021375002671235,0.917872094686898,0.0738622735156467,0.354378272190873,12603.5624559442
"950",0.0213787073314163,0.917436664766197,0.0740499929275137,0.354240060823299,12604.2446562042
"951",0.0211634639909384,0.917677366458871,0.0739215785369259,0.35427073593314,12604.3979417521
"952",0.0209753836577963,0.915176687835039,0.0764798952843389,0.354090834810178,12602.1402364548
"953",0.0210314415157988,0.914864840292424,0.0765198144213814,0.35414460495066,12599.5943180932
"954",0.0202124953044002,0.919300135813437,0.0729108689065121,0.357243050134005,12602.191506056
"955",0.0190354540626238,0.921353240374191,0.0708634097415324,0.358095797709812,12605.1049647168
"956",0.0190507105854092,0.921306529376788,0.0705470217826621,0.357971704075806,12605.1377603332
"957",0.0188209917837649,0.922583285456116,0.0695899496855201,0.354482293631048,12605.5543025849
"958",0.0141951888636578,0.92638151140986,0.0668316499082102,0.351424461783227,12603.6589322672
"959",0.0120137955983141,0.925981791815083,0.0680181885253658,0.352433100522172,12603.5021922613
"960",0.0134699968413943,0.926264716851163,0.0673293866428853,0.353947977186055,12604.5101197873
"961",0.0134684057551007,0.926222057652797,0.0673669058321018,0.353904507290488,12604.5301006423
"962",0.0156462181490128,0.924429954452473,0.0682591207154919,0.354814969924172,12604.6970712783
"963",0.0154471348889031,0.922763442220423,0.0702450787391652,0.357114306500085,12605.4333202824
"964",0.0214519278406664,0.921975343876062,0.0693367868787342,0.359548760679112,12604.5629815905
"965",0.0128303207647542,0.920980422643288,0.0729049168538404,0.351893409079491,12601.9680073376
"966",0.0169608859083615,0.916877062355616,0.0762724200353536,0.350992596181901,12600.1558929424
"967",0.0230601020653797,0.918912365161491,0.072213249476756,0.360144186173477,12602.9237269602
"968",0.0186442008217124,0.922589612699893,0.0697421784500381,0.358115498801574,12604.7585373233
"969",0.0225896394365784,0.925361353052861,0.0653655514707566,0.353990621612502,12602.8197895483
"970",0.0189194514876819,0.926083732660206,0.0655677705363377,0.354838919106277,12604.2480590949
"971",0.0144796999890658,0.926146192904778,0.067206672290065,0.356817546908465,12604.7414106308
"972",0.0204569395021731,0.920881543924648,0.0707798494847689,0.352917437309881,12605.1309105916
"973",0.022206383458842,0.918639318412214,0.0724601564258883,0.352522623202704,12604.0117697402
"974",0.0196324766719392,0.921101546231811,0.070744060966328,0.356433206586179,12605.8558849572
"975",0.0173831020365139,0.922874695492232,0.0697305167043225,0.36005046798365,12604.6589320191
"976",0.0158395979984301,0.927598223476649,0.0649087708028179,0.352603991982011,12603.228320829
"977",0.0103651217423944,0.927072066146116,0.0675721934311755,0.354885551930041,12602.4292173947
"978",0.015565289619666,0.926985322876675,0.0657582238692589,0.354670830009355,12604.7447690573
"979",0.0169675289006535,0.924956385940744,0.0675684207096264,0.355030002179323,12605.6413553925
"980",0.016458246573391,0.924366808678021,0.0683307199098169,0.355027465897538,12605.784746437
"981",0.0143635138302854,0.92478938076691,0.068696978540573,0.353502610248242,12604.4739131714
"982",0.0151268794200691,0.926361058520914,0.0666786219259967,0.356071745784968,12605.1493614798
"983",0.0180823823759039,0.925339828913682,0.0669045404784398,0.355193325996234,12605.1202310351
"984",0.0191672507580459,0.925025091361033,0.0670959296534708,0.355133186698614,12603.4410242461
"985",0.0216085214388434,0.924872831420814,0.0659752042536568,0.358059852956592,12603.3069005004
"986",0.021588134393905,0.920702399838755,0.0705148163562374,0.354072222199542,12605.1916637161
"987",0.0205384319141074,0.921278682504182,0.0702957208230813,0.354289503025984,12605.5859264075
"988",0.0184168115672943,0.919321312125918,0.0730164716859562,0.354283088426505,12605.0229026322
"989",0.0208418616742391,0.922352261219339,0.0690738486270029,0.358267936591138,12605.257922827
"990",0.0224814442685342,0.921834155199985,0.0689662360569283,0.359402475165989,12603.9864550027
"991",0.024024143908087,0.91877055313682,0.071595737190868,0.361024434134377,12601.7576690189
"992",0.0231914032670695,0.920941123438022,0.0698107520704056,0.358033398304346,12604.5222810116
"993",0.0230206625976768,0.921079636716981,0.0696310299036307,0.357908392162645,12604.4796649039
"994",0.0241957799283739,0.916981378429013,0.0737618637729132,0.35819857454106,12603.3060229718
"995",0.0109248131139714,0.927442514879642,0.0669244948928121,0.354610827795378,12603.1267140441
"996",0.0173143417842774,0.925605402495384,0.0667479377037313,0.358309475224876,12605.1028838917
"997",0.0185356677153395,0.924119240127094,0.0677402904876438,0.35825807940205,12604.9093578467
"998",0.0218865345882022,0.925649355974186,0.0654234282805838,0.356109998358831,12602.966571884
"999",0.0213720064371232,0.925227111836412,0.0660277020844725,0.355241065504888,12603.6110111843
"1000",0.0163323308947714,0.925938079285562,0.0668062853911084,0.350174909755503,12603.0098387919
"1001",0.0166276976532386,0.921407264999725,0.0713114766352972,0.355701266035992,12605.548241626
"1002",0.0131612743940027,0.925756434879718,0.0677954799437192,0.351301824734763,12603.356803152
"1003",0.0157619512879512,0.927017017900021,0.065737247121862,0.350584455700291,12603.0298679676
"1004",0.0165054343321639,0.92203510589878,0.0707474004767814,0.354903145784333,12605.6979745574
"1005",0.0110950176781547,0.925728905886406,0.0686532893241612,0.353822921916347,12603.2923087581
"1006",0.0198960889157116,0.924434989944507,0.0670754836606525,0.352799776893251,12604.5224274314
"1007",0.0200429795651978,0.920982115872096,0.0706773743891426,0.354454521476225,12605.5696657021
"1008",0.015682997103525,0.922933561158292,0.0700080067507998,0.353351795364921,12605.2278362604
"1009",0.0214048083639931,0.92403842604958,0.0669091584447055,0.354946114017241,12604.0325522594
"1010",0.0209855132342502,0.924148692593103,0.0673150955467197,0.355173413225339,12604.2933326385
"1011",0.0214880774008509,0.924147187274569,0.0671717796327216,0.35565403556951,12603.9792909342
"1012",0.0197131289437062,0.925101379054202,0.0666646473986257,0.354656098687179,12604.5641304622
"1013",0.0192036585808374,0.924377697064019,0.0676066745494329,0.351766538899902,12603.9496652232
"1014",0.0182923435416054,0.924922648383057,0.0672261547700263,0.352182825382569,12604.5569364929
"1015",0.016724550933524,0.921724306415102,0.0709114716308611,0.354565249136466,12605.4504137175
"1016",0.0185238884413289,0.922423319785381,0.069612638817349,0.356775831388866,12605.8138268411
"1017",0.018091238453607,0.923161803681368,0.0692195939478121,0.356985740982596,12605.5750997771
"1018",0.0182346133464242,0.923213450494177,0.0691215369280548,0.357007338298245,12605.5533241783
"1019",0.0200477412813951,0.923441508417821,0.0681204987422136,0.355997584915199,12605.5741286568
"1020",0.0189594507491453,0.923803952439334,0.0681554811461654,0.355144619059684,12605.7350139762
"1021",0.0204598925365492,0.924437809166258,0.067148511467188,0.356792212321046,12604.5617108786
"1022",0.0183525736881075,0.918966000084915,0.0733550435925377,0.35568978473923,12604.9261649997
"1023",0.019015699294542,0.920042383721826,0.0721786537591041,0.356460242654553,12605.4042118688
"1024",0.0183865242107888,0.919953329008975,0.0721197010186376,0.356377974330689,12604.5089795609
"1025",0.0207065197139789,0.921849319250374,0.0693546738235367,0.356394036944813,12604.3636341479
"1026",0.0180836981067485,0.922902252943096,0.0690740463996894,0.355933485999301,12604.7924260231
"1027",0.0154593323201572,0.923612287023786,0.0692215286000209,0.355718700732251,12605.0617801304
"1028",0.0219639150933127,0.921473990241222,0.0694150238543631,0.357275714158534,12604.3590267545
"1029",0.0202866311429401,0.919966046848158,0.0720368161065824,0.355014937753045,12604.2009619909
"1030",0.0131339049010202,0.924553493967713,0.0693768661697633,0.353137523125522,12603.5212107459
"1031",0.019975579220261,0.92443224706903,0.0669972150262955,0.356212506312591,12604.9119940239
"1032",0.0158005518691109,0.919215623886749,0.0740279866159383,0.356394244448556,12603.9694826755
"1033",0.0175697059834195,0.918326331927332,0.0743090163341209,0.360054771783608,12603.263774026
"1034",0.0195485287703509,0.918812035124569,0.0733200184718383,0.359103059548603,12604.2870218687
"1035",0.0189445441950168,0.920046718185882,0.0722173479840093,0.357781203284138,12605.1237546677
"1036",0.0223528067198821,0.917411795917341,0.073741035467855,0.358759250256041,12603.8335586645
"1037",0.0132093487897252,0.928577930783963,0.0649466306675211,0.354013387986893,12603.5614919161
"1038",0.0167635810756116,0.927295943090988,0.0649273047166385,0.353943453325127,12603.6840339753
"1039",0.013720699917589,0.922978503312478,0.0704579505339219,0.359084814894262,12603.8061813828
"1040",0.0152435568590863,0.92281635277835,0.070527324908971,0.357126286540261,12604.7790415398
"1041",0.0169919484431221,0.923662051447208,0.0689770323532256,0.356722403095571,12605.7876591325
"1042",0.0186131927242182,0.924865936071767,0.0671964507600652,0.356029833153831,12605.3880594722
"1043",0.0195947431850145,0.924980279588204,0.0666590463196487,0.354002544436252,12604.8934632818
"1044",0.0158212388080616,0.925575000152711,0.0672372927664791,0.353177483310808,12605.0313142407
"1045",0.01486141461784,0.925518065500878,0.0674419247423272,0.353449824513401,12604.6162772712
"1046",0.0194298974983167,0.925606110716777,0.0662754525635642,0.360303877576264,12603.0453087564
"1047",0.0225915427130788,0.917092338432233,0.0743120459704059,0.354821732686044,12603.0346754115
"1048",0.0270982070210263,0.913282371774845,0.0769695220363942,0.351665283481158,12597.40102209
"1049",0.0166647999632828,0.920508902719171,0.072550095833207,0.358400383956776,12603.9909135344
"1050",0.0172205595011429,0.920857479040749,0.0718669859527081,0.355127005706807,12605.4079458705
"1051",0.019325172345208,0.925764199204744,0.0657618410971263,0.356534340823299,12604.2630976215
"1052",0.0169009071838978,0.922430760999509,0.0700357905758436,0.354783388376838,12605.3076823378
"1053",0.0167442028797875,0.922352109176631,0.0702872068864812,0.35473058143866,12605.7334846115
"1054",0.0136222854644942,0.926330727853868,0.0674989351248927,0.354107076071969,12602.3557312478
"1055",0.0136425422580721,0.926416735081189,0.0675356285964445,0.354055737318057,12600.3378421193
"1056",0.0135609252711287,0.926303710253826,0.0675316483222272,0.354110580360088,12602.530017021
"1057",0.0178017262145375,0.925247635130438,0.0667964548759017,0.354292751941656,12604.8948647156
"1058",0.0205501728069242,0.919803923887622,0.0720147577991137,0.357837819688018,12604.8198206962
"1059",0.0198855502469803,0.920110605854003,0.0716548987042057,0.357773382572898,12605.364534388
"1060",0.016089777649344,0.927523272106089,0.0649907271651536,0.35557921240288,12604.3804747465
"1061",0.0135587676121456,0.923299488674103,0.070436456768771,0.358450839051586,12604.3686645164
"1062",0.0244148993718762,0.923630827646733,0.0665141124241527,0.352419829793357,12601.8436491549
"1063",0.0131889540980566,0.92227226556211,0.0715515280120508,0.35952467667451,12603.5330366758
"1064",0.0106513638723233,0.921385577071467,0.0731903813614874,0.359246315423872,12600.8124003543
"1065",0.0103377926419625,0.921108572747668,0.0734470707161375,0.359324476519266,12599.569336195
"1066",0.0157742507206488,0.921387444354826,0.0719406755089448,0.35876582473374,12603.5890290436
"1067",0.0139074117470657,0.922657113233826,0.0710044103239558,0.360592335977237,12603.4369375442
"1068",0.0201659133229899,0.925531941746502,0.0660112586633815,0.352450033861483,12603.6326718456
"1069",0.0213286822123424,0.918544409556463,0.0731253656713696,0.359515373781553,12603.6001586459
"1070",0.019761730480299,0.920451625570596,0.0712414412816359,0.353941837913748,12605.0396161559
"1071",0.019853627402417,0.920446819713194,0.0714616141103757,0.353803288261838,12605.3492044965
"1072",0.0177732101394654,0.924045011164645,0.0682853462425911,0.353462677375833,12605.4774072112
"1073",0.0145626772782659,0.926021353800548,0.0670679304784954,0.357221441323357,12604.9992290535
"1074",0.0222370291436782,0.918063498601789,0.0729556355830604,0.359112736474549,12603.4649267098
"1075",0.0118277614848218,0.9248511706063,0.0694793883674396,0.355375784851495,12603.2489484549
"1076",0.0175313361014749,0.928963332259654,0.0632614519780286,0.355400198344306,12602.6443164743
"1077",0.0106407960655081,0.925474952540652,0.0691207940106835,0.355519408214187,12602.987399144
"1078",0.00839900665366304,0.927649617929448,0.0677248917324116,0.357870033244978,12599.4140572695
"1079",0.0241166936717005,0.921307458368334,0.0692150811686065,0.35087698495776,12602.3556507737
"1080",0.0110335881912202,0.92239998595103,0.0722451796570005,0.356826151318741,12602.1430895225
"1081",0.0103934943638571,0.922482161429283,0.0723324654060824,0.356955829421651,12601.6864716335
"1082",0.0100582161811211,0.924833942091909,0.0696930998720328,0.352934577993137,12601.92984052
"1083",0.0251112406868771,0.922167940166729,0.0677398232056439,0.357219866151848,12602.4020160662
"1084",0.0180542863567892,0.922904767815371,0.0692291176074708,0.35856387872714,12605.3462475658
"1085",0.0164519376459588,0.923893368203382,0.0686686591521255,0.356527036370403,12605.5357051391
"1086",0.0154469238182105,0.92392125039955,0.0693433821794165,0.356507463474807,12604.6803676131
"1087",0.0150380208307763,0.921662355795476,0.0716682632428477,0.352140160048419,12604.1010930898
"1088",0.0174060439053869,0.921275882637252,0.0712840065305312,0.354982954286327,12605.7185480752
"1089",0.0183553374846243,0.920725061626191,0.0715317039632957,0.351378474717594,12604.418431757
"1090",0.017396774648376,0.924122228154921,0.0681682488995291,0.351019326472566,12604.1542226767
"1091",0.0162019066955377,0.924644227209977,0.0680133802943968,0.351248657618074,12604.2357973429
"1092",0.0167836095101635,0.924181342835195,0.0685543279517446,0.351089039307099,12603.989760787
"1093",0.0138241647364031,0.92215456877041,0.0717374143329713,0.354327854290501,12603.2478869194
"1094",0.015508085187121,0.91876795848143,0.0747830021622916,0.354534185016059,12602.1614134532
"1095",0.0207476250581922,0.921089369883016,0.0707079761739303,0.352111179072002,12603.3983882875
"1096",0.0167120186160728,0.921547992758799,0.071371754931156,0.359905234403563,12604.2559107807
"1097",0.0136928234891931,0.92587408610507,0.0674302361933288,0.361063923073885,12603.0558865998
"1098",0.0157436560515275,0.925676703085538,0.0673071976210438,0.360313509326542,12603.9158086307
"1099",0.0148535134772968,0.926094652935703,0.0671341437592874,0.359430921279315,12604.1715600044
"1100",0.0146917732848635,0.922339294023935,0.071167898272293,0.361867174477838,12602.5973424635
"1101",0.016674844616067,0.921624292511115,0.0712621801064962,0.349272876234465,12602.5278610322
"1102",0.0187150473490996,0.922051459087856,0.0700788968030326,0.350893213842271,12604.3581032617
"1103",0.0183344659948959,0.922648785515374,0.0693002895968615,0.35131600818058,12603.7160104081
"1104",0.0212492696155937,0.924288490049592,0.0670295975733196,0.356188647048572,12604.4269642611
"1105",0.0206907107893409,0.923749606245646,0.0677160041377763,0.355062500158192,12605.102735163
"1106",0.0149893360741802,0.924975039336647,0.0681348541726837,0.352984995770659,12604.9771275164
"1107",0.019387077156124,0.919874339895587,0.0721534680538874,0.356271581602044,12605.5663655969
"1108",0.0200393613533345,0.917394626345201,0.0745510365118306,0.358584541671851,12603.9063454681
"1109",0.0201851175577732,0.919702577783731,0.0720479328153129,0.354270184666954,12605.3455273327
"1110",0.0201253294670741,0.920874509198327,0.0708688113104436,0.353455739052085,12605.395532142
"1111",0.0185278729716053,0.920516080362148,0.0717017013444679,0.35469633589244,12605.6193856333
"1112",0.0179093341488875,0.919177804104678,0.0734607815631562,0.358450794360201,12604.3161868759
"1113",0.0263716877181171,0.92105626531521,0.0686517857161959,0.358524592029368,12601.9689652342
"1114",0.019117411554752,0.923445448329863,0.068471819566714,0.355686091405758,12605.8362482366
"1115",0.0213845291839092,0.923277025373995,0.0680779160928228,0.35520199563072,12604.6595316252
"1116",0.0203082572273743,0.921210993920691,0.0706150376874757,0.355909925848292,12605.2546441286
"1117",0.0164105951977752,0.923374464594647,0.0693882411348164,0.35765470011306,12605.7179920287
"1118",0.0142568238170256,0.922650912334169,0.0706840751026053,0.356426718250703,12604.8081563825
"1119",0.0188640317185651,0.920076687939696,0.0720386721147464,0.357434396795505,12605.4416334653
"1120",0.0176478353730999,0.925322282750007,0.0666671511824065,0.35372990212971,12604.032968812
"1121",0.0204155865260886,0.922558216477827,0.0688892772825134,0.35475946577818,12605.4698917996
"1122",0.0202336555554554,0.921734807961659,0.0697446341538315,0.359775394094988,12604.4867745998
"1123",0.0221655602388306,0.919118125790972,0.0719181324611773,0.356562454564718,12604.7125595601
"1124",0.0142944840290655,0.920716156512266,0.0726791506533222,0.35014751410933,12601.5393355493
"1125",0.014195785786828,0.922447985285874,0.0709387989597289,0.353264962929709,12604.3339575283
"1126",0.0148257841843404,0.921617103066142,0.0718905731424034,0.358901883879443,12603.9720856255
"1127",0.0139152432550531,0.922430387322239,0.0713140848103114,0.358575657161925,12603.9430468267
"1128",0.0161397240454317,0.924908612178687,0.0679965162066573,0.35888230037807,12604.7680192779
"1129",0.0212311917514995,0.922666121965279,0.0686086763523765,0.362302249592226,12602.9110428962
"1130",0.0219106618822149,0.922468739877336,0.068677575266498,0.361460318026893,12603.1885051786
"1131",0.021807268402276,0.922230082884122,0.0685741460721496,0.361393557997834,12601.7929735466
"1132",0.0215772454782696,0.92227654948518,0.0689072499967385,0.361459814470585,12603.4643614932
"1133",0.0123975796509611,0.923717257724197,0.0703196352434223,0.35665669492417,12604.234262865
"1134",0.0123641920638085,0.92387287399987,0.0701791919768705,0.356753495203986,12604.218651125
"1135",0.0131360270963764,0.923962358290945,0.0699626613643322,0.356203784295205,12604.2248515278
"1136",0.0163833870960129,0.927235281486464,0.0655314285941973,0.359045027651314,12603.3239466463
"1137",0.0162060051381027,0.927308205915212,0.0653563397650606,0.358603589483114,12604.1950926412
"1138",0.0169920079088111,0.918976000391375,0.0739160540638126,0.360251477577009,12603.2683033886
"1139",0.0209808352198655,0.921103658591264,0.0702811719890694,0.36640475819414,12599.0146702128
"1140",0.0154874437824063,0.917947022441784,0.0753268200455141,0.362790378536539,12599.9589796407
"1141",0.0155162149763978,0.918287778903494,0.0754238981452009,0.362745644366328,12597.6978446564
"1142",0.0154943799107446,0.918227534061997,0.0753802509260099,0.362736397915403,12598.926038535
"1143",0.0192561566898703,0.922605480946625,0.0692741596672118,0.359904669377621,12604.966119382
"1144",0.0209006253574301,0.918875929597413,0.0726041418991419,0.354723854210038,12604.9024120268
"1145",0.0216230114723182,0.922118103134841,0.0691650464810472,0.356477161447969,12605.1645219306
"1146",0.0175400381492322,0.919277844966344,0.0732766385362965,0.353255436079173,12604.3908104508
"1147",0.0148568489874768,0.926040324028287,0.0667107727524504,0.357886619816201,12603.1851148006
"1148",0.0210423438801871,0.921554130484905,0.0699511992096417,0.354057567853501,12605.2012534616
"1149",0.0198113019645551,0.920938935199785,0.070960956136621,0.353305577022211,12605.277212896
"1150",0.0168912095879745,0.921322070981741,0.0713112313172779,0.357748285790827,12605.3760669364
"1151",0.0168339344208349,0.921673950147784,0.0710080475337656,0.358484376416607,12605.3449510639
"1152",0.0140079565151489,0.925066591420269,0.0681481112322984,0.357251159477223,12604.5492815457
"1153",0.0143582533592951,0.924916989620075,0.06821184986164,0.35716901097529,12604.7795894444
"1154",0.0160152079155381,0.925061153788007,0.0677449190816203,0.356915257334731,12605.6012976426
"1155",0.0117108839664816,0.926955283810234,0.0669551563336908,0.350360410035378,12601.7624007879
"1156",0.019220896078119,0.923790010395908,0.0680145256211913,0.357279146966314,12605.598989404
"1157",0.0168910568676973,0.924313913272138,0.068345427184395,0.357976849175434,12605.3942734146
"1158",0.0174699236161895,0.924709431906989,0.0675586259394516,0.357307920189573,12605.5517437348
"1159",0.0175456249477067,0.924804581718518,0.0675023998754612,0.357249333809485,12605.6156926691
"1160",0.0193099680644065,0.919650712503318,0.0724653055810636,0.356113744914867,12605.3995524468
"1161",0.0180223267727167,0.92414828993394,0.0680564378889441,0.354360476130782,12605.6994811291
"1162",0.0193407737808396,0.928354716908569,0.0631573801603968,0.357032077226037,12602.5443068611
"1163",0.0197178869008254,0.928300012800335,0.0631535249923827,0.356825182362027,12602.4140214103
"1164",0.0210704497778859,0.916869347455166,0.0748249976261162,0.355065294785819,12603.9717838211
"1165",0.0218931930935855,0.919329630810029,0.0719181170182874,0.356235617153019,12605.1869412356
"1166",0.013557833696938,0.925717331988296,0.0679272488202666,0.355107957636832,12604.6798299538
"1167",0.0171585588005061,0.923427861619529,0.0691378229992989,0.351119522882352,12604.4427029947
"1168",0.0198866316786226,0.922735548028313,0.0689804752875987,0.356742938334017,12605.7618769571
"1169",0.0186925011207805,0.923862216281451,0.0680797664234508,0.354265152357622,12605.5842749686
"1170",0.0157650017040668,0.925868416121118,0.0669635245089727,0.351708836923604,12604.2566660743
"1171",0.021247223513941,0.918244127498602,0.0732465862811609,0.352902259386139,12604.2817851574
"1172",0.0180454673207492,0.921383895614067,0.0709735156330396,0.354170663612785,12605.7024405763
"1173",0.0183925228444406,0.920409953236966,0.0717105718131453,0.353780138362866,12604.9002029482
"1174",0.0171876187574228,0.921214137301486,0.0713008524293915,0.356444238254347,12605.5089231851
"1175",0.0172599890588809,0.921479975072613,0.071255164928171,0.356329150759528,12605.4123638729
"1176",0.0169922002781134,0.92128588759128,0.0716635585696928,0.356485687074017,12604.441848388
"1177",0.0169032565844488,0.921671833964257,0.0712561902475747,0.354057348365496,12604.5524912736
"1178",0.0214013394772976,0.922846516816362,0.0685933201177569,0.357884063341346,12604.1844262542
"1179",0.0221554742904274,0.920021457180528,0.0708991874389652,0.358279225794169,12604.1631057867
"1180",0.0196125097835549,0.921225108892663,0.0705092944032663,0.357675759590284,12605.4324164133
"1181",0.0229566603118184,0.920429851211835,0.0703721362943557,0.357030860472265,12604.8172328074
"1182",0.0228018974754724,0.920453971698012,0.0705798514871383,0.357191015877461,12604.6513717068
"1183",0.00849947872482219,0.930568314906317,0.0641557446371953,0.354480769378892,12600.5549899928
"1184",0.0150305859691365,0.929172595601682,0.063325448317449,0.356291818018282,12601.2798057972
"1185",0.0147446671920461,0.923151341635341,0.0699341939258174,0.350758815462939,12603.0307027853
"1186",0.0153392070238485,0.92269366987766,0.0703213986263642,0.351889473610593,12604.3133449574
"1187",0.0165938934276363,0.924304428642188,0.0682347491050973,0.354658460792436,12605.5950479958
"1188",0.0113436168466322,0.928122291573186,0.0658592774264416,0.35716298999035,12603.323585962
"1189",0.0130649600530915,0.925292130887452,0.0684941030585138,0.354948828325791,12604.6427673299
"1190",0.0177837702562195,0.926461860395863,0.0655655564542094,0.360979055103047,12603.1279250793
"1191",0.0176390780903519,0.926212355509489,0.0658351946356062,0.36084192195013,12603.2109272311
"1192",0.0154305536214618,0.922923879857921,0.0700557876121237,0.352024009908141,12604.4795559153
"1193",0.0173293268793925,0.920497419294938,0.0722382956522072,0.353238854976716,12604.7733216615
"1194",0.0188931945554663,0.924711935929022,0.0673807116881871,0.355689831250567,12604.857181526
"1195",0.019774689116063,0.925115477604665,0.0664557683640545,0.357575110207063,12604.8290440595
"1196",0.0200539644043081,0.919477283070849,0.0724111367411175,0.354004516146945,12605.1321387595
"1197",0.019659111332802,0.920540103673954,0.0715232662580994,0.354313654761142,12605.0708393256
"1198",0.0182267299271435,0.921614586533985,0.0708035051804115,0.35428473303423,12605.440207542
"1199",0.0178436435506187,0.921638074737643,0.0711383555940007,0.352967578822599,12602.8664311498
"1200",0.0159345068971247,0.924369319369043,0.0687014145393247,0.355231149405849,12604.8667585586
"1201",0.0179084182238306,0.921917625246167,0.0702921711454361,0.354876331921238,12605.547088605
"1202",0.0176889424823357,0.922049246924803,0.070656069388527,0.354683061664858,12604.4982760689
"1203",0.0179042053759525,0.922025637418086,0.0700371379199483,0.354928373702784,12604.5198432572
"1204",0.0232414696468974,0.927464353364342,0.0624841008216369,0.355845200633663,12597.1221689918
"1205",0.0114712545856594,0.91892099266831,0.0753478358266498,0.357074206247071,12598.810142304
"1206",0.0140076086007895,0.925653474468076,0.0676586538323513,0.357305134991337,12605.0083591406
"1207",0.0162510382238662,0.922737349917873,0.0706089521127678,0.353611201617574,12600.9838544933
"1208",0.0192690700623264,0.920559748720087,0.071724027893023,0.355385725343171,12604.4699420311
"1209",0.0183755703980974,0.921814208823823,0.0700886256538033,0.354656519935111,12604.2332118406
"1210",0.0232200019688513,0.920235812708073,0.0704803145446273,0.355490904147857,12604.7212534664
"1211",0.0115608791947895,0.927612773309725,0.0663150072239559,0.356269744019552,12603.6225983503
"1212",0.0209327101073496,0.919057495000212,0.0723927588681165,0.355303685968865,12605.0030956733
"1213",0.0228049578191201,0.920587798196713,0.0704485966140336,0.357894226153341,12604.4618260313
"1214",0.0174866658962755,0.925706386496109,0.0665517606515068,0.358590565883402,12604.9376479994
"1215",0.0150772160702277,0.926992071127519,0.0659902531557247,0.358781694805832,12604.4298241967
"1216",0.0160304820936542,0.925574919338222,0.0671976741286269,0.359757844610338,12604.6183960743
"1217",0.0171934107204453,0.922548408878278,0.0700555949893303,0.354545983336839,12605.8018801744
"1218",0.0187492181637694,0.925157483663742,0.0668875497597529,0.357695301398242,12604.888553888
"1219",0.0192097230711442,0.926998925968551,0.0648563524016108,0.355767561525259,12603.4184700464
"1220",0.0209048965054492,0.923744463828942,0.0674092147018044,0.356599620713459,12604.6740392422
"1221",0.0204258745786033,0.928104207239232,0.062927768323261,0.356518383595808,12601.4789261498
"1222",0.0161375146607454,0.917736076633981,0.0756461113091189,0.354029011977348,12601.7516651167
"1223",0.0279196918227866,0.917255999678404,0.0724664566631329,0.354930294471363,12600.4809882643
"1224",0.0110301238468102,0.921644390309624,0.0725232001193634,0.362379418627094,12597.6624039559
"1225",0.0156452614708211,0.923127620693467,0.0696381460785075,0.363895110327303,12601.0012519847
"1226",0.0159036078666127,0.923172623704089,0.069451042102399,0.363567333539223,12600.8793341616
"1227",0.0160165712472295,0.923293439871898,0.0696040556689716,0.363393733231131,12602.4272471586
"1228",0.016364362785597,0.923868587810514,0.0690145461816353,0.360324304399087,12604.3304421028
"1229",0.0160213424501729,0.92507230956841,0.0677652222800249,0.359644966475035,12604.7569445933
"1230",0.0184091636840411,0.921283732413113,0.0709230880621911,0.358970584360855,12605.3249387107
"1231",0.0191877308797584,0.923279245027994,0.0685786952707392,0.358392185460626,12605.4800055048
"1232",0.0203276587006339,0.9251480737562,0.066323201259708,0.357518011632035,12604.5463413908
"1233",0.0212526275188008,0.924778348914346,0.0662044634985749,0.357505964178211,12603.8149714402
"1234",0.018969822821661,0.919863221417102,0.0724274523265271,0.359392799764166,12604.4196928955
"1235",0.0138988663993115,0.926375945736629,0.0668406216064524,0.355591391767127,12604.5972296317
"1236",0.0160513803394302,0.923916517778468,0.0687768111683038,0.356841667696214,12605.4835818211
"1237",0.0140936936397105,0.923140569798511,0.0703026678404462,0.355803663745818,12605.1032307544
"1238",0.0145114307703082,0.924902289033487,0.0683042175839961,0.35932020455529,12604.6802820832
"1239",0.0197575206802871,0.920407012035301,0.0714644572902682,0.359550862626678,12604.9289327965
"1240",0.0192593914180028,0.92151814613047,0.0703508999801372,0.356937753189189,12605.7582953765
"1241",0.0197143484303319,0.921712271152813,0.0700260648988673,0.35844547178892,12605.4494214102
"1242",0.0132204667511329,0.92652214849366,0.0670290814030006,0.360741287303165,12603.3495999374
"1243",0.0206910979499232,0.918385166032645,0.0731862494708895,0.351742115192516,12603.6274491192
"1244",0.0179997686282217,0.924478004004301,0.0676929475324314,0.35638469408241,12605.7518976922
"1245",0.019397522522889,0.924042984510762,0.0676935217358713,0.356566762288853,12605.5632516269
"1246",0.0122715132790605,0.926008115137293,0.0678058947196464,0.357585887105366,12604.1840183393
"1247",0.0205690382315067,0.923855777421029,0.0674795116619435,0.352684923050157,12604.4587887818
"1248",0.0185357304538039,0.923944434584285,0.0681965856304931,0.35622817280394,12605.6941913667
"1249",0.0151987861552963,0.923871468061596,0.0692760140966889,0.354557649609822,12605.4890800434
