"","alpha","beta.1","beta.2","beta.3","sigma","lp__"
"527",-0.331493957669854,0.924158887143318,0.071622667554577,0.371381169761652,0.26828811977094,14841.0752694075
"528",-0.334540630390294,0.918800878848294,0.076345369541677,0.377973826887332,0.267104293271761,14840.4201782833
"529",-0.327135969759049,0.920118801674132,0.0763189979167291,0.365559026759256,0.266386776015097,14840.657072128
"530",-0.341866717807994,0.918788678662699,0.0779529348270619,0.381641912187554,0.272904903932225,14838.5656102032
"531",-0.329362483890408,0.918758090320548,0.0764968750069745,0.371713156854477,0.270450981938062,14842.2705873241
"532",-0.33861035156321,0.920366133726485,0.075985455508373,0.379019361274538,0.268199473365765,14840.9452112233
"533",-0.332993378082685,0.922037501754014,0.0748611120503948,0.370356940205465,0.270003039566977,14842.4727758824
"534",-0.337261500665059,0.922006875902466,0.0742119448757872,0.376923961453293,0.269609704909665,14842.2180830416
"535",-0.334877043594195,0.91985351803137,0.0760952206188312,0.376259771412487,0.270187836739179,14841.4597351095
"536",-0.335152210589122,0.923086100244491,0.0730030469263618,0.374759251974559,0.268332859402767,14842.0012339783
"537",-0.335934423938224,0.919477027689326,0.0766989354049002,0.376245712917747,0.271396147784972,14842.2800313427
"538",-0.331074915138139,0.920110731959879,0.0767174564730178,0.36914055124387,0.265473154066966,14840.8129849742
"539",-0.329432895136859,0.922744554767964,0.0723108897722386,0.371097575090046,0.266783395506863,14840.3876424942
"540",-0.33646380414636,0.919445175680681,0.0761920177370048,0.377229240815306,0.270200299841449,14839.7147564087
"541",-0.326451884896542,0.921291894187934,0.0739863781042852,0.367699833803786,0.270017452751414,14841.7814786063
"542",-0.329828046891571,0.922413572571136,0.0743759299944116,0.367731670841688,0.266111781820066,14839.978166142
"543",-0.338283903211846,0.923650719955343,0.0736021270941357,0.374908606695774,0.266167238623811,14840.1859655251
"544",-0.326767511186012,0.924078294056338,0.0719783280707102,0.365329770155506,0.269138222266417,14840.5150302277
"545",-0.333185187020338,0.916210668865873,0.0800790425750608,0.374729233257134,0.26956089627549,14838.7609619871
"546",-0.33192538372771,0.918335021834405,0.0763445420983465,0.377109058927223,0.268312212254778,14837.8182305948
"547",-0.329657246469222,0.91961096873175,0.0762365668138559,0.370141687174917,0.270646805698946,14842.7977689583
"548",-0.340701153628266,0.926243700709294,0.0710403511925481,0.376793721935976,0.269509588258824,14838.0390839832
"549",-0.337664504352792,0.919197408978177,0.077030227297353,0.377539402393954,0.269812745178946,14841.8135697292
"550",-0.329264726221607,0.915129725584987,0.0810331791924489,0.369955848747837,0.271445875694899,14838.8717146846
"551",-0.327278548191488,0.920583195496649,0.0756789361224427,0.366500722126852,0.270192356917316,14841.8434423771
"552",-0.332826960461579,0.92438489294608,0.0726269612954514,0.368883014884552,0.266704527625855,14839.9955496975
"553",-0.330380688238376,0.917971326461355,0.0788927731778465,0.368524386833177,0.271160135666543,14840.4897975335
"554",-0.3396492261589,0.920879900030434,0.0755393049275442,0.379774925390406,0.268694916325756,14840.7630178346
"555",-0.329114308750218,0.919064300529766,0.0769297672309374,0.369884675800882,0.270151015059297,14842.0318258462
"556",-0.33558332799929,0.917120682867013,0.0792615756716587,0.375059736743571,0.266662086757408,14839.4184415776
"557",-0.335929445696018,0.918216750615944,0.0783343563522928,0.376215859831022,0.269273701391643,14841.0417773832
"558",-0.335242150685444,0.921609934996683,0.075138104397061,0.373456437474941,0.267685460904428,14842.677243352
"559",-0.327314030760464,0.918930290590483,0.0768360837747422,0.368053934272013,0.272518770980876,14841.1024465054
"560",-0.329894287019796,0.91909245493227,0.0760109705289567,0.372433579355478,0.26559147362328,14840.837740516
"561",-0.33262772297579,0.92019272641402,0.0762988264007868,0.371866079297006,0.268433084092536,14842.9184064077
"562",-0.322686315981044,0.916265134832171,0.0785903687972052,0.365777568695668,0.269180315147124,14838.5948274297
"563",-0.330319553290971,0.919216377656169,0.0772841400186851,0.368616545745393,0.269140806066567,14841.3434895324
"564",-0.329071351974368,0.91896459758367,0.0768736671105498,0.369760635490759,0.267743639967374,14842.6135266225
"565",-0.334213468142835,0.919764393886297,0.0761827537812367,0.375127368956779,0.269716342934858,14842.8433855087
"566",-0.326411287334344,0.920660429749915,0.0746998152715898,0.367654612447921,0.27237547495578,14840.9715681199
"567",-0.334492227876632,0.922917252932575,0.0745786350763655,0.371418630028319,0.267798001712761,14837.2387690759
"568",-0.331994781803896,0.919751636814283,0.076762325642148,0.370560968865217,0.270897904557762,14842.3213376226
"569",-0.33411937413529,0.921851694642954,0.0748060464574181,0.371788722068029,0.270637033982905,14842.0971446364
"570",-0.328514755594899,0.920603864679277,0.0753261188372994,0.368494057251366,0.272363048035887,14841.6889155604
"571",-0.326514837154876,0.916703082563595,0.0787178603477501,0.36801563393702,0.268996142138182,14839.7667447227
"572",-0.333395702659199,0.920307226134396,0.0767913658009649,0.370610789101773,0.269104980239769,14842.2225929397
"573",-0.332468735480663,0.920800653183142,0.0744095757504244,0.374672996653116,0.272520755245624,14840.8412419996
"574",-0.335829195624579,0.920864756878953,0.0755465348080833,0.373709364712715,0.268029288245788,14838.3877922835
"575",-0.322354292545587,0.918881948513371,0.0769120701766862,0.362423601013948,0.267328597030462,14839.129107099
"576",-0.334340793471305,0.921269480494274,0.0750176295867737,0.373878631458924,0.268506377111211,14843.0611662991
"577",-0.336674728036647,0.919435002712193,0.0780407794951972,0.373386346798801,0.267732444765251,14841.0089475411
"578",-0.337605100426877,0.922313229192578,0.0744261556650863,0.376025414551265,0.27238652220439,14840.970774832
"579",-0.3366701342258,0.920544032931678,0.0763247488062193,0.374694002140069,0.272502712990309,14841.4450990211
"580",-0.338613054248217,0.917336564218584,0.0786119329508591,0.380047816908309,0.266958641472753,14840.0661789716
"581",-0.338174525441503,0.920334775591351,0.0759724761378042,0.377195355451827,0.270028398406213,14840.6550686055
"582",-0.3399461956742,0.91837299723238,0.0777849405841961,0.381732737612603,0.268450014276315,14838.6977286925
"583",-0.334153028041116,0.9239499926853,0.0728217755625343,0.372086001857291,0.270898767013869,14840.556779205
"584",-0.341711762988961,0.919791208640495,0.0770106130970559,0.380839350958222,0.27262928070765,14839.511100924
"585",-0.327846473410755,0.922237667539166,0.0733913885574029,0.368357447629996,0.274577959997479,14838.8346858332
"586",-0.335405701469868,0.923689803755324,0.072652425092665,0.373955273837597,0.265198931340209,14840.1647722251
"587",-0.334612962847633,0.923578970203818,0.0728815414372498,0.373452799388811,0.272453561866852,14840.1771877924
"588",-0.331763150854856,0.918317381413732,0.0779403461074771,0.371996994542491,0.269750441690516,14842.5360450253
"589",-0.331161035717081,0.915136075047146,0.0820681570505081,0.369804662825782,0.271739864982658,14836.0876543739
"590",-0.334306204707549,0.920331687873745,0.0754469117163368,0.375034615944164,0.267254027382765,14842.4687989945
"591",-0.332165716065984,0.920582119625066,0.0755984023420398,0.371411839053723,0.266419742218592,14842.2169346019
"592",-0.332653787823034,0.924260323232976,0.0724022578729888,0.369130317331491,0.264762858284602,14837.1662784723
"593",-0.341084336886387,0.91885878683849,0.0765765174592683,0.383387932857728,0.26989772002716,14837.8517099062
"594",-0.333994441068571,0.918831837093662,0.0775678526739412,0.373330253826749,0.269424587921811,14842.6918984354
"595",-0.328596761206221,0.918119530904051,0.0778501265526514,0.36858659154466,0.268947564206499,14841.5054773979
"596",-0.335592435297433,0.921985108227583,0.0741964173766421,0.37510843475443,0.267726537584038,14842.5294759629
"597",-0.333465408628698,0.922377007881171,0.0734312370031316,0.374230712500204,0.266506104792367,14840.9792838433
"598",-0.336895316122033,0.921231727343415,0.0750608713410067,0.376541948365859,0.266114206650099,14841.6585589316
"599",-0.328831386889015,0.920299452135872,0.0763852066979026,0.366716356294777,0.26539249003477,14840.2119249973
"600",-0.331367133257509,0.920215847732991,0.0749839870476318,0.373210832147897,0.26717741487515,14841.5817303164
"601",-0.331208954225143,0.921764440097802,0.074062533051,0.371784013178243,0.271053994966855,14842.096857628
"602",-0.328922487497408,0.916256371964027,0.0797048921276797,0.369662342319679,0.26957516450873,14840.6541681261
"603",-0.332055401882973,0.916962597905519,0.0791221135559841,0.373519045921848,0.270478832117951,14840.751795333
"604",-0.329666751615087,0.920826773676868,0.0751110219011843,0.369830689340177,0.266877294412204,14842.4501320961
"605",-0.319171257386549,0.918466397515267,0.0761509973922827,0.362586103621471,0.268140421235228,14837.7355482087
"606",-0.328402507749842,0.923251600095116,0.0725616450730175,0.368043190007994,0.26728842903663,14841.3430717092
"607",-0.329816348768044,0.920321586968228,0.0745535897636934,0.373114646607733,0.27088799369279,14841.0255373969
"608",-0.336347180533054,0.921412010732884,0.0749049456049986,0.375293430949792,0.267753322128647,14842.1944069882
"609",-0.333623090068949,0.917523221107954,0.0782799219002233,0.374917120862626,0.269145037001706,14842.1409293024
"610",-0.333306766117746,0.921773648094741,0.074775271846788,0.372336936482404,0.268695531913889,14842.1018768557
"611",-0.335207370476853,0.922468671406521,0.0734900054769367,0.375381543936746,0.268443633227615,14842.1400004835
"612",-0.33176000533863,0.922335285543403,0.0740818203171398,0.370021583054575,0.265110365060469,14840.8979026523
"613",-0.332556306116579,0.920847604915491,0.0756207058946262,0.371412493996448,0.270176560246595,14843.0990309254
"614",-0.334078480647138,0.917858544391178,0.079046664041663,0.373009871279319,0.268375876360957,14841.3032783153
"615",-0.326983658255982,0.919041190342726,0.0769460039011689,0.366583719428873,0.269772405239098,14841.3567123655
"616",-0.332113367963852,0.924157319869567,0.0717591533317261,0.371165772399708,0.26763274860186,14840.978080371
"617",-0.33391544958692,0.923371151719184,0.0727154175673176,0.373305962764504,0.270024724160917,14842.0349723691
"618",-0.334003921010589,0.920679061060724,0.0749016189385298,0.375141993822262,0.270255438721071,14842.4056452239
"619",-0.339638659981947,0.92297412004711,0.0736235015440868,0.378628477825806,0.269211018920815,14840.5866803293
"620",-0.329545995946961,0.919792799229066,0.0756931633713081,0.371652339491276,0.269107449307336,14841.7920671766
"621",-0.331606284035661,0.915439145901267,0.0798438945404584,0.374771153734347,0.269983035689122,14840.1984286923
"622",-0.327557272049601,0.925362499915592,0.0707808847662614,0.364914696397146,0.269082302070532,14838.1912708609
"623",-0.334839947884662,0.921246709725937,0.0745469441516939,0.375993106171445,0.270802423405725,14841.7619222619
"624",-0.326078914884851,0.917872003349659,0.0774745283283807,0.367587005773419,0.268634848999947,14840.8245861878
"625",-0.334624599422195,0.920992893797843,0.0754392714849645,0.373685444844533,0.266408063663802,14842.4242140942
"626",-0.32964968487477,0.919590904091904,0.0767301468726576,0.369106087202359,0.270757260370856,14842.3937588722
"627",-0.332447090135448,0.917366974735222,0.079011978305528,0.37247210568845,0.270067537511013,14841.961021881
"628",-0.332942607053725,0.920873301895337,0.0750311671400847,0.373040363752762,0.269516059157871,14843.0720841441
"629",-0.331408069451626,0.918044601736998,0.0787345961260591,0.369973255495652,0.269812259448123,14841.5795638996
"630",-0.327872239741725,0.920981710709258,0.0736965486758314,0.371303148585849,0.272251380478782,14839.715306101
"631",-0.330908326887447,0.921862125701822,0.0738090250418154,0.3718058179974,0.267644161227423,14842.1435552241
"632",-0.32739859757455,0.920676825574019,0.0750277953059074,0.36749533352117,0.266834117826352,14841.6247519712
"633",-0.332057346762153,0.916716311708216,0.0789664080672303,0.374338145193767,0.270214263668065,14841.3895779419
"634",-0.332937078895782,0.922477337502761,0.0732928622794022,0.372801981425384,0.269201146685818,14842.1038644524
"635",-0.332744815989666,0.918938093214071,0.0773351751946203,0.372492602780168,0.267942841185068,14842.897895035
"636",-0.334834814506942,0.92096323249236,0.074503206866049,0.376189178796141,0.270086455191512,14841.8088503568
"637",-0.333834222016099,0.922450200758478,0.0732950168963857,0.374929255306329,0.268188257097024,14840.9553650906
"638",-0.339555303195325,0.916141274267582,0.0802685534432119,0.380113097819644,0.266345759506231,14838.5318181353
"639",-0.334415064553214,0.923722353348274,0.0717264361539025,0.37513850623416,0.269432179695495,14840.4243398125
"640",-0.331020872992157,0.917959050801667,0.0777582999138979,0.372228687823948,0.27147663621388,14841.8981167093
"641",-0.329767866819649,0.923886230194829,0.0716960125983034,0.370292033520964,0.269821708464588,14840.7388241154
"642",-0.337705247808819,0.921998632613296,0.0742014957475819,0.377620477345153,0.268907992927393,14841.8760513491
"643",-0.334515029372656,0.920215883415205,0.0754389270833836,0.375800171592046,0.270761397402143,14842.3864710046
"644",-0.336631839514128,0.917307832011535,0.0805228140576109,0.373421880664824,0.268698861928888,14838.2147918703
"645",-0.334031029104815,0.918461142462435,0.0778687175469217,0.373803291174128,0.268880988734199,14842.7469605336
"646",-0.333006280331513,0.920264430907191,0.0763634227064701,0.37164319693809,0.268614547326643,14843.0582304644
"647",-0.336780197463519,0.9212097200683,0.0757875179526422,0.374180133633568,0.267020962141775,14841.9365361959
"648",-0.332102647361017,0.922678101228167,0.0744204632569145,0.368917045894048,0.26823787734468,14841.6050229124
"649",-0.326442513543088,0.921074351004525,0.0743518505190415,0.367599806001406,0.268344441985192,14841.9618223792
"650",-0.33109358177896,0.921896651479937,0.0738251895177128,0.3717012364503,0.270473080744309,14842.4736535825
"651",-0.340598774686883,0.919555051512966,0.0774184934018756,0.37907198709135,0.267116865748686,14840.8918696951
"652",-0.334090889767744,0.92161803795456,0.0743944026801182,0.373559145252103,0.265520511394828,14841.0020917293
"653",-0.331485535130986,0.919770591277741,0.0758232823134565,0.373322721820006,0.267386624720182,14842.0486094595
"654",-0.341551052627308,0.920755622881433,0.0767205553909107,0.378373308179139,0.268390316201529,14840.6675925182
"655",-0.336302231172979,0.922506609517937,0.0737538692592785,0.375221045419557,0.268445339131725,14842.1309586573
"656",-0.330356436997065,0.923048860769165,0.0724719538477447,0.371323826012636,0.272966558709106,14839.8214495559
"657",-0.329198405762503,0.918919255476598,0.0770314788005391,0.369769181478999,0.268147638517718,14842.6334700552
"658",-0.331858155239923,0.920498604108428,0.0758944446246002,0.371274099615667,0.270152289605153,14842.7723791683
"659",-0.33007236213136,0.918683321039394,0.0762389558787096,0.373542482861627,0.267965137379187,14841.540675911
"660",-0.328649664670062,0.918674151971632,0.0765260973157424,0.371472066654502,0.270034849416245,14841.8301680986
"661",-0.334480485687378,0.921258413349029,0.074200104207167,0.376423295151138,0.270790685606919,14841.3105851175
"662",-0.331008699917088,0.921883828887588,0.074516911142632,0.36922518537658,0.269481459747985,14842.5194301582
"663",-0.329300039126785,0.921550604837463,0.0738853333110745,0.369896916033227,0.267185468007918,14841.47607501
"664",-0.32976762286707,0.921339621842402,0.0742311570593995,0.370832844889408,0.264224596877479,14839.9263107274
"665",-0.326941494763167,0.91662814472156,0.0792839486830898,0.368182383475495,0.265093435194556,14838.6253724358
"666",-0.330189587835219,0.919439691232922,0.0745308365378584,0.375804952169367,0.268357591977235,14838.0371829356
"667",-0.338623128021713,0.92306828446433,0.0738745759112001,0.376031771491598,0.269605960848085,14841.6843945178
"668",-0.33371631140139,0.918383727133931,0.0776211159035267,0.3747728110386,0.271888029080127,14841.8110447603
"669",-0.324330695731496,0.919581677388724,0.0761372274747275,0.364946817094572,0.268133665441131,14841.0425464287
"670",-0.332961999944923,0.920740236536588,0.0750346662683922,0.373978761331818,0.267800046682769,14842.6674830341
"671",-0.332719994711235,0.922244570907168,0.0735528375271541,0.37265145514453,0.27052832787694,14842.2319291071
"672",-0.327962905410813,0.921993066943723,0.0744987191488316,0.36655283982795,0.270686227792428,14840.8862124371
"673",-0.325812199285469,0.922493715960291,0.0740334310127478,0.363174618223844,0.267646044884212,14839.8507321814
"674",-0.336048221800817,0.920355360139953,0.0771704402721021,0.371904612382746,0.268623418418056,14840.5554596132
"675",-0.332074694257704,0.915705640692288,0.0803227176167961,0.373516957081364,0.268711003334601,14840.7398532492
"676",-0.332077339067896,0.921000679415003,0.0747561008175413,0.373533325560735,0.265571029419348,14839.8573251593
"677",-0.331012972445717,0.920700192332857,0.0748376620312827,0.372393909697638,0.26808376636868,14842.730372872
"678",-0.327186575371338,0.921947619563009,0.0732373214377028,0.36906301827465,0.268452664677244,14841.186401775
"679",-0.332446275796997,0.917852701459564,0.0774242854122881,0.375001610272763,0.27163075574642,14841.217830669
"680",-0.331648350519104,0.92352390087836,0.0728152140737274,0.369529575531873,0.271466735866254,14840.9905019215
"681",-0.337045888187353,0.920039351196193,0.077702201910567,0.373294681416854,0.266739930140805,14839.9435216999
"682",-0.333496658369994,0.915770015803746,0.080197234114208,0.375159799027723,0.273143965759511,14839.1320003175
"683",-0.332794757319389,0.920127974733211,0.0750506751978005,0.375153757575227,0.267064246151851,14841.5856641765
"684",-0.333557655761885,0.921638210610757,0.0746320907333369,0.372439452426278,0.26907412328888,14842.9229557614
"685",-0.337356924640187,0.917826541725783,0.0790156152105604,0.376428088868348,0.269236028337845,14841.561514055
"686",-0.334800069559243,0.919793823165583,0.0772100134339784,0.372664500882286,0.262379376441275,14837.2900157008
"687",-0.337263675095813,0.923335405262732,0.0740709157617525,0.372676401935263,0.266956909001087,14839.7466625896
"688",-0.336414452618194,0.920681517308337,0.0752855825812495,0.37646491392109,0.266684760821058,14841.4372401614
"689",-0.334610602069408,0.920922826312637,0.0761101389677857,0.372238839686509,0.267065051570592,14842.0957639353
"690",-0.332276525954082,0.920053177668234,0.0765361721448737,0.370201569342963,0.268513517338806,14841.5227411915
"691",-0.34107662904648,0.9199221694527,0.0770821514126321,0.37949834342738,0.270000372589941,14841.1303422859
"692",-0.330724436266076,0.917614604761309,0.078208267435139,0.37239496319386,0.268988088995876,14841.9566964939
"693",-0.329633071008738,0.922869171068215,0.0728991598358842,0.369701600634578,0.271192442908534,14841.6599798376
"694",-0.334745447318112,0.921468090575831,0.0736827064432667,0.37754834912044,0.270428820718809,14840.139459673
"695",-0.332820454572436,0.91934972191427,0.0766115971190916,0.373155344513171,0.270590894141489,14842.8368744428
"696",-0.318371970011016,0.919142415046801,0.0756418272496027,0.361459777523961,0.26735940829899,14836.4397842966
"697",-0.337432451045351,0.92152603092996,0.0745045855453491,0.377222574619756,0.266574998590918,14841.0099936795
"698",-0.339431178927265,0.915762334122382,0.0803704948713038,0.381235780379647,0.26954967268492,14838.9715094052
"699",-0.334994980884662,0.921042004003144,0.0750469652958188,0.375124809351047,0.265938608114403,14841.8542900674
"700",-0.332562680847458,0.920050726791272,0.075592116913104,0.373355559535536,0.268659715142267,14842.6032151729
"701",-0.332150537558679,0.920495066740923,0.076061985264144,0.371455871082044,0.270068543172907,14841.8995376366
"702",-0.338416097430977,0.919539712046,0.0775585717372094,0.376004183133797,0.269806289554727,14841.5247040768
"703",-0.33622947149634,0.922092392415384,0.0739684801782515,0.375426351507944,0.26621375544686,14840.3482028041
"704",-0.329528502496421,0.920543362986489,0.0752384020917989,0.369925492104189,0.270663557929634,14842.786361802
"705",-0.331963297741571,0.92040074176494,0.0750568637484889,0.374380920859403,0.268485949153368,14840.8422031599
"706",-0.336189796716564,0.917875544401921,0.0784718258328859,0.376271145254244,0.270285679508469,14841.9894416817
"707",-0.327758201722374,0.917048632688201,0.0781397854546971,0.369781663692091,0.271924639219905,14839.0711197831
"708",-0.33112890669157,0.920703679673733,0.0750036296166507,0.372272488089456,0.270673297925391,14842.4643057334
"709",-0.330319325076639,0.925240414712775,0.0702452246123059,0.369566796353928,0.272666202429429,14836.6696554748
"710",-0.335346018077086,0.916940985251943,0.0803948007194884,0.373147649376838,0.268339332604964,14839.7212191576
"711",-0.336002556505917,0.922255939315747,0.0741074937158188,0.375596992363281,0.266219055949788,14840.7922088687
"712",-0.337324210660835,0.917341991519939,0.077467573724031,0.382084779531384,0.266229428550163,14836.9756086189
"713",-0.334574563035823,0.918482685923998,0.0771835643127803,0.376681950921346,0.269815491411352,14841.9819552438
"714",-0.329772699330518,0.918722808779867,0.0759245649853874,0.37362018882772,0.268866257364022,14841.0321555876
"715",-0.337633343416139,0.920901378505255,0.0754255452275755,0.376959096136804,0.266970251259102,14841.8707613036
"716",-0.332653318014115,0.920508803744525,0.0744360573139449,0.376167754377713,0.270671690227221,14840.2093329969
"717",-0.330048120046279,0.918498973492535,0.0765696414436665,0.373191484465369,0.273611216932112,14839.8101654108
"718",-0.336738020967479,0.920664470740864,0.0756244427117468,0.37579965727649,0.26716730238219,14841.465432439
"719",-0.335221626154551,0.920560526521288,0.0759954438873315,0.373887469694252,0.272601286925187,14841.7135963578
"720",-0.334786911816483,0.921230045597995,0.0755566713176906,0.373180313490345,0.269591120810302,14842.6580934907
"721",-0.329804407704456,0.919732851167044,0.0770065208959916,0.368163408459842,0.268919820262432,14841.9668110209
"722",-0.330722315156328,0.920483106142547,0.0760683265823223,0.369013035171763,0.271761210017824,14841.8975936063
"723",-0.331584095880381,0.919893859201826,0.0758958631766493,0.371383713148498,0.26946410004642,14840.8181391445
"724",-0.33082411941867,0.919192703711607,0.0766906365521494,0.371330071306974,0.270660029521536,14842.8101779123
"725",-0.336104598281482,0.920591466674025,0.0758993582101298,0.375273203156559,0.269264269327655,14843.0240291017
"726",-0.336163288184429,0.921608487632535,0.0743893464926145,0.376139284532302,0.270254462170062,14842.2910322484
"727",-0.329370987025993,0.925380678488233,0.0699475195847627,0.369263378998986,0.270304853241562,14838.3310095105
"728",-0.33014137001691,0.922656238444897,0.0724748626052299,0.371838718488754,0.264618209585293,14838.9544569945
"729",-0.336462982858419,0.921271479831465,0.0754003626601129,0.37533245928222,0.270275160213681,14842.3512224568
"730",-0.337013854770364,0.922554946819117,0.0745896567292012,0.374080358743932,0.265331235140244,14840.4364934309
"731",-0.329967742111276,0.92161208131196,0.0750435944319302,0.368434291397922,0.262176917148636,14835.9960068986
"732",-0.332688844623302,0.92050953259199,0.0747320874245397,0.373750259545428,0.265989395379518,14838.0730634449
"733",-0.325534484037496,0.924667476028338,0.070538602891867,0.366608085041134,0.266864186425755,14837.6564731955
"734",-0.329397332904797,0.923871039999457,0.0726754707041364,0.367167507437473,0.270755168507014,14840.8738272806
"735",-0.332050473021502,0.921608223546822,0.0744524893789966,0.371026616440492,0.267798743597615,14841.8422707566
"736",-0.332213943421096,0.918722011384391,0.0787960884411548,0.368574948789623,0.268368378783524,14839.7020057554
"737",-0.340159472845375,0.924085742399056,0.073456300299216,0.376252582399359,0.269264318467791,14839.8678100426
"738",-0.336523838471499,0.921846624982988,0.0741553978039027,0.376515175132239,0.265025309768654,14840.3747112944
"739",-0.333387126869823,0.920227392203886,0.0757028721517284,0.373682812801616,0.267218650538964,14842.7892932272
"740",-0.327718601635911,0.920709729714529,0.0755240080192553,0.366435058921392,0.266817419710305,14841.362517656
"741",-0.340571362603196,0.92183039261698,0.0745983409388598,0.379418168995203,0.270738366213305,14840.3422821613
"742",-0.333413886931459,0.918231025571862,0.0783597262982681,0.372353307903542,0.27203267176489,14841.2689549821
"743",-0.331831336386454,0.919425929669651,0.0772656565516488,0.370382773134298,0.268263192492915,14842.5559789831
"744",-0.32230984438959,0.919557336852863,0.0760761794300765,0.363282720859444,0.269255481012121,14839.5754211253
"745",-0.330598452507134,0.920781717209009,0.0750398760326045,0.371268963373804,0.269052655693661,14842.9687050047
"746",-0.332902418439559,0.919341188528071,0.0767841791189937,0.37278731092125,0.268187128232629,14842.9798120551
"747",-0.32815417975198,0.917476422644622,0.0778605851211506,0.370649094048321,0.27190682642814,14841.0051813529
"748",-0.336313183694087,0.919269263353516,0.0776137552568367,0.375518270517782,0.266708891502259,14840.3366592512
"749",-0.327693910530819,0.920504108100071,0.0751853706403956,0.366937179539681,0.267676402437638,14837.9289664629
"750",-0.338162546409802,0.922902657356114,0.0739966581890224,0.375926749891714,0.268555782355298,14841.8117239722
"751",-0.334801669651574,0.926195279737516,0.0714019000722947,0.369269259517944,0.272369939364396,14837.3980921527
"752",-0.334139287856719,0.920270062509617,0.075328011718898,0.376030608138994,0.271988017510667,14841.1406524558
"753",-0.332505033365501,0.922227999256869,0.0732109019594392,0.373843198133128,0.272927439184949,14840.412848814
"754",-0.328263343958584,0.917228450883212,0.0792475584066517,0.367977095648488,0.266369617417699,14839.5831462007
"755",-0.33482534569944,0.922874954337156,0.0732237531514655,0.374170869531655,0.270484528897103,14842.1504582079
"756",-0.330235361251301,0.917108950785747,0.0790595463081585,0.371387658096392,0.265755333845448,14839.1120158067
"757",-0.3342565338864,0.922003967316527,0.0757564712786255,0.368291151005485,0.271337251276251,14836.3703561038
"758",-0.334564959602173,0.920212950312659,0.0762719427755718,0.373396863984705,0.267484564257656,14842.7514457215
"759",-0.333095803827241,0.923723125935009,0.072986542508142,0.370378502009955,0.268273441773962,14841.8401322955
"760",-0.330579142752159,0.921039273240281,0.0749655906120628,0.370925967134581,0.268687377722462,14842.486029708
"761",-0.327043327888177,0.92156847354481,0.0731311756968969,0.369895333307479,0.26970247260538,14840.7073203375
"762",-0.331075138471071,0.919188382378799,0.077825124129485,0.369364695167573,0.265516564497905,14839.1967993688
"763",-0.334175206681688,0.920005436239076,0.0759461999050871,0.374564161678379,0.269093648364004,14843.1044242393
"764",-0.334332421757035,0.917836632285988,0.0785306992836398,0.374202949012024,0.27400209905888,14839.8027774419
"765",-0.335349028670176,0.918447672304372,0.0780919260090333,0.375094386355794,0.270156931332444,14842.2806172085
"766",-0.33403683034994,0.923721108080212,0.0727380857179323,0.37172198175716,0.268534858315496,14841.4230458627
"767",-0.332760890353354,0.918650864038649,0.0773531478909818,0.372796064587877,0.268443753493806,14842.0528406787
"768",-0.335366310865465,0.920911226211747,0.0746223025585026,0.377145467452107,0.27027121207363,14841.6891795485
"769",-0.336542794310487,0.918426559548808,0.0784877923517884,0.376342626628435,0.267523519999029,14838.0490909733
"770",-0.335057698372272,0.916954243018594,0.0791060957566019,0.376361219110332,0.266694663716011,14840.9980782123
"771",-0.331569490271625,0.917663962778275,0.0791479895707887,0.370170215919783,0.266273446922129,14840.3822250299
"772",-0.32560944594677,0.916819559334167,0.0779682117508988,0.36958619899179,0.267142773173443,14839.8317887232
"773",-0.331665652627852,0.922888736531802,0.0730573187529489,0.37089283796325,0.273088520978265,14840.4926909735
"774",-0.332737713014329,0.920501930667835,0.0758813543381743,0.37142238158941,0.267887388749886,14842.6108075474
"775",-0.334088143545642,0.92209190175629,0.0732175608740916,0.375979217626498,0.266947580520504,14840.7207929416
"776",-0.339625088405246,0.918250344701758,0.0792673661678226,0.377046399066311,0.267247909757135,14839.7199719072
"777",-0.333696992351546,0.920682466581927,0.0756641848208073,0.372879949657349,0.267378128056591,14842.9857152424
"778",-0.335519659778312,0.924235441359329,0.0725082551177,0.373011045640559,0.270317309760108,14841.412236676
"779",-0.331056865109944,0.922527099675336,0.0735334079218039,0.369619155768548,0.266163778815377,14840.2664703021
"780",-0.329812111761041,0.919622042230081,0.0762007629397695,0.37079291908222,0.267316190694733,14842.4189550225
"781",-0.326573171645672,0.91918558593097,0.0763460706269824,0.368662549827243,0.265874228827382,14839.2149641565
"782",-0.332495365627153,0.920662159599878,0.0750142562985911,0.373753355867194,0.266074500634378,14841.7665278029
"783",-0.333569688293912,0.921291025378312,0.0748923857520741,0.373030408660157,0.270922717175645,14842.8741105971
"784",-0.328005844304789,0.918125040483692,0.0761255707955449,0.372604419723106,0.268554810185551,14839.3015547089
"785",-0.332005432242898,0.918021522265151,0.078220438776017,0.372971414707099,0.270793718982804,14840.5239280961
"786",-0.334343555699588,0.921384224511796,0.0749851763726064,0.373817192341965,0.26960428622027,14842.7723562273
"787",-0.328328370201733,0.918993080880305,0.0766456702797342,0.369435832048433,0.270741141668292,14842.3795066423
"788",-0.336786866189998,0.92241354179143,0.0732566795088697,0.377350318426935,0.269839749271608,14840.9678547133
"789",-0.330499555647334,0.923219048698251,0.0722538533948414,0.371167474263674,0.270957614970519,14841.2602772742
"790",-0.331737208276784,0.92048642956892,0.0752432739131326,0.372561767546036,0.270003888063994,14843.0851464191
