"","x"
"1",4.50905449002465
"2",3.92032059413471
"3",3.74667775520232
"4",3.68779745284005
"5",3.36838630188806
"6",3.94751795906264
"7",3.74572430993663
"8",3.63749248644628
"9",3.21028286021413
"10",3.79482738659585
"11",3.23573131338751
"12",3.08204145028867
"13",3.02563516301062
"14",2.73291456610337
"15",3.25994239454472
"16",3.2343661786987
"17",3.07436436399388
"18",3.54151700955512
"19",3.12821873420239
"20",2.85361009943345
"21",2.67022169940391
"22",3.08287358889128
"23",2.97904488228177
"24",2.90233229310868
"25",3.26367519751297
"26",2.87194492294362
"27",2.79856689256738
"28",2.90783805589946
"29",2.46587723254339
"30",3.11095697722904
"31",3.2186851644795
"32",2.634793905821
"33",2.69816631041067
"34",2.71178245953767
"35",2.9436737166973
"36",2.66630917677627
"37",2.8297049425809
"38",2.58420156644728
"39",2.61959520587948
"40",2.3604587183321
"41",2.94570281436779
"42",2.45166524456073
"43",2.55966923038964
"44",2.44342239830182
"45",2.74428158022877
"46",3.31827230133965
"47",2.68772905728541
"48",2.44210931270035
"49",2.47601793811729
"50",2.48641878254125
"51",2.42042813855566
"52",2.47068485745343
"53",2.56364904459345
"54",2.79869263036953
"55",2.78422271783456
"56",2.51775595425314
"57",2.67715861942507
"58",2.82960449147213
"59",2.51349311689993
"60",2.43886453154767
"61",2.65722119825602
"62",2.62913367953179
"63",2.18955278183512
"64",2.42399915833109
"65",2.40689084572122
"66",2.61637863460362
"67",2.20557533501996
"68",2.77019945229166
"69",2.41831057496408
"70",2.41759429255728
"71",2.1980193911598
"72",2.2921452501046
"73",2.0131578952736
"74",2.12787833963624
"75",2.40082852683827
"76",2.23221144090745
"77",1.98488670141655
"78",2.01593098981264
"79",2.16576408808963
"80",2.44250225719459
"81",2.37535312470949
"82",2.0993756275454
"83",2.96686906474112
"84",2.56531841489791
"85",2.20487634816454
"86",1.97032798161506
"87",2.10591669731306
"88",2.2497674070858
"89",2.16365320213709
"90",1.86992321408573
"91",2.43920730236469
"92",2.33365710194307
"93",1.63073874319553
"94",1.77725851002097
"95",1.60667141549135
"96",2.03594313847895
"97",1.6879622488875
"98",1.62945089591795
"99",1.71280085687714
"100",1.50859273591463
"101",4.58176997508791
"102",3.95591711349217
"103",3.72879136489283
"104",3.67938768602119
"105",3.46983584072628
"106",3.93736373467014
"107",3.73895198391885
"108",3.62349597865967
"109",3.2599505677099
"110",3.7918971963565
"111",3.26461215562961
"112",3.10584114877206
"113",3.06367584045095
"114",2.96114276560071
"115",3.24787778874265
"116",3.23432374418516
"117",3.04714555594566
"118",3.55619230719209
"119",3.18164232198357
"120",2.91919921568866
"121",2.72866252919487
"122",3.15274794386897
"123",3.0015074749403
"124",2.90676954311272
"125",3.26053597256407
"126",2.89153838590468
"127",2.87195011898227
"128",2.99063991487299
"129",2.57215632519457
"130",3.18409084084506
"131",3.21645736671844
"132",2.70793614539
"133",2.67792265536186
"134",2.80392177576529
"135",3.06814335161262
"136",2.67401074339055
"137",2.84975231284665
"138",2.63319928019347
"139",2.71403800447822
"140",2.39779478884235
"141",2.93789313304686
"142",2.53077536282381
"143",2.56047328113756
"144",2.47622701441661
"145",2.7416761150055
"146",3.33994286484241
"147",2.71655569852649
"148",2.50573437254971
"149",2.53936476008716
"150",2.54414220310332
"151",2.48842843307784
"152",2.58326208724046
"153",2.62156390511165
"154",2.8692550314686
"155",2.78700132411238
"156",2.54231302614658
"157",2.58436912667385
"158",2.72717975365547
"159",2.49849892677888
"160",2.43340573126711
"161",2.58473774727743
"162",2.63378310777365
"163",2.27949182418783
"164",2.3374196473238
"165",2.38784848918552
"166",2.69312624638632
"167",2.2623731599102
"168",2.73232405498596
"169",2.54379652268033
"170",2.49035407925467
"171",2.19041600669423
"172",2.33970437781057
"173",1.98166152587151
"174",2.17043598871494
"175",2.43794124520509
"176",2.18391428658118
"177",2.01483889056985
"178",2.02565918340742
"179",2.12932405501113
"180",2.33376456714211
"181",2.32619020285983
"182",2.08893105488652
"183",2.807061866623
"184",2.5611820183152
"185",2.14454616072769
"186",1.97062166546127
"187",1.91852559008495
"188",2.26184412809979
"189",1.8999055693593
"190",1.88120867948727
"191",2.31957193776258
"192",2.06701633894607
"193",1.6642019181202
"194",1.73502278672172
"195",1.64887620720771
"196",1.96994773037384
"197",1.70807946718862
"198",1.64968367796356
"199",1.73663700055134
"200",1.48379612859395
"201",4.64782661315729
"202",3.98011721028226
"203",3.73733488086599
"204",3.7522590821615
"205",3.50302133990086
"206",3.92194792393579
"207",3.75553926862759
"208",3.61970103327953
"209",3.29679257211823
"210",3.74163591465991
"211",3.28293638536945
"212",3.11181617866618
"213",3.11778756408114
"214",2.98669594090199
"215",3.22754114682259
"216",3.22850723823014
"217",3.06812292358801
"218",3.57395869104958
"219",3.16373564696999
"220",2.99861798754714
"221",2.81148409718291
"222",3.16133898369263
"223",2.97731695336744
"224",2.9357909183114
"225",3.19436013889385
"226",2.88853060565642
"227",2.87888807765114
"228",3.00534180871128
"229",2.61481211028149
"230",3.21581638458997
"231",3.23069084861549
"232",2.73581641692504
"233",2.71074937419732
"234",2.83996735947005
"235",3.06189075870763
"236",2.66368428000936
"237",2.85976876231542
"238",2.68614838628346
"239",2.71675720517406
"240",2.4582380326272
"241",2.9273551990116
"242",2.56358036867326
"243",2.58440459794843
"244",2.53073151136176
"245",2.70656847985466
"246",3.3351736144743
"247",2.73645750212629
"248",2.54224147541597
"249",2.53461374438115
"250",2.59014056769657
"251",2.51080555552721
"252",2.60768723477065
"253",2.61923242400249
"254",2.89495772892557
"255",2.70215401487544
"256",2.55341233271952
"257",2.50949072777031
"258",2.72684185716117
"259",2.46437545780728
"260",2.45854237091333
"261",2.61150545751131
"262",2.57481700653431
"263",2.30650266822412
"264",2.33257275242672
"265",2.38777843970961
"266",2.70524699222725
"267",2.27098738754515
"268",2.63861744760864
"269",2.58585149277804
"270",2.54054508359791
"271",2.17262939660445
"272",2.35647894467734
"273",2.06925438610489
"274",2.17547423826342
"275",2.4878587315429
"276",2.18499974133711
"277",2.08434495052396
"278",2.07160382132685
"279",2.16980325656623
"280",2.24046796188349
"281",2.28541489982142
"282",2.12256411229292
"283",2.73205327183472
"284",2.48278987465055
"285",2.12932051326
"286",2.03687377519713
"287",1.93113371378614
"288",2.17125313178488
"289",1.9173381081489
"290",1.84458764085693
"291",2.19236176766787
"292",1.86193833986595
"293",1.67733389806061
"294",1.71849648054038
"295",1.66563592869566
"296",1.99049626405218
"297",1.72711287489377
"298",1.66960570554689
"299",1.76181941763206
"300",1.46403712616599
"301",4.68542179943115
"302",3.98390102637008
"303",3.75372475021359
"304",3.78417105727885
"305",3.54153125634661
"306",3.86569837597695
"307",3.78521415357084
"308",3.61006908732331
"309",3.31519409131146
"310",3.6696149795375
"311",3.30981963787563
"312",3.14413975718186
"313",3.1758351226812
"314",3.05312343033033
"315",3.21923123666594
"316",3.22479115421918
"317",3.08343133536761
"318",3.5526188661055
"319",3.14798103344799
"320",2.99308108918511
"321",2.83389833815447
"322",3.16352810101058
"323",2.95841956618371
"324",2.89891770965078
"325",3.08838024854642
"326",2.89729807131458
"327",2.86359127212797
"328",3.01399979149946
"329",2.67832692293617
"330",3.20426554342751
"331",3.22797005848529
"332",2.74479433797411
"333",2.71047274901381
"334",2.88001121831968
"335",3.00410655866394
"336",2.66537572745006
"337",2.85987233756725
"338",2.69795972153877
"339",2.7291819029942
"340",2.49338748893303
"341",2.8678249366114
"342",2.6061489888484
"343",2.6166114801508
"344",2.54191132555929
"345",2.67807400565543
"346",3.31462572338158
"347",2.75202639022238
"348",2.57413553763575
"349",2.55311823070134
"350",2.58449993630417
"351",2.51127133370622
"352",2.58337519240137
"353",2.59239908023799
"354",2.89828715655361
"355",2.635195458633
"356",2.52575828553187
"357",2.50839056771794
"358",2.62038393243451
"359",2.45309342725413
"360",2.41882957035789
"361",2.57500560169279
"362",2.56117299472493
"363",2.34077087272312
"364",2.3123850792682
"365",2.35426957037301
"366",2.62296368806049
"367",2.29214860358173
"368",2.51450441201734
"369",2.59249811774671
"370",2.47926109793121
"371",2.14561553333849
"372",2.32120614531645
"373",2.10275779381149
"374",2.1781182936639
"375",2.53753242993802
"376",2.16859673940105
"377",2.08079084437793
"378",2.12923513902105
"379",2.13275280643048
"380",2.15897010178865
"381",2.26176938754286
"382",2.10543647146108
"383",2.35245431927566
"384",2.35187704550514
"385",2.05475202156741
"386",1.96610217847148
"387",1.90945321117804
"388",2.03866691534219
"389",1.88019393457899
"390",1.78242627847901
"391",2.06170769213169
"392",1.77489757029285
"393",1.67805180124013
"394",1.68031737930355
"395",1.64811177632312
"396",1.77130119060654
"397",1.68146274255446
"398",1.62163059423401
"399",1.71317106090067
"400",1.45589439311476
"401",4.72883906041034
"402",3.93799160097165
"403",3.75035451582906
"404",3.77734483116788
"405",3.57028742647708
"406",3.77683698088961
"407",3.74876941662066
"408",3.57812290073763
"409",3.33319091460905
"410",3.5333451002418
"411",3.29020071965482
"412",3.17197195620636
"413",3.21853609860096
"414",3.04771111989199
"415",3.18535450459192
"416",3.17569809464274
"417",3.04235544483606
"418",3.3965287694519
"419",3.08860793153711
"420",3.0146477282264
"421",2.86317233888453
"422",3.09574528611444
"423",2.95421912020451
"424",2.87904887773246
"425",2.9643187295151
"426",2.87093078613808
"427",2.84769820679956
"428",2.95600761969097
"429",2.74029647607101
