"","alpha","beta[1]","sigma","lp__"
"1147",-0.0927007673490669,0.990550653944024,0.150666226515159,11053.0286114471
"1148",-0.116745915536527,0.997667065201683,0.152315921371752,11054.5110056827
"1149",-0.102744293458453,0.993205123334396,0.15172046525817,11054.194273917
"1150",-0.11119533078732,0.99609871628872,0.154547260216649,11053.1578449154
"1151",-0.107237342291723,0.994716521263411,0.152977170615239,11054.5930896615
"1152",-0.105599989078267,0.99537356617951,0.153157148946954,11053.5226230469
"1153",-0.0977286831030956,0.992432339769427,0.151324941045117,11054.3095472046
"1154",-0.098140957254436,0.992225978721846,0.151395445695831,11054.3267337897
"1155",-0.125104833013046,1.00032582101243,0.152543336358923,11053.4725455337
"1156",-0.125104833013046,1.00032582101243,0.152543336358923,11053.4725455337
"1157",-0.108893528072524,0.994623274024088,0.151013124810295,11052.6881682606
"1158",-0.103330161110714,0.994550181349022,0.149045085558299,11050.4266287684
"1159",-0.0975024956424361,0.993077921793497,0.154762736894282,11051.2437771126
"1160",-0.0985984031708259,0.991905693056936,0.150046334212498,11052.0501935964
"1161",-0.0987662175895237,0.991542737817572,0.150053159761923,11050.5973609365
"1162",-0.09585418650496,0.991451013244366,0.153346118220382,11053.9095062688
"1163",-0.0975697996276768,0.992328110153255,0.154254453433578,11053.3287645515
"1164",-0.0934998490008842,0.990375707046264,0.150702572127636,11052.3120953231
"1165",-0.110462231438059,0.996060983250595,0.153897832718254,11054.0442054833
"1166",-0.11159932374221,0.996110128943722,0.154077121659699,11053.7108569994
"1167",-0.102613187042367,0.993337283025397,0.152175169811026,11054.6236165066
"1168",-0.0966616793489607,0.993041492868318,0.151872880684484,11052.3468489101
"1169",-0.0981282853558432,0.991722757701763,0.151925731036811,11053.6330204215
"1170",-0.110613360867884,0.995715158659755,0.153518317567673,11054.2009381413
"1171",-0.121489427780041,0.998744058397729,0.151624354677363,11053.4801032264
"1172",-0.114642416361359,0.997448022651464,0.15332763061965,11054.236438579
"1173",-0.103611380762686,0.992829483951392,0.153077485178266,11051.9443719243
"1174",-0.100404617870876,0.994386780985831,0.152954130617906,11051.3266860213
"1175",-0.0987730748425629,0.991464101989499,0.152980817245002,11051.9214967779
"1176",-0.0967243130580411,0.992031716575561,0.153080289953274,11054.3597073614
"1177",-0.102496322575903,0.993593592949602,0.153334616427661,11054.5302487445
"1178",-0.109195725663411,0.996109768788969,0.152480878005792,11054.5044549156
"1179",-0.121719488643328,0.998886369450322,0.151305096649165,11053.3875047677
"1180",-0.0983151187233432,0.992717628932554,0.151253146856735,11054.2217078606
"1181",-0.0911734774923901,0.990050521288014,0.149476207723857,11050.8445808203
"1182",-0.0952707523327494,0.991314463351301,0.155380203485904,11051.0900396608
"1183",-0.103923345706353,0.994796420328812,0.154652463992652,11052.1519211077
"1184",-0.10362769464058,0.993820656068092,0.1516374034734,11054.7411372336
"1185",-0.108885883547509,0.995745154562397,0.151727915779569,11054.7942068187
"1186",-0.107141605024836,0.995562985572304,0.151989632854676,11054.4188693338
"1187",-0.107271891086987,0.995479419635073,0.152011357965613,11054.6496293385
"1188",-0.122199121720591,0.99900699097732,0.154349845217464,11052.2298037105
"1189",-0.11561958510581,0.997454041321973,0.15396768354548,11053.6880612546
"1190",-0.0918864170376858,0.991094654633311,0.150552123594394,11052.5315361468
"1191",-0.0944167538859991,0.991050975906748,0.153294492846138,11053.8224124307
"1192",-0.0999401358847537,0.992365780837073,0.152586946038877,11054.0830359826
"1193",-0.100155168061196,0.993681748578972,0.152207413324922,11053.9308901439
"1194",-0.0974052604538231,0.99272850332905,0.151399101234322,11053.8369560496
"1195",-0.109596643293544,0.996444710578234,0.150940454589228,11053.3470235142
"1196",-0.128899177712094,1.00065912114711,0.151208046973654,11051.4790976387
"1197",-0.128381419853794,1.00082593534099,0.151241996143754,11052.2700540756
"1198",-0.119469169993148,0.998274985338665,0.151039415227592,11053.5129520407
"1199",-0.11003701184534,0.995520634926281,0.15127123804654,11054.3435046822
"1200",-0.10891544443943,0.995927374508943,0.15178882578913,11054.6123528076
"1201",-0.110639660857295,0.994845017010525,0.151849027028121,11051.9374398753
"1202",-0.106137011178684,0.99580360892937,0.1515947880821,11052.5796785672
"1203",-0.125954877783368,1.00057638082616,0.150556934311391,11052.2700481817
"1204",-0.0816132662022774,0.987876704616201,0.153847390464932,11051.3866922148
"1205",-0.0821844441357562,0.987313697342649,0.153846791634503,11051.1050390143
"1206",-0.100743994993631,0.992723885155187,0.150719803607745,11053.5583088374
"1207",-0.12244521231929,0.999599869077767,0.152180193073853,11053.8667279997
"1208",-0.122582414468659,0.999282790452837,0.152542310552165,11053.7704378011
"1209",-0.0963018490420736,0.992066542335436,0.149673301165676,11052.0577733076
"1210",-0.101384524801226,0.993309482106222,0.149846947567907,11052.7789557685
"1211",-0.0956456445174697,0.990850698812367,0.150444640680327,11051.752757427
"1212",-0.0957300340004436,0.991723683393851,0.149872359807811,11052.4185255125
"1213",-0.0950725029282437,0.991704281200866,0.149616667427869,11051.8323594732
"1214",-0.0818076725547093,0.988474954695923,0.154820299900704,11049.0870358354
"1215",-0.084614866425487,0.98772695067702,0.154430499983627,11050.1464328342
"1216",-0.0932535378949446,0.990437152302705,0.153203117130685,11053.2633353648
"1217",-0.0993105061177706,0.993675323649291,0.152956761050431,11052.9919710267
"1218",-0.0999073491982304,0.993528575207471,0.152960209156595,11053.9719366758
"1219",-0.119726786562054,0.998519294364645,0.153835439379783,11053.3948723197
"1220",-0.101478377770139,0.993908209056152,0.150723488223029,11053.5086215676
"1221",-0.0937966009524204,0.990548909103695,0.151787672074775,11053.3970330295
"1222",-0.0938291934095182,0.990642464111593,0.151796148575959,11053.6033124994
"1223",-0.0781762476260293,0.986842714696404,0.150812009029127,11050.5687436869
"1224",-0.122439114754018,0.999396480178611,0.152927299639808,11053.7648921083
"1225",-0.111282321259144,0.996544219853692,0.150996425869458,11054.139289225
"1226",-0.106558746933867,0.995282212043924,0.15066988328325,11053.7473090918
"1227",-0.101948480821583,0.993626262611097,0.149730393161114,11052.5867215579
"1228",-0.104583374593017,0.994014409221856,0.153083186518494,11054.6051630295
"1229",-0.102661031504539,0.99441117773518,0.153237994137091,11053.7331109769
"1230",-0.102644519533932,0.994271490598511,0.153219935389258,11054.066295423
"1231",-0.110963824860464,0.996703745074238,0.152729164090666,11054.2259731073
"1232",-0.112035486643226,0.996467619396401,0.152700159466591,11054.8154923268
"1233",-0.101505711849638,0.993239564576997,0.150505694105633,11053.724915629
"1234",-0.101128520408151,0.993488729983342,0.150180606268676,11053.2416926181
"1235",-0.115078160019916,0.997114042881376,0.152672923432319,11054.5431517743
"1236",-0.0989511493295867,0.993427283360035,0.154352217449563,11052.1768845852
"1237",-0.0928354800543418,0.9901114654381,0.154049288905696,11051.9097499948
"1238",-0.0919091884838252,0.991252852922486,0.153983597430348,11052.3336124456
"1239",-0.0934109975308998,0.990775359682542,0.153815297488656,11053.2869371951
"1240",-0.1061715485961,0.995183136535224,0.153287846721431,11054.2961899826
"1241",-0.108388995623007,0.99510781532152,0.152634702214546,11054.7781760761
"1242",-0.111849583106419,0.996464039002243,0.152371332661096,11054.873977204
"1243",-0.0993330135752201,0.992243321800277,0.151387221347192,11053.9095599145
"1244",-0.0900531570631343,0.989578272199525,0.15306505943999,11053.0720316692
"1245",-0.0946935808775768,0.991437280694364,0.152696921477582,11054.3245042087
"1246",-0.094774292660735,0.991033801748381,0.151525541908578,11053.8177136724
"1247",-0.0954491866264328,0.992341054914354,0.150733066974779,11052.646252643
"1248",-0.097177864439978,0.991230915011291,0.150970515985239,11052.261242484
"1249",-0.0988592096047261,0.992547001603551,0.151963257473181,11054.6872714993
"1250",-0.1092723028558,0.9955309084762,0.152773847270205,11054.8594296277
"1251",-0.108375090818974,0.995348722760096,0.152757772324891,11054.9081271822
"1252",-0.111030228311739,0.996496433145451,0.153006013257134,11054.517389329
"1253",-0.113152145631423,0.997198762556678,0.152201119256444,11054.4573496381
"1254",-0.118969472123412,0.998741576856893,0.151059835344993,11053.6451092854
"1255",-0.12085440026814,0.997908513990879,0.151091647901179,11051.160260501
"1256",-0.101458348144858,0.994311246424819,0.155092962664366,11050.6103120152
"1257",-0.10193535748377,0.992819657343725,0.155526477660919,11050.420336909
"1258",-0.106554361722606,0.993946621235796,0.155440100208806,11050.0339531616
"1259",-0.106912225511595,0.994729324995094,0.152961720042857,11054.7274094812
"1260",-0.106407516543974,0.995536192081743,0.152991282510522,11053.8250813211
"1261",-0.105614728638996,0.994167585992327,0.153316045537894,11054.2685142507
"1262",-0.117002926059528,0.998333705697867,0.153798272770643,11053.3705977653
"1263",-0.120393198741396,0.998925887910857,0.152202851532677,11054.1653803328
"1264",-0.118590410250662,0.998816087830785,0.153862134101901,11053.1109040584
"1265",-0.117281515804105,0.99778073889415,0.150284560860693,11053.0184332412
"1266",-0.0885343672441216,0.989769801252816,0.154010897798682,11052.5609621066
"1267",-0.0853479198949139,0.988678328879956,0.15304246485548,11052.8356758974
"1268",-0.0853479198949139,0.988678328879956,0.15304246485548,11052.8356758974
"1269",-0.115583309287009,0.99703186906681,0.152212126768503,11054.2478123102
"1270",-0.100589397357709,0.993145967895783,0.152783577053321,11054.758584609
"1271",-0.101351700657999,0.993250691669971,0.153330643174226,11054.4816344812
"1272",-0.101536945706744,0.993700463944428,0.153422549371891,11054.2871873288
"1273",-0.10152070300104,0.993170864922732,0.153741893939052,11054.0505005425
"1274",-0.10152070300104,0.993170864922732,0.153741893939052,11054.0505005425
"1275",-0.100661867825493,0.993203510564855,0.153300845672891,11054.4909244154
"1276",-0.0938603461814276,0.991226546106056,0.151626977591941,11054.1362213488
"1277",-0.091865434179931,0.990571161899814,0.152087225576908,11054.0313130274
"1278",-0.0857432048624419,0.989485986117409,0.151356365626819,11051.9482451302
"1279",-0.102552822612895,0.99401383749631,0.154997594265251,11052.2784745496
"1280",-0.102995418860122,0.99386860024066,0.153844351097046,11054.1141627653
"1281",-0.113492122630625,0.997191776662816,0.153321838891061,11054.2300442032
"1282",-0.115021347199946,0.997545664766629,0.153442517168933,11054.1350876571
"1283",-0.117219862308459,0.998573614233619,0.15196025129806,11053.6994349557
"1284",-0.116629517643758,0.998948076438847,0.15195701912941,11051.787422922
"1285",-0.104503537724576,0.995406245604546,0.151639319250951,11052.2496117509
"1286",-0.107598851933722,0.996436924953032,0.152551001832365,11051.762440963
"1287",-0.109614622813719,0.994725808802039,0.152045014777386,11052.8193137456
"1288",-0.10706627728041,0.995672024827617,0.152132583524622,11054.1306388196
"1289",-0.108781047445231,0.995495667264874,0.152168226636593,11054.9797092997
"1290",-0.112507766373236,0.99597472370259,0.15214416768303,11054.0843682311
"1291",-0.107207706007445,0.995144131731104,0.151446745729854,11054.7475637856
"1292",-0.108321848131412,0.99497676158081,0.151933888185682,11054.6241751451
"1293",-0.10804810213629,0.995871403998349,0.15177732709498,11054.2489870779
"1294",-0.108607471470202,0.994767128722414,0.151624759683943,11053.8610659343
"1295",-0.106426444090742,0.994696552523121,0.152371089380887,11054.9653637462
"1296",-0.109596421014247,0.995984628404941,0.152831291866908,11054.7495721552
"1297",-0.111591862030894,0.996115455413952,0.153262509788575,11054.4797458028
"1298",-0.106231324755552,0.995006149056664,0.152678829198578,11054.8416988754
"1299",-0.110684898536682,0.995333676097485,0.151122162909182,11053.3803160963
"1300",-0.110494422643166,0.996668969042148,0.151639736937377,11053.9114529887
"1301",-0.0974502466549084,0.992244030770966,0.152294142027292,11054.6360736854
"1302",-0.0976614861325228,0.992038243152252,0.152113767743531,11054.5096719828
"1303",-0.0968376302999772,0.992739674115988,0.152093127770783,11053.6347250934
"1304",-0.0990301088681718,0.991276415638525,0.152104334084475,11050.7090100932
"1305",-0.0959394193680126,0.99191980888418,0.15223376468011,11054.4738068395
"1306",-0.0963932008679171,0.991630923087498,0.152253413406952,11054.367862779
"1307",-0.0980855771520173,0.992178223030592,0.152990291073299,11054.3999986671
"1308",-0.0982965952161989,0.992434074835246,0.152019345186683,11054.6729125692
"1309",-0.106310846237774,0.994744133912052,0.15088166451135,11054.3159226159
"1310",-0.10779223771051,0.994409701947146,0.150907714819123,11052.9779976163
"1311",-0.114718077434997,0.99666931647176,0.150758475276311,11053.2590803818
"1312",-0.104183177519633,0.994539317577508,0.154603075275252,11052.911924379
"1313",-0.109523611946588,0.995258524344645,0.153345539347796,11054.1449253733
"1314",-0.115657051757115,0.997659548221914,0.153790652848515,11053.8280765194
"1315",-0.100007273199096,0.992839031426561,0.151319400468444,11054.4534416265
"1316",-0.101065003223773,0.993285768865632,0.150637812739233,11053.9220089056
"1317",-0.0981257033248627,0.99288738921344,0.151679387223088,11054.1378925577
"1318",-0.113504329891096,0.996425928907627,0.151974001370002,11054.3515972743
"1319",-0.0951229221092376,0.991999996002858,0.152180307868046,11054.0342636406
"1320",-0.107721470290588,0.994509117857404,0.151862461970191,11053.9597470132
"1321",-0.102031789289625,0.99289601138209,0.151323656630329,11053.6976902123
"1322",-0.102449419931844,0.992848719399205,0.151301817250993,11053.18720624
"1323",-0.102362982907841,0.992749543375692,0.151308037592291,11052.9260173591
"1324",-0.101614505967016,0.992372507975992,0.152359329062237,11052.6096974396
"1325",-0.100234576441489,0.993722694655853,0.152050207394606,11053.8681573576
"1326",-0.108469175501224,0.994784780027018,0.152456608424298,11054.1652079798
"1327",-0.113485295614898,0.996588757192917,0.152155723811746,11054.6305515662
"1328",-0.10221244745492,0.99328312321861,0.154019388843465,11053.6822111297
"1329",-0.0950131863143633,0.990988510730918,0.150686663316272,11052.9127818074
"1330",-0.108005041457988,0.99584288531642,0.152541761308233,11054.35525452
"1331",-0.120485044892925,0.999273237129899,0.152823091545079,11053.7857368377
"1332",-0.10171751657886,0.993412187023063,0.151185571382602,11054.4749904407
"1333",-0.10131554817147,0.993126646711837,0.151788938382153,11054.6945906125
"1334",-0.0881397559214148,0.989254589068594,0.152367365098963,11053.342430007
"1335",-0.103545335058387,0.994298314310924,0.1513269743168,11054.4638197041
"1336",-0.104913644152673,0.993817301071304,0.151165865419469,11053.8835410053
"1337",-0.110876271472576,0.996457908744821,0.153039661146195,11054.498166548
"1338",-0.11396250255411,0.996467067780126,0.153171729398888,11053.9110478433
"1339",-0.109670465763129,0.996246357049393,0.151286627794869,11054.1580781641
"1340",-0.0947873306540872,0.991654577033493,0.152888880444262,11054.1958294016
"1341",-0.102954646494358,0.99416562227783,0.152452549947522,11054.7052746424
"1342",-0.0908447527624915,0.989683046907113,0.15427707314452,11051.7895674548
"1343",-0.101516635754408,0.993636559105425,0.153306608055264,11054.4299162637
"1344",-0.0993686689104993,0.992725235924555,0.154567606441178,11053.0085491824
"1345",-0.113480168468868,0.99695107019057,0.15279773050604,11054.6947919964
"1346",-0.109591310672313,0.995700413687298,0.151469462498271,11054.7341805861
"1347",-0.102030209476124,0.993273419262282,0.150686163778893,11053.8536271347
"1348",-0.109173454495135,0.996036594780981,0.151700962963397,11054.5187741461
"1349",-0.108461515340103,0.995321658192409,0.15209992204987,11054.9597051442
"1350",-0.111867950259762,0.995999824961411,0.15133612413529,11054.2397582061
"1351",-0.122048885369432,0.998935836531174,0.152892287324109,11053.4992488074
"1352",-0.101012190495495,0.993417421382922,0.151528750954925,11054.6232751402
"1353",-0.100174062335148,0.993149832933914,0.151507917200036,11054.5817367712
"1354",-0.11304889091345,0.996742800516933,0.152196620405966,11054.8214350736
"1355",-0.117695317618169,0.998167098903274,0.152285099779698,11054.4560769371
"1356",-0.119910843127149,0.998344206863949,0.152209114887602,11053.9271508258
"1357",-0.111425911416878,0.996526061606408,0.150875761606529,11054.0866782789
"1358",-0.109298272542394,0.995908696081579,0.153645101953511,11054.2181469121
"1359",-0.117686051314741,0.998768968779439,0.152700758133772,11053.4838294558
"1360",-0.119218390703627,0.998626998384249,0.152822295616222,11054.1947992144
"1361",-0.120918688348019,0.999408908332146,0.151947533550309,11053.7676886311
"1362",-0.121423427131558,0.999449194834762,0.152127840164379,11053.8777249416
"1363",-0.109154100106963,0.994360624895937,0.152447555301078,11051.787186959
"1364",-0.108640532581378,0.994440001103416,0.152459977646119,11052.8430403544
"1365",-0.102543743636047,0.993627983321307,0.154050871623131,11053.8571305172
"1366",-0.102121499427141,0.993876384851804,0.153938076155203,11053.817844705
"1367",-0.106564882362081,0.994810253341182,0.152868365004307,11054.8778337031
"1368",-0.111297911915715,0.995969894458119,0.152431056725139,11054.7546752606
"1369",-0.111521110747732,0.996323110353873,0.152429630189736,11054.8912915648
"1370",-0.103636245012842,0.994022969827537,0.151248435675718,11054.595674057
"1371",-0.100715082198491,0.993241717930593,0.151105388804238,11054.3613421158
"1372",-0.100510292618304,0.993696341912761,0.152194526847251,11054.1696941097
"1373",-0.10813560205662,0.995005165104569,0.151746029225792,11054.6891560589
"1374",-0.100893939075511,0.99281326549633,0.151345016630871,11054.2018502771
"1375",-0.107556362524,0.995543756192464,0.151646890282589,11054.5611125005
"1376",-0.10709982700837,0.995335399894974,0.15322840384661,11054.5050374429
"1377",-0.106587109324421,0.994335805076982,0.151718434822188,11054.3023976657
"1378",-0.11486675865045,0.99707214438527,0.151507966592667,11054.4164805616
"1379",-0.114578892804141,0.997357561998113,0.150763666407433,11053.8599315834
"1380",-0.111091767674036,0.996222689946707,0.150733238036409,11054.0750182573
"1381",-0.104066522009061,0.994469183753946,0.15181518822441,11054.6938304099
"1382",-0.10956372130748,0.996069526258971,0.150894742957073,11054.072277497
"1383",-0.110370650532895,0.99536922143443,0.150957317913628,11053.5893552383
"1384",-0.109765026614181,0.996150105330644,0.150826674051255,11053.967136534
"1385",-0.0994615164797242,0.992479161126763,0.152621437615192,11054.5132601522
"1386",-0.0991289418260409,0.992690641190657,0.152584797511055,11054.7256463044
"1387",-0.112172078147822,0.996730228527354,0.153081134425772,11054.5387330572
"1388",-0.0993781560522487,0.992054822660231,0.152565884575077,11053.6590188485
"1389",-0.102636087687579,0.993866486675694,0.153397340383272,11054.4745288681
"1390",-0.0965971391479416,0.992293017362477,0.152700761644784,11054.3192352393
"1391",-0.115072182674894,0.997992135455437,0.150827807105315,11053.0567361474
"1392",-0.0957014094613365,0.99039313565924,0.152909305455851,11050.7962774753
"1393",-0.0887529387932815,0.99081658779037,0.152356736156301,11051.185677804
"1394",-0.0910021533147088,0.989408263572229,0.152214916124166,11052.0767787441
"1395",-0.0883096752688573,0.989628404068725,0.151249398404026,11053.1438891474
"1396",-0.122243862125902,0.999508930976144,0.152681403320981,11053.8645608738
"1397",-0.113733488463745,0.997020496411394,0.150702784821404,11053.8964012879
"1398",-0.0995770555313503,0.992709332233065,0.152273531764586,11054.7477631528
"1399",-0.113650791533117,0.996970051775354,0.152353548605812,11054.7818094956
"1400",-0.112809915484637,0.996721059325711,0.152837982677861,11054.7269281587
"1401",-0.105846271474599,0.994207251329148,0.150841444823316,11053.8536320973
"1402",-0.107626399600036,0.995010653152314,0.150158241692667,11053.3562242735
"1403",-0.0951640877863606,0.991068537671726,0.152425166937449,11053.9126396726
"1404",-0.0934534241348831,0.990785899340132,0.15298077340228,11053.9125987204
"1405",-0.0940142436452187,0.990788621866553,0.152643156732613,11053.8574762965
"1406",-0.0922860297273631,0.991575443792378,0.152557826034683,11052.6856819497
"1407",-0.0910961661299633,0.991140338134721,0.151957974208115,11052.7924501707
"1408",-0.0938088139277667,0.991456280297407,0.152867140890583,11054.0210379362
"1409",-0.111522987376641,0.995994734153692,0.153074396014454,11054.4918696022
"1410",-0.110348716504782,0.995838511137202,0.152029781744763,11054.8899991697
"1411",-0.109038038237247,0.99588383414136,0.152110289492096,11054.7914869306
"1412",-0.108502221510344,0.995537566653735,0.151803236110727,11054.8884612799
"1413",-0.106108523500687,0.994844235917204,0.150544250041429,11053.9244690028
"1414",-0.102438227445638,0.993768056921494,0.151279951191375,11054.5632177334
"1415",-0.101091508083931,0.992578371440434,0.151570148222484,11053.674946068
"1416",-0.10320675123211,0.993649243490986,0.151689093368417,11054.7060844915
"1417",-0.116185367757643,0.997893809184431,0.152335971068085,11054.4878983052
"1418",-0.118770194189474,0.998136086923894,0.151059182100717,11053.6848894954
"1419",-0.115563041536587,0.997143192562826,0.153168120040008,11054.1705879324
"1420",-0.0969011377777332,0.991653015727101,0.152289163491893,11054.2320397738
"1421",-0.112250247117058,0.996661133925055,0.152674277921719,11054.7704820738
"1422",-0.102304972066655,0.993906079676242,0.151421192857329,11054.5216669474
"1423",-0.108892594126008,0.994880514127501,0.150937630662322,11053.4519427007
"1424",-0.09998414835561,0.993356404299327,0.151134654653419,11054.0439423915
"1425",-0.110118638209844,0.99579079535065,0.150613637641743,11053.9532308654
"1426",-0.110412906727555,0.995855603172086,0.152452033521709,11054.8984269877
"1427",-0.0948416215572959,0.990891717206048,0.154847281196378,11051.5295227351
"1428",-0.0979454155693002,0.992377576924503,0.153943213450188,11053.7423126765
"1429",-0.0861630397355864,0.98873984656284,0.150517895080587,11051.9304873089
"1430",-0.0882695540942974,0.988887575557493,0.1523606584132,11052.56964451
"1431",-0.0923267835518365,0.990511735996498,0.152214524661568,11053.9909539953
"1432",-0.0892507083126754,0.989462307428892,0.152763947893766,11053.2901875135
"1433",-0.103843784945152,0.994407547297753,0.151488885577538,11054.5415684885
"1434",-0.10467949855396,0.994672999818147,0.151498572424036,11054.532086851
"1435",-0.0961521540268015,0.991373783985284,0.152658295857954,11054.0065571799
"1436",-0.0942163327940565,0.990275784073379,0.15193171018434,11052.1729306496
"1437",-0.0908623613931471,0.991267134794184,0.152153908397261,11052.1378318067
"1438",-0.0987874604908665,0.992420779450929,0.152906666359129,11054.5224293989
"1439",-0.100358844132598,0.993253532399159,0.153340907510581,11054.387272113
"1440",-0.0996399157426799,0.992799362434147,0.15420247790766,11053.5357289089
"1441",-0.0954282333469167,0.991487639784922,0.154411047910274,11052.8856165273
"1442",-0.0977800580250881,0.992543666181932,0.153581353241254,11053.9997682964
"1443",-0.114600765105413,0.997003954130312,0.150786542141152,11053.8655624555
"1444",-0.130820553651706,1.00208673835928,0.15299088006659,11052.2105418505
"1445",-0.127877381455388,1.00040613015166,0.153769020582189,11051.5271343033
"1446",-0.128068177668151,1.00056652718831,0.153806693300156,11051.6944472139
"1447",-0.129211887957714,1.00110590044936,0.153800224662438,11051.830031218
"1448",-0.127736771774898,1.0013397495186,0.152578233584141,11052.7913180911
"1449",-0.129136284782399,1.00057246066102,0.152480023308233,11051.4030844739
"1450",-0.126653150110188,1.0016341111737,0.152802306130252,11051.3559817953
"1451",-0.116972447367168,0.997659364496961,0.15516517449985,11051.6696818931
"1452",-0.13137723724711,1.00161271808147,0.15091376664238,11051.231856893
"1453",-0.122690485731653,0.998773471728735,0.15405416722095,11051.6913821979
"1454",-0.110242053797851,0.997033707551151,0.153137487077534,11052.296159598
"1455",-0.111169157892899,0.995717520141454,0.153068056812726,11054.232997824
"1456",-0.109699452108023,0.995599467371741,0.152428056436471,11054.8918760227
"1457",-0.104740001105299,0.994854922103565,0.152739442544897,11054.3932181522
"1458",-0.0953851636563213,0.990476775567721,0.152018138390006,11051.712123093
"1459",-0.0952059064764301,0.992418340069389,0.152430389912606,11053.0353576826
"1460",-0.101218672076345,0.993431729917929,0.152571634064345,11054.8246852989
"1461",-0.118537179246834,0.998760784157468,0.15272802920121,11053.9536875489
"1462",-0.110783957054187,0.995449320761885,0.15137302386842,11053.8044343874
"1463",-0.106058753518,0.995697253179889,0.151392163043468,11052.8074714045
"1464",-0.103110154821992,0.9942702076543,0.152106637489947,11054.6207920272
"1465",-0.103758898399747,0.993392555591962,0.15332598026417,11053.713379447
"1466",-0.104582959075018,0.993526418776605,0.153186355769817,11053.5235479425
"1467",-0.116295641111529,0.996782732097273,0.151934544869173,11052.9061397829
"1468",-0.113575001582294,0.997295737612486,0.152081707969714,11054.4620212261
"1469",-0.107598691895159,0.994796960846758,0.152583783502672,11054.6898063994
"1470",-0.099496818217744,0.992980315133108,0.151297914414082,11054.3966535696
"1471",-0.108755733685531,0.995124754258109,0.151391774363437,11054.4177009867
"1472",-0.101078405957669,0.992975315727818,0.151216435706686,11054.2811184303
"1473",-0.104707423128712,0.994945102238589,0.151537040399254,11054.0395956578
"1474",-0.113549296261824,0.996500171647253,0.152456020775107,11054.477324973
"1475",-0.108316279679918,0.99546982367629,0.151296147623592,11054.6389195528
"1476",-0.107633703738172,0.996469954187536,0.151318227274377,11051.2949652402
"1477",-0.102983328478365,0.993974926118846,0.151295650975838,11054.5699739459
"1478",-0.104559554309785,0.994482455854405,0.153118838588262,11054.6716609691
"1479",-0.109449241110994,0.995481041069751,0.153436549120171,11054.413230941
"1480",-0.107805900724355,0.994840405932772,0.15018195573111,11053.134505868
"1481",-0.112229116420867,0.996602444200598,0.152884042044379,11054.7250096974
"1482",-0.116727451859453,0.998010297940158,0.152088014015471,11054.4638200373
"1483",-0.113134994248825,0.9967524683831,0.152226113050022,11054.8172663611
"1484",-0.106938645485109,0.995108586944547,0.151017925318514,11054.4151437679
"1485",-0.110208014286512,0.995705478479188,0.150192841380644,11053.3133416779
"1486",-0.116706528526667,0.997747129706584,0.154427905391614,11053.0070897836
"1487",-0.114429446266681,0.99666889312898,0.154088235875902,11053.1885360216
"1488",-0.114103898119916,0.997338570899915,0.154558993259649,11052.8550987619
"1489",-0.113395492203321,0.997360160032975,0.154258091586446,11052.9691546358
"1490",-0.11472202494071,0.996213766469783,0.154098543408143,11051.5740102233
"1491",-0.101239272820109,0.993353552913513,0.152824755437436,11054.7750749791
"1492",-0.0971432576748894,0.992028301312977,0.152833767723979,11054.4805240664
"1493",-0.105870112714138,0.994535442264362,0.151296584413101,11054.6298130285
"1494",-0.106118332962967,0.994505274854141,0.151292863376031,11054.5515763169
"1495",-0.127276307338456,1.00071443883399,0.151481751093603,11052.8517295962
"1496",-0.105319246830617,0.994683642246828,0.152341672813532,11054.9359615631
"1497",-0.106782532266888,0.994537366425151,0.152577247384301,11054.658975483
"1498",-0.103826189648973,0.993923028847762,0.151847614343473,11054.8572287898
"1499",-0.106558772584252,0.994940688292087,0.15120429784765,11054.5923030392
"1500",-0.12888202170669,1.00137631405982,0.152038958315604,11052.8028663889
"1501",-0.112785719500666,0.99640105342496,0.153232495793386,11054.3851229141
"1502",-0.12626328414602,1.00109347291621,0.152306441127083,11052.7633414859
"1503",-0.113097136833423,0.996932856476286,0.154841264959224,11052.5646642857
"1504",-0.112754686442312,0.997105671760032,0.154440501911204,11052.883248107
"1505",-0.11556166406084,0.99774332884219,0.1532998625453,11054.1587006466
"1506",-0.130303593738113,1.0022243368563,0.15416622297944,11050.9389606708
"1507",-0.131349438917931,1.0024315443679,0.154308294401843,11050.705869674
"1508",-0.133046026963244,1.00256452711169,0.154473207042349,11050.406806314
"1509",-0.132980140670616,1.00299076497954,0.154568153412148,11049.8391158349
"1510",-0.123415056159676,1.00004487116884,0.15078821236819,11052.7832867939
"1511",-0.0984836600343995,0.992317167874804,0.151871887933328,11054.5615889185
"1512",-0.0910041112042391,0.990738107250024,0.152597446805708,11053.6341566549
"1513",-0.0912278596778026,0.990852964008643,0.152471946113936,11053.6053986334
"1514",-0.112724384330858,0.995509567566838,0.154093096376147,11051.1663471071
"1515",-0.102026813199723,0.992730254577577,0.152223170942159,11053.5325000696
"1516",-0.0985124289997566,0.992145280843312,0.152270860686088,11054.4008261888
"1517",-0.106167748226266,0.995471970763727,0.150020480426937,11052.1415380721
"1518",-0.11666375028865,0.997413644004195,0.152677098109212,11054.2240103328
"1519",-0.120595977658747,0.998795579674717,0.153057593140926,11053.9142828576
"1520",-0.107517504213413,0.995313853013734,0.153965888060266,11053.9811343685
"1521",-0.105338352203008,0.994864959726836,0.151999047718037,11054.7255368869
"1522",-0.106557253305479,0.995600917787654,0.151316450463189,11053.5922807659
