"","x"
"96",3.60953674728058
"97",3.78366018949353
"98",3.73918754337169
"99",3.75572945451146
"100",3.75148399243647
"101",3.76259603179711
"102",3.86118090753337
"103",3.69124032997904
"104",3.75113705704287
"105",3.8675490865307
"106",3.66611500960471
"107",3.69515206237599
"108",3.7365429883653
"109",3.7827253008915
"110",3.9586505337841
"111",3.81028415506049
"112",3.73775234884849
"113",3.8351289785378
"114",3.89960751183495
"115",3.80609145152596
"116",3.97987149984811
"117",3.90756408292814
"118",3.78925238009992
"119",3.81539694022176
"120",3.85418362337696
"121",3.82696187997991
"122",3.84180388990843
"123",3.75247711689764
"124",3.61763803392392
"125",3.765254916768
"126",3.7434770383807
"127",3.72495118583037
"128",3.83158658040961
"129",3.66597715794282
"130",3.72721301345578
"131",3.7637541741736
"132",3.89194129411956
"133",3.6905146631723
"134",3.56140267027081
"135",3.78893083980002
"136",3.81523628678238
"137",3.72388714592247
"138",3.59495741429345
"139",3.77919158325668
"140",3.45252924936822
"141",3.80618966759256
"142",3.70934892521447
"143",3.63731476947023
"144",3.6187644765939
"145",3.63029645448934
"146",3.79043857097075
"147",3.67922650030222
"148",3.70508721666711
"149",3.81099714550275
"150",3.65698097842001
"151",3.98735832084729
"152",3.57407937142289
"153",3.41712440146717
"154",3.66054659909147
"155",3.79472257431326
"156",3.90698647999713
"157",3.6278428483244
"158",3.52021065515708
"159",3.65724390378386
"160",3.77128082365289
"161",3.67360227784997
"162",3.66813470962199
"163",3.45305329286263
"164",3.71065374579276
"165",3.65747845725649
"166",3.67227278540012
"167",3.60469679516903
"168",3.63059815106392
"169",3.71230948677983
"170",3.67490943534575
"171",3.47370764331639
"172",3.6420708070223
"173",3.64201554568559
"174",3.71116012100218
"175",3.79016567793283
"176",3.72086644393763
"177",3.60167844087313
"178",3.57862088963707
"179",3.62552063057063
"180",3.60728504430518
"181",3.49889346179018
"182",3.53055352691739
"183",3.76947022350254
"184",3.81952875074543
"185",3.4697569848761
"186",3.62524716237567
"187",3.49468323974117
"188",3.6224789033251
"189",3.62562498344334
"190",3.7157982136027
"191",3.57223969662136
"192",3.74490204001155
"193",3.66860007293349
"194",3.76106832655483
"195",3.43440065053772
"196",3.77339170526664
"197",3.65326394880622
"198",3.90054524249745
"199",3.51063477522581
"200",3.62161301581081
"201",3.57964738404941
"202",3.64775619649579
"203",3.41210154571661
"204",3.70606100644625
"205",3.3787110678497
"206",3.6096003763695
"207",3.58327568495858
"208",3.68700003883036
"209",3.37944269068776
"210",3.61720319694427
"211",3.25383830398958
"212",3.44631796951317
"213",3.4968478099428
"214",3.75855989025024
"215",3.31608741562153
"216",3.80490332690009
"217",3.42470209062417
"218",3.47025509405159
"219",3.77031136732507
"220",3.68509697641391
"221",3.77117602816721
"222",3.55515228808854
"223",3.56994409397505
"224",3.67169872019299
"225",3.28918197508025
"226",3.42628990743574
"227",3.7653278847288
"228",3.69882694397638
"229",3.66216289204008
"230",3.68187625677074
"231",4.13096774506935
"232",3.56260653685111
"233",3.43462292335037
"234",3.45517940542284
"235",3.58674946234533
"236",3.60155921750829
"237",3.41621598942032
"238",3.58380636784702
"239",3.62364038742833
"240",3.53713724960147
"241",3.541679404399
"242",3.44036365742253
"243",3.51268085518754
"244",3.38976013426517
"245",3.53413673423369
"246",3.37065146654532
"247",3.40422749803546
"248",3.45627725342767
"249",3.47820669380307
"250",3.63732173147936
"251",3.42003819859318
"252",3.39978993335226
"253",3.6084955102982
"254",3.36680964951458
"255",3.47622888969061
"256",3.57897061460663
"257",3.74946557913439
"258",3.73779350436713
"259",3.45759283940139
"260",3.57338625619426
"261",3.47769018271969
"262",3.44460195215837
"263",3.74232054819825
"264",3.4550741827642
"265",3.4459003938355
"266",3.39283765310644
"267",3.49782437447384
"268",3.25431961616052
"269",3.37255889623956
"270",3.36346047206283
"271",3.4784698538349
"272",3.72226749014774
"273",3.74104410707871
"274",3.28719843044074
"275",3.3600856810587
"276",3.47688061716668
"277",3.66107270274429
"278",3.28210967328039
"279",3.5287898140694
"280",3.63527227889657
