"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"11",-0.0836726574973432,-0.148623329700101,-0.24472838778298,-0.169526665622886,-0.148666633614603,-0.0769815887527785,-0.0184569255873687,0.0013573263583105,0.981475635594942,1.01482848278741,1.03147300376653,1.01686429527406,1.00723055637347,0.998740688898779,0.994203678704567,0.998147026789203,-0.0350523193157241,-0.0306560191840278,-0.063121825428221,-0.0745173590453109,-0.0599218266588724,-0.0435043552607538,-0.0251604951124203,-0.00678555066571407,-0.0780771450776465,-0.138314256063135,-0.0125152142823744,0.030639455205019,0.0577293534486738,0.0279717840262187,0.0264204904988047,-0.00339412166397733,-0.0960176638809187,-0.0913758066070936,-0.0815226938828285,-0.0762710795065923,-0.013332938434452,-0.0177251397314469,-0.0239876474171264,0.000346364001473246,-0.00696979422498742,0.00998881650014496,0.00749880303497036,-0.00847597507470185,-7.71758599942291e-05,-0.000863300798033404,-0.0202010950773017,0.00133787982415707,0.220755386576803,0.179621276304995,0.162557163955686,0.144870216287685,0.125018394718862,0.0920604236154041,0.0511183067343862,0.0153575451587354,27639.0418436604
"12",-0.17067364548338,-0.114705726017702,-0.28252991019579,-0.150814610723087,-0.151832329497426,-0.0892848412590471,-0.0179746725017137,0.000923694174251335,1.00657625967479,1.00679819024134,1.03689947758163,1.0125717586709,1.00511857808175,1.00718359627022,0.994010960568517,0.998503230344504,-0.0613558324867318,-0.0217060662345316,-0.0717679731558623,-0.0675033091250008,-0.0550204803370867,-0.0394315974568885,-0.0269552949244433,-0.00628449487768012,-0.0458689788927422,-0.188340196092254,0.0673301588325143,-0.00653459816549848,0.0848495864763387,-0.00620087241130913,0.0198899478492231,-0.00547275734877273,-0.0913130342970854,-0.0953523371403016,-0.0925400787452565,-0.0734175167029927,-0.0173907540694311,-0.0155760327626765,-0.0176899092504155,-3.78839748790871e-05,0.0180155401598544,0.0162144841110233,0.00831227447031006,0.00237411149130667,0.000102973406808809,-0.00637468846939624,-0.0109160670393163,0.00243620905031371,0.221375317096329,0.188265763697792,0.168361796865549,0.142860181127476,0.121611490045019,0.0915701932203594,0.0517608990289664,0.0147675755926172,27635.6714983441
"13",-0.142025930823347,-0.0713992864835176,-0.189913664168088,-0.171713856182806,-0.125107169436677,-0.0559676900540753,-0.00906126228532457,0.00445101419144234,1.01186789762554,1.00083433205027,1.01968029573941,1.01534956809232,1.00429653624133,0.99857478406895,0.992978742998877,0.998174867755536,-0.0477851234944337,-0.0413290365254316,-0.0635683587941079,-0.0654473831384936,-0.0475994174295711,-0.0398218015535036,-0.0268906910905995,-0.00750959610687212,-0.130129202544934,-0.159169868982212,-0.0329652986327955,0.00622848815078904,0.0138175716405228,-0.00787708030254599,0.0207667384692419,-0.00734476661297272,-0.0822286992127797,-0.119366490957875,-0.085179505889586,-0.0674735463338553,-0.0179834386937228,-0.0299577058183696,-0.0260241888553709,-0.000552319886117641,-0.00410694529789573,-0.00959809280267385,0.00512728119063237,-0.002649644578083,0.0058574267079234,-0.00524639453375256,-0.0183617214107606,0.000577842975272801,0.224268625446555,0.183864760983896,0.170220291982295,0.146657144854055,0.121384202922094,0.0910801686489382,0.0512036893053606,0.0151979793553188,27639.8714622941
"14",-0.149146153506758,-0.139587127805977,-0.201251296119332,-0.182774476477214,-0.089346762074026,-0.0924450307626634,-0.0354405831111531,0.0019405150902508,1.00254622216158,1.01189352476456,1.01625998399221,1.01921383396004,1.00018686219409,1.00286940105107,0.997712427040804,0.998187596610354,-0.037058413820777,-0.0404895909851306,-0.0432943579194612,-0.0826646523605893,-0.0563519954477371,-0.0388058887597763,-0.0268952592011944,-0.00729458983218095,-0.0784188189166604,-0.140190723663438,-0.00245413723850998,0.0290666545519848,-0.00376197915212338,0.0287072146153383,0.0387735547884972,-0.0049543806406028,-0.101215089311512,-0.0927546195477947,-0.093224102836989,-0.0484395502585134,-0.0346269513765638,-0.0179652819424944,-0.0216756032880817,0.00103597328182926,0.011196946501815,0.0222869615112886,-0.00333184588091718,0.000826661059106346,-0.0100040999746133,0.000142894266129183,-0.0119703125164151,0.000532033448788975,0.218333004028786,0.183617537615734,0.170052812398933,0.148124596215034,0.121964544465839,0.0888161939444842,0.0519001995590794,0.015268033975167,27646.1853902631
"15",-0.152876045865933,-0.22353992099317,-0.196094492809984,-0.120684579996807,-0.134760553467109,-0.0856665964867575,-0.0247104661545528,0.0022259991194716,1.00091982281295,1.02852117105976,1.02395376758811,1.01179068801862,1.00658058554575,1.00172752079444,0.995796143192176,0.998026645433169,-0.0700035327865061,-0.0434910289759748,-0.0589961034668319,-0.070932739358266,-0.0571827588085314,-0.040853300658609,-0.0264041269940136,-0.00666199366925306,-0.0330378342029562,-0.0937361470427764,-0.0606583729603953,-0.0342429177046858,0.0201451581354647,0.0288788331232229,0.0252939918975322,-0.0068202991611208,-0.0740429065043301,-0.0701911532649907,-0.0806747269824765,-0.0854090890597629,-0.0197354839049744,-0.0196605955898166,-0.0212049509187644,0.00218657595141346,0.0164518718552914,0.0378900877020386,0.00275910080871622,-0.0185789612198997,0.00624458488311625,-0.00705218581749583,-0.0123995462738315,0.002194785969345,0.221260402003578,0.179280796592792,0.169078823728421,0.146804587260315,0.119910283064972,0.0900769263649377,0.0528149706913016,0.0151333086929386,27640.0394511308
"16",-0.143519568273062,-0.142773012088732,-0.291418322583577,-0.175140512790532,-0.102607515135613,-0.0254502738860694,-0.00298429948840408,0.00275782367557006,0.994427502724996,1.00258585526503,1.03556339842185,1.01505465261678,0.99711654597641,0.993690849951507,0.992366073533871,0.998219639695877,-0.0645950835236185,-0.0247219693975456,-0.0619539781629329,-0.0720514835213894,-0.0462242781917218,-0.0296785903835643,-0.0262550558983134,-0.00704369047833761,-0.0143432598241035,-0.0900139808845429,0.0600971731077707,0.042020167415291,0.017629304998828,-0.05744272226661,0.0107566240170637,-0.00742076313142141,-0.0823524743901698,-0.0998355820697731,-0.0572231639107184,-0.0631525877351317,-0.0173222314482199,-0.022104183799418,-0.0275505586033183,-7.4307627998541e-05,-0.00856897785436678,0.0114613377692928,0.018902794914897,0.00180286207145571,0.00458376679905256,-0.00673293523361936,-0.0167230253469721,0.00239139687139048,0.220624771288521,0.184892083666123,0.168606145348835,0.147009411207749,0.121714918416737,0.0864098245587995,0.051468062940995,0.0151922878969931,27628.8110414656
"17",-0.0652285927905492,-0.11290277460072,-0.192085100864603,-0.191657895883879,-0.171370995268029,-0.0819732069233823,-0.0253725459800013,0.00537609480579372,0.989523040800453,1.00487965475672,1.01555840507904,1.02056176655126,1.01289995621761,1.0044712611108,0.994536471897279,0.997946954974812,-0.0407222601792883,-0.0446348974945769,-0.0598913004662078,-0.0723587181617059,-0.0532891372690385,-0.0415415771092465,-0.023704985428138,-0.00754081128262462,-0.179283759513219,-0.143222377879516,-0.035651281572173,0.031498735901449,0.0582713255841825,0.0109810250757623,0.0367870522707516,-0.00974788186639192,-0.0861339392245551,-0.0973604881053581,-0.079367251306527,-0.0626293215192615,-0.0145851728746279,-0.020613966910067,-0.020734413400848,7.98715735039161e-05,-0.00839739375390568,0.00789045277841433,0.00660331663477215,-0.00167171915459614,0.0143263265562304,-0.00681352279457529,-0.0142135046338644,0.00144154028592717,0.222300167571489,0.182432736003924,0.174794567024188,0.14898344843571,0.120412011153723,0.0918255458413144,0.0517428221387688,0.0149943329702274,27643.1308768572
"18",-0.164217783900939,-0.0626873569617562,-0.294242084882567,-0.130920775360754,-0.140657254742687,-0.0523780825317273,-0.00537599425977831,0.00284811036933721,1.00784813525468,0.991451330647043,1.04610520469917,1.01062807948469,1.01329786084698,0.994094792615097,0.993041657338535,0.998272511427327,-0.0408448852658542,-0.0371913147745442,-0.0753716794406532,-0.083522300980295,-0.069329126168561,-0.0455867934349731,-0.02830529991514,-0.00768875867738354,-0.128773312051199,-0.159926394481397,0.00205741697453479,-0.00371376051229803,0.0369925848013928,0.0278559414586852,0.011224504769227,-0.00278021595601266,-0.0539090116991181,-0.112858418540424,-0.0774549376687731,-0.0715097928808889,-0.0271580521387364,-0.0273311394856791,-0.0264855999033343,-0.00131091294777958,0.0319782125094138,0.0139734555584249,0.0372713959702342,-0.015220566975313,-0.00455556441808568,-0.0120351417701887,-0.0154926898220107,-0.00107073432562381,0.216000730367577,0.185359093079601,0.166097772367416,0.144210294114244,0.119526878905936,0.0905072707370823,0.0525108537234274,0.0153080648841647,27621.8750142678
"19",-0.126424423781869,-0.164836175437242,-0.19995901785457,-0.162473322282547,-0.100156589210765,-0.0938999980310239,-0.00802231305654819,-0.00068619186547313,0.999048488700698,1.01260007199383,1.02116470732838,1.02007768856953,1.0000292221289,1.00308022477018,0.991251750641371,0.999440160800562,-0.040394092205501,-0.0380251513446674,-0.0591711033834499,-0.0841980792101099,-0.0613444535564748,-0.0386682623121618,-0.0228017917495607,-0.00803796126669231,-0.128840124952383,-0.0958143463009035,-0.0311343564314376,-0.0229845554658056,0.00575447269903086,0.0384213141187541,0.0239547796312313,-0.00628240186405252,-0.0664113952658555,-0.0867284565349082,-0.0756228522650557,-0.0641221771945654,-0.0275462849342461,-0.0149610464122788,-0.0313140898910352,0.000820137699872046,0.0296535253914206,0.0177892695426745,-0.000537990782124902,0.0036153089691706,-0.00177718530080115,-0.00537519348646672,-0.0137634459961726,0.00222816133385376,0.219002550502455,0.181975070618321,0.16947282264059,0.144452108894747,0.115914156648198,0.0879231551217163,0.0531013224885333,0.0152771992593995,27635.143474495
"20",-0.118714722470333,-0.170662809056726,-0.194065236200848,-0.173630932543877,-0.103970420882315,-0.085075938812919,-0.00821618883350097,0.00139214465247297,0.992136610524432,1.01504881891036,1.02278315406264,1.01354473162403,0.997452252158051,1.00125591590086,0.990757469645177,0.998728587281696,-0.0652490915562111,-0.0428631620948674,-0.0719558327006661,-0.0665110611820793,-0.0510625092051758,-0.0328893040008765,-0.0262247342588813,-0.00797222580933811,-0.0303420086087123,-0.125606001487802,-0.0392371221879745,0.0140705005029499,0.0252691127777318,0.0200079474383529,0.0222440391683807,-0.00614556934119466,-0.0932797179558446,-0.0716361903509931,-0.0847044587133863,-0.057371069402535,-0.0259170843509109,-0.0121594534349274,-0.023144721323356,-3.28382810942897e-06,0.00577031327880098,0.0387730940944326,-0.00604735336402156,0.00369036956060948,-0.00098860120770489,-0.000779554118593755,-0.0130381409662064,0.000173968156604429,0.221728847008369,0.18622308504916,0.166337738682486,0.144971036422052,0.121736234041419,0.0899003700117598,0.051933851916123,0.0152640771785037,27641.2279528027
